0.999900, 182.777322, -2351.984401, 0.000000
0.999800, 196.514173, -2351.968803, 0.001135
0.999700, 205.544373, -2351.953207, 0.001727
0.999600, 212.467084, -2351.937612, 0.002253
0.999500, 218.162936, -2351.922019, 0.002738
0.999400, 223.045638, -2351.906428, 0.003193
0.999300, 227.345222, -2351.890838, 0.003626
0.999200, 231.203789, -2351.875250, 0.004040
0.999100, 234.715738, -2351.859663, 0.004438
0.999000, 237.947209, -2351.844078, 0.004823
0.998900, 240.946481, -2351.828494, 0.005196
0.998800, 243.749954, -2351.812912, 0.005558
0.998700, 246.385804, -2351.797332, 0.005911
0.998600, 248.876322, -2351.781753, 0.006255
0.998500, 251.239470, -2351.766175, 0.006592
0.998400, 253.489953, -2351.750600, 0.006921
0.998300, 255.639971, -2351.735025, 0.007244
0.998200, 257.699768, -2351.719453, 0.007560
0.998100, 259.678035, -2351.703882, 0.007871
0.998000, 261.582216, -2351.688312, 0.008177
0.997900, 263.418736, -2351.672744, 0.008477
0.997800, 265.193187, -2351.657178, 0.008773
0.997700, 266.910465, -2351.641613, 0.009064
0.997600, 268.574884, -2351.626049, 0.009351
0.997500, 270.190265, -2351.610488, 0.009634
0.997400, 271.760014, -2351.594927, 0.009913
0.997300, 273.287175, -2351.579369, 0.010188
0.997200, 274.774487, -2351.563812, 0.010460
0.997100, 276.224419, -2351.548256, 0.010728
0.997000, 277.639207, -2351.532702, 0.010994
0.996900, 279.020883, -2351.517150, 0.011256
0.996800, 280.371301, -2351.501599, 0.011516
0.996700, 281.692154, -2351.486049, 0.011772
0.996600, 282.984997, -2351.470502, 0.012026
0.996500, 284.251258, -2351.454955, 0.012277
0.996400, 285.492253, -2351.439411, 0.012526
0.996300, 286.709199, -2351.423868, 0.012772
0.996200, 287.903223, -2351.408326, 0.013016
0.996100, 289.075369, -2351.392786, 0.013258
0.996000, 290.226610, -2351.377248, 0.013497
0.995900, 291.357851, -2351.361711, 0.013734
0.995800, 292.469936, -2351.346176, 0.013969
0.995700, 293.563656, -2351.330642, 0.014203
0.995600, 294.639750, -2351.315110, 0.014434
0.995500, 295.698910, -2351.299579, 0.014663
0.995400, 296.741789, -2351.284050, 0.014891
0.995300, 297.768999, -2351.268523, 0.015116
0.995200, 298.781115, -2351.252997, 0.015340
0.995100, 299.778683, -2351.237473, 0.015562
0.995000, 300.762215, -2351.221950, 0.015783
0.994900, 301.732197, -2351.206429, 0.016002
0.994800, 302.689088, -2351.190909, 0.016219
0.994700, 303.633323, -2351.175391, 0.016435
0.994600, 304.565314, -2351.159874, 0.016649
0.994500, 305.485454, -2351.144360, 0.016862
0.994400, 306.394114, -2351.128846, 0.017073
0.994300, 307.291648, -2351.113334, 0.017283
