accepted, E_tot
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
0, -2352.000000
