accepted, E_tot
42, -580.707000
42, -580.707000
42, -580.707000
42, -580.707000
42, -580.707000
42, -580.707000
42, -580.707000
42, -580.707000
42, -580.707000
42, -580.707000
42, -580.707000
42, -580.707000
