N, Var_U, Var_CV, Var_P, Var_R
10251, -0.105475, 0.399207, 0.098272, -0.105475
10302, -0.094966, 0.397464, 0.098762, -0.094966
10353, -0.082983, 0.395660, 0.100180, -0.082983
10404, -0.072397, 0.393827, 0.102495, -0.072397
10455, -0.063138, 0.392051, 0.104190, -0.063138
10506, -0.048759, 0.390321, 0.106343, -0.048759
10557, -0.039038, 0.388567, 0.108770, -0.039038
10608, -0.033960, 0.386778, 0.111040, -0.033960
10659, -0.028938, 0.384960, 0.113810, -0.028938
10710, -0.025216, 0.383083, 0.115907, -0.025216
10761, -0.023243, 0.381134, 0.118243, -0.023243
10812, -0.021946, 0.379100, 0.120236, -0.021946
10863, -0.015748, 0.376993, 0.122352, -0.015748
10914, -0.010225, 0.374839, 0.125225, -0.010225
10965, -0.003609, 0.372603, 0.126774, -0.003609
11016, 0.002411, 0.370287, 0.127955, 0.002411
11067, 0.006823, 0.367892, 0.128342, 0.006823
11118, 0.010813, 0.365437, 0.128724, 0.010813
11169, 0.019074, 0.362947, 0.129512, 0.019074
11220, 0.027304, 0.360499, 0.131406, 0.027304
11271, 0.035455, 0.358174, 0.132968, 0.035455
11322, 0.046391, 0.356017, 0.134913, 0.046391
11373, 0.051839, 0.353991, 0.135743, 0.051839
11424, 0.050404, 0.352098, 0.137084, 0.050404
11475, 0.049886, 0.350265, 0.138517, 0.049886
11526, 0.056314, 0.348447, 0.138684, 0.056314
11577, 0.065216, 0.346636, 0.138435, 0.065216
11628, 0.073153, 0.344854, 0.137702, 0.073153
11679, 0.073106, 0.343112, 0.137863, 0.073106
11730, 0.073995, 0.341368, 0.137950, 0.073995
11781, 0.080484, 0.339616, 0.138981, 0.080484
11832, 0.086671, 0.337857, 0.138284, 0.086671
11883, 0.091162, 0.336143, 0.136117, 0.091162
11934, 0.100564, 0.334531, 0.133866, 0.100564
11985, 0.111528, 0.333008, 0.132753, 0.111528
12036, 0.119610, 0.331546, 0.131792, 0.119610
12087, 0.123143, 0.330145, 0.130221, 0.123143
12138, 0.124559, 0.328816, 0.127634, 0.124559
12189, 0.131218, 0.327535, 0.125026, 0.131218
12240, 0.144987, 0.326304, 0.120920, 0.144987
12291, 0.159462, 0.325139, 0.116163, 0.159462
12342, 0.168311, 0.324029, 0.112282, 0.168311
12393, 0.174013, 0.322949, 0.108760, 0.174013
12444, 0.177849, 0.321890, 0.105147, 0.177849
12495, 0.183501, 0.320859, 0.101027, 0.183501
12546, 0.190835, 0.319867, 0.096102, 0.190835
12597, 0.194262, 0.318910, 0.090463, 0.194262
12648, 0.191817, 0.317989, 0.086355, 0.191817
12699, 0.189176, 0.317120, 0.085090, 0.189176
12750, 0.187672, 0.316297, 0.084983, 0.187672
12801, 0.190819, 0.315515, 0.084454, 0.190819
12852, 0.197763, 0.314799, 0.084587, 0.197763
12903, 0.201928, 0.314121, 0.085476, 0.201928
12954, 0.202410, 0.313463, 0.085915, 0.202410
13005, 0.193888, 0.312827, 0.085563, 0.193888
13056, 0.181214, 0.312229, 0.084585, 0.181214
13107, 0.167026, 0.311618, 0.083721, 0.167026
13158, 0.153310, 0.310935, 0.083858, 0.153310
13209, 0.137652, 0.310131, 0.083980, 0.137652
13260, 0.119080, 0.309175, 0.083572, 0.119080
13311, 0.100925, 0.308024, 0.083689, 0.100925
13362, 0.084302, 0.306665, 0.083275, 0.084302
13413, 0.066792, 0.305082, 0.082514, 0.066792
13464, 0.051733, 0.303254, 0.081663, 0.051733
13515, 0.037534, 0.301169, 0.080858, 0.037534
13566, 0.026420, 0.298833, 0.078683, 0.026420
13617, 0.019295, 0.296209, 0.075624, 0.019295
13668, 0.016567, 0.293282, 0.073508, 0.016567
13719, 0.015755, 0.290066, 0.071469, 0.015755
13770, 0.015362, 0.286601, 0.069915, 0.015362
13821, 0.014612, 0.282909, 0.067946, 0.014612
13872, 0.014742, 0.279021, 0.066059, 0.014742
13923, 0.009929, 0.274994, 0.062967, 0.009929
13974, 0.003816, 0.270838, 0.060283, 0.003816
14025, -0.006780, 0.266603, 0.057611, -0.006780
14076, -0.019324, 0.262317, 0.055368, -0.019324
14127, -0.031882, 0.258041, 0.052611, -0.031882
14178, -0.043851, 0.253806, 0.050570, -0.043851
14229, -0.055462, 0.249589, 0.050147, -0.055462
14280, -0.062516, 0.245375, 0.050173, -0.062516
14331, -0.063852, 0.241180, 0.051605, -0.063852
14382, -0.062645, 0.237107, 0.053278, -0.062645
14433, -0.066752, 0.233275, 0.056327, -0.066752
14484, -0.075191, 0.229745, 0.060209, -0.075191
14535, -0.083402, 0.226439, 0.062783, -0.083402
14586, -0.088206, 0.223295, 0.066415, -0.088206
14637, -0.095573, 0.220385, 0.070043, -0.095573
14688, -0.108424, 0.217765, 0.073455, -0.108424
14739, -0.119087, 0.215336, 0.076630, -0.119087
14790, -0.129439, 0.213174, 0.078394, -0.129439
14841, -0.137405, 0.211230, 0.080143, -0.137405
14892, -0.141264, 0.209496, 0.080803, -0.141264
14943, -0.143763, 0.207932, 0.081922, -0.143763
14994, -0.145641, 0.206492, 0.082532, -0.145641
15045, -0.147560, 0.205215, 0.083602, -0.147560
15096, -0.144479, 0.204042, 0.084921, -0.144479
15147, -0.139248, 0.202966, 0.087771, -0.139248
15198, -0.130260, 0.201970, 0.091407, -0.130260
15249, -0.120635, 0.201053, 0.095090, -0.120635
15300, -0.114289, 0.200217, 0.099316, -0.114289
15351, -0.109315, 0.199434, 0.101099, -0.109315
15402, -0.107274, 0.198677, 0.101579, -0.107274
15453, -0.103644, 0.197905, 0.102209, -0.103644
15504, -0.095285, 0.197086, 0.103733, -0.095285
15555, -0.084477, 0.196183, 0.105871, -0.084477
15606, -0.071665, 0.195140, 0.107053, -0.071665
15657, -0.061174, 0.193947, 0.107215, -0.061174
15708, -0.051618, 0.192632, 0.105859, -0.051618
15759, -0.043394, 0.191154, 0.104570, -0.043394
15810, -0.037305, 0.189532, 0.103105, -0.037305
15861, -0.031742, 0.187810, 0.100824, -0.031742
15912, -0.022740, 0.186005, 0.096892, -0.022740
15963, -0.013049, 0.184125, 0.092223, -0.013049
16014, -0.004892, 0.182183, 0.087590, -0.004892
16065, -0.000953, 0.180197, 0.083751, -0.000953
16116, 0.003329, 0.178188, 0.080885, 0.003329
16167, 0.008808, 0.176191, 0.076661, 0.008808
16218, 0.014354, 0.174217, 0.071682, 0.014354
16269, 0.016858, 0.172286, 0.065806, 0.016858
16320, 0.023255, 0.170389, 0.059773, 0.023255
16371, 0.031719, 0.168492, 0.054384, 0.031719
16422, 0.041186, 0.166558, 0.051145, 0.041186
16473, 0.047086, 0.164572, 0.049359, 0.047086
16524, 0.046155, 0.162555, 0.046695, 0.046155
16575, 0.047647, 0.160570, 0.043529, 0.047647
16626, 0.047635, 0.158647, 0.039005, 0.047635
16677, 0.045514, 0.156787, 0.033082, 0.045514
16728, 0.039596, 0.155036, 0.028094, 0.039596
16779, 0.029875, 0.153428, 0.023004, 0.029875
16830, 0.024163, 0.151955, 0.017849, 0.024163
16881, 0.023466, 0.150629, 0.012480, 0.023466
16932, 0.024259, 0.149479, 0.005408, 0.024259
16983, 0.023893, 0.148454, -0.000688, 0.023893
17034, 0.024719, 0.147467, -0.007417, 0.024719
17085, 0.018861, 0.146493, -0.012909, 0.018861
17136, 0.011807, 0.145551, -0.018270, 0.011807
17187, 0.003846, 0.144684, -0.022315, 0.003846
17238, -0.002008, 0.143930, -0.025815, -0.002008
17289, -0.004954, 0.143277, -0.028818, -0.004954
17340, -0.006131, 0.142678, -0.031113, -0.006131
17391, -0.004845, 0.142131, -0.033948, -0.004845
17442, 0.000982, 0.141649, -0.037313, 0.000982
17493, 0.015340, 0.141206, -0.040463, 0.015340
17544, 0.032686, 0.140812, -0.042591, 0.032686
17595, 0.047464, 0.140541, -0.044837, 0.047464
17646, 0.066318, 0.140427, -0.047116, 0.066318
17697, 0.078395, 0.140432, -0.050653, 0.078395
17748, 0.085466, 0.140541, -0.055343, 0.085466
17799, 0.094179, 0.140716, -0.058653, 0.094179
17850, 0.104991, 0.140932, -0.061789, 0.104991
17901, 0.117268, 0.141206, -0.065343, 0.117268
17952, 0.129311, 0.141563, -0.068766, 0.129311
18003, 0.136662, 0.141988, -0.071943, 0.136662
18054, 0.141739, 0.142494, -0.074371, 0.141739
18105, 0.148537, 0.143119, -0.076275, 0.148537
18156, 0.159284, 0.143827, -0.078655, 0.159284
18207, 0.169471, 0.144563, -0.079761, 0.169471
18258, 0.179085, 0.145268, -0.079703, 0.179085
18309, 0.187241, 0.145948, -0.079825, 0.187241
18360, 0.191867, 0.146605, -0.081531, 0.191867
18411, 0.190765, 0.147245, -0.082970, 0.190765
18462, 0.186862, 0.147911, -0.085284, 0.186862
18513, 0.183163, 0.148613, -0.088179, 0.183163
18564, 0.177694, 0.149412, -0.091088, 0.177694
18615, 0.174450, 0.150284, -0.094323, 0.174450
18666, 0.173493, 0.151222, -0.097318, 0.173493
18717, 0.171460, 0.152243, -0.100399, 0.171460
18768, 0.165909, 0.153320, -0.102491, 0.165909
18819, 0.159417, 0.154434, -0.104153, 0.159417
18870, 0.148275, 0.155573, -0.104906, 0.148275
18921, 0.141338, 0.156698, -0.105824, 0.141338
18972, 0.134302, 0.157790, -0.105378, 0.134302
19023, 0.124064, 0.158835, -0.105734, 0.124064
19074, 0.111889, 0.159830, -0.105767, 0.111889
19125, 0.102101, 0.160727, -0.104729, 0.102101
19176, 0.091204, 0.161550, -0.103077, 0.091204
19227, 0.078763, 0.162334, -0.101794, 0.078763
19278, 0.066792, 0.163078, -0.100599, 0.066792
19329, 0.056647, 0.163772, -0.098637, 0.056647
19380, 0.052972, 0.164340, -0.096686, 0.052972
19431, 0.048489, 0.164731, -0.096119, 0.048489
19482, 0.040100, 0.164887, -0.096015, 0.040100
19533, 0.028847, 0.164699, -0.096213, 0.028847
19584, 0.023711, 0.164035, -0.096126, 0.023711
19635, 0.019301, 0.162843, -0.096654, 0.019301
19686, 0.012551, 0.161068, -0.097452, 0.012551
19737, 0.000450, 0.158703, -0.098824, 0.000450
19788, -0.011909, 0.155769, -0.100734, -0.011909
19839, -0.018985, 0.152322, -0.102361, -0.018985
19890, -0.024060, 0.148538, -0.104324, -0.024060
19941, -0.029912, 0.144528, -0.107037, -0.029912
19992, -0.035395, 0.140387, -0.111632, -0.035395
20043, -0.041536, 0.136168, -0.116774, -0.041536
20094, -0.045296, 0.131967, -0.121394, -0.045296
20145, -0.048891, 0.127788, -0.125962, -0.048891
20196, -0.058187, 0.123659, -0.129841, -0.058187
20247, -0.065287, 0.119668, -0.133204, -0.065287
20298, -0.068728, 0.115875, -0.136151, -0.068728
20349, -0.073550, 0.112238, -0.139799, -0.073550
20400, -0.073110, 0.108542, -0.143472, -0.073110
20451, -0.069096, 0.104724, -0.147300, -0.069096
20502, -0.063521, 0.100829, -0.150785, -0.063521
20553, -0.059979, 0.096847, -0.154030, -0.059979
20604, -0.058755, 0.092855, -0.157100, -0.058755
20655, -0.055697, 0.088957, -0.160757, -0.055697
20706, -0.054175, 0.085251, -0.164010, -0.054175
20757, -0.053194, 0.081934, -0.167147, -0.053194
20808, -0.053666, 0.078976, -0.170633, -0.053666
20859, -0.053612, 0.076367, -0.173596, -0.053612
20910, -0.047925, 0.074143, -0.177324, -0.047925
20961, -0.043066, 0.072261, -0.181551, -0.043066
21012, -0.043857, 0.070708, -0.185680, -0.043857
21063, -0.045208, 0.069343, -0.188899, -0.045208
21114, -0.046490, 0.067973, -0.191678, -0.046490
21165, -0.044190, 0.066619, -0.193004, -0.044190
21216, -0.040162, 0.065314, -0.192863, -0.040162
21267, -0.041405, 0.064060, -0.192102, -0.041405
21318, -0.044158, 0.062851, -0.190752, -0.044158
21369, -0.047856, 0.061671, -0.190167, -0.047856
21420, -0.053985, 0.060530, -0.189901, -0.053985
21471, -0.066416, 0.059458, -0.187640, -0.066416
21522, -0.077611, 0.058493, -0.185203, -0.077611
21573, -0.085669, 0.057665, -0.182463, -0.085669
21624, -0.091582, 0.057038, -0.179205, -0.091582
21675, -0.092855, 0.056714, -0.176770, -0.092855
21726, -0.095141, 0.056675, -0.173955, -0.095141
21777, -0.090846, 0.056822, -0.171568, -0.090846
21828, -0.083831, 0.057097, -0.168413, -0.083831
21879, -0.077117, 0.057432, -0.164180, -0.077117
21930, -0.070313, 0.057807, -0.158703, -0.070313
21981, -0.066486, 0.058231, -0.153219, -0.066486
22032, -0.060303, 0.058679, -0.147840, -0.060303
22083, -0.053829, 0.059161, -0.142307, -0.053829
22134, -0.051255, 0.059676, -0.136341, -0.051255
22185, -0.056877, 0.060225, -0.130688, -0.056877
22236, -0.061759, 0.060816, -0.124837, -0.061759
22287, -0.067157, 0.061434, -0.119046, -0.067157
22338, -0.074748, 0.062054, -0.113107, -0.074748
22389, -0.076895, 0.062667, -0.107429, -0.076895
22440, -0.080071, 0.063268, -0.101109, -0.080071
22491, -0.087019, 0.063860, -0.096751, -0.087019
22542, -0.090142, 0.064448, -0.094841, -0.090142
22593, -0.090102, 0.065025, -0.092138, -0.090102
22644, -0.088308, 0.065592, -0.089894, -0.088308
22695, -0.085382, 0.066148, -0.088406, -0.085382
22746, -0.085335, 0.066694, -0.087570, -0.085335
22797, -0.081473, 0.067239, -0.089138, -0.081473
22848, -0.075707, 0.067791, -0.090234, -0.075707
22899, -0.073474, 0.068363, -0.091525, -0.073474
22950, -0.069492, 0.068963, -0.093313, -0.069492
23001, -0.065124, 0.069591, -0.095359, -0.065124
23052, -0.065729, 0.070258, -0.097040, -0.065729
23103, -0.066542, 0.070991, -0.099826, -0.066542
23154, -0.060086, 0.071778, -0.103061, -0.060086
23205, -0.054320, 0.072613, -0.106481, -0.054320
23256, -0.047816, 0.073494, -0.110490, -0.047816
23307, -0.040643, 0.074416, -0.113745, -0.040643
23358, -0.029810, 0.075373, -0.118131, -0.029810
23409, -0.022507, 0.076345, -0.121001, -0.022507
23460, -0.011722, 0.077342, -0.124196, -0.011722
23511, -0.003222, 0.078361, -0.126705, -0.003222
23562, 0.005418, 0.079410, -0.130225, 0.005418
23613, 0.016763, 0.080499, -0.134293, 0.016763
23664, 0.023575, 0.081601, -0.138123, 0.023575
23715, 0.029175, 0.082706, -0.143681, 0.029175
23766, 0.037864, 0.083806, -0.149260, 0.037864
23817, 0.040098, 0.084884, -0.153085, 0.040098
23868, 0.047328, 0.085954, -0.156474, 0.047328
23919, 0.052618, 0.087031, -0.159854, 0.052618
23970, 0.054289, 0.088107, -0.163277, 0.054289
24021, 0.056349, 0.089179, -0.167864, 0.056349
24072, 0.051709, 0.090254, -0.172666, 0.051709
24123, 0.049985, 0.091320, -0.176087, 0.049985
24174, 0.050855, 0.092377, -0.179079, 0.050855
24225, 0.055477, 0.093435, -0.182563, 0.055477
24276, 0.059140, 0.094496, -0.186803, 0.059140
24327, 0.057349, 0.095583, -0.191620, 0.057349
24378, 0.052100, 0.096721, -0.195215, 0.052100
24429, 0.049822, 0.097911, -0.198921, 0.049822
24480, 0.053898, 0.099165, -0.202605, 0.053898
24531, 0.057242, 0.100492, -0.206741, 0.057242
24582, 0.054341, 0.101940, -0.210363, 0.054341
24633, 0.053554, 0.103524, -0.213806, 0.053554
24684, 0.045412, 0.105204, -0.215797, 0.045412
24735, 0.038272, 0.106929, -0.216619, 0.038272
24786, 0.030751, 0.108674, -0.218664, 0.030751
24837, 0.022508, 0.110432, -0.221223, 0.022508
24888, 0.017248, 0.112181, -0.223369, 0.017248
24939, 0.009439, 0.113892, -0.224779, 0.009439
24990, -0.003226, 0.115504, -0.224801, -0.003226
25041, -0.015003, 0.116985, -0.224238, -0.015003
25092, -0.025394, 0.118296, -0.221602, -0.025394
25143, -0.038711, 0.119400, -0.218718, -0.038711
25194, -0.048116, 0.120256, -0.214364, -0.048116
25245, -0.054567, 0.120863, -0.208375, -0.054567
25296, -0.055644, 0.121212, -0.201314, -0.055644
25347, -0.060993, 0.121273, -0.195379, -0.060993
25398, -0.069995, 0.121020, -0.190437, -0.069995
25449, -0.075124, 0.120439, -0.186724, -0.075124
25500, -0.076909, 0.119564, -0.183522, -0.076909
25551, -0.074702, 0.118455, -0.178673, -0.074702
25602, -0.073624, 0.117107, -0.175570, -0.073624
25653, -0.073286, 0.115535, -0.171734, -0.073286
25704, -0.075358, 0.113780, -0.166518, -0.075358
25755, -0.076274, 0.111857, -0.162400, -0.076274
25806, -0.083156, 0.109817, -0.158435, -0.083156
25857, -0.095775, 0.107676, -0.153786, -0.095775
25908, -0.105479, 0.105485, -0.148781, -0.105479
25959, -0.118558, 0.103374, -0.144142, -0.118558
26010, -0.135733, 0.101334, -0.141390, -0.135733
26061, -0.155795, 0.099366, -0.139075, -0.155795
26112, -0.179048, 0.097503, -0.137901, -0.179048
26163, -0.201759, 0.095798, -0.136486, -0.201759
26214, -0.219335, 0.094295, -0.135511, -0.219335
26265, -0.240127, 0.093117, -0.134633, -0.240127
