Block_size, U, C_V, P, R
1261, 820.613397, 1253.278440, 828.783166, 820.613397
1271, 780.702469, 1268.825848, 787.418544, 780.702469
1281, 865.782398, 1268.855333, 875.903213, 865.782398
1291, 812.850826, 1285.756041, 821.989409, 812.850826
1301, 850.648601, 1303.268499, 860.049063, 850.648601
1311, 791.140147, 1303.999225, 798.342758, 791.140147
1321, 820.223653, 1320.987627, 828.442626, 820.223653
1331, 832.047206, 1319.999338, 842.551495, 832.047206
1341, 861.399488, 1336.182999, 874.527954, 861.399488
1351, 888.082316, 1335.024872, 896.591649, 888.082316
1361, 828.041316, 1352.899773, 836.805946, 828.041316
1371, 889.569230, 1371.876465, 896.364588, 889.569230
1381, 813.961843, 1372.115344, 819.452473, 813.961843
1391, 889.326021, 1390.708611, 894.330384, 889.326021
1401, 847.781558, 1389.928594, 856.079094, 847.781558
1411, 870.668882, 1409.023950, 880.776818, 870.668882
1421, 918.573302, 1408.847247, 931.420637, 918.573302
1431, 884.107163, 1429.898738, 885.782861, 884.107163
1441, 904.294519, 1430.546143, 916.023756, 904.294519
1451, 867.936864, 1452.288172, 873.615328, 867.936864
1461, 871.905432, 1452.623553, 887.328191, 871.905432
1471, 925.667583, 1473.725992, 933.600207, 925.667583
1481, 890.424763, 1472.920290, 891.692305, 890.424763
1491, 921.647275, 1471.785780, 931.443052, 921.647275
1501, 935.222639, 1492.979921, 940.736220, 935.222639
1511, 939.844815, 1492.405973, 953.912407, 939.844815
1521, 936.540061, 1515.216478, 949.664255, 936.540061
1531, 946.707990, 1515.879490, 954.324604, 946.707990
1541, 893.997881, 1540.486846, 903.956831, 893.997881
1551, 878.448367, 1540.863557, 885.248119, 878.448367
1561, 921.165619, 1540.604009, 931.967256, 921.165619
1571, 874.942806, 1564.259079, 884.837977, 874.942806
1581, 904.810198, 1562.899510, 915.396895, 904.810198
1591, 967.417348, 1586.815546, 978.769664, 967.417348
1601, 957.223627, 1586.276066, 961.665106, 957.223627
1611, 939.657716, 1586.296129, 951.736018, 939.657716
1621, 959.618492, 1612.609172, 974.562669, 959.618492
1631, 954.470479, 1613.283360, 966.544890, 954.470479
1641, 1002.992721, 1640.522050, 1017.540173, 1002.992721
1651, 1023.810841, 1640.070284, 1037.018083, 1023.810841
1661, 999.734553, 1639.279367, 1003.912752, 999.734553
1671, 984.493993, 1665.784127, 994.192667, 984.493993
1681, 944.581564, 1664.247974, 960.623112, 944.581564
1691, 921.529609, 1662.918530, 931.714412, 921.529609
1701, 963.780445, 1690.543460, 970.610842, 963.780445
1711, 972.405149, 1689.738116, 985.627590, 972.405149
1721, 994.127233, 1689.170119, 1008.326022, 994.127233
1731, 1007.207313, 1718.322764, 1015.516527, 1007.207313
1741, 977.332497, 1717.893996, 984.597243, 977.332497
1751, 987.626722, 1717.556340, 1002.330853, 987.626722
1761, 1026.359985, 1748.264488, 1040.358321, 1026.359985
1771, 1032.644590, 1748.552298, 1041.459301, 1032.644590
1781, 1065.055495, 1748.269958, 1069.360651, 1065.055495
1791, 1049.778634, 1779.033142, 1058.717335, 1049.778634
1801, 986.113310, 1777.972783, 1001.899000, 986.113310
1811, 971.803158, 1776.801300, 982.775434, 971.803158
1821, 1004.582926, 1808.092975, 1013.729229, 1004.582926
1831, 1028.635723, 1806.239862, 1042.382613, 1028.635723
1841, 1007.174005, 1804.704488, 1019.226558, 1007.174005
1851, 1021.626152, 1803.509454, 1037.157888, 1021.626152
1861, 1055.077496, 1836.455641, 1071.004007, 1055.077496
1871, 1061.386548, 1835.793883, 1081.316780, 1061.386548
1881, 1051.061129, 1835.794788, 1063.063381, 1051.061129
1891, 1058.017769, 1871.646127, 1070.010219, 1058.017769
1901, 1035.696844, 1872.380387, 1053.125781, 1035.696844
1911, 1011.381127, 1872.638936, 1033.449214, 1011.381127
1921, 1046.636109, 1872.041955, 1060.417738, 1046.636109
1931, 1085.568609, 1907.645155, 1096.066495, 1085.568609
1941, 1059.331020, 1906.747199, 1068.427448, 1059.331020
1951, 1018.689206, 1906.006699, 1029.388362, 1018.689206
1961, 1042.017830, 1943.510580, 1046.969288, 1042.017830
1971, 1102.575080, 1943.048758, 1104.587105, 1102.575080
1981, 1124.119085, 1942.832940, 1130.368192, 1124.119085
1991, 1113.008175, 1943.045585, 1121.699246, 1113.008175
2001, 1117.457065, 1983.043569, 1126.720968, 1117.457065
2011, 1079.603189, 1983.555398, 1097.043640, 1079.603189
2021, 1082.130401, 1984.298070, 1107.354967, 1082.130401
2031, 1039.107451, 1985.360931, 1056.909941, 1039.107451
2041, 1017.817342, 2027.765634, 1033.125208, 1017.817342
2051, 1030.831409, 2028.619461, 1044.997060, 1030.831409
2061, 1073.144196, 2028.846792, 1085.344123, 1073.144196
2071, 1104.742892, 2028.296821, 1118.926838, 1104.742892
2081, 1055.302889, 2027.354501, 1061.690854, 1055.302889
2091, 1006.558265, 2069.198076, 1013.338315, 1006.558265
2101, 1004.701135, 2067.745673, 1014.202955, 1004.701135
2111, 1055.716703, 2065.622639, 1071.760478, 1055.716703
2121, 1103.293945, 2063.100856, 1123.562770, 1103.293945
2131, 1109.231390, 2105.388091, 1127.302404, 1109.231390
2141, 1095.383439, 2103.334934, 1107.036306, 1095.383439
2151, 1086.143007, 2101.754336, 1091.587706, 1086.143007
2161, 1116.975184, 2100.177213, 1126.084944, 1116.975184
2171, 1156.357677, 2098.720537, 1171.009782, 1156.357677
2181, 1212.640494, 2144.036263, 1233.569887, 1212.640494
2191, 1223.766041, 2143.461500, 1243.645621, 1223.766041
2201, 1175.007858, 2143.652534, 1188.557409, 1175.007858
2211, 1155.345108, 2144.581034, 1169.168995, 1155.345108
2221, 1171.292033, 2145.966084, 1183.747339, 1171.292033
2231, 1212.590007, 2196.260223, 1219.680161, 1212.590007
2241, 1207.327974, 2197.917883, 1213.319226, 1207.327974
2251, 1137.223273, 2199.516227, 1144.283423, 1137.223273
2261, 1066.384830, 2200.883625, 1074.807237, 1066.384830
2271, 1028.532012, 2201.720888, 1034.342315, 1028.532012
2281, 1009.247777, 2253.234921, 1015.264983, 1009.247777
2291, 1062.302425, 2253.327035, 1075.573105, 1062.302425
2301, 1118.026954, 2252.942340, 1145.269413, 1118.026954
2311, 1145.286943, 2252.229500, 1176.819125, 1145.286943
2321, 1115.457486, 2251.667993, 1140.039206, 1115.457486
2331, 1081.246795, 2304.849219, 1100.404182, 1081.246795
2341, 1080.389770, 2304.940861, 1085.343559, 1080.389770
2351, 1118.915198, 2305.226736, 1115.402263, 1118.915198
2361, 1163.839619, 2305.484873, 1170.228561, 1163.839619
2371, 1216.476218, 2305.601044, 1233.184037, 1216.476218
2381, 1228.610341, 2361.940183, 1252.913482, 1228.610341
2391, 1174.890238, 2362.424668, 1195.381561, 1174.890238
2401, 1159.630885, 2363.247097, 1168.966773, 1159.630885
2411, 1185.416738, 2364.271772, 1183.764604, 1185.416738
2421, 1200.871159, 2365.320925, 1197.218173, 1200.871159
2431, 1248.174136, 2366.217798, 1244.973525, 1248.174136
2441, 1251.404055, 2425.856948, 1257.420414, 1251.404055
2451, 1226.669187, 2426.258485, 1241.880043, 1226.669187
2461, 1201.831521, 2426.274065, 1218.908649, 1201.831521
2471, 1197.227751, 2425.775197, 1207.239321, 1197.227751
2481, 1219.455529, 2424.797157, 1232.335969, 1219.455529
2491, 1234.455529, 2423.516614, 1246.126546, 1234.455529
2501, 1290.426149, 2483.828411, 1303.622603, 1290.426149
2511, 1270.094995, 2481.725729, 1291.758529, 1270.094995
2521, 1254.670937, 2479.158535, 1270.169454, 1254.670937
2531, 1185.839024, 2476.494823, 1192.223281, 1185.839024
2541, 1109.352726, 2473.951058, 1107.776553, 1109.352726
2551, 1071.780720, 2471.628971, 1074.221526, 1071.780720
2561, 1079.837449, 2469.604031, 1086.074631, 1079.837449
2571, 1109.909521, 2532.693901, 1121.747331, 1109.909521
2581, 1157.790472, 2531.090743, 1177.498516, 1157.790472
2591, 1207.132107, 2529.386184, 1230.822278, 1207.132107
2601, 1250.952243, 2527.600170, 1271.217662, 1250.952243
2611, 1254.926516, 2526.056943, 1272.794849, 1254.926516
2621, 1203.259734, 2524.928155, 1218.069798, 1203.259734
2631, 1143.951321, 2524.216265, 1152.767548, 1143.951321
2641, 1111.096618, 2591.884780, 1119.124715, 1111.096618
2651, 1091.547428, 2591.816203, 1103.222762, 1091.547428
2661, 1092.743773, 2591.874267, 1109.603639, 1092.743773
2671, 1157.150856, 2591.960320, 1176.570943, 1157.150856
2681, 1238.639643, 2592.055731, 1258.479589, 1238.639643
2691, 1291.170162, 2592.394468, 1312.078612, 1291.170162
2701, 1313.879253, 2593.141372, 1329.040912, 1313.879253
2711, 1310.982193, 2666.165742, 1325.192269, 1310.982193
2721, 1254.238908, 2667.717014, 1259.428789, 1254.238908
2731, 1222.132974, 2669.517421, 1223.120620, 1222.132974
2741, 1187.575938, 2671.408963, 1192.195794, 1187.575938
2751, 1176.465694, 2672.979008, 1180.017772, 1176.465694
2761, 1159.163278, 2673.992452, 1161.297264, 1159.163278
2771, 1178.056152, 2674.264444, 1185.723875, 1178.056152
2781, 1232.283780, 2750.118786, 1247.737024, 1232.283780
2791, 1235.865138, 2749.520665, 1258.858988, 1235.865138
2801, 1175.767298, 2748.852491, 1199.005903, 1175.767298
2811, 1136.855701, 2748.133403, 1156.758232, 1136.855701
2821, 1132.168149, 2747.450098, 1148.652174, 1132.168149
2831, 1140.101053, 2746.852611, 1157.800051, 1140.101053
2841, 1166.640979, 2746.399542, 1180.426562, 1166.640979
2851, 1173.601373, 2746.014772, 1178.463797, 1173.601373
2861, 1220.376409, 2826.084344, 1218.710420, 1220.376409
2871, 1268.564090, 2825.192530, 1273.487472, 1268.564090
2881, 1336.859535, 2823.882589, 1349.092502, 1336.859535
2891, 1356.785147, 2822.436899, 1371.328815, 1356.785147
2901, 1338.338835, 2821.091520, 1355.106376, 1338.338835
2911, 1288.576414, 2819.929181, 1313.567740, 1288.576414
2921, 1304.315125, 2819.009206, 1331.754537, 1304.315125
2931, 1333.717629, 2818.309753, 1361.759181, 1333.717629
2941, 1359.465793, 2817.935187, 1386.267008, 1359.465793
2951, 1394.297047, 2902.859403, 1414.934963, 1394.297047
2961, 1391.488672, 2902.665540, 1410.612895, 1391.488672
2971, 1399.324137, 2902.537886, 1420.970996, 1399.324137
2981, 1424.587561, 2902.484922, 1443.691035, 1424.587561
2991, 1447.971139, 2902.660516, 1469.867551, 1447.971139
3001, 1432.324967, 2903.203634, 1450.498427, 1432.324967
3011, 1386.129779, 2904.044035, 1402.825543, 1386.129779
3021, 1334.008716, 2905.140067, 1350.675002, 1334.008716
3031, 1325.820909, 2997.144796, 1335.723201, 1325.820909
3041, 1294.488726, 2998.861102, 1295.739654, 1294.488726
3051, 1259.905645, 3000.679782, 1256.701570, 1259.905645
3061, 1208.896734, 3002.533064, 1204.017446, 1208.896734
3071, 1110.972283, 3004.155231, 1109.826857, 1110.972283
3081, 1031.763828, 3005.426251, 1027.593907, 1031.763828
3091, 1013.346809, 3006.214213, 1009.636685, 1013.346809
3101, 1034.015834, 3006.459294, 1035.073841, 1034.015834
3111, 1055.439653, 3006.318252, 1058.803724, 1055.439653
3121, 1069.606493, 3005.805203, 1071.780041, 1069.606493
3131, 1107.109073, 3101.750517, 1110.972095, 1107.109073
3141, 1091.970682, 3100.763564, 1097.740204, 1091.970682
3151, 1089.851049, 3099.386031, 1099.225766, 1089.851049
3161, 1121.539944, 3097.677719, 1130.971104, 1121.539944
3171, 1158.258064, 3095.637878, 1166.439270, 1158.258064
3181, 1178.189627, 3093.513010, 1186.303216, 1178.189627
3191, 1145.599755, 3091.209379, 1153.771144, 1145.599755
3201, 1121.525767, 3088.725300, 1131.417579, 1121.525767
3211, 1131.034807, 3086.052552, 1142.644038, 1131.034807
3221, 1195.136460, 3083.205933, 1210.668461, 1195.136460
3231, 1336.978983, 3182.613692, 1353.467337, 1336.978983
3241, 1443.608183, 3179.499462, 1458.595914, 1443.608183
3251, 1490.722070, 3176.511136, 1502.819389, 1490.722070
3261, 1530.657724, 3173.801576, 1547.891756, 1530.657724
3271, 1563.704469, 3171.340731, 1583.591927, 1563.704469
3281, 1576.523851, 3169.126487, 1595.491079, 1576.523851
3291, 1562.868249, 3167.219099, 1577.512272, 1562.868249
3301, 1521.686191, 3165.651975, 1535.449561, 1521.686191
3311, 1478.900854, 3164.540894, 1492.848380, 1478.900854
3321, 1415.377181, 3163.809565, 1425.712178, 1415.377181
3331, 1367.492567, 3163.339976, 1378.093982, 1367.492567
3341, 1363.430581, 3271.871356, 1370.165996, 1363.430581
3351, 1374.113510, 3271.798056, 1381.041315, 1374.113510
3361, 1416.924549, 3272.009028, 1426.596878, 1416.924549
3371, 1449.909175, 3272.561935, 1459.737215, 1449.909175
3381, 1471.070990, 3273.464133, 1477.642476, 1471.070990
3391, 1465.225598, 3274.719452, 1475.134457, 1465.225598
3401, 1474.486780, 3276.300071, 1482.678933, 1474.486780
3411, 1468.395504, 3278.165021, 1469.073617, 1468.395504
3421, 1427.438422, 3280.358633, 1427.830845, 1427.438422
3431, 1392.995159, 3282.817043, 1389.756861, 1392.995159
3441, 1357.623133, 3285.374295, 1357.649618, 1357.623133
3451, 1348.189014, 3404.939185, 1345.109294, 1348.189014
3461, 1294.307236, 3407.369254, 1278.491831, 1294.307236
3471, 1234.729918, 3409.578037, 1214.017631, 1234.729918
3481, 1186.354006, 3411.595699, 1166.144108, 1186.354006
3491, 1131.318262, 3413.361262, 1115.963474, 1131.318262
3501, 1118.716372, 3414.859740, 1105.360817, 1118.716372
3511, 1161.329024, 3416.272114, 1152.876552, 1161.329024
3521, 1231.377049, 3417.653254, 1224.965375, 1231.377049
3531, 1286.339092, 3418.932952, 1279.407598, 1286.339092
3541, 1309.351230, 3419.882046, 1304.720270, 1309.351230
3551, 1328.451643, 3420.464797, 1319.356964, 1328.451643
3561, 1326.513449, 3420.559178, 1315.034927, 1326.513449
3571, 1315.757086, 3420.202260, 1305.244339, 1315.757086
3581, 1302.711671, 3545.780115, 1295.857431, 1302.711671
3591, 1256.566412, 3544.896171, 1253.638544, 1256.566412
3601, 1222.520392, 3543.797996, 1222.282442, 1222.520392
3611, 1223.445171, 3542.523497, 1228.623495, 1223.445171
3621, 1193.811589, 3540.947377, 1200.868887, 1193.811589
3631, 1167.636995, 3539.099570, 1174.404774, 1167.636996
3641, 1166.237779, 3537.088776, 1174.388227, 1166.237779
3651, 1174.412383, 3534.939433, 1182.813970, 1174.412383
3661, 1175.915560, 3532.652585, 1185.611840, 1175.915560
3671, 1202.571298, 3530.384954, 1218.381598, 1202.571298
3681, 1244.307178, 3528.107420, 1268.437518, 1244.307178
3691, 1304.243841, 3525.581634, 1330.263469, 1304.243841
3701, 1354.829800, 3522.860596, 1381.968297, 1354.829800
3711, 1411.344256, 3654.931694, 1441.034581, 1411.344256
3721, 1445.223778, 3651.953725, 1473.808133, 1445.223778
3731, 1475.660375, 3649.137192, 1506.859330, 1475.660375
3741, 1498.384991, 3646.567099, 1528.702479, 1498.384991
3751, 1541.976509, 3644.365104, 1564.788598, 1541.976509
3761, 1566.756758, 3642.627123, 1584.514569, 1566.756758
3771, 1573.432165, 3641.287893, 1589.404390, 1573.432165
3781, 1574.521549, 3640.310968, 1587.992272, 1574.521549
3791, 1531.256765, 3639.714109, 1542.811033, 1531.256765
3801, 1501.085283, 3639.421175, 1511.179258, 1501.085283
3811, 1484.218216, 3639.377377, 1493.790318, 1484.218216
3821, 1469.305338, 3639.497221, 1482.373995, 1469.305338
3831, 1476.172172, 3639.665782, 1492.441803, 1476.172172
3841, 1510.686578, 3639.988764, 1524.882003, 1510.686578
3851, 1594.428666, 3785.677500, 1607.227461, 1594.428666
3861, 1600.770646, 3786.580705, 1611.352243, 1600.770646
3871, 1585.938238, 3787.664762, 1598.856664, 1585.938239
3881, 1561.035100, 3788.960449, 1571.409265, 1561.035100
3891, 1537.929217, 3790.511087, 1544.984052, 1537.929217
3901, 1506.275659, 3792.285536, 1511.741224, 1506.275659
3911, 1466.586264, 3794.275579, 1473.842627, 1466.586264
3921, 1415.706314, 3796.425595, 1417.412793, 1415.706314
3931, 1366.366022, 3798.641899, 1368.057456, 1366.366022
3941, 1333.618985, 3800.815875, 1334.694068, 1333.618985
3951, 1306.048591, 3802.935492, 1302.278143, 1306.048591
3961, 1259.373141, 3805.017088, 1254.199095, 1259.373141
3971, 1223.450054, 3807.137451, 1219.813712, 1223.450054
3981, 1179.139908, 3809.237621, 1173.872188, 1179.139908
3991, 1145.419117, 3811.182565, 1139.055937, 1145.419117
4001, 1162.630834, 3971.231941, 1156.143072, 1162.630834
4011, 1155.898287, 3972.861427, 1150.787854, 1155.898287
4021, 1152.467069, 3974.375093, 1149.721480, 1152.467069
4031, 1154.336751, 3975.974803, 1154.084069, 1154.336751
4041, 1145.496751, 3977.667910, 1149.091756, 1145.496751
4051, 1155.103523, 3979.432227, 1154.802395, 1155.103523
4061, 1170.104292, 3981.251654, 1167.571816, 1170.104292
4071, 1192.270594, 3983.072437, 1192.890290, 1192.270594
4081, 1243.895327, 3984.890634, 1245.455377, 1243.895327
4091, 1286.282736, 3986.629234, 1289.610164, 1286.282736
4101, 1288.988993, 3988.282888, 1297.070418, 1288.988993
4111, 1291.048617, 3989.794634, 1296.098428, 1291.048617
4121, 1306.389127, 3991.136537, 1315.259580, 1306.389127
4131, 1317.320581, 3992.214204, 1328.937703, 1317.320581
4141, 1291.663591, 3993.008539, 1300.757113, 1291.663591
4151, 1262.086520, 3993.513490, 1264.892947, 1262.086520
4161, 1257.226047, 3993.705881, 1256.690383, 1257.226047
4171, 1268.269507, 4166.605933, 1263.655514, 1268.269507
4181, 1230.475475, 4166.257277, 1231.517014, 1230.475475
4191, 1193.897610, 4165.621656, 1198.369560, 1193.897610
4201, 1144.886024, 4164.554636, 1153.489464, 1144.886024
4211, 1121.563469, 4163.015475, 1131.117456, 1121.563469
4221, 1109.162806, 4160.907774, 1123.586610, 1109.162806
4231, 1112.634876, 4158.403010, 1129.055319, 1112.634876
4241, 1123.396860, 4155.690712, 1141.517792, 1123.396860
4251, 1152.680232, 4152.840623, 1173.979654, 1152.680232
4261, 1173.013796, 4149.979814, 1193.153343, 1173.013796
4271, 1187.623291, 4147.202457, 1208.793920, 1187.623291
4281, 1209.566270, 4144.570549, 1226.616037, 1209.566270
4291, 1238.177645, 4142.107356, 1257.330197, 1238.177645
4301, 1288.592591, 4139.657759, 1308.190688, 1288.592591
4311, 1366.045251, 4137.168737, 1388.035566, 1366.045251
4321, 1435.013178, 4134.715626, 1457.328554, 1435.013178
4331, 1474.332290, 4132.309646, 1497.763030, 1474.332290
4341, 1513.382815, 4130.055699, 1533.580297, 1513.382815
4351, 1578.474499, 4314.835467, 1594.976014, 1578.474499
4361, 1566.631321, 4312.943525, 1585.647093, 1566.631321
4371, 1572.032918, 4311.303452, 1588.921021, 1572.032918
4381, 1577.933901, 4309.932591, 1594.097139, 1577.933901
4391, 1575.857278, 4308.786011, 1588.679352, 1575.857278
4401, 1564.482595, 4307.849072, 1574.818862, 1564.482595
4411, 1552.185068, 4307.105121, 1561.324086, 1552.185068
4421, 1524.356668, 4306.551530, 1534.337170, 1524.356668
4431, 1493.026579, 4306.107067, 1504.337362, 1493.026579
4441, 1463.680815, 4305.766615, 1477.211973, 1463.680815
4451, 1437.386253, 4305.532161, 1454.456228, 1437.386253
4461, 1433.930986, 4305.369106, 1452.842856, 1433.930986
4471, 1433.079430, 4305.280459, 1457.272441, 1433.079430
4481, 1431.206766, 4305.339039, 1457.799556, 1431.206766
4491, 1410.362964, 4305.515792, 1442.153706, 1410.362964
4501, 1387.036595, 4305.824933, 1417.928743, 1387.036595
4511, 1358.980039, 4306.234449, 1391.465733, 1358.980039
4521, 1347.332687, 4306.756773, 1381.445343, 1347.332687
4531, 1357.619220, 4307.383299, 1389.321154, 1357.619220
4541, 1369.713998, 4308.114035, 1396.961751, 1369.713998
4551, 1419.115996, 4513.251648, 1437.255012, 1419.115996
4561, 1434.079797, 4514.267147, 1448.376059, 1434.079797
4571, 1465.701745, 4515.303845, 1472.491264, 1465.701745
4581, 1484.045579, 4516.300664, 1486.037131, 1484.045579
4591, 1479.355290, 4517.220330, 1476.975082, 1479.355290
4601, 1463.801449, 4517.964559, 1462.486304, 1463.801449
4611, 1445.106917, 4518.539287, 1439.388052, 1445.106917
4621, 1405.874210, 4518.976954, 1398.377028, 1405.874210
4631, 1357.981042, 4519.291964, 1345.759767, 1357.981042
4641, 1318.595128, 4519.485075, 1303.317745, 1318.595128
4651, 1270.264770, 4519.577378, 1252.384402, 1270.264770
4661, 1226.909405, 4519.615084, 1205.913889, 1226.909405
4671, 1202.635657, 4519.628671, 1178.264618, 1202.635657
4681, 1199.783113, 4519.626465, 1168.721325, 1199.783113
4691, 1199.053332, 4519.667377, 1166.142099, 1199.053332
4701, 1181.159628, 4519.764957, 1147.126183, 1181.159628
4711, 1159.686062, 4519.837062, 1130.444411, 1159.686062
4721, 1140.322979, 4519.773980, 1119.811333, 1140.322979
