Block_size, U, C_V, P, R
1, 1.000000, 1.000000, 1.000000, 1.000000
11, 10.922345, 11.000402, 10.983151, 10.922345
21, 20.715231, 21.001373, 20.938361, 20.715231
31, 30.382690, 31.002426, 30.865424, 30.382690
41, 39.911640, 40.998877, 40.754744, 39.911640
51, 49.344429, 51.005442, 50.625354, 49.344429
61, 58.614048, 61.000848, 60.463142, 58.614048
71, 67.792045, 71.002258, 70.289242, 67.792045
81, 76.782906, 81.005337, 80.036107, 76.782906
91, 85.849920, 91.016185, 89.803590, 85.849920
101, 94.467530, 100.985503, 99.506684, 94.467530
111, 103.391194, 111.018991, 109.256702, 103.391194
121, 111.585068, 120.995823, 118.893575, 111.585068
131, 120.525431, 130.987920, 128.469479, 120.525431
141, 128.638758, 140.969634, 138.143823, 128.638758
151, 137.232294, 150.968262, 147.664672, 137.232294
161, 144.753189, 160.944249, 157.108414, 144.753189
171, 153.499337, 171.007711, 166.718717, 153.499337
181, 161.210930, 180.968038, 176.140826, 161.210930
191, 168.545886, 190.971088, 185.848177, 168.545886
201, 176.528125, 200.947252, 195.268938, 176.528125
211, 185.336761, 211.021770, 204.669178, 185.336761
221, 191.950248, 220.920210, 213.992423, 191.950248
231, 198.694090, 230.982689, 223.414693, 198.694090
241, 207.081527, 241.021716, 232.508549, 207.081527
251, 214.830546, 250.881695, 242.214995, 214.830546
261, 221.926287, 260.763055, 251.212002, 221.926287
271, 228.915123, 270.709697, 261.167182, 228.915123
281, 234.048765, 280.913234, 269.414957, 234.048765
291, 241.742102, 290.914688, 278.865647, 241.742102
301, 249.664009, 300.719500, 288.879038, 249.664009
311, 255.975803, 310.804034, 297.312606, 255.975803
321, 262.572601, 320.729849, 306.306703, 262.572601
331, 267.758577, 330.535687, 315.840308, 267.758577
341, 277.018847, 340.510251, 324.807953, 277.018847
351, 285.005390, 350.827846, 333.699257, 285.005390
361, 284.295486, 360.435954, 341.857580, 284.295486
371, 293.719500, 370.708335, 351.719760, 293.719500
381, 298.991629, 380.568057, 360.972882, 298.991629
391, 301.844243, 390.660671, 370.646430, 301.844243
401, 315.690557, 400.391830, 378.180536, 315.690557
411, 323.390766, 410.253646, 387.967093, 323.390766
421, 330.519514, 420.336743, 395.775101, 330.519514
431, 329.776848, 429.996919, 406.112147, 329.776848
441, 338.995228, 440.344677, 414.510680, 338.995228
451, 343.359507, 450.334089, 423.952879, 343.359507
461, 348.507977, 460.340447, 432.086133, 348.507977
471, 361.291874, 470.046750, 441.974328, 361.291874
481, 358.056221, 480.531714, 450.791233, 358.056221
491, 361.839964, 490.433037, 459.908079, 361.839964
501, 361.409751, 500.144315, 467.846288, 361.409751
511, 376.194413, 510.159379, 474.873910, 376.194413
521, 377.610439, 520.362734, 486.065256, 377.610439
531, 382.754608, 529.454547, 491.613397, 382.754608
541, 397.952063, 539.996134, 502.438078, 397.952063
551, 403.207671, 549.230395, 507.921055, 403.207671
561, 406.803472, 558.787357, 518.666017, 406.803472
571, 398.997667, 568.894620, 527.684541, 398.997667
581, 417.034567, 578.840881, 534.458667, 417.034567
591, 411.380538, 589.087435, 545.007565, 411.380538
601, 431.993763, 599.353591, 554.460649, 431.993763
611, 415.070274, 609.433364, 564.875530, 415.070274
621, 425.717224, 618.189020, 572.297901, 425.717224
631, 447.912554, 628.534194, 578.741016, 447.912554
641, 436.220768, 637.605488, 592.852677, 436.220768
651, 441.562478, 648.312300, 599.753783, 441.562478
661, 448.457445, 657.808401, 604.084262, 448.457445
671, 459.254144, 667.645900, 614.378960, 459.254144
681, 448.083674, 679.024754, 626.540376, 448.083674
691, 482.902659, 688.902734, 631.718203, 482.902659
701, 458.035892, 698.841628, 641.853212, 458.035892
711, 481.504439, 708.961220, 643.521982, 481.504439
721, 486.221463, 718.869898, 661.282432, 486.221463
731, 474.541687, 728.927608, 668.632731, 474.541687
741, 494.618766, 738.812399, 677.391139, 494.618766
751, 489.855907, 747.127711, 678.842252, 489.855907
761, 492.945250, 757.605941, 692.391884, 492.945250
771, 495.226143, 768.077556, 694.373943, 495.226143
781, 497.710758, 776.443407, 701.323500, 497.710758
791, 489.339518, 787.080388, 709.414333, 489.339518
801, 494.581099, 798.010198, 722.455647, 494.581099
811, 521.516503, 806.545425, 728.430542, 521.516503
821, 492.329517, 817.824174, 737.591430, 492.329517
831, 523.045051, 826.086679, 742.748751, 523.045051
841, 541.547058, 836.906808, 754.371330, 541.547058
851, 546.154206, 845.318326, 760.648777, 546.154206
861, 531.664266, 854.025050, 769.456280, 531.664266
871, 532.120837, 865.706710, 780.639347, 532.120837
881, 538.477726, 874.735944, 786.662234, 538.477726
891, 552.087304, 883.674859, 794.076356, 552.087304
901, 541.648674, 895.555380, 811.453040, 541.648674
911, 551.357621, 904.641794, 819.158961, 551.357621
921, 556.518460, 913.728848, 813.724151, 556.518460
931, 572.310041, 922.733071, 829.155241, 572.310041
941, 571.494324, 932.880100, 844.147345, 571.494324
951, 571.052732, 942.995275, 841.694966, 571.052732
961, 536.517021, 953.259599, 838.834905, 536.517021
971, 568.995656, 966.629892, 866.392122, 568.995656
981, 587.588406, 976.384733, 867.261098, 587.588406
991, 567.715004, 985.869829, 870.385403, 567.715004
1001, 605.170377, 994.808761, 891.073978, 605.170377
1011, 588.732046, 1004.202710, 885.796661, 588.732046
1021, 588.539709, 1014.221331, 906.165168, 588.539709
1031, 610.169016, 1024.601488, 907.276362, 610.169016
1041, 589.282429, 1031.578299, 907.132281, 589.282429
1051, 593.712436, 1042.631033, 913.413026, 593.712436
1061, 607.721064, 1053.015089, 921.771119, 607.721064
1071, 574.962926, 1063.594383, 938.438464, 574.962926
1081, 598.451259, 1073.561307, 939.417932, 598.451259
1091, 637.180841, 1082.328485, 956.809446, 637.180841
1101, 598.675490, 1091.942616, 962.836215, 598.675490
1111, 656.220770, 1097.034497, 955.968475, 656.220770
1121, 599.553998, 1107.126101, 981.149485, 599.553998
1131, 630.955605, 1117.546020, 979.324753, 630.955605
1141, 640.168187, 1129.058018, 985.348392, 640.168187
1151, 642.849357, 1140.647140, 1015.461720, 642.849357
1161, 606.281193, 1148.027883, 992.080724, 606.281193
1171, 623.209278, 1159.508320, 1009.453595, 623.209278
1181, 622.136567, 1170.698757, 1023.881163, 622.136567
1191, 662.343639, 1181.560773, 1030.732041, 662.343639
1201, 624.057269, 1188.481745, 1037.525178, 624.057269
1211, 621.328292, 1198.366978, 1031.034733, 621.328292
1221, 670.754153, 1208.597311, 1058.713350, 670.754153
1231, 648.578779, 1213.365943, 1044.012807, 648.578779
1241, 688.032183, 1224.216746, 1074.981795, 688.032183
1251, 698.368336, 1235.685856, 1071.824545, 698.368336
1261, 713.450551, 1242.143134, 1055.564218, 713.450551
1271, 641.733255, 1254.892407, 1092.705203, 641.733255
1281, 697.283247, 1262.265842, 1080.729641, 697.283247
1291, 643.989062, 1275.800214, 1105.227053, 643.989062
1301, 680.846077, 1289.068526, 1107.501161, 680.846077
1311, 703.786131, 1296.577186, 1099.379116, 703.786131
1321, 664.524644, 1309.698508, 1125.385480, 664.524644
1331, 669.791818, 1316.982172, 1092.445032, 669.791818
1341, 726.507044, 1330.151849, 1143.697572, 726.507044
1351, 671.463224, 1336.385912, 1131.044898, 671.463224
1361, 638.852973, 1348.495943, 1161.168681, 638.852973
1371, 758.908651, 1360.149640, 1146.825584, 758.908651
1381, 673.450001, 1365.655987, 1153.581919, 673.450001
1391, 671.782012, 1377.233583, 1153.974902, 671.782012
1401, 728.445428, 1384.055396, 1201.131079, 728.445428
1411, 712.079816, 1396.977492, 1177.433346, 712.079816
1421, 678.686253, 1404.035132, 1161.102674, 678.686253
1431, 718.939411, 1418.119590, 1206.552914, 718.939411
1441, 646.637370, 1424.967867, 1213.760631, 646.637370
1451, 749.009822, 1438.157534, 1204.399984, 749.009822
1461, 697.802954, 1446.589309, 1182.630943, 697.802954
1471, 689.600716, 1461.549228, 1241.212247, 689.600716
1481, 696.047278, 1469.095945, 1234.760137, 696.047278
1491, 738.749378, 1476.361948, 1244.144655, 738.749378
1501, 714.480623, 1490.623509, 1255.299871, 714.480623
1511, 684.225631, 1496.551319, 1227.114319, 684.225631
1521, 790.508271, 1510.023353, 1250.943655, 790.508271
1531, 658.076200, 1516.807460, 1275.433066, 658.076200
1541, 707.623541, 1529.847445, 1266.375797, 707.623541
1551, 779.099321, 1535.792001, 1260.303531, 779.099321
1561, 710.690415, 1541.760753, 1288.859247, 710.690415
1571, 712.173266, 1554.349915, 1297.161782, 712.173266
1581, 699.576495, 1558.266814, 1274.633053, 699.576495
1591, 794.040464, 1570.808844, 1317.378891, 794.040464
