N, Var_U, Var_CV, Var_P, Var_R
100000, 8.408375, 0.002220, 0.010887, 0.001382
Lag, U, C_V, P, R
0, 1.000000, 1.000000, 1.000000, 1.000000
51, 0.980952, 0.998518, 0.996168, 0.980952
102, 0.963757, 0.997008, 0.992688, 0.963757
153, 0.948375, 0.995459, 0.989350, 0.948375
204, 0.933572, 0.993873, 0.986111, 0.933572
255, 0.919399, 0.992265, 0.982593, 0.919399
306, 0.906660, 0.990624, 0.979124, 0.906660
357, 0.894530, 0.988946, 0.975663, 0.894530
408, 0.882820, 0.987241, 0.972087, 0.882820
459, 0.870854, 0.985514, 0.968663, 0.870854
510, 0.859273, 0.983765, 0.965265, 0.859273
561, 0.848835, 0.982007, 0.961784, 0.848835
612, 0.838443, 0.980254, 0.958477, 0.838443
663, 0.828404, 0.978517, 0.955240, 0.828404
714, 0.818576, 0.976814, 0.952004, 0.818576
765, 0.809558, 0.975131, 0.948829, 0.809558
816, 0.800122, 0.973467, 0.945517, 0.800122
867, 0.791387, 0.971808, 0.942090, 0.791387
918, 0.782982, 0.970169, 0.938702, 0.782982
969, 0.775519, 0.968520, 0.935183, 0.775519
1020, 0.768755, 0.966873, 0.931820, 0.768755
1071, 0.762156, 0.965250, 0.928349, 0.762156
1122, 0.756333, 0.963651, 0.924890, 0.756333
1173, 0.749593, 0.962033, 0.921600, 0.749593
1224, 0.742740, 0.960387, 0.918396, 0.742740
1275, 0.736459, 0.958715, 0.915272, 0.736459
1326, 0.731330, 0.957018, 0.912421, 0.731330
1377, 0.726911, 0.955296, 0.909636, 0.726911
1428, 0.721830, 0.953552, 0.906478, 0.721830
1479, 0.716925, 0.951794, 0.903489, 0.716925
1530, 0.712642, 0.950016, 0.900459, 0.712642
1581, 0.707588, 0.948217, 0.897681, 0.707588
1632, 0.702617, 0.946404, 0.895044, 0.702617
1683, 0.698600, 0.944574, 0.892568, 0.698600
1734, 0.694877, 0.942727, 0.889963, 0.694877
1785, 0.691253, 0.940864, 0.887309, 0.691253
1836, 0.687522, 0.939000, 0.884689, 0.687522
1887, 0.685491, 0.937139, 0.882215, 0.685491
1938, 0.683327, 0.935270, 0.879783, 0.683327
1989, 0.681035, 0.933385, 0.877385, 0.681035
2040, 0.677793, 0.931489, 0.875032, 0.677793
2091, 0.674702, 0.929586, 0.872637, 0.674702
2142, 0.671760, 0.927676, 0.870298, 0.671760
2193, 0.669622, 0.925759, 0.868268, 0.669622
2244, 0.668081, 0.923830, 0.866145, 0.668081
2295, 0.666300, 0.921890, 0.864012, 0.666300
2346, 0.663684, 0.919937, 0.861865, 0.663684
2397, 0.661308, 0.917973, 0.859735, 0.661308
2448, 0.658240, 0.916003, 0.857482, 0.658240
2499, 0.653766, 0.914033, 0.855164, 0.653766
2550, 0.649716, 0.912064, 0.852676, 0.649716
2601, 0.646582, 0.910110, 0.850181, 0.646582
2652, 0.643500, 0.908155, 0.847611, 0.643500
2703, 0.640161, 0.906189, 0.845122, 0.640161
2754, 0.635782, 0.904212, 0.842474, 0.635782
2805, 0.631972, 0.902225, 0.840005, 0.631972
2856, 0.628275, 0.900230, 0.837376, 0.628275
2907, 0.625312, 0.898235, 0.834741, 0.625312
2958, 0.622605, 0.896243, 0.832129, 0.622605
3009, 0.619953, 0.894248, 0.829366, 0.619953
3060, 0.617843, 0.892249, 0.826886, 0.617843
3111, 0.614804, 0.890250, 0.824450, 0.614804
3162, 0.611868, 0.888246, 0.821880, 0.611868
3213, 0.608971, 0.886241, 0.819213, 0.608971
3264, 0.606434, 0.884231, 0.816619, 0.606434
3315, 0.604049, 0.882215, 0.814014, 0.604049
3366, 0.602835, 0.880193, 0.811526, 0.602835
3417, 0.602435, 0.878165, 0.808967, 0.602435
3468, 0.602642, 0.876131, 0.806349, 0.602642
3519, 0.601786, 0.874094, 0.803615, 0.601786
3570, 0.601005, 0.872054, 0.800771, 0.601005
3621, 0.600721, 0.870011, 0.797695, 0.600721
3672, 0.600880, 0.867965, 0.794458, 0.600880
3723, 0.600571, 0.865918, 0.791200, 0.600571
3774, 0.600194, 0.863877, 0.787947, 0.600194
3825, 0.599474, 0.861844, 0.784753, 0.599474
3876, 0.598815, 0.859811, 0.781656, 0.598815
3927, 0.596956, 0.857777, 0.778358, 0.596956
3978, 0.595559, 0.855741, 0.774939, 0.595559
4029, 0.594878, 0.853702, 0.771579, 0.594878
4080, 0.592432, 0.851660, 0.768318, 0.592432
4131, 0.589718, 0.849613, 0.764951, 0.589718
4182, 0.587418, 0.847562, 0.761792, 0.587418
4233, 0.584920, 0.845505, 0.758747, 0.584920
4284, 0.583138, 0.843442, 0.755990, 0.583138
4335, 0.581675, 0.841374, 0.753259, 0.581675
4386, 0.579321, 0.839298, 0.750314, 0.579321
4437, 0.576470, 0.837215, 0.747165, 0.576470
4488, 0.573110, 0.835124, 0.744054, 0.573110
4539, 0.570234, 0.833023, 0.740946, 0.570234
4590, 0.566696, 0.830914, 0.737742, 0.566696
4641, 0.562775, 0.828798, 0.734610, 0.562775
4692, 0.558711, 0.826671, 0.731657, 0.558711
4743, 0.553847, 0.824534, 0.728865, 0.553847
4794, 0.547254, 0.822389, 0.726000, 0.547254
4845, 0.541893, 0.820239, 0.723115, 0.541893
4896, 0.536922, 0.818086, 0.720354, 0.536922
4947, 0.532127, 0.815931, 0.717799, 0.532127
4998, 0.528185, 0.813780, 0.715288, 0.528185
5049, 0.524853, 0.811636, 0.712750, 0.524853
5100, 0.521204, 0.809502, 0.710144, 0.521204
5151, 0.517647, 0.807384, 0.707658, 0.517647
5202, 0.514579, 0.805277, 0.705257, 0.514579
5253, 0.512094, 0.803187, 0.702785, 0.512094
5304, 0.510777, 0.801136, 0.700457, 0.510777
5355, 0.509368, 0.799107, 0.698164, 0.509368
5406, 0.507576, 0.797088, 0.695956, 0.507576
5457, 0.505684, 0.795074, 0.693704, 0.505684
5508, 0.505002, 0.793061, 0.691448, 0.505002
5559, 0.504973, 0.791054, 0.689363, 0.504973
5610, 0.505624, 0.789064, 0.687180, 0.505624
5661, 0.505107, 0.787092, 0.684951, 0.505107
5712, 0.504843, 0.785147, 0.682544, 0.504843
5763, 0.503550, 0.783224, 0.680105, 0.503550
5814, 0.502271, 0.781310, 0.677383, 0.502271
5865, 0.500813, 0.779399, 0.674638, 0.500813
5916, 0.499904, 0.777487, 0.671778, 0.499904
5967, 0.499497, 0.775571, 0.668857, 0.499497
6018, 0.500733, 0.773647, 0.666052, 0.500733
6069, 0.503535, 0.771716, 0.663077, 0.503535
6120, 0.505958, 0.769777, 0.659916, 0.505958
6171, 0.507184, 0.767838, 0.656766, 0.507184
6222, 0.507286, 0.765910, 0.653237, 0.507286
6273, 0.506302, 0.763989, 0.649392, 0.506302
6324, 0.505237, 0.762083, 0.645355, 0.505237
6375, 0.505245, 0.760190, 0.641559, 0.505245
6426, 0.505396, 0.758311, 0.637518, 0.505396
6477, 0.505077, 0.756439, 0.633438, 0.505077
6528, 0.503656, 0.754574, 0.629218, 0.503656
6579, 0.502245, 0.752716, 0.625078, 0.502245
6630, 0.500623, 0.750867, 0.620683, 0.500623
6681, 0.498711, 0.749035, 0.616377, 0.498711
6732, 0.496394, 0.747218, 0.611920, 0.496394
6783, 0.493491, 0.745415, 0.607430, 0.493491
6834, 0.490230, 0.743623, 0.602972, 0.490230
6885, 0.487398, 0.741838, 0.598368, 0.487398
6936, 0.484796, 0.740057, 0.593555, 0.484796
6987, 0.481226, 0.738276, 0.588747, 0.481226
7038, 0.478209, 0.736507, 0.583744, 0.478209
7089, 0.475047, 0.734763, 0.578698, 0.475047
7140, 0.471218, 0.733044, 0.573232, 0.471218
7191, 0.466907, 0.731349, 0.567724, 0.466907
7242, 0.462564, 0.729672, 0.562352, 0.462564
7293, 0.458095, 0.728012, 0.557238, 0.458095
7344, 0.454400, 0.726370, 0.552310, 0.454400
7395, 0.450759, 0.724748, 0.547538, 0.450759
7446, 0.448034, 0.723145, 0.543064, 0.448034
7497, 0.445221, 0.721554, 0.538510, 0.445221
7548, 0.442240, 0.719977, 0.534035, 0.442240
7599, 0.441257, 0.718410, 0.529576, 0.441257
7650, 0.439525, 0.716850, 0.525015, 0.439525
7701, 0.436506, 0.715295, 0.520401, 0.436506
7752, 0.432462, 0.713748, 0.515719, 0.432462
7803, 0.427973, 0.712204, 0.510980, 0.427973
7854, 0.423563, 0.710658, 0.506323, 0.423563
7905, 0.419064, 0.709117, 0.501669, 0.419064
7956, 0.414987, 0.707584, 0.497194, 0.414987
8007, 0.411780, 0.706053, 0.492875, 0.411780
8058, 0.409340, 0.704526, 0.488665, 0.409340
8109, 0.406077, 0.703004, 0.484564, 0.406077
8160, 0.402760, 0.701484, 0.480461, 0.402760
8211, 0.399858, 0.699967, 0.476548, 0.399858
8262, 0.397057, 0.698458, 0.472797, 0.397057
8313, 0.394893, 0.696953, 0.469154, 0.394893
8364, 0.393033, 0.695447, 0.465896, 0.393033
8415, 0.390272, 0.693937, 0.462591, 0.390272
8466, 0.386096, 0.692422, 0.459014, 0.386096
8517, 0.381806, 0.690901, 0.455251, 0.381806
8568, 0.376423, 0.689374, 0.451648, 0.376423
8619, 0.370814, 0.687849, 0.448018, 0.370814
8670, 0.365843, 0.686327, 0.444600, 0.365843
8721, 0.361210, 0.684806, 0.441232, 0.361210
8772, 0.357270, 0.683283, 0.437874, 0.357270
8823, 0.353655, 0.681759, 0.434707, 0.353655
8874, 0.349249, 0.680231, 0.431512, 0.349249
8925, 0.345298, 0.678697, 0.428279, 0.345298
8976, 0.342177, 0.677158, 0.425096, 0.342177
9027, 0.339566, 0.675613, 0.422106, 0.339566
9078, 0.336949, 0.674063, 0.419205, 0.336949
9129, 0.334589, 0.672509, 0.416453, 0.334589
9180, 0.332580, 0.670954, 0.413694, 0.332580
9231, 0.329757, 0.669399, 0.410627, 0.329757
9282, 0.326919, 0.667843, 0.407622, 0.326919
9333, 0.323715, 0.666280, 0.404727, 0.323715
9384, 0.321510, 0.664714, 0.401983, 0.321510
9435, 0.318182, 0.663149, 0.399029, 0.318182
9486, 0.314600, 0.661587, 0.396058, 0.314600
9537, 0.312117, 0.660026, 0.392982, 0.312117
9588, 0.309608, 0.658461, 0.389817, 0.309608
9639, 0.307470, 0.656894, 0.386596, 0.307470
9690, 0.306087, 0.655322, 0.383431, 0.306087
9741, 0.304031, 0.653748, 0.380296, 0.304031
9792, 0.300894, 0.652175, 0.377148, 0.300894
9843, 0.297894, 0.650607, 0.374212, 0.297894
9894, 0.295779, 0.649045, 0.371233, 0.295779
