N, Var_U, Var_CV, Var_P, Var_R
2856, 0.105301, 0.671848, 0.108473, 0.105301
2907, 0.097733, 0.670654, 0.099630, 0.097733
2958, 0.087361, 0.669366, 0.089436, 0.087361
3009, 0.077067, 0.667991, 0.078820, 0.077067
3060, 0.064393, 0.666502, 0.066366, 0.064393
3111, 0.052371, 0.664850, 0.055319, 0.052371
3162, 0.042804, 0.662977, 0.045829, 0.042804
3213, 0.032734, 0.660908, 0.035575, 0.032734
3264, 0.022436, 0.658701, 0.024976, 0.022436
3315, 0.011962, 0.656383, 0.014267, 0.011962
3366, 0.001068, 0.653967, 0.002476, 0.001068
3417, -0.016341, 0.651449, -0.015259, -0.016341
3468, -0.031636, 0.648812, -0.031520, -0.031636
3519, -0.046523, 0.646051, -0.046897, -0.046523
3570, -0.056641, 0.643170, -0.056964, -0.056641
3621, -0.064729, 0.640151, -0.064850, -0.064729
3672, -0.071326, 0.636976, -0.071353, -0.071326
3723, -0.078038, 0.633658, -0.078158, -0.078038
3774, -0.082768, 0.630235, -0.082524, -0.082768
3825, -0.087172, 0.626752, -0.086517, -0.087172
3876, -0.090455, 0.623239, -0.089514, -0.090455
3927, -0.092390, 0.619714, -0.091719, -0.092390
3978, -0.096412, 0.616155, -0.095342, -0.096412
4029, -0.101260, 0.612572, -0.100265, -0.101260
4080, -0.104751, 0.609036, -0.103126, -0.104751
4131, -0.103229, 0.605690, -0.100618, -0.103229
4182, -0.098257, 0.602510, -0.095256, -0.098257
4233, -0.093614, 0.599516, -0.089983, -0.093614
4284, -0.089036, 0.596826, -0.086214, -0.089036
4335, -0.085149, 0.594465, -0.083197, -0.085149
4386, -0.078980, 0.592124, -0.076541, -0.078980
4437, -0.069808, 0.589747, -0.067449, -0.069808
4488, -0.060721, 0.587322, -0.058183, -0.060721
4539, -0.053094, 0.584874, -0.050308, -0.053094
4590, -0.044267, 0.582515, -0.041086, -0.044267
4641, -0.035593, 0.580230, -0.032321, -0.035593
4692, -0.028353, 0.577996, -0.025245, -0.028353
4743, -0.023279, 0.575982, -0.020253, -0.023279
4794, -0.016866, 0.574334, -0.013588, -0.016866
4845, -0.009812, 0.573047, -0.007361, -0.009812
4896, -0.002076, 0.571953, -0.000385, -0.002076
4947, 0.005168, 0.570889, 0.006977, 0.005168
4998, 0.011453, 0.569786, 0.013048, 0.011453
5049, 0.017615, 0.568656, 0.019337, 0.017615
5100, 0.023668, 0.567508, 0.025886, 0.023668
5151, 0.030306, 0.566322, 0.031777, 0.030306
5202, 0.036809, 0.565057, 0.038494, 0.036809
5253, 0.045477, 0.563719, 0.046680, 0.045477
5304, 0.056657, 0.562342, 0.057650, 0.056657
5355, 0.066683, 0.560972, 0.066944, 0.066683
5406, 0.072718, 0.559772, 0.073347, 0.072718
5457, 0.076782, 0.558885, 0.078175, 0.076782
5508, 0.082512, 0.558278, 0.083371, 0.082512
5559, 0.086737, 0.557643, 0.087650, 0.086737
5610, 0.088482, 0.556911, 0.089747, 0.088482
5661, 0.089968, 0.556102, 0.090817, 0.089968
5712, 0.087607, 0.555214, 0.088603, 0.087607
5763, 0.084937, 0.554240, 0.085549, 0.084937
5814, 0.083805, 0.553165, 0.084628, 0.083805
5865, 0.081834, 0.551999, 0.082216, 0.081834
5916, 0.075664, 0.550762, 0.075232, 0.075664
5967, 0.066909, 0.549460, 0.066392, 0.066909
6018, 0.057991, 0.548087, 0.057392, 0.057991
6069, 0.051092, 0.546624, 0.049952, 0.051092
6120, 0.044809, 0.545087, 0.043990, 0.044809
6171, 0.042045, 0.543478, 0.041977, 0.042045
6222, 0.042946, 0.541786, 0.042730, 0.042946
6273, 0.046008, 0.540043, 0.045661, 0.046008
6324, 0.047990, 0.538320, 0.047409, 0.047990
6375, 0.047337, 0.536618, 0.047011, 0.047337
6426, 0.047449, 0.534928, 0.047198, 0.047449
6477, 0.047568, 0.533260, 0.047405, 0.047568
6528, 0.046080, 0.531569, 0.045784, 0.046080
6579, 0.042340, 0.529850, 0.042182, 0.042340
6630, 0.037196, 0.528144, 0.036523, 0.037196
6681, 0.033717, 0.526555, 0.032689, 0.033717
6732, 0.035987, 0.525031, 0.034709, 0.035987
6783, 0.033817, 0.523526, 0.032981, 0.033817
6834, 0.029596, 0.522060, 0.029135, 0.029596
6885, 0.025905, 0.520629, 0.025327, 0.025905
6936, 0.019914, 0.519228, 0.020019, 0.019914
6987, 0.012874, 0.517799, 0.013585, 0.012874
7038, 0.006051, 0.516308, 0.006293, 0.006051
7089, -0.001811, 0.514760, -0.001306, -0.001811
7140, -0.011651, 0.513174, -0.010260, -0.011651
7191, -0.019769, 0.511518, -0.018366, -0.019769
7242, -0.025731, 0.509831, -0.025171, -0.025731
7293, -0.031810, 0.508115, -0.031829, -0.031810
7344, -0.039820, 0.506354, -0.040171, -0.039820
7395, -0.049011, 0.504509, -0.050006, -0.049011
7446, -0.055940, 0.502591, -0.056907, -0.055940
7497, -0.059676, 0.500647, -0.061328, -0.059676
7548, -0.061777, 0.498682, -0.064043, -0.061777
7599, -0.062507, 0.496670, -0.065977, -0.062507
7650, -0.066388, 0.494576, -0.069052, -0.066388
7701, -0.068459, 0.492409, -0.070886, -0.068459
7752, -0.065982, 0.490217, -0.067811, -0.065982
7803, -0.057917, 0.487997, -0.060066, -0.057917
7854, -0.049594, 0.485709, -0.051253, -0.049594
7905, -0.040800, 0.483355, -0.042797, -0.040800
7956, -0.032253, 0.480961, -0.034290, -0.032253
8007, -0.026083, 0.478486, -0.027038, -0.026083
8058, -0.020883, 0.475984, -0.021121, -0.020883
8109, -0.018106, 0.473463, -0.018573, -0.018106
8160, -0.019414, 0.470915, -0.019206, -0.019414
8211, -0.019311, 0.468380, -0.018294, -0.019311
8262, -0.018566, 0.465953, -0.017131, -0.018566
8313, -0.016842, 0.463618, -0.015456, -0.016842
8364, -0.013527, 0.461352, -0.011148, -0.013527
8415, -0.012330, 0.459164, -0.008758, -0.012330
8466, -0.013426, 0.457043, -0.010658, -0.013426
8517, -0.017426, 0.454961, -0.015356, -0.017426
8568, -0.022996, 0.452891, -0.021568, -0.022996
8619, -0.031593, 0.450846, -0.029643, -0.031593
8670, -0.041317, 0.448822, -0.038639, -0.041317
8721, -0.050219, 0.446725, -0.048082, -0.050219
8772, -0.059148, 0.444463, -0.057270, -0.059148
8823, -0.063104, 0.442013, -0.061101, -0.063104
8874, -0.065187, 0.439388, -0.062701, -0.065187
8925, -0.064711, 0.436605, -0.062530, -0.064711
8976, -0.061937, 0.433673, -0.060160, -0.061937
9027, -0.059446, 0.430590, -0.057857, -0.059446
9078, -0.056727, 0.427362, -0.055959, -0.056727
9129, -0.051756, 0.423999, -0.051746, -0.051756
9180, -0.046904, 0.420512, -0.047170, -0.046904
9231, -0.043479, 0.416911, -0.044334, -0.043479
9282, -0.044027, 0.413202, -0.045389, -0.044027
9333, -0.047412, 0.409380, -0.050061, -0.047412
9384, -0.055865, 0.405443, -0.059151, -0.055865
9435, -0.063353, 0.401394, -0.067058, -0.063353
9486, -0.068907, 0.397267, -0.072694, -0.068907
9537, -0.070292, 0.393071, -0.074198, -0.070292
9588, -0.072373, 0.388867, -0.075698, -0.072373
9639, -0.073938, 0.384739, -0.076478, -0.073938
9690, -0.077031, 0.380843, -0.078599, -0.077031
9741, -0.078689, 0.377173, -0.081324, -0.078689
9792, -0.077648, 0.373641, -0.082049, -0.077648
9843, -0.078965, 0.370278, -0.082240, -0.078965
9894, -0.079875, 0.367257, -0.083670, -0.079875
9945, -0.080769, 0.364485, -0.084634, -0.080769
9996, -0.081751, 0.361805, -0.086202, -0.081751
10047, -0.083057, 0.359125, -0.087610, -0.083057
10098, -0.081558, 0.356445, -0.085623, -0.081558
10149, -0.075852, 0.353758, -0.078474, -0.075852
10200, -0.065523, 0.351070, -0.068378, -0.065523
10251, -0.053349, 0.348411, -0.055710, -0.053349
10302, -0.041882, 0.345799, -0.043694, -0.041882
10353, -0.030844, 0.343229, -0.032810, -0.030844
10404, -0.019636, 0.340711, -0.021541, -0.019636
10455, -0.011165, 0.338229, -0.010955, -0.011165
10506, -0.000686, 0.335783, 0.000456, -0.000686
10557, 0.011650, 0.333403, 0.012742, 0.011650
10608, 0.024545, 0.331096, 0.025306, 0.024545
10659, 0.032551, 0.328841, 0.034262, 0.032551
10710, 0.038718, 0.326645, 0.040304, 0.038718
10761, 0.044056, 0.324574, 0.045116, 0.044056
10812, 0.049956, 0.322723, 0.050757, 0.049956
10863, 0.054639, 0.321071, 0.055839, 0.054639
10914, 0.063012, 0.319606, 0.063862, 0.063012
10965, 0.072781, 0.318218, 0.074580, 0.072781
11016, 0.081946, 0.316838, 0.085356, 0.081946
11067, 0.090859, 0.315510, 0.095516, 0.090859
11118, 0.102207, 0.314419, 0.107205, 0.102207
11169, 0.112779, 0.313754, 0.118013, 0.112779
11220, 0.124066, 0.313542, 0.128753, 0.124066
11271, 0.132095, 0.313736, 0.137045, 0.132095
11322, 0.136252, 0.314208, 0.141822, 0.136252
11373, 0.144003, 0.314855, 0.149298, 0.144003
11424, 0.151609, 0.315596, 0.156514, 0.151609
11475, 0.157574, 0.316373, 0.162377, 0.157574
11526, 0.163234, 0.317178, 0.167285, 0.163234
11577, 0.164931, 0.317963, 0.168133, 0.164931
11628, 0.165154, 0.318715, 0.167512, 0.165154
11679, 0.164728, 0.319434, 0.167332, 0.164728
11730, 0.164822, 0.320127, 0.167885, 0.164822
11781, 0.164866, 0.320792, 0.167529, 0.164866
11832, 0.166772, 0.321421, 0.168218, 0.166772
11883, 0.166829, 0.322030, 0.167284, 0.166829
11934, 0.163649, 0.322614, 0.162638, 0.163649
11985, 0.156972, 0.323172, 0.154627, 0.156972
12036, 0.148604, 0.323698, 0.145562, 0.148604
12087, 0.139417, 0.324193, 0.135266, 0.139417
12138, 0.130800, 0.324662, 0.126055, 0.130800
12189, 0.120627, 0.325105, 0.115687, 0.120627
12240, 0.110112, 0.325531, 0.105516, 0.110112
12291, 0.099003, 0.325953, 0.094676, 0.099003
12342, 0.087484, 0.326376, 0.082309, 0.087484
12393, 0.078761, 0.326787, 0.072302, 0.078761
12444, 0.066795, 0.327175, 0.060342, 0.066795
12495, 0.055202, 0.327547, 0.049470, 0.055202
12546, 0.046260, 0.327952, 0.040504, 0.046260
12597, 0.041131, 0.328406, 0.034078, 0.041131
12648, 0.034812, 0.328889, 0.027175, 0.034812
12699, 0.025862, 0.329381, 0.018537, 0.025862
12750, 0.019528, 0.329879, 0.011613, 0.019528
12801, 0.013928, 0.330365, 0.005541, 0.013928
12852, 0.008277, 0.330824, 0.000655, 0.008277
12903, 0.002694, 0.331255, -0.004637, 0.002694
12954, -0.004037, 0.331669, -0.011289, -0.004037
13005, -0.012097, 0.332090, -0.019641, -0.012097
13056, -0.022218, 0.332538, -0.029121, -0.022218
13107, -0.029952, 0.333024, -0.036607, -0.029952
13158, -0.037879, 0.333538, -0.043990, -0.037879
13209, -0.045021, 0.334037, -0.049937, -0.045021
13260, -0.053942, 0.334513, -0.058304, -0.053942
13311, -0.060610, 0.334962, -0.064575, -0.060610
13362, -0.063732, 0.335380, -0.067495, -0.063732
13413, -0.063282, 0.335760, -0.065844, -0.063282
13464, -0.059813, 0.336103, -0.061666, -0.059813
13515, -0.056360, 0.336400, -0.057823, -0.056360
13566, -0.059499, 0.336657, -0.059512, -0.059499
13617, -0.061754, 0.336871, -0.060190, -0.061754
13668, -0.061496, 0.337037, -0.059894, -0.061496
13719, -0.060358, 0.337149, -0.058382, -0.060358
13770, -0.058402, 0.337206, -0.057032, -0.058402
13821, -0.054903, 0.337213, -0.054236, -0.054903
13872, -0.055508, 0.337181, -0.054892, -0.055508
13923, -0.055360, 0.337108, -0.054672, -0.055360
13974, -0.053777, 0.336986, -0.053939, -0.053777
14025, -0.051097, 0.336813, -0.052339, -0.051097
14076, -0.051213, 0.336601, -0.051151, -0.051213
14127, -0.049451, 0.336348, -0.049445, -0.049451
14178, -0.050177, 0.336067, -0.050360, -0.050177
14229, -0.048279, 0.335767, -0.047737, -0.048279
14280, -0.046667, 0.335474, -0.045242, -0.046667
14331, -0.046303, 0.335177, -0.045059, -0.046303
14382, -0.047101, 0.334870, -0.045401, -0.047101
14433, -0.049348, 0.334545, -0.047825, -0.049348
14484, -0.051164, 0.334200, -0.050346, -0.051164
14535, -0.052203, 0.333826, -0.051162, -0.052203
14586, -0.055054, 0.333420, -0.053343, -0.055054
14637, -0.058191, 0.332972, -0.056418, -0.058191
14688, -0.065966, 0.332482, -0.064504, -0.065966
14739, -0.073395, 0.331960, -0.071681, -0.073395
14790, -0.077367, 0.331434, -0.075817, -0.077367
14841, -0.081075, 0.330945, -0.079195, -0.081075
14892, -0.084369, 0.330512, -0.082039, -0.084369
14943, -0.086121, 0.330131, -0.084574, -0.086121
14994, -0.092075, 0.329740, -0.090255, -0.092075
15045, -0.097923, 0.329326, -0.095982, -0.097923
15096, -0.102766, 0.328890, -0.100775, -0.102766
15147, -0.106782, 0.328439, -0.105127, -0.106782
15198, -0.111789, 0.327972, -0.109675, -0.111789
15249, -0.117701, 0.327486, -0.115491, -0.117701
15300, -0.123728, 0.326981, -0.121534, -0.123728
15351, -0.125683, 0.326453, -0.124471, -0.125683
15402, -0.124442, 0.325897, -0.124845, -0.124442
15453, -0.119594, 0.325320, -0.120446, -0.119594
15504, -0.116334, 0.324741, -0.116360, -0.116334
15555, -0.113784, 0.324189, -0.113585, -0.113784
15606, -0.111013, 0.323697, -0.111634, -0.111013
15657, -0.108305, 0.323285, -0.108990, -0.108305
15708, -0.106092, 0.322961, -0.106356, -0.106092
15759, -0.105710, 0.322711, -0.106615, -0.105710
15810, -0.107356, 0.322518, -0.108229, -0.107356
15861, -0.103972, 0.322380, -0.105704, -0.103972
15912, -0.097684, 0.322289, -0.100136, -0.097684
15963, -0.090901, 0.322190, -0.093567, -0.090901
16014, -0.082056, 0.322049, -0.085024, -0.082056
16065, -0.072877, 0.321864, -0.075828, -0.072877
16116, -0.065380, 0.321636, -0.067396, -0.065380
16167, -0.055363, 0.321368, -0.057051, -0.055363
16218, -0.048112, 0.321068, -0.049701, -0.048112
16269, -0.041896, 0.320733, -0.043358, -0.041896
16320, -0.032157, 0.320362, -0.034236, -0.032157
16371, -0.024733, 0.319960, -0.027026, -0.024733
16422, -0.015808, 0.319524, -0.018803, -0.015808
16473, -0.007876, 0.319052, -0.010782, -0.007876
16524, 0.000362, 0.318588, -0.002045, 0.000362
16575, 0.010603, 0.318156, 0.007878, 0.010603
16626, 0.023184, 0.317735, 0.020394, 0.023184
16677, 0.038911, 0.317298, 0.035573, 0.038911
16728, 0.055155, 0.316843, 0.051918, 0.055155
16779, 0.071541, 0.316372, 0.069261, 0.071541
16830, 0.087252, 0.315908, 0.085510, 0.087252
16881, 0.100441, 0.315500, 0.099680, 0.100441
16932, 0.109378, 0.315140, 0.108757, 0.109378
16983, 0.114075, 0.314793, 0.113959, 0.114075
17034, 0.119086, 0.314456, 0.118961, 0.119086
17085, 0.126350, 0.314114, 0.125763, 0.126350
17136, 0.131888, 0.313753, 0.130923, 0.131888
17187, 0.134559, 0.313357, 0.133472, 0.134559
17238, 0.137269, 0.312916, 0.137327, 0.137269
17289, 0.141129, 0.312433, 0.141410, 0.141129
17340, 0.145969, 0.311903, 0.146890, 0.145969
17391, 0.150295, 0.311312, 0.152512, 0.150295
17442, 0.154120, 0.310660, 0.155866, 0.154120
17493, 0.152652, 0.309954, 0.154768, 0.152652
17544, 0.147015, 0.309211, 0.149038, 0.147015
17595, 0.140076, 0.308430, 0.143016, 0.140076
17646, 0.135454, 0.307624, 0.138642, 0.135454
17697, 0.129883, 0.306773, 0.132892, 0.129883
17748, 0.122910, 0.305865, 0.125518, 0.122910
17799, 0.117270, 0.304894, 0.119156, 0.117270
17850, 0.111905, 0.303867, 0.113025, 0.111905
17901, 0.106665, 0.302784, 0.106469, 0.106665
17952, 0.104043, 0.301641, 0.103126, 0.104043
18003, 0.097217, 0.300445, 0.095854, 0.097217
18054, 0.085747, 0.299188, 0.084528, 0.085747
18105, 0.075957, 0.297854, 0.075434, 0.075957
18156, 0.067536, 0.296452, 0.066961, 0.067536
18207, 0.056988, 0.295129, 0.058301, 0.056988
18258, 0.050322, 0.293989, 0.052323, 0.050322
18309, 0.043847, 0.292968, 0.046114, 0.043847
18360, 0.034588, 0.291998, 0.036956, 0.034588
18411, 0.026615, 0.291033, 0.028080, 0.026615
18462, 0.015819, 0.290104, 0.016541, 0.015819
18513, 0.002536, 0.289278, 0.002965, 0.002536
18564, -0.009847, 0.288469, -0.009339, -0.009847
18615, -0.021925, 0.287630, -0.021966, -0.021925
18666, -0.032963, 0.286746, -0.032106, -0.032963
18717, -0.038705, 0.285807, -0.037293, -0.038705
18768, -0.040801, 0.284798, -0.039221, -0.040801
18819, -0.040133, 0.283721, -0.038787, -0.040133
18870, -0.035220, 0.282613, -0.035366, -0.035220
18921, -0.032025, 0.281508, -0.032690, -0.032025
18972, -0.032937, 0.280359, -0.032967, -0.032937
19023, -0.033893, 0.279177, -0.033946, -0.033893
19074, -0.031650, 0.277973, -0.031921, -0.031650
19125, -0.030084, 0.276744, -0.031025, -0.030084
19176, -0.031090, 0.275483, -0.031551, -0.031090
19227, -0.031316, 0.274175, -0.031771, -0.031316
19278, -0.033870, 0.272824, -0.033898, -0.033870
19329, -0.030941, 0.271456, -0.031700, -0.030941
19380, -0.027191, 0.270083, -0.027958, -0.027191
19431, -0.021021, 0.268712, -0.021377, -0.021021
19482, -0.016729, 0.267336, -0.017035, -0.016729
19533, -0.016348, 0.265956, -0.015246, -0.016348
19584, -0.017309, 0.264591, -0.015111, -0.017309
19635, -0.017780, 0.263286, -0.014859, -0.017780
19686, -0.017569, 0.262053, -0.014259, -0.017569
19737, -0.021822, 0.260877, -0.018404, -0.021822
19788, -0.027482, 0.259745, -0.023897, -0.027482
19839, -0.029832, 0.258660, -0.026683, -0.029832
19890, -0.029282, 0.257682, -0.027090, -0.029282
19941, -0.030756, 0.256817, -0.027957, -0.030756
19992, -0.034266, 0.256066, -0.031414, -0.034266
20043, -0.042418, 0.255420, -0.039162, -0.042418
20094, -0.051010, 0.254876, -0.047930, -0.051010
20145, -0.061578, 0.254419, -0.058286, -0.061578
20196, -0.072852, 0.254054, -0.069225, -0.072852
20247, -0.084291, 0.253795, -0.080406, -0.084291
20298, -0.094971, 0.253650, -0.091578, -0.094971
20349, -0.104256, 0.253565, -0.102689, -0.104256
20400, -0.115696, 0.253513, -0.114679, -0.115696
20451, -0.124635, 0.253516, -0.124276, -0.124635
20502, -0.131073, 0.253569, -0.131165, -0.131073
20553, -0.136394, 0.253654, -0.137099, -0.136394
20604, -0.146523, 0.253735, -0.147540, -0.146523
20655, -0.158352, 0.253834, -0.159470, -0.158352
20706, -0.168344, 0.253952, -0.169443, -0.168344
20757, -0.177703, 0.254107, -0.178650, -0.177703
20808, -0.187515, 0.254260, -0.187637, -0.187515
20859, -0.196923, 0.254384, -0.196275, -0.196923
20910, -0.206070, 0.254564, -0.205495, -0.206070
20961, -0.210676, 0.254867, -0.209586, -0.210676
21012, -0.211319, 0.255241, -0.210633, -0.211319
21063, -0.213148, 0.255619, -0.212136, -0.213148
21114, -0.215919, 0.255999, -0.214912, -0.215919
21165, -0.222707, 0.256373, -0.222316, -0.222707
21216, -0.228924, 0.256738, -0.229596, -0.228924
21267, -0.233223, 0.257100, -0.233798, -0.233223
21318, -0.237003, 0.257495, -0.237187, -0.237003
21369, -0.240253, 0.257902, -0.241027, -0.240253
21420, -0.243475, 0.258294, -0.245305, -0.243475
21471, -0.246483, 0.258675, -0.247480, -0.246483
21522, -0.246566, 0.259046, -0.247659, -0.246566
21573, -0.246844, 0.259408, -0.248730, -0.246844
21624, -0.246446, 0.259758, -0.248077, -0.246446
21675, -0.246576, 0.260101, -0.248143, -0.246576
21726, -0.243947, 0.260455, -0.245623, -0.243947
21777, -0.236409, 0.260843, -0.238774, -0.236409
21828, -0.228670, 0.261242, -0.231846, -0.228670
21879, -0.222424, 0.261633, -0.226025, -0.222424
21930, -0.214471, 0.262006, -0.218455, -0.214471
21981, -0.206835, 0.262359, -0.209487, -0.206835
22032, -0.199483, 0.262694, -0.200847, -0.199483
22083, -0.189945, 0.263016, -0.189966, -0.189945
22134, -0.176567, 0.263333, -0.175396, -0.176567
22185, -0.161295, 0.263644, -0.159908, -0.161295
22236, -0.144663, 0.263953, -0.145003, -0.144663
22287, -0.130186, 0.264258, -0.130410, -0.130186
22338, -0.110821, 0.264559, -0.111443, -0.110821
22389, -0.092122, 0.264853, -0.093908, -0.092122
22440, -0.074352, 0.265131, -0.075772, -0.074352
22491, -0.055048, 0.265387, -0.056191, -0.055048
22542, -0.035973, 0.265619, -0.036378, -0.035973
22593, -0.016287, 0.265827, -0.016714, -0.016287
22644, 0.000852, 0.266009, 0.000144, 0.000852
22695, 0.015907, 0.266167, 0.014946, 0.015907
22746, 0.029213, 0.266309, 0.027946, 0.029213
22797, 0.040615, 0.266455, 0.039598, 0.040615
22848, 0.046592, 0.266602, 0.045110, 0.046592
22899, 0.050202, 0.266732, 0.049664, 0.050202
22950, 0.052379, 0.266855, 0.052006, 0.052379
23001, 0.055876, 0.267021, 0.055084, 0.055876
23052, 0.059252, 0.267286, 0.058230, 0.059252
23103, 0.061738, 0.267591, 0.061361, 0.061738
23154, 0.062525, 0.267935, 0.063071, 0.062525
23205, 0.065588, 0.268328, 0.066302, 0.065588
23256, 0.068709, 0.268794, 0.070203, 0.068709
23307, 0.070351, 0.269299, 0.072580, 0.070351
23358, 0.072027, 0.269827, 0.073211, 0.072027
23409, 0.069273, 0.270359, 0.070930, 0.069273
23460, 0.066590, 0.270897, 0.067321, 0.066590
23511, 0.063000, 0.271434, 0.062816, 0.063000
23562, 0.060458, 0.271969, 0.059686, 0.060458
23613, 0.061007, 0.272496, 0.060359, 0.061007
23664, 0.061372, 0.273007, 0.061236, 0.061372
23715, 0.061541, 0.273500, 0.061266, 0.061541
23766, 0.066966, 0.273976, 0.066643, 0.066966
23817, 0.073767, 0.274436, 0.072879, 0.073767
23868, 0.079752, 0.274873, 0.078961, 0.079752
23919, 0.086442, 0.275289, 0.085380, 0.086442
23970, 0.091679, 0.275687, 0.090663, 0.091679
24021, 0.093569, 0.276069, 0.091696, 0.093569
24072, 0.093136, 0.276438, 0.091917, 0.093136
24123, 0.097100, 0.276799, 0.097061, 0.097100
24174, 0.100863, 0.277150, 0.102802, 0.100863
24225, 0.104676, 0.277489, 0.107329, 0.104676
24276, 0.109336, 0.277818, 0.111618, 0.109336
24327, 0.108305, 0.278142, 0.111508, 0.108305
24378, 0.107419, 0.278471, 0.109940, 0.107419
24429, 0.110053, 0.278791, 0.112023, 0.110053
24480, 0.111606, 0.279086, 0.113676, 0.111606
24531, 0.113662, 0.279356, 0.115664, 0.113662
24582, 0.114822, 0.279602, 0.116717, 0.114822
24633, 0.116195, 0.279815, 0.118262, 0.116195
24684, 0.118720, 0.279984, 0.121415, 0.118720
24735, 0.127752, 0.280114, 0.130090, 0.127752
24786, 0.138066, 0.280237, 0.140550, 0.138066
24837, 0.143848, 0.280369, 0.146542, 0.143848
24888, 0.145653, 0.280507, 0.148615, 0.145653
24939, 0.147560, 0.280639, 0.149560, 0.147560
24990, 0.147828, 0.280742, 0.150006, 0.147828
25041, 0.147743, 0.280822, 0.149540, 0.147743
25092, 0.145355, 0.280883, 0.148312, 0.145355
25143, 0.146660, 0.280924, 0.150145, 0.146660
25194, 0.153269, 0.280934, 0.156315, 0.153269
25245, 0.160475, 0.280911, 0.162064, 0.160475
25296, 0.166790, 0.280859, 0.168029, 0.166790
25347, 0.171213, 0.280773, 0.171956, 0.171213
25398, 0.174777, 0.280647, 0.174813, 0.174777
25449, 0.175644, 0.280481, 0.176668, 0.175644
25500, 0.173105, 0.280271, 0.175272, 0.173105
25551, 0.168417, 0.280017, 0.170941, 0.168417
25602, 0.165543, 0.279711, 0.166845, 0.165543
25653, 0.165358, 0.279341, 0.165475, 0.165358
25704, 0.165591, 0.278918, 0.164356, 0.165591
25755, 0.166964, 0.278466, 0.165747, 0.166964
25806, 0.168106, 0.277989, 0.167968, 0.168106
25857, 0.170356, 0.277456, 0.170063, 0.170356
25908, 0.172110, 0.276856, 0.172438, 0.172110
25959, 0.171559, 0.276202, 0.172025, 0.171559
26010, 0.164727, 0.275498, 0.164938, 0.164727
26061, 0.156945, 0.274749, 0.157186, 0.156945
26112, 0.150791, 0.273958, 0.151054, 0.150791
26163, 0.146170, 0.273127, 0.146500, 0.146170
26214, 0.142772, 0.272244, 0.142062, 0.142772
26265, 0.137083, 0.271311, 0.136813, 0.137083
