N, Var_U, Var_CV, Var_P, Var_R
2805, 0.016927, 0.507733, 0.332218, 0.016927
2856, 0.006635, 0.506024, 0.326472, 0.006635
2907, -0.002161, 0.505206, 0.322003, -0.002161
2958, -0.008330, 0.505136, 0.317821, -0.008330
3009, -0.017023, 0.505747, 0.313488, -0.017023
3060, -0.023834, 0.506533, 0.308635, -0.023834
3111, -0.027947, 0.507375, 0.303521, -0.027947
3162, -0.026663, 0.508025, 0.299238, -0.026663
3213, -0.022896, 0.508480, 0.295598, -0.022896
3264, -0.020334, 0.508751, 0.292865, -0.020334
3315, -0.017371, 0.509151, 0.291049, -0.017371
3366, -0.016199, 0.509499, 0.289827, -0.016199
3417, -0.019127, 0.509881, 0.288857, -0.019127
3468, -0.021435, 0.510295, 0.288998, -0.021435
3519, -0.020204, 0.510642, 0.288946, -0.020204
3570, -0.021214, 0.510718, 0.288545, -0.021214
3621, -0.018968, 0.510564, 0.287777, -0.018968
3672, -0.016389, 0.510407, 0.286767, -0.016389
3723, -0.012941, 0.510022, 0.285942, -0.012941
3774, -0.010351, 0.509176, 0.284156, -0.010351
3825, -0.012226, 0.507741, 0.281691, -0.012226
3876, -0.013288, 0.505713, 0.280579, -0.013288
3927, -0.015358, 0.503073, 0.279571, -0.015358
3978, -0.018656, 0.499948, 0.277951, -0.018656
4029, -0.020344, 0.496218, 0.275615, -0.020344
4080, -0.022772, 0.492001, 0.273610, -0.022772
4131, -0.023517, 0.487591, 0.272541, -0.023517
4182, -0.028575, 0.482949, 0.271685, -0.028575
4233, -0.033766, 0.478001, 0.269912, -0.033766
4284, -0.036442, 0.472629, 0.267350, -0.036442
4335, -0.036839, 0.466769, 0.264374, -0.036839
4386, -0.041332, 0.460356, 0.261929, -0.041332
4437, -0.038049, 0.453207, 0.258685, -0.038049
4488, -0.034333, 0.445461, 0.253757, -0.034333
4539, -0.030087, 0.437129, 0.248385, -0.030087
4590, -0.023865, 0.428256, 0.243072, -0.023865
4641, -0.018115, 0.418903, 0.237427, -0.018115
4692, -0.010296, 0.409357, 0.231613, -0.010296
4743, -0.002668, 0.399920, 0.225743, -0.002668
4794, 0.001368, 0.391051, 0.219788, 0.001368
4845, 0.005966, 0.383510, 0.212971, 0.005966
4896, 0.012702, 0.376659, 0.205124, 0.012702
4947, 0.020189, 0.370441, 0.196321, 0.020189
4998, 0.028363, 0.365468, 0.187450, 0.028363
5049, 0.037670, 0.361054, 0.179003, 0.037670
5100, 0.045418, 0.356724, 0.170770, 0.045418
5151, 0.051279, 0.352792, 0.161911, 0.051279
5202, 0.056793, 0.349734, 0.153561, 0.056793
5253, 0.065107, 0.347613, 0.145386, 0.065107
5304, 0.064978, 0.346014, 0.137434, 0.064978
5355, 0.062148, 0.344683, 0.128249, 0.062148
5406, 0.060453, 0.343327, 0.119099, 0.060453
5457, 0.058754, 0.341857, 0.109854, 0.058754
5508, 0.054880, 0.340100, 0.101453, 0.054880
5559, 0.050684, 0.338311, 0.093239, 0.050684
5610, 0.044859, 0.336815, 0.085404, 0.044859
5661, 0.046061, 0.335280, 0.077789, 0.046061
5712, 0.047554, 0.333594, 0.070226, 0.047554
5763, 0.047311, 0.331960, 0.062298, 0.047311
5814, 0.044177, 0.330294, 0.053272, 0.044177
5865, 0.036078, 0.328599, 0.043863, 0.036078
5916, 0.029030, 0.326915, 0.034079, 0.029030
5967, 0.025954, 0.325192, 0.024542, 0.025954
6018, 0.019009, 0.323362, 0.014106, 0.019009
6069, 0.005426, 0.321309, 0.003369, 0.005426
6120, -0.012156, 0.318846, -0.007225, -0.012156
6171, -0.025341, 0.315857, -0.017161, -0.025341
6222, -0.035879, 0.312355, -0.025076, -0.035879
6273, -0.048821, 0.308370, -0.032084, -0.048821
6324, -0.056703, 0.304145, -0.037866, -0.056703
6375, -0.059580, 0.299886, -0.044148, -0.059580
6426, -0.055925, 0.295626, -0.050682, -0.055925
6477, -0.049163, 0.292191, -0.057018, -0.049163
6528, -0.042588, 0.289688, -0.063341, -0.042588
6579, -0.037207, 0.287586, -0.070131, -0.037207
6630, -0.032163, 0.285647, -0.074995, -0.032163
6681, -0.023389, 0.283686, -0.079409, -0.023389
6732, -0.016314, 0.281760, -0.082731, -0.016314
6783, -0.011972, 0.279972, -0.085469, -0.011972
6834, -0.006860, 0.278354, -0.088035, -0.006860
6885, -0.006216, 0.276724, -0.090418, -0.006216
6936, -0.007053, 0.275219, -0.092910, -0.007053
6987, -0.001221, 0.273771, -0.096134, -0.001221
7038, 0.005653, 0.272237, -0.099695, 0.005653
7089, 0.010796, 0.270644, -0.103446, 0.010796
7140, 0.021009, 0.269026, -0.107677, 0.021009
7191, 0.027443, 0.267361, -0.112030, 0.027443
7242, 0.035555, 0.265631, -0.117010, 0.035555
7293, 0.040713, 0.263985, -0.122920, 0.040713
7344, 0.040624, 0.262067, -0.128902, 0.040624
7395, 0.039259, 0.259620, -0.135054, 0.039259
7446, 0.042028, 0.256297, -0.141026, 0.042028
7497, 0.041806, 0.251958, -0.146264, 0.041806
7548, 0.043395, 0.246677, -0.151872, 0.043395
7599, 0.045707, 0.240993, -0.156730, 0.045707
7650, 0.044844, 0.235690, -0.161063, 0.044844
7701, 0.044534, 0.231045, -0.165550, 0.044534
7752, 0.043691, 0.226298, -0.170302, 0.043691
7803, 0.042870, 0.221238, -0.174091, 0.042870
7854, 0.040605, 0.215983, -0.176755, 0.040605
7905, 0.035194, 0.210558, -0.179064, 0.035194
7956, 0.032890, 0.205054, -0.181550, 0.032890
8007, 0.029371, 0.199544, -0.183033, 0.029371
8058, 0.023671, 0.193969, -0.182861, 0.023671
8109, 0.014631, 0.188147, -0.182781, 0.014631
8160, 0.010211, 0.182099, -0.183194, 0.010211
8211, 0.004308, 0.175916, -0.183149, 0.004308
8262, -0.002151, 0.169690, -0.181212, -0.002151
8313, -0.005833, 0.163554, -0.179072, -0.005833
8364, -0.006520, 0.157464, -0.176601, -0.006520
8415, -0.009138, 0.151656, -0.174168, -0.009138
8466, -0.005407, 0.147118, -0.171261, -0.005407
8517, -0.000816, 0.143731, -0.168524, -0.000816
8568, 0.004702, 0.141587, -0.165124, 0.004702
8619, 0.008781, 0.140406, -0.161060, 0.008781
8670, 0.013028, 0.140032, -0.157157, 0.013028
8721, 0.014997, 0.140502, -0.154291, 0.014997
8772, 0.018002, 0.141737, -0.152038, 0.018002
8823, 0.015622, 0.143126, -0.151340, 0.015622
8874, 0.013252, 0.144127, -0.151062, 0.013252
8925, 0.010827, 0.144607, -0.150310, 0.010827
8976, 0.005564, 0.144543, -0.149157, 0.005564
9027, -0.000587, 0.144071, -0.146766, -0.000587
9078, -0.003993, 0.143279, -0.144023, -0.003993
9129, -0.004448, 0.142128, -0.141861, -0.004448
9180, -0.002886, 0.140694, -0.139761, -0.002886
9231, -0.000859, 0.139038, -0.138834, -0.000859
9282, 0.001437, 0.137190, -0.137177, 0.001437
9333, 0.002221, 0.135287, -0.135673, 0.002221
9384, 0.005028, 0.133246, -0.134809, 0.005028
9435, 0.006756, 0.130905, -0.134598, 0.006756
9486, 0.006095, 0.128273, -0.134697, 0.006095
9537, 0.004709, 0.125272, -0.134380, 0.004709
9588, 0.000076, 0.121882, -0.134569, 0.000076
9639, -0.004975, 0.118189, -0.135470, -0.004975
9690, -0.010726, 0.114364, -0.135936, -0.010726
9741, -0.021623, 0.110815, -0.136719, -0.021623
9792, -0.032551, 0.107948, -0.138424, -0.032551
9843, -0.041462, 0.105902, -0.139201, -0.041462
9894, -0.053515, 0.104942, -0.139801, -0.053515
9945, -0.065173, 0.104643, -0.140308, -0.065173
9996, -0.078773, 0.104990, -0.140263, -0.078773
10047, -0.091780, 0.105935, -0.139281, -0.091780
10098, -0.099021, 0.107390, -0.138149, -0.099021
10149, -0.100468, 0.109143, -0.136829, -0.100468
10200, -0.104172, 0.111189, -0.135318, -0.104172
10251, -0.104130, 0.113307, -0.133187, -0.104130
10302, -0.105068, 0.115506, -0.131259, -0.105068
10353, -0.101046, 0.117841, -0.130318, -0.101046
10404, -0.094131, 0.120220, -0.128347, -0.094131
10455, -0.085281, 0.122684, -0.125899, -0.085281
10506, -0.084113, 0.125124, -0.122581, -0.084113
10557, -0.081321, 0.127518, -0.119703, -0.081321
10608, -0.083228, 0.129785, -0.117766, -0.083228
10659, -0.086306, 0.131869, -0.115048, -0.086306
10710, -0.089828, 0.133780, -0.113341, -0.089828
10761, -0.091699, 0.135506, -0.112574, -0.091699
10812, -0.093536, 0.137077, -0.112012, -0.093536
10863, -0.088014, 0.138538, -0.110216, -0.088014
10914, -0.079218, 0.139932, -0.108602, -0.079218
10965, -0.070650, 0.141216, -0.108049, -0.070650
11016, -0.065038, 0.142396, -0.107972, -0.065038
11067, -0.062677, 0.143461, -0.107413, -0.062677
11118, -0.057874, 0.144462, -0.107250, -0.057874
11169, -0.052636, 0.145441, -0.107920, -0.052636
11220, -0.050451, 0.146317, -0.109246, -0.050451
11271, -0.048309, 0.147087, -0.111128, -0.048309
11322, -0.045312, 0.147766, -0.114095, -0.045312
11373, -0.047290, 0.148241, -0.117317, -0.047290
11424, -0.050710, 0.148456, -0.120601, -0.050710
11475, -0.050215, 0.148438, -0.123533, -0.050215
11526, -0.048893, 0.148263, -0.126309, -0.048893
11577, -0.043310, 0.148196, -0.129532, -0.043310
11628, -0.035818, 0.148323, -0.131367, -0.035818
11679, -0.032180, 0.148716, -0.133384, -0.032180
11730, -0.027308, 0.149226, -0.135716, -0.027308
11781, -0.024939, 0.149907, -0.137671, -0.024939
11832, -0.024538, 0.150754, -0.139832, -0.024538
11883, -0.024890, 0.151605, -0.142618, -0.024890
11934, -0.022197, 0.152332, -0.144732, -0.022197
11985, -0.023457, 0.152939, -0.145938, -0.023457
12036, -0.025693, 0.153445, -0.146823, -0.025693
12087, -0.028286, 0.153757, -0.147428, -0.028286
12138, -0.032202, 0.153844, -0.148275, -0.032202
12189, -0.034408, 0.153681, -0.148066, -0.034408
12240, -0.031173, 0.153287, -0.147531, -0.031173
12291, -0.027956, 0.152783, -0.147775, -0.027956
12342, -0.022345, 0.152328, -0.147961, -0.022345
12393, -0.018303, 0.152092, -0.148472, -0.018303
12444, -0.010716, 0.152133, -0.148733, -0.010716
12495, -0.003867, 0.152541, -0.148703, -0.003867
12546, -0.000719, 0.153052, -0.148130, -0.000719
12597, -0.001997, 0.153625, -0.146849, -0.001997
12648, -0.005008, 0.154137, -0.145025, -0.005008
12699, -0.011719, 0.154567, -0.143390, -0.011719
12750, -0.016200, 0.154930, -0.142927, -0.016200
12801, -0.019699, 0.155207, -0.142487, -0.019699
12852, -0.021777, 0.155434, -0.140696, -0.021777
12903, -0.021348, 0.155625, -0.138619, -0.021348
12954, -0.026169, 0.155742, -0.136888, -0.026169
13005, -0.027258, 0.155753, -0.134853, -0.027258
13056, -0.024981, 0.155668, -0.132917, -0.024981
13107, -0.022913, 0.155557, -0.130814, -0.022913
13158, -0.024334, 0.155463, -0.128394, -0.024334
13209, -0.026195, 0.155348, -0.125659, -0.026195
13260, -0.023918, 0.155204, -0.123190, -0.023918
13311, -0.028610, 0.154977, -0.120426, -0.028610
13362, -0.036534, 0.154677, -0.118416, -0.036534
13413, -0.043864, 0.154359, -0.116478, -0.043864
13464, -0.055704, 0.153922, -0.113776, -0.055704
13515, -0.063271, 0.153349, -0.111200, -0.063271
13566, -0.072769, 0.152635, -0.107959, -0.072769
13617, -0.079583, 0.151761, -0.103758, -0.079583
13668, -0.082531, 0.150458, -0.098370, -0.082531
13719, -0.084401, 0.148629, -0.092380, -0.084401
13770, -0.083558, 0.146247, -0.085295, -0.083558
13821, -0.079852, 0.143333, -0.076432, -0.079852
13872, -0.078486, 0.140075, -0.067637, -0.078486
13923, -0.078410, 0.136801, -0.059111, -0.078410
13974, -0.078686, 0.133797, -0.049883, -0.078686
14025, -0.080052, 0.131241, -0.040790, -0.080052
14076, -0.081351, 0.129065, -0.031942, -0.081351
14127, -0.087423, 0.127041, -0.023344, -0.087423
14178, -0.089515, 0.125046, -0.015210, -0.089515
14229, -0.083748, 0.122981, -0.007186, -0.083748
14280, -0.078580, 0.120799, -0.000391, -0.078580
14331, -0.073785, 0.118441, 0.005553, -0.073785
14382, -0.064883, 0.115862, 0.010257, -0.064883
14433, -0.055182, 0.113026, 0.015132, -0.055182
14484, -0.040328, 0.109973, 0.020467, -0.040328
14535, -0.022720, 0.106901, 0.024792, -0.022720
14586, -0.000922, 0.104102, 0.029537, -0.000922
14637, 0.014752, 0.101787, 0.034643, 0.014752
14688, 0.030477, 0.099797, 0.039882, 0.030477
14739, 0.042878, 0.098389, 0.043461, 0.042878
14790, 0.051172, 0.097357, 0.046559, 0.051172
14841, 0.054369, 0.096392, 0.049493, 0.054369
14892, 0.057072, 0.095480, 0.052311, 0.057072
14943, 0.057558, 0.094611, 0.055242, 0.057558
14994, 0.057335, 0.093795, 0.059588, 0.057335
15045, 0.056885, 0.092848, 0.064056, 0.056885
15096, 0.054203, 0.091547, 0.067884, 0.054203
15147, 0.047698, 0.089811, 0.071909, 0.047698
15198, 0.038452, 0.087660, 0.075227, 0.038452
15249, 0.034371, 0.085095, 0.078631, 0.034371
15300, 0.033381, 0.082185, 0.081717, 0.033381
15351, 0.026787, 0.079054, 0.085223, 0.026787
15402, 0.019829, 0.076127, 0.088549, 0.019829
15453, 0.015207, 0.073824, 0.092285, 0.015207
15504, 0.011591, 0.071736, 0.097040, 0.011591
15555, 0.003680, 0.069765, 0.101786, 0.003680
15606, -0.001977, 0.067684, 0.106600, -0.001977
15657, -0.005580, 0.065343, 0.110792, -0.005580
15708, -0.008763, 0.062696, 0.115808, -0.008763
15759, -0.010429, 0.059733, 0.120924, -0.010429
15810, -0.009676, 0.056595, 0.125587, -0.009676
15861, -0.006848, 0.053536, 0.129697, -0.006848
15912, -0.007590, 0.050387, 0.133816, -0.007590
15963, -0.007837, 0.047102, 0.137335, -0.007837
16014, -0.006666, 0.043822, 0.140303, -0.006666
16065, -0.003707, 0.040867, 0.142560, -0.003707
16116, -0.003729, 0.038206, 0.142986, -0.003729
16167, -0.002351, 0.035966, 0.144153, -0.002351
16218, -0.004419, 0.034174, 0.144467, -0.004419
16269, -0.006325, 0.032744, 0.142222, -0.006325
16320, -0.009119, 0.031383, 0.139697, -0.009119
16371, -0.007724, 0.030052, 0.137431, -0.007724
16422, -0.004302, 0.028819, 0.135309, -0.004302
16473, -0.001072, 0.027676, 0.133048, -0.001072
16524, 0.001023, 0.026579, 0.130876, 0.001023
16575, 0.007315, 0.025462, 0.128548, 0.007315
16626, 0.012747, 0.024302, 0.125300, 0.012747
16677, 0.020741, 0.023143, 0.121961, 0.020741
16728, 0.025153, 0.022012, 0.117816, 0.025153
16779, 0.025031, 0.021041, 0.113741, 0.025031
16830, 0.023204, 0.020252, 0.111460, 0.023204
16881, 0.023686, 0.019877, 0.108777, 0.023686
16932, 0.032243, 0.019832, 0.105669, 0.032243
16983, 0.041217, 0.019933, 0.101082, 0.041217
17034, 0.050281, 0.020208, 0.096424, 0.050281
17085, 0.054951, 0.020564, 0.091646, 0.054951
17136, 0.052766, 0.020984, 0.087120, 0.052766
17187, 0.049437, 0.021483, 0.083967, 0.049437
17238, 0.046104, 0.022037, 0.082907, 0.046104
17289, 0.045974, 0.022617, 0.083117, 0.045974
17340, 0.043281, 0.023167, 0.082789, 0.043281
17391, 0.039515, 0.023617, 0.082885, 0.039515
17442, 0.040316, 0.023977, 0.083222, 0.040316
17493, 0.035256, 0.024339, 0.082563, 0.035256
17544, 0.031747, 0.024724, 0.081607, 0.031747
17595, 0.031356, 0.025070, 0.080970, 0.031356
17646, 0.026660, 0.025435, 0.081289, 0.026660
17697, 0.024220, 0.025816, 0.081878, 0.024220
17748, 0.027785, 0.026260, 0.082671, 0.027785
17799, 0.027746, 0.026753, 0.082698, 0.027746
17850, 0.027873, 0.027204, 0.082795, 0.027873
17901, 0.024810, 0.027601, 0.083343, 0.024810
17952, 0.022856, 0.027935, 0.084695, 0.022856
18003, 0.022640, 0.028221, 0.086002, 0.022640
18054, 0.022121, 0.028392, 0.086901, 0.022121
18105, 0.023837, 0.028400, 0.086645, 0.023837
18156, 0.024413, 0.028241, 0.085795, 0.024413
18207, 0.025525, 0.027903, 0.084252, 0.025525
18258, 0.022113, 0.027388, 0.081576, 0.022113
18309, 0.016663, 0.026780, 0.078975, 0.016663
18360, 0.008010, 0.026193, 0.076088, 0.008010
18411, -0.004117, 0.025603, 0.073006, -0.004117
18462, -0.017324, 0.024914, 0.070455, -0.017324
18513, -0.028867, 0.024202, 0.066717, -0.028867
18564, -0.044119, 0.023590, 0.062673, -0.044119
18615, -0.053880, 0.023202, 0.058783, -0.053880
18666, -0.065505, 0.022922, 0.054867, -0.065505
18717, -0.076707, 0.022655, 0.050895, -0.076707
18768, -0.088448, 0.022492, 0.047064, -0.088448
18819, -0.100401, 0.022360, 0.043571, -0.100401
18870, -0.112451, 0.022170, 0.040764, -0.112451
18921, -0.121337, 0.021849, 0.038370, -0.121337
18972, -0.130662, 0.021420, 0.035859, -0.130662
19023, -0.138385, 0.020925, 0.033529, -0.138385
19074, -0.146263, 0.020378, 0.030881, -0.146263
19125, -0.155158, 0.019788, 0.029663, -0.155158
19176, -0.163044, 0.019093, 0.028968, -0.163044
19227, -0.166720, 0.018275, 0.028548, -0.166720
19278, -0.174353, 0.017311, 0.027411, -0.174353
19329, -0.183095, 0.016290, 0.025707, -0.183095
19380, -0.191386, 0.015114, 0.023331, -0.191386
19431, -0.199597, 0.013678, 0.020956, -0.199597
19482, -0.205609, 0.011946, 0.019029, -0.205609
19533, -0.214391, 0.009927, 0.017913, -0.214391
19584, -0.221176, 0.007638, 0.016255, -0.221176
19635, -0.221258, 0.005260, 0.014668, -0.221258
19686, -0.221954, 0.002792, 0.012918, -0.221954
19737, -0.215935, 0.000185, 0.010053, -0.215935
19788, -0.204422, -0.002672, 0.006295, -0.204422
19839, -0.191868, -0.005602, 0.002500, -0.191868
19890, -0.179538, -0.008635, -0.001777, -0.179538
19941, -0.164384, -0.011860, -0.006929, -0.164384
19992, -0.149350, -0.015308, -0.013708, -0.149350
20043, -0.136676, -0.019064, -0.022044, -0.136676
20094, -0.125653, -0.023038, -0.031384, -0.125653
20145, -0.119197, -0.027132, -0.041184, -0.119197
20196, -0.118340, -0.031307, -0.050751, -0.118340
20247, -0.112969, -0.035668, -0.060276, -0.112969
20298, -0.105695, -0.040117, -0.068870, -0.105695
20349, -0.104323, -0.044429, -0.075998, -0.104323
20400, -0.101465, -0.048388, -0.082919, -0.101465
20451, -0.100055, -0.051827, -0.090199, -0.100055
20502, -0.094950, -0.054847, -0.097699, -0.094950
20553, -0.091074, -0.057595, -0.105032, -0.091074
20604, -0.089282, -0.060114, -0.111876, -0.089282
20655, -0.092617, -0.062560, -0.119617, -0.092617
20706, -0.093812, -0.064731, -0.127905, -0.093812
20757, -0.099167, -0.066560, -0.135662, -0.099167
20808, -0.103005, -0.068278, -0.142688, -0.103005
20859, -0.109741, -0.069668, -0.150209, -0.109741
20910, -0.111542, -0.070546, -0.158354, -0.111542
20961, -0.116724, -0.070936, -0.166530, -0.116724
21012, -0.122812, -0.070990, -0.173349, -0.122812
21063, -0.128732, -0.070634, -0.179885, -0.128732
21114, -0.131895, -0.069941, -0.186018, -0.131895
21165, -0.139672, -0.068934, -0.191877, -0.139672
21216, -0.146137, -0.067617, -0.197552, -0.146137
21267, -0.153083, -0.066110, -0.203035, -0.153083
21318, -0.154864, -0.064521, -0.207657, -0.154864
21369, -0.155473, -0.062945, -0.211172, -0.155473
21420, -0.150290, -0.061462, -0.213933, -0.150290
21471, -0.143261, -0.060099, -0.217656, -0.143261
21522, -0.134415, -0.058846, -0.222023, -0.134415
21573, -0.122866, -0.057710, -0.225074, -0.122866
21624, -0.112576, -0.056662, -0.227718, -0.112576
21675, -0.101762, -0.055692, -0.230643, -0.101762
21726, -0.087775, -0.054777, -0.232901, -0.087775
21777, -0.076198, -0.053888, -0.234938, -0.076198
21828, -0.062494, -0.053027, -0.236506, -0.062494
21879, -0.045368, -0.052176, -0.237959, -0.045368
21930, -0.027901, -0.051216, -0.239013, -0.027901
21981, -0.012483, -0.050118, -0.241163, -0.012483
22032, 0.005321, -0.048930, -0.243216, 0.005321
22083, 0.021891, -0.047603, -0.245357, 0.021891
22134, 0.034819, -0.046269, -0.247282, 0.034819
22185, 0.047641, -0.044902, -0.249550, 0.047641
22236, 0.053284, -0.043443, -0.252065, 0.053284
22287, 0.058181, -0.041895, -0.254913, 0.058181
22338, 0.063068, -0.040267, -0.257810, 0.063068
22389, 0.065633, -0.038552, -0.260321, 0.065633
22440, 0.070413, -0.036721, -0.262571, 0.070413
22491, 0.076613, -0.034821, -0.264411, 0.076613
22542, 0.083235, -0.033033, -0.264568, 0.083235
22593, 0.092246, -0.031532, -0.264963, 0.092246
22644, 0.092736, -0.030364, -0.264852, 0.092736
22695, 0.092494, -0.029526, -0.262906, 0.092494
22746, 0.091754, -0.028999, -0.260314, 0.091754
22797, 0.094116, -0.028753, -0.257796, 0.094116
22848, 0.101352, -0.028748, -0.254503, 0.101352
22899, 0.101765, -0.028918, -0.251420, 0.101765
22950, 0.102258, -0.029258, -0.248703, 0.102258
23001, 0.105412, -0.029765, -0.245995, 0.105412
23052, 0.104433, -0.030457, -0.243904, 0.104433
23103, 0.102858, -0.031408, -0.241839, 0.102858
23154, 0.097872, -0.032652, -0.240259, 0.097872
23205, 0.089219, -0.034169, -0.238402, 0.089219
23256, 0.084399, -0.035893, -0.235913, 0.084399
23307, 0.080751, -0.037814, -0.233217, 0.080751
23358, 0.079040, -0.039818, -0.231355, 0.079040
23409, 0.078157, -0.041931, -0.229713, 0.078157
23460, 0.082888, -0.043875, -0.228337, 0.082888
23511, 0.088916, -0.045394, -0.227339, 0.088916
23562, 0.093520, -0.046421, -0.225944, 0.093520
23613, 0.091448, -0.047057, -0.223211, 0.091448
23664, 0.084427, -0.047365, -0.220952, 0.084427
23715, 0.077716, -0.047270, -0.219336, 0.077716
23766, 0.074757, -0.046804, -0.218064, 0.074757
23817, 0.071130, -0.045928, -0.217426, 0.071130
23868, 0.068587, -0.044792, -0.217826, 0.068587
23919, 0.069122, -0.043498, -0.218981, 0.069122
23970, 0.070497, -0.042077, -0.220797, 0.070497
24021, 0.070161, -0.040538, -0.223219, 0.070161
24072, 0.068581, -0.038926, -0.225360, 0.068581
24123, 0.065520, -0.037280, -0.227718, 0.065520
24174, 0.067446, -0.035596, -0.229479, 0.067446
24225, 0.071770, -0.033816, -0.231045, 0.071770
24276, 0.077436, -0.031905, -0.233328, 0.077436
24327, 0.079285, -0.030033, -0.234621, 0.079285
24378, 0.075866, -0.028262, -0.235806, 0.075866
24429, 0.073715, -0.026587, -0.237280, 0.073715
24480, 0.070943, -0.024977, -0.240784, 0.070943
24531, 0.062894, -0.023437, -0.244669, 0.062894
24582, 0.058087, -0.021988, -0.248645, 0.058087
24633, 0.058357, -0.020648, -0.252455, 0.058357
24684, 0.061396, -0.019458, -0.255983, 0.061396
24735, 0.072068, -0.018420, -0.258046, 0.072068
24786, 0.079102, -0.017506, -0.259409, 0.079102
24837, 0.084199, -0.016704, -0.260515, 0.084199
24888, 0.087346, -0.015931, -0.261641, 0.087346
24939, 0.086543, -0.015036, -0.262898, 0.086543
24990, 0.081810, -0.014071, -0.265870, 0.081810
25041, 0.079376, -0.013075, -0.269763, 0.079376
25092, 0.078999, -0.011979, -0.274075, 0.078999
25143, 0.076041, -0.010861, -0.277702, 0.076041
25194, 0.075741, -0.009754, -0.281414, 0.075741
25245, 0.080571, -0.008760, -0.285000, 0.080571
25296, 0.088778, -0.007889, -0.288874, 0.088778
25347, 0.100855, -0.007088, -0.292139, 0.100855
25398, 0.116476, -0.006332, -0.296745, 0.116476
25449, 0.129371, -0.005593, -0.302193, 0.129371
25500, 0.143087, -0.004839, -0.307681, 0.143087
25551, 0.153939, -0.004009, -0.312892, 0.153939
25602, 0.165030, -0.002925, -0.317569, 0.165030
25653, 0.176435, -0.001661, -0.321195, 0.176435
25704, 0.182859, -0.000438, -0.326276, 0.182859
25755, 0.183176, 0.000769, -0.331257, 0.183176
25806, 0.188584, 0.002066, -0.337432, 0.188584
25857, 0.194262, 0.003393, -0.342530, 0.194262
25908, 0.195905, 0.004672, -0.346568, 0.195905
25959, 0.194374, 0.005908, -0.349762, 0.194374
26010, 0.192017, 0.007102, -0.352015, 0.192017
26061, 0.185777, 0.008296, -0.354228, 0.185777
26112, 0.179623, 0.009473, -0.356800, 0.179623
26163, 0.175318, 0.010639, -0.359541, 0.175318
26214, 0.169193, 0.011779, -0.362474, 0.169193
26265, 0.161618, 0.012889, -0.366017, 0.161618
