Block_size, U, C_V, P, R
1, 1.000000, 1.000000, 1.000000, 1.000000
11, 10.971637, 11.001089, 10.977723, 10.971637
21, 20.894448, 21.003931, 20.916472, 20.894448
31, 30.767767, 31.007584, 30.817145, 30.767767
41, 40.592511, 41.000084, 40.675461, 40.592511
51, 50.383990, 51.019712, 50.516786, 50.383990
61, 60.101826, 61.011734, 60.286317, 60.101826
71, 69.808240, 71.020982, 70.063350, 69.808240
81, 79.496587, 81.034796, 79.806531, 79.496587
91, 89.070422, 91.071100, 89.490213, 89.070422
101, 98.549568, 101.005553, 98.992762, 98.549568
111, 108.152538, 111.104603, 108.708791, 108.152538
121, 117.669785, 121.056948, 118.270426, 117.669785
131, 127.140095, 131.051392, 127.927962, 127.140095
141, 136.244321, 141.031819, 137.128065, 136.244321
151, 145.755087, 151.042689, 146.718508, 145.755087
161, 155.185271, 161.012584, 156.142026, 155.185271
171, 164.388128, 171.210452, 165.646351, 164.388128
181, 173.433158, 181.134973, 174.927729, 173.433158
191, 182.887567, 191.175790, 184.323580, 182.887567
201, 192.212837, 201.174252, 193.745044, 192.212837
211, 201.342712, 211.376571, 202.895625, 201.342712
221, 210.244206, 221.195796, 211.898874, 210.244206
231, 219.472782, 231.428060, 221.290964, 219.472782
241, 228.478084, 241.489322, 230.488716, 228.478084
251, 237.601861, 251.192887, 239.688548, 237.601861
261, 246.032801, 261.018237, 248.333811, 246.032801
271, 254.963001, 270.920199, 257.625688, 254.963001
281, 264.384613, 281.597729, 267.225941, 264.384613
291, 272.837470, 291.442693, 275.596027, 272.837470
301, 282.033624, 301.086969, 284.662829, 282.033624
311, 290.556136, 311.400757, 293.588828, 290.556136
321, 298.679734, 321.411606, 301.913997, 298.679734
331, 307.502656, 330.983953, 310.673564, 307.502656
341, 315.526146, 341.145671, 319.089823, 315.526146
351, 325.872515, 351.939572, 329.484483, 325.872515
361, 333.903051, 360.829102, 337.663148, 333.903051
371, 343.434818, 371.543770, 347.329948, 343.434818
381, 352.360528, 381.464591, 355.555736, 352.360528
391, 358.504054, 391.938354, 362.796036, 358.504054
401, 366.995579, 401.374739, 371.234846, 366.995579
411, 376.038054, 411.272480, 380.975625, 376.038054
421, 384.684169, 421.657539, 389.489340, 384.684169
431, 393.051334, 430.734293, 397.279423, 393.051334
441, 402.493059, 442.136514, 406.911458, 402.493059
451, 412.644520, 452.137665, 416.188418, 412.644520
461, 417.162173, 462.586876, 422.297821, 417.162173
471, 426.453892, 471.283485, 432.932785, 426.453892
481, 435.000444, 482.692079, 441.047377, 435.000444
491, 444.747011, 492.194336, 450.374361, 444.747011
501, 454.878610, 502.034668, 460.229011, 454.878610
511, 459.105464, 512.346996, 465.022371, 459.105464
521, 470.141431, 523.039318, 474.379761, 470.141431
531, 474.996956, 531.325467, 482.396300, 474.996956
541, 484.541155, 542.885226, 491.207002, 484.541155
551, 491.512760, 551.854750, 498.042115, 491.512760
