N, Var_U, Var_CV, Var_P, Var_R
17952, -0.084226, -0.276121, -0.059866, -0.084226
18003, -0.080512, -0.279084, -0.052860, -0.080512
18054, -0.075186, -0.282009, -0.043842, -0.075186
18105, -0.068304, -0.284894, -0.033870, -0.068304
18156, -0.062085, -0.287789, -0.023881, -0.062085
18207, -0.054698, -0.290701, -0.014051, -0.054698
18258, -0.047243, -0.293615, -0.003902, -0.047243
18309, -0.039422, -0.296525, 0.006065, -0.039422
18360, -0.028910, -0.299451, 0.016856, -0.028910
18411, -0.018709, -0.302382, 0.028030, -0.018709
18462, -0.009207, -0.305328, 0.040824, -0.009207
18513, -0.000885, -0.308290, 0.051605, -0.000885
18564, 0.006297, -0.311249, 0.059202, 0.006297
18615, 0.015551, -0.314173, 0.066110, 0.015551
18666, 0.024501, -0.317044, 0.071818, 0.024501
18717, 0.032042, -0.319831, 0.075879, 0.032042
18768, 0.036573, -0.322509, 0.078567, 0.036573
18819, 0.041986, -0.325066, 0.083475, 0.041986
18870, 0.044572, -0.327443, 0.088569, 0.044572
18921, 0.045623, -0.329587, 0.093298, 0.045623
18972, 0.047987, -0.331501, 0.099423, 0.047987
19023, 0.048835, -0.333157, 0.103197, 0.048835
19074, 0.051829, -0.334524, 0.107877, 0.051829
19125, 0.055142, -0.335653, 0.112080, 0.055142
19176, 0.057376, -0.336540, 0.116477, 0.057376
19227, 0.060939, -0.337250, 0.120751, 0.060939
19278, 0.067786, -0.337783, 0.127470, 0.067786
19329, 0.074269, -0.338103, 0.133583, 0.074269
19380, 0.081470, -0.338131, 0.139220, 0.081470
19431, 0.086760, -0.337792, 0.143778, 0.086760
19482, 0.091078, -0.337105, 0.147435, 0.091078
19533, 0.096782, -0.336075, 0.152284, 0.096782
19584, 0.100725, -0.334776, 0.153704, 0.100725
19635, 0.102548, -0.333239, 0.154621, 0.102548
19686, 0.104477, -0.331450, 0.154522, 0.104477
19737, 0.104975, -0.329442, 0.153683, 0.104975
19788, 0.104631, -0.327295, 0.151755, 0.104631
19839, 0.102785, -0.325055, 0.147216, 0.102785
19890, 0.098468, -0.322733, 0.140870, 0.098468
19941, 0.095150, -0.320343, 0.135268, 0.095150
19992, 0.094003, -0.317931, 0.131322, 0.094003
20043, 0.093276, -0.315534, 0.127498, 0.093276
20094, 0.089170, -0.313168, 0.121934, 0.089170
20145, 0.085366, -0.310836, 0.116475, 0.085366
20196, 0.082424, -0.308550, 0.110646, 0.082424
20247, 0.079939, -0.306314, 0.104200, 0.079939
20298, 0.076448, -0.304126, 0.097865, 0.076448
20349, 0.071386, -0.301989, 0.091083, 0.071386
20400, 0.067045, -0.299893, 0.085189, 0.067045
20451, 0.064419, -0.297846, 0.080237, 0.064419
20502, 0.059872, -0.295847, 0.073866, 0.059872
20553, 0.055961, -0.293887, 0.066909, 0.055961
20604, 0.052826, -0.291966, 0.061127, 0.052826
20655, 0.050149, -0.290087, 0.055303, 0.050149
20706, 0.044637, -0.288257, 0.048560, 0.044637
20757, 0.039650, -0.286485, 0.041793, 0.039650
20808, 0.035266, -0.284784, 0.036021, 0.035266
20859, 0.035085, -0.283162, 0.033031, 0.035085
20910, 0.035319, -0.281613, 0.031646, 0.035319
20961, 0.036063, -0.280121, 0.030535, 0.036063
21012, 0.035416, -0.278693, 0.029709, 0.035416
21063, 0.034783, -0.277351, 0.029891, 0.034783
21114, 0.034561, -0.276093, 0.030377, 0.034561
21165, 0.031697, -0.274940, 0.029078, 0.031697
21216, 0.028251, -0.273891, 0.026666, 0.028251
21267, 0.026550, -0.272953, 0.025198, 0.026550
21318, 0.024782, -0.272135, 0.023707, 0.024782
21369, 0.024091, -0.271436, 0.023629, 0.024091
21420, 0.022785, -0.270866, 0.024617, 0.022785
21471, 0.019971, -0.270430, 0.025826, 0.019971
21522, 0.019115, -0.270137, 0.027048, 0.019115
21573, 0.017721, -0.269990, 0.026489, 0.017721
21624, 0.016107, -0.269987, 0.025949, 0.016107
21675, 0.013908, -0.270116, 0.026279, 0.013908
21726, 0.011170, -0.270347, 0.027431, 0.011170
21777, 0.009333, -0.270659, 0.027142, 0.009333
21828, 0.008250, -0.271066, 0.026488, 0.008250
21879, 0.009049, -0.271546, 0.026296, 0.009049
21930, 0.010244, -0.272096, 0.025914, 0.010244
21981, 0.008996, -0.272712, 0.025097, 0.008996
22032, 0.005500, -0.273390, 0.023460, 0.005500
22083, 0.002720, -0.274124, 0.022352, 0.002720
22134, 0.001626, -0.274906, 0.021784, 0.001626
22185, 0.004311, -0.275734, 0.023359, 0.004311
22236, 0.008752, -0.276604, 0.025543, 0.008752
22287, 0.012829, -0.277519, 0.027785, 0.012829
22338, 0.016523, -0.278483, 0.030261, 0.016523
22389, 0.022676, -0.279490, 0.034845, 0.022676
22440, 0.025917, -0.280501, 0.037536, 0.025917
22491, 0.025653, -0.281491, 0.039304, 0.025653
22542, 0.022736, -0.282501, 0.038433, 0.022736
22593, 0.020686, -0.283553, 0.038100, 0.020686
22644, 0.021592, -0.284656, 0.038371, 0.021592
22695, 0.023862, -0.285815, 0.040071, 0.023862
22746, 0.024861, -0.287016, 0.041305, 0.024861
22797, 0.029348, -0.288221, 0.045360, 0.029348
22848, 0.032532, -0.289390, 0.048914, 0.032532
22899, 0.037136, -0.290535, 0.052103, 0.037136
22950, 0.041114, -0.291697, 0.055264, 0.041114
23001, 0.045121, -0.292861, 0.058622, 0.045121
23052, 0.049083, -0.293986, 0.063240, 0.049083
23103, 0.052679, -0.295022, 0.069100, 0.052679
23154, 0.058129, -0.295954, 0.075387, 0.058129
23205, 0.062510, -0.296842, 0.079768, 0.062510
23256, 0.067612, -0.297695, 0.085713, 0.067612
23307, 0.072115, -0.298521, 0.091592, 0.072115
23358, 0.076847, -0.299349, 0.096615, 0.076847
23409, 0.081862, -0.300209, 0.102464, 0.081862
23460, 0.087055, -0.301092, 0.109515, 0.087055
23511, 0.092417, -0.301996, 0.116994, 0.092417
23562, 0.096798, -0.302930, 0.123173, 0.096798
23613, 0.102252, -0.303882, 0.129150, 0.102252
23664, 0.104466, -0.304854, 0.133129, 0.104466
23715, 0.104334, -0.305827, 0.133701, 0.104334
23766, 0.103151, -0.306757, 0.132217, 0.103151
23817, 0.099140, -0.307644, 0.127347, 0.099140
23868, 0.096334, -0.308485, 0.122163, 0.096334
23919, 0.091687, -0.309234, 0.116468, 0.091687
23970, 0.085004, -0.309865, 0.109531, 0.085004
24021, 0.076416, -0.310383, 0.100240, 0.076416
24072, 0.068674, -0.310756, 0.092383, 0.068674
24123, 0.059372, -0.310967, 0.082613, 0.059372
24174, 0.050225, -0.311047, 0.073690, 0.050225
24225, 0.041004, -0.311039, 0.064969, 0.041004
24276, 0.032487, -0.310984, 0.057359, 0.032487
24327, 0.026068, -0.310858, 0.051173, 0.026068
24378, 0.021474, -0.310625, 0.044060, 0.021474
24429, 0.017759, -0.310222, 0.037388, 0.017759
24480, 0.012628, -0.309632, 0.031305, 0.012628
24531, 0.008857, -0.308810, 0.025515, 0.008857
24582, 0.005502, -0.307781, 0.020560, 0.005502
24633, 0.004512, -0.306606, 0.018417, 0.004512
24684, 0.005322, -0.305290, 0.016902, 0.005322
24735, 0.006622, -0.303868, 0.015247, 0.006622
24786, 0.007796, -0.302392, 0.013273, 0.007796
24837, 0.007297, -0.300882, 0.010440, 0.007297
24888, 0.007839, -0.299359, 0.008560, 0.007839
24939, 0.008698, -0.297828, 0.007467, 0.008698
24990, 0.008826, -0.296298, 0.006467, 0.008826
25041, 0.007782, -0.294777, 0.004478, 0.007782
25092, 0.007846, -0.293272, 0.002466, 0.007846
25143, 0.008616, -0.291787, 0.000446, 0.008616
25194, 0.007949, -0.290330, -0.002623, 0.007949
25245, 0.004200, -0.288902, -0.007337, 0.004200
25296, 0.000088, -0.287492, -0.014233, 0.000088
25347, -0.003773, -0.286098, -0.020666, -0.003773
25398, -0.005625, -0.284722, -0.025560, -0.005625
25449, -0.007335, -0.283366, -0.029771, -0.007335
25500, -0.008669, -0.282027, -0.034081, -0.008669
25551, -0.010371, -0.280699, -0.038121, -0.010371
25602, -0.012801, -0.279397, -0.040216, -0.012801
25653, -0.013668, -0.278133, -0.040449, -0.013668
25704, -0.010796, -0.276902, -0.039333, -0.010796
25755, -0.009378, -0.275701, -0.039343, -0.009378
25806, -0.007184, -0.274521, -0.038491, -0.007184
25857, -0.005285, -0.273373, -0.036055, -0.005285
25908, -0.003621, -0.272261, -0.032682, -0.003621
25959, -0.002257, -0.271183, -0.028422, -0.002257
26010, -0.001715, -0.270121, -0.025118, -0.001715
26061, -0.000544, -0.269035, -0.021357, -0.000544
26112, 0.001199, -0.267931, -0.018116, 0.001199
26163, 0.003408, -0.266807, -0.015921, 0.003408
26214, 0.003791, -0.265643, -0.014206, 0.003791
26265, 0.004706, -0.264430, -0.012032, 0.004706
