Block_size, U, C_V, P, R
1771, 1049.075249, 1750.822813, 1061.617719, 1049.075249
1781, 1040.985719, 1762.482580, 1069.371742, 1040.985719
1791, 1055.539893, 1768.828696, 1084.677452, 1055.539893
1801, 1087.326183, 1780.873594, 1104.140770, 1087.326183
1811, 1046.766910, 1793.268511, 1058.207802, 1046.766910
1821, 1048.015037, 1799.518599, 1064.723436, 1048.015037
1831, 1071.260669, 1811.642366, 1089.415100, 1071.260669
1841, 1060.756105, 1824.549028, 1076.772575, 1060.756105
1851, 1033.261098, 1836.539800, 1057.278755, 1033.261098
1861, 1014.266975, 1841.881494, 1037.250381, 1014.266975
1871, 1060.049051, 1853.189525, 1087.767788, 1060.049051
1881, 1106.556751, 1864.119926, 1134.187244, 1106.556751
1891, 1065.614725, 1869.519164, 1092.208732, 1065.614725
1901, 1061.820480, 1881.347786, 1080.241258, 1061.820480
1911, 1062.963068, 1893.919556, 1081.699134, 1062.963068
1921, 1086.896976, 1905.505056, 1106.950627, 1086.896976
1931, 1044.301890, 1910.100645, 1064.917540, 1044.301890
1941, 1032.737268, 1920.536941, 1039.474478, 1032.737268
1951, 1035.538364, 1931.244782, 1044.651527, 1035.538364
1961, 991.736825, 1935.817153, 1017.482206, 991.736825
1971, 1064.851602, 1945.585703, 1100.745031, 1064.851602
1981, 1112.360836, 1956.025861, 1143.588581, 1112.360836
1991, 1130.555343, 1966.859093, 1154.305668, 1130.555343
2001, 1094.141584, 1971.346348, 1110.368611, 1094.141584
2011, 1127.871178, 1981.398293, 1143.439318, 1127.871178
2021, 1133.667403, 1992.417435, 1148.968890, 1133.667403
2031, 1145.071244, 2004.359021, 1170.220597, 1145.071244
2041, 1037.695010, 2009.657400, 1054.757566, 1037.695010
2051, 1082.189760, 2020.143776, 1098.417316, 1082.189760
2061, 1112.277659, 2031.186694, 1126.660608, 1112.277659
2071, 1136.441071, 2042.822717, 1155.257266, 1136.441071
2081, 1173.889732, 2054.471783, 1202.377176, 1173.889732
2091, 1208.914972, 2058.267235, 1251.564304, 1208.914972
2101, 1227.200053, 2069.413286, 1262.069491, 1227.200053
2111, 1164.703051, 2082.088354, 1181.025502, 1164.703051
2121, 1180.217171, 2094.988012, 1188.950642, 1180.217171
2131, 1146.078884, 2100.644427, 1153.441015, 1146.078884
2141, 1109.217694, 2112.572383, 1123.068134, 1109.217694
2151, 1200.748992, 2124.890133, 1214.407768, 1200.748992
2161, 1257.587085, 2137.299144, 1277.332553, 1257.587085
2171, 1202.312244, 2148.868354, 1226.623324, 1202.312244
2181, 1080.891259, 2152.803635, 1093.406372, 1080.891259
2191, 986.081840, 2163.789414, 998.996347, 986.081840
2201, 1080.534142, 2175.055111, 1096.234986, 1080.534142
2211, 1223.907570, 2186.537396, 1252.842415, 1223.907570
2221, 1260.269832, 2198.251065, 1298.965164, 1260.269832
2231, 1178.576488, 2202.069686, 1212.676198, 1178.576488
2241, 1145.681330, 2213.220669, 1178.022080, 1145.681330
2251, 1131.497593, 2224.409708, 1155.175590, 1131.497593
2261, 1113.035243, 2235.189467, 1129.808085, 1113.035243
2271, 1119.250705, 2246.071535, 1133.955789, 1119.250705
2281, 1129.425384, 2248.828515, 1146.186561, 1129.425384
2291, 1195.330666, 2258.824994, 1227.213346, 1195.330666
2301, 1166.169052, 2269.471358, 1196.072284, 1166.169052
2311, 1121.973730, 2280.678460, 1145.810716, 1121.973730
2321, 1185.041240, 2291.864812, 1209.604698, 1185.041240
2331, 1184.607045, 2294.478008, 1211.719831, 1184.607045
2341, 1179.325626, 2304.595269, 1200.651750, 1179.325626
2351, 1187.987300, 2314.394244, 1214.040958, 1187.987300
2361, 1219.994033, 2325.021212, 1250.412601, 1219.994033
2371, 1224.189232, 2336.277630, 1251.214263, 1224.189232
2381, 1172.083499, 2339.576712, 1194.228043, 1172.083499
2391, 1194.529288, 2350.194002, 1215.245490, 1194.529288
2401, 1171.390946, 2361.592352, 1184.582827, 1171.390946
2411, 1136.341948, 2373.946335, 1156.163218, 1136.341948
2421, 1141.529865, 2386.401594, 1156.158481, 1141.529865
2431, 1148.157961, 2398.478697, 1162.070614, 1148.157961
2441, 1122.096334, 2401.397796, 1140.484650, 1122.096334
2451, 1164.736954, 2411.213067, 1185.058398, 1164.736954
2461, 1147.428128, 2421.249427, 1168.703741, 1147.428128
2471, 1188.471277, 2432.246666, 1203.870294, 1188.471277
2481, 1227.961754, 2443.998537, 1245.414283, 1227.961754
2491, 1249.728175, 2455.627942, 1268.422555, 1249.728175
2501, 1202.166625, 2458.268883, 1226.342697, 1202.166625
2511, 1303.356196, 2469.207113, 1332.057462, 1303.356196
2521, 1377.227073, 2481.118309, 1404.445073, 1377.227073
2531, 1367.991790, 2493.518361, 1397.482622, 1367.991790
2541, 1378.305475, 2506.818417, 1400.258247, 1378.305475
2551, 1336.297478, 2520.075535, 1353.637973, 1336.297478
2561, 1287.302207, 2532.246861, 1308.531796, 1287.302207
2571, 1214.829072, 2534.381349, 1235.779340, 1214.829072
2581, 1218.833342, 2545.627973, 1238.458945, 1218.833342
2591, 1250.691506, 2557.235244, 1266.752860, 1250.691506
2601, 1317.276973, 2569.413519, 1335.194850, 1317.276973
2611, 1325.869237, 2582.016182, 1351.048257, 1325.869237
2621, 1289.141181, 2594.749352, 1317.688695, 1289.141181
2631, 1215.360740, 2607.260818, 1238.593712, 1215.360740
2641, 1062.971357, 2609.482094, 1080.602633, 1062.971357
2651, 1067.693441, 2620.584038, 1081.967380, 1067.693441
2661, 1108.995747, 2631.277694, 1126.031283, 1108.995747
2671, 1185.544364, 2641.811323, 1206.461364, 1185.544364
2681, 1304.251578, 2651.832013, 1334.857925, 1304.251578
2691, 1386.806906, 2661.399695, 1416.157017, 1386.806906
2701, 1396.714655, 2671.117105, 1432.759309, 1396.714655
2711, 1323.339473, 2670.596419, 1357.622116, 1323.339473
2721, 1279.428478, 2679.719980, 1313.633472, 1279.428478
2731, 1240.492355, 2689.304040, 1277.125787, 1240.492355
2741, 1208.916412, 2699.333107, 1241.169577, 1208.916412
2751, 1146.286622, 2710.370315, 1169.182542, 1146.286622
2761, 1168.045169, 2721.934268, 1184.575459, 1168.045169
2771, 1183.070356, 2733.679966, 1192.365725, 1183.070356
2781, 1160.106934, 2734.812197, 1167.024147, 1160.106934
2791, 1156.910447, 2744.453357, 1169.493488, 1156.910447
2801, 1120.267151, 2754.095795, 1138.909879, 1120.267151
2811, 1113.475953, 2763.231319, 1134.325980, 1113.475953
2821, 1142.481617, 2772.246186, 1160.848392, 1142.481617
2831, 1160.050673, 2782.241041, 1192.627132, 1160.050673
2841, 1225.808630, 2792.825243, 1262.344787, 1225.808630
2851, 1282.346793, 2803.763159, 1323.769378, 1282.346793
2861, 1291.293096, 2803.595418, 1331.823582, 1291.293096
2871, 1385.803348, 2813.007499, 1416.596297, 1385.803348
2881, 1416.765101, 2822.960872, 1433.865701, 1416.765101
2891, 1373.790026, 2833.508180, 1395.192760, 1373.790026
2901, 1323.869036, 2844.381920, 1346.901063, 1323.869036
2911, 1294.703294, 2856.247039, 1316.183966, 1294.703294
2921, 1292.926172, 2868.157657, 1319.155607, 1292.926172
2931, 1322.733861, 2879.691184, 1359.183872, 1322.733861
2941, 1325.585003, 2890.540865, 1364.865515, 1325.585003
2951, 1299.870202, 2889.131197, 1339.067913, 1299.870202
2961, 1356.704715, 2898.077739, 1391.132583, 1356.704715
2971, 1377.757670, 2906.971444, 1415.666745, 1377.757670
2981, 1401.780323, 2916.466324, 1435.390162, 1401.780323
2991, 1389.145736, 2926.868387, 1419.343509, 1389.145736
3001, 1341.431115, 2938.346198, 1368.764172, 1341.431115
3011, 1309.101205, 2950.188241, 1327.682000, 1309.101205
3021, 1267.225591, 2962.165159, 1284.684194, 1267.225591
3031, 1189.336549, 2962.248833, 1193.406819, 1189.336549
3041, 1182.522617, 2973.696146, 1186.990832, 1182.522617
3051, 1190.306158, 2985.048909, 1199.516471, 1190.306158
3061, 1226.536344, 2996.720765, 1232.254716, 1226.536344
3071, 1285.033105, 3008.565762, 1291.025268, 1285.033105
3081, 1352.363381, 3020.226404, 1362.075173, 1352.363381
3091, 1330.807081, 3032.261729, 1341.932588, 1330.807081
3101, 1293.083280, 3044.157483, 1318.203364, 1293.083280
3111, 1330.149952, 3055.861373, 1356.092069, 1330.149952
3121, 1352.739525, 3067.046264, 1380.495837, 1352.739525
3131, 1336.474225, 3064.727204, 1375.634302, 1336.474225
3141, 1410.864305, 3074.311922, 1460.004671, 1410.864305
3151, 1450.398253, 3084.224132, 1496.590892, 1450.398253
3161, 1424.298959, 3095.129614, 1462.618604, 1424.298959
3171, 1459.258605, 3106.534606, 1492.204425, 1459.258605
3181, 1526.120829, 3118.185934, 1555.072029, 1526.120829
3191, 1526.880730, 3130.750966, 1549.089393, 1526.880730
3201, 1437.138596, 3144.042323, 1462.664789, 1437.138596
3211, 1315.665986, 3157.740809, 1347.237601, 1315.665986
3221, 1244.785629, 3171.374866, 1276.910461, 1244.785629
3231, 1162.779046, 3171.504952, 1194.595161, 1162.779046
3241, 1199.136123, 3183.876656, 1226.759325, 1199.136123
3251, 1251.000528, 3195.806016, 1277.878701, 1251.000528
3261, 1279.778150, 3207.605108, 1298.941096, 1279.778150
3271, 1271.602414, 3219.526551, 1292.389305, 1271.602414
3281, 1305.523546, 3231.094530, 1320.397772, 1305.523546
3291, 1390.684951, 3242.895885, 1399.871418, 1390.684951
3301, 1466.236685, 3254.813097, 1477.368146, 1466.236685
3311, 1523.438621, 3266.157068, 1544.775562, 1523.438621
3321, 1472.594909, 3277.157472, 1499.302150, 1472.594909
3331, 1379.174036, 3287.864362, 1409.703199, 1379.174036
3341, 1240.922560, 3284.478101, 1260.015964, 1240.922560
3351, 1185.171334, 3294.270401, 1207.470076, 1185.171334
3361, 1154.035774, 3303.588135, 1179.714287, 1154.035774
3371, 1185.258835, 3312.393113, 1216.754639, 1185.258835
3381, 1253.079555, 3321.382454, 1286.900755, 1253.079555
3391, 1309.307063, 3330.350358, 1344.437991, 1309.307063
3401, 1379.216917, 3339.408693, 1414.795001, 1379.216917
3411, 1458.665048, 3349.170691, 1484.354711, 1458.665048
3421, 1554.524590, 3359.115078, 1567.707409, 1554.524590
3431, 1623.209845, 3368.987860, 1643.530775, 1623.209845
3441, 1601.413365, 3378.970377, 1628.258665, 1601.413365
3451, 1458.278007, 3373.986753, 1487.099512, 1458.278007
3461, 1315.346298, 3383.682364, 1351.842159, 1315.346298
3471, 1256.879067, 3393.046001, 1289.672271, 1256.879067
3481, 1234.901200, 3401.972979, 1271.057521, 1234.901200
3491, 1209.005778, 3410.826186, 1248.457906, 1209.005778
3501, 1182.952491, 3420.138389, 1226.479754, 1182.952491
3511, 1163.425759, 3429.291708, 1193.435974, 1163.425759
3521, 1165.093294, 3437.884806, 1189.909286, 1165.093294
3531, 1210.145731, 3446.949767, 1233.415505, 1210.145731
3541, 1236.871606, 3456.444450, 1262.572713, 1236.871606
3551, 1270.430568, 3466.366306, 1294.578873, 1270.430568
3561, 1267.410830, 3476.663842, 1299.177374, 1267.410830
3571, 1287.626385, 3486.900992, 1318.973055, 1287.626385
3581, 1240.129252, 3479.836542, 1267.349764, 1240.129252
3591, 1208.346802, 3489.467327, 1237.886972, 1208.346802
3601, 1181.171291, 3499.234562, 1210.147025, 1181.171291
3611, 1165.395691, 3509.006531, 1194.185075, 1165.395691
3621, 1172.756000, 3518.966140, 1197.879905, 1172.756000
3631, 1233.465510, 3529.436812, 1247.850634, 1233.465510
3641, 1287.109427, 3540.223750, 1300.617337, 1287.109427
3651, 1351.855503, 3551.281313, 1365.515892, 1351.855503
3661, 1415.871539, 3562.981380, 1439.822748, 1415.871539
3671, 1439.513429, 3574.841104, 1462.001782, 1439.513430
3681, 1468.999241, 3586.563523, 1495.727426, 1468.999241
3691, 1496.302022, 3598.162814, 1528.498400, 1496.302022
3701, 1507.102454, 3609.226847, 1543.542773, 1507.102454
3711, 1447.328963, 3601.470989, 1478.831675, 1447.328963
3721, 1405.133012, 3611.624655, 1433.999203, 1405.133012
3731, 1345.258920, 3621.477165, 1371.086109, 1345.258920
3741, 1262.864774, 3630.704353, 1291.231919, 1262.864774
3751, 1184.105887, 3639.042664, 1211.921838, 1184.105887
3761, 1150.393064, 3646.940985, 1179.612611, 1150.393064
3771, 1156.115460, 3655.411308, 1189.796172, 1156.115460
3781, 1180.745232, 3664.319537, 1208.105560, 1180.745232
3791, 1165.137655, 3673.670797, 1193.693659, 1165.137655
3801, 1187.537905, 3684.023254, 1213.383171, 1187.537905
3811, 1255.205681, 3694.745687, 1279.308129, 1255.205681
3821, 1327.432792, 3705.335018, 1355.482369, 1327.432792
3831, 1392.968563, 3715.694298, 1421.800952, 1392.968563
3841, 1455.501878, 3725.953642, 1494.536033, 1455.501878
3851, 1454.730483, 3715.481779, 1500.116783, 1454.730483
3861, 1506.794073, 3726.184564, 1550.845197, 1506.794073
3871, 1539.438685, 3737.170544, 1574.597008, 1539.438685
3881, 1555.545054, 3748.523969, 1583.736271, 1555.545054
3891, 1579.562089, 3760.155078, 1601.333183, 1579.562089
3901, 1524.343113, 3771.989502, 1548.565268, 1524.343113
3911, 1431.448528, 3784.147773, 1460.877507, 1431.448528
3921, 1359.014122, 3796.781234, 1394.321892, 1359.014122
3931, 1328.424902, 3809.724727, 1368.617109, 1328.424902
3941, 1328.145307, 3822.802141, 1359.841529, 1328.145307
3951, 1301.493144, 3836.570706, 1322.484385, 1301.493144
3961, 1262.754163, 3850.543042, 1279.599018, 1262.754163
3971, 1279.557523, 3864.466759, 1289.446111, 1279.557523
3981, 1274.127344, 3878.183165, 1282.697947, 1274.127344
3991, 1246.660385, 3891.431568, 1249.917330, 1246.660385
4001, 1143.379884, 3881.930827, 1145.704547, 1143.379884
4011, 1148.968987, 3893.880127, 1151.262768, 1148.968987
4021, 1158.313583, 3904.845525, 1165.475451, 1158.313583
4031, 1163.685923, 3915.134478, 1177.023906, 1163.685923
4041, 1193.295588, 3925.296932, 1205.609384, 1193.295588
4051, 1251.151348, 3935.433150, 1268.199966, 1251.151348
4061, 1296.139880, 3945.579853, 1312.017781, 1296.139880
4071, 1310.198907, 3955.810469, 1329.168546, 1310.198907
4081, 1331.499332, 3966.337700, 1354.242280, 1331.499332
4091, 1356.175728, 3976.770391, 1381.123120, 1356.175728
4101, 1417.538255, 3987.003129, 1446.244070, 1417.538255
4111, 1490.855560, 3997.672984, 1520.070221, 1490.855560
4121, 1521.715199, 4009.068302, 1550.015379, 1521.715199
4131, 1559.615554, 4020.902419, 1589.369083, 1559.615554
4141, 1637.615880, 4033.027925, 1666.110624, 1637.615880
4151, 1734.100016, 4045.537718, 1763.397264, 1734.100016
4161, 1754.737580, 4058.212309, 1789.636585, 1754.737580
4171, 1749.579763, 4046.761178, 1790.244207, 1749.579763
4181, 1806.313800, 4059.907883, 1855.159444, 1806.313800
4191, 1819.919369, 4073.103548, 1868.155199, 1819.919369
4201, 1796.873130, 4086.310377, 1839.243594, 1796.873130
4211, 1740.135945, 4099.545525, 1770.508881, 1740.135945
4221, 1664.985769, 4112.743062, 1679.961377, 1664.985769
4231, 1638.089961, 4125.775813, 1643.724207, 1638.089961
4241, 1606.769291, 4138.811695, 1610.683990, 1606.769291
4251, 1550.740686, 4152.209961, 1559.407111, 1550.740686
4261, 1511.667819, 4165.982647, 1520.932154, 1511.667819
4271, 1441.351187, 4179.709767, 1450.961182, 1441.351187
4281, 1395.927281, 4193.000686, 1407.309956, 1395.927281
4291, 1384.161994, 4206.243924, 1397.257163, 1384.161994
4301, 1399.247394, 4219.633872, 1415.874622, 1399.247394
4311, 1369.070297, 4232.745268, 1391.680041, 1369.070297
4321, 1343.918717, 4245.238727, 1367.624323, 1343.918717
4331, 1328.800314, 4256.816175, 1358.571333, 1328.800314
4341, 1325.827912, 4267.487812, 1357.758985, 1325.827912
4351, 1241.035801, 4252.150659, 1272.186881, 1241.035801
4361, 1182.918548, 4262.862821, 1219.333064, 1182.918548
4371, 1127.636735, 4273.204258, 1167.010324, 1127.636735
4381, 1113.197588, 4283.122192, 1153.771199, 1113.197588
4391, 1161.379908, 4292.639143, 1205.003957, 1161.379908
4401, 1249.042312, 4301.556290, 1288.245984, 1249.042312
4411, 1350.547191, 4310.122060, 1393.213729, 1350.547191
4421, 1416.789714, 4318.607459, 1464.304984, 1416.789714
4431, 1473.316690, 4327.153768, 1514.155666, 1473.316690
4441, 1510.055264, 4335.933158, 1551.064183, 1510.055264
4451, 1521.884571, 4345.547076, 1564.989693, 1521.884571
4461, 1515.119045, 4355.764206, 1550.709693, 1515.119045
4471, 1512.828151, 4366.244014, 1548.648836, 1512.828151
4481, 1501.084490, 4377.089965, 1538.892885, 1501.084490
4491, 1506.022485, 4388.580814, 1541.332005, 1506.022485
4501, 1510.239077, 4400.481326, 1539.661535, 1510.239077
4511, 1484.917537, 4412.576693, 1502.532589, 1484.917537
4521, 1411.060352, 4424.744472, 1423.477649, 1411.060352
4531, 1370.686905, 4436.845592, 1379.867573, 1370.686905
4541, 1364.306963, 4448.826380, 1368.014497, 1364.306963
4551, 1299.513010, 4431.268305, 1304.458984, 1299.513010
4561, 1289.284288, 4443.899544, 1290.742755, 1289.284288
4571, 1244.005191, 4456.099341, 1255.857262, 1244.005191
4581, 1193.925389, 4467.828332, 1214.922598, 1193.925389
4591, 1129.836570, 4479.214118, 1150.369029, 1129.836570
4601, 1078.780466, 4490.166950, 1099.725060, 1078.780466
4611, 1026.499555, 4500.712105, 1046.126497, 1026.499555
4621, 1015.498614, 4510.674314, 1030.796041, 1015.498614
4631, 1020.561162, 4520.088784, 1032.153564, 1020.561162
4641, 1065.484124, 4528.896555, 1074.580006, 1065.484124
4651, 1087.399736, 4537.251083, 1098.843944, 1087.399736
4661, 1112.379989, 4545.751018, 1123.136291, 1112.379989
4671, 1147.778120, 4554.113912, 1156.663224, 1147.778120
4681, 1159.170813, 4562.062989, 1171.792477, 1159.170813
4691, 1189.368858, 4569.375058, 1209.161526, 1189.368858
4701, 1232.751791, 4576.809545, 1253.487983, 1232.751791
4711, 1255.965097, 4584.722035, 1281.866338, 1255.965097
4721, 1268.114273, 4592.819386, 1297.778563, 1268.114273
