N, Var_U, Var_CV, Var_P, Var_R
9333, -0.042736, 0.224090, -0.044467, -0.042736
9384, -0.046541, 0.224102, -0.047461, -0.046541
9435, -0.049872, 0.224010, -0.049468, -0.049872
9486, -0.053673, 0.223817, -0.053766, -0.053673
9537, -0.060360, 0.223554, -0.060202, -0.060360
9588, -0.067077, 0.223241, -0.066072, -0.067077
9639, -0.069904, 0.222914, -0.068877, -0.069904
9690, -0.072754, 0.222578, -0.072279, -0.072754
9741, -0.071667, 0.222223, -0.073018, -0.071667
9792, -0.072808, 0.221800, -0.073539, -0.072808
9843, -0.071394, 0.221305, -0.069936, -0.071394
9894, -0.068951, 0.220724, -0.067337, -0.068951
9945, -0.068307, 0.220066, -0.067455, -0.068307
9996, -0.070040, 0.219369, -0.069566, -0.070040
10047, -0.069529, 0.218630, -0.067639, -0.069529
10098, -0.069687, 0.217842, -0.067002, -0.069687
10149, -0.067941, 0.217049, -0.065113, -0.067941
10200, -0.062847, 0.216279, -0.059617, -0.062847
10251, -0.056077, 0.215574, -0.052878, -0.056077
10302, -0.048178, 0.214941, -0.045282, -0.048178
10353, -0.039546, 0.214314, -0.035991, -0.039546
10404, -0.029554, 0.213664, -0.027212, -0.029554
10455, -0.023207, 0.212989, -0.022416, -0.023207
10506, -0.016144, 0.212292, -0.014951, -0.016144
10557, -0.011655, 0.211569, -0.009630, -0.011655
10608, -0.005229, 0.210793, -0.003783, -0.005229
10659, 0.000342, 0.209953, 0.000729, 0.000342
10710, 0.003616, 0.209043, 0.004510, 0.003616
10761, 0.006934, 0.208057, 0.007291, 0.006934
10812, 0.008249, 0.206997, 0.008190, 0.008249
10863, 0.007635, 0.205868, 0.008286, 0.007635
10914, 0.006214, 0.204672, 0.007870, 0.006214
10965, 0.002737, 0.203415, 0.005252, 0.002737
11016, 0.001260, 0.202105, 0.004318, 0.001260
11067, 0.007115, 0.200745, 0.009860, 0.007115
11118, 0.012116, 0.199342, 0.014364, 0.012116
11169, 0.016655, 0.197899, 0.018489, 0.016655
11220, 0.015402, 0.196417, 0.016852, 0.015402
11271, 0.012061, 0.194896, 0.013169, 0.012061
11322, 0.010446, 0.193330, 0.011703, 0.010446
11373, 0.012855, 0.191712, 0.012736, 0.012855
11424, 0.010158, 0.190040, 0.010866, 0.010158
11475, 0.008699, 0.188310, 0.009201, 0.008699
11526, 0.006550, 0.186518, 0.006082, 0.006550
11577, -0.000553, 0.184699, 0.000143, -0.000553
11628, -0.006912, 0.182837, -0.006922, -0.006912
11679, -0.009477, 0.180918, -0.010218, -0.009477
11730, -0.010606, 0.178939, -0.012046, -0.010606
11781, -0.009472, 0.176896, -0.011149, -0.009472
11832, -0.006427, 0.174800, -0.007183, -0.006427
11883, -0.002215, 0.172666, -0.001814, -0.002215
11934, 0.000498, 0.170497, 0.001158, 0.000498
11985, 0.003915, 0.168299, 0.004688, 0.003915
12036, 0.008584, 0.166075, 0.008696, 0.008584
12087, 0.014123, 0.163825, 0.014895, 0.014123
12138, 0.021845, 0.161569, 0.022591, 0.021845
12189, 0.029616, 0.159323, 0.029919, 0.029616
12240, 0.031538, 0.157074, 0.032385, 0.031538
12291, 0.027806, 0.154802, 0.027740, 0.027806
12342, 0.025796, 0.152515, 0.024008, 0.025796
12393, 0.023413, 0.150197, 0.021165, 0.023413
12444, 0.018113, 0.147843, 0.013473, 0.018113
12495, 0.012072, 0.145458, 0.007248, 0.012072
12546, 0.006775, 0.143041, 0.002181, 0.006775
12597, 0.000828, 0.140595, -0.003191, 0.000828
12648, -0.004304, 0.138120, -0.009928, -0.004304
12699, -0.007098, 0.135621, -0.013151, -0.007098
12750, -0.013256, 0.133099, -0.018367, -0.013256
12801, -0.019070, 0.130560, -0.022992, -0.019070
12852, -0.023630, 0.127999, -0.025517, -0.023630
12903, -0.026092, 0.125414, -0.028022, -0.026092
12954, -0.025653, 0.122813, -0.028332, -0.025653
13005, -0.023941, 0.120248, -0.026059, -0.023941
13056, -0.022312, 0.117762, -0.023570, -0.022312
13107, -0.021864, 0.115367, -0.022516, -0.021864
13158, -0.019191, 0.113086, -0.020076, -0.019191
13209, -0.014692, 0.110931, -0.016546, -0.014692
13260, -0.013421, 0.108831, -0.015692, -0.013421
13311, -0.013577, 0.106783, -0.015835, -0.013577
13362, -0.015241, 0.104784, -0.017563, -0.015241
13413, -0.016622, 0.102827, -0.019306, -0.016622
13464, -0.020038, 0.100934, -0.021936, -0.020038
13515, -0.020432, 0.099113, -0.024238, -0.020432
13566, -0.021367, 0.097339, -0.026601, -0.021367
13617, -0.024965, 0.095608, -0.031184, -0.024965
13668, -0.031218, 0.093921, -0.037826, -0.031218
13719, -0.039237, 0.092245, -0.045090, -0.039237
13770, -0.046457, 0.090573, -0.050927, -0.046457
13821, -0.053433, 0.088940, -0.057451, -0.053433
13872, -0.060709, 0.087394, -0.065010, -0.060709
13923, -0.065785, 0.085932, -0.070606, -0.065785
13974, -0.071543, 0.084552, -0.076998, -0.071543
14025, -0.079646, 0.083253, -0.085559, -0.079646
14076, -0.088162, 0.082038, -0.093021, -0.088162
14127, -0.094431, 0.080912, -0.099629, -0.094431
14178, -0.099163, 0.079870, -0.104610, -0.099163
14229, -0.099749, 0.078948, -0.105277, -0.099749
14280, -0.103653, 0.078134, -0.109423, -0.103653
14331, -0.106029, 0.077383, -0.111148, -0.106029
14382, -0.107314, 0.076739, -0.112884, -0.107314
14433, -0.111543, 0.076198, -0.116772, -0.111543
14484, -0.112846, 0.075709, -0.118452, -0.112846
14535, -0.115263, 0.075263, -0.120549, -0.115263
14586, -0.115761, 0.074853, -0.121860, -0.115761
14637, -0.113934, 0.074473, -0.120774, -0.113934
14688, -0.112863, 0.074118, -0.121333, -0.112863
14739, -0.111735, 0.073775, -0.121086, -0.111735
14790, -0.110220, 0.073427, -0.119044, -0.110220
14841, -0.110559, 0.073075, -0.119306, -0.110559
14892, -0.113841, 0.072732, -0.122398, -0.113841
14943, -0.117168, 0.072404, -0.125198, -0.117168
14994, -0.118652, 0.072095, -0.128133, -0.118652
15045, -0.116534, 0.071803, -0.126774, -0.116534
15096, -0.114962, 0.071529, -0.123727, -0.114962
15147, -0.113011, 0.071269, -0.122731, -0.113011
15198, -0.114201, 0.071023, -0.123346, -0.114201
15249, -0.118132, 0.070788, -0.127542, -0.118132
15300, -0.127589, 0.070561, -0.136254, -0.127589
15351, -0.136935, 0.070341, -0.142767, -0.136935
15402, -0.141250, 0.070137, -0.147305, -0.141250
15453, -0.147565, 0.069956, -0.153213, -0.147565
15504, -0.155734, 0.069830, -0.160915, -0.155734
15555, -0.164166, 0.069741, -0.169723, -0.164166
15606, -0.173984, 0.069665, -0.179644, -0.173984
15657, -0.181233, 0.069604, -0.186824, -0.181233
15708, -0.186321, 0.069561, -0.192523, -0.186321
15759, -0.192300, 0.069526, -0.198028, -0.192300
15810, -0.199014, 0.069495, -0.205141, -0.199014
15861, -0.209320, 0.069464, -0.215816, -0.209320
15912, -0.215812, 0.069444, -0.222693, -0.215812
15963, -0.216238, 0.069462, -0.224119, -0.216238
16014, -0.213632, 0.069563, -0.220597, -0.213632
16065, -0.210060, 0.069791, -0.215252, -0.210060
16116, -0.200230, 0.070141, -0.205655, -0.200230
16167, -0.190396, 0.070614, -0.195603, -0.190396
16218, -0.182526, 0.071209, -0.189370, -0.182526
16269, -0.179007, 0.071885, -0.186149, -0.179007
16320, -0.172725, 0.072593, -0.179157, -0.172725
16371, -0.166036, 0.073351, -0.170799, -0.166036
16422, -0.158763, 0.074178, -0.164056, -0.158763
16473, -0.153345, 0.075053, -0.158649, -0.153345
16524, -0.151192, 0.075965, -0.154891, -0.151192
16575, -0.150681, 0.076906, -0.153997, -0.150681
16626, -0.151672, 0.077862, -0.153689, -0.151672
16677, -0.151565, 0.078827, -0.153908, -0.151565
16728, -0.152456, 0.079791, -0.155210, -0.152456
16779, -0.151309, 0.080756, -0.155590, -0.151309
16830, -0.150561, 0.081723, -0.155595, -0.150561
16881, -0.145827, 0.082699, -0.151365, -0.145827
16932, -0.142593, 0.083688, -0.148461, -0.142593
16983, -0.138827, 0.084677, -0.144343, -0.138827
17034, -0.135229, 0.085664, -0.140401, -0.135229
17085, -0.130231, 0.086653, -0.135737, -0.130231
17136, -0.126329, 0.087647, -0.132882, -0.126329
17187, -0.124691, 0.088633, -0.131853, -0.124691
17238, -0.126978, 0.089605, -0.131974, -0.126978
17289, -0.126793, 0.090560, -0.130543, -0.126793
17340, -0.127678, 0.091501, -0.129821, -0.127678
17391, -0.124212, 0.092422, -0.124780, -0.124212
17442, -0.116882, 0.093319, -0.117035, -0.116882
17493, -0.106405, 0.094191, -0.108949, -0.106405
17544, -0.101645, 0.095035, -0.104373, -0.101645
17595, -0.094991, 0.095846, -0.097870, -0.094991
17646, -0.088275, 0.096622, -0.089468, -0.088275
17697, -0.077583, 0.097357, -0.077594, -0.077583
17748, -0.070237, 0.098054, -0.068282, -0.070237
17799, -0.064090, 0.098725, -0.060781, -0.064090
17850, -0.054721, 0.099379, -0.052032, -0.054721
17901, -0.046573, 0.100019, -0.044827, -0.046573
17952, -0.037511, 0.100650, -0.038169, -0.037511
18003, -0.023583, 0.101273, -0.026563, -0.023583
18054, -0.015541, 0.101891, -0.017985, -0.015541
18105, -0.012308, 0.102503, -0.013686, -0.012308
18156, -0.009252, 0.103108, -0.011073, -0.009252
18207, -0.005176, 0.103702, -0.007161, -0.005176
18258, -0.003252, 0.104278, -0.004934, -0.003252
18309, -0.002383, 0.104831, -0.003783, -0.002383
18360, 0.000887, 0.105355, 0.000185, 0.000887
18411, 0.004834, 0.105844, 0.003335, 0.004834
18462, 0.004664, 0.106296, 0.001568, 0.004664
18513, 0.007140, 0.106703, 0.002713, 0.007140
18564, 0.010600, 0.107058, 0.004688, 0.010600
18615, 0.013109, 0.107356, 0.006008, 0.013109
18666, 0.014170, 0.107594, 0.007497, 0.014170
18717, 0.011948, 0.107775, 0.006167, 0.011948
18768, 0.008560, 0.107901, 0.003783, 0.008560
18819, 0.006656, 0.107977, 0.001747, 0.006656
18870, 0.004520, 0.108003, -0.000010, 0.004520
18921, 0.002407, 0.107982, -0.001588, 0.002407
18972, 0.002267, 0.107927, -0.000674, 0.002267
19023, -0.001236, 0.107838, -0.003318, -0.001236
19074, -0.002615, 0.107734, -0.003410, -0.002615
19125, -0.005244, 0.107625, -0.005804, -0.005244
19176, -0.009200, 0.107516, -0.010611, -0.009200
19227, -0.013372, 0.107399, -0.014004, -0.013372
19278, -0.013747, 0.107278, -0.013873, -0.013747
19329, -0.016232, 0.107148, -0.016954, -0.016232
19380, -0.021247, 0.107010, -0.022045, -0.021247
19431, -0.027502, 0.106857, -0.026733, -0.027502
19482, -0.027068, 0.106677, -0.026537, -0.027068
19533, -0.028056, 0.106461, -0.027218, -0.028056
19584, -0.032602, 0.106207, -0.031289, -0.032602
19635, -0.034842, 0.105914, -0.032809, -0.034842
19686, -0.035282, 0.105581, -0.032904, -0.035282
19737, -0.035553, 0.105211, -0.032977, -0.035553
19788, -0.030078, 0.104806, -0.028511, -0.030078
19839, -0.025725, 0.104365, -0.024966, -0.025725
19890, -0.025395, 0.103892, -0.024238, -0.025395
19941, -0.024871, 0.103386, -0.024158, -0.024871
19992, -0.023219, 0.102854, -0.022992, -0.023219
20043, -0.023104, 0.102300, -0.020912, -0.023104
20094, -0.023129, 0.101729, -0.020216, -0.023129
20145, -0.020534, 0.101155, -0.017878, -0.020534
20196, -0.015883, 0.100579, -0.013002, -0.015883
20247, -0.012180, 0.100000, -0.008161, -0.012180
20298, -0.009249, 0.099419, -0.004388, -0.009249
20349, -0.008461, 0.098838, -0.003200, -0.008461
20400, -0.009194, 0.098260, -0.004028, -0.009194
20451, -0.011948, 0.097681, -0.006502, -0.011948
20502, -0.017600, 0.097115, -0.011466, -0.017600
20553, -0.014655, 0.096557, -0.009840, -0.014655
20604, -0.016434, 0.096002, -0.009373, -0.016434
20655, -0.017205, 0.095450, -0.009277, -0.017205
20706, -0.018653, 0.094902, -0.010379, -0.018653
20757, -0.017425, 0.094357, -0.008379, -0.017425
20808, -0.017684, 0.093819, -0.009685, -0.017684
20859, -0.017717, 0.093287, -0.010548, -0.017717
20910, -0.016273, 0.092752, -0.008977, -0.016273
20961, -0.016261, 0.092211, -0.010210, -0.016261
21012, -0.018749, 0.091670, -0.011801, -0.018749
21063, -0.018285, 0.091129, -0.010602, -0.018285
21114, -0.016831, 0.090587, -0.009195, -0.016831
21165, -0.011682, 0.090045, -0.004344, -0.011682
21216, -0.002097, 0.089505, 0.005117, -0.002097
21267, 0.010615, 0.088972, 0.018080, 0.010615
21318, 0.025350, 0.088439, 0.032128, 0.025350
21369, 0.040782, 0.087895, 0.046932, 0.040782
21420, 0.055938, 0.087334, 0.062553, 0.055938
21471, 0.067709, 0.086750, 0.073577, 0.067709
21522, 0.074357, 0.086137, 0.080055, 0.074357
21573, 0.076461, 0.085497, 0.081584, 0.076461
21624, 0.076418, 0.084826, 0.082040, 0.076418
21675, 0.075170, 0.084126, 0.082511, 0.075170
21726, 0.073709, 0.083407, 0.080902, 0.073709
21777, 0.071371, 0.082674, 0.079025, 0.071371
21828, 0.073137, 0.081927, 0.081794, 0.073137
21879, 0.074014, 0.081168, 0.082341, 0.074014
21930, 0.073111, 0.080403, 0.079196, 0.073111
21981, 0.067699, 0.079635, 0.073149, 0.067699
22032, 0.059031, 0.078862, 0.064579, 0.059031
22083, 0.054150, 0.078081, 0.058303, 0.054150
22134, 0.050438, 0.077295, 0.054620, 0.050438
22185, 0.051320, 0.076501, 0.054625, 0.051320
22236, 0.052198, 0.075701, 0.056453, 0.052198
22287, 0.054768, 0.074891, 0.059492, 0.054768
22338, 0.057103, 0.074063, 0.061972, 0.057103
22389, 0.061992, 0.073195, 0.066415, 0.061992
22440, 0.065092, 0.072283, 0.069106, 0.065092
22491, 0.066873, 0.071340, 0.069277, 0.066873
22542, 0.072719, 0.070371, 0.073785, 0.072719
22593, 0.079374, 0.069367, 0.079554, 0.079374
22644, 0.085108, 0.068323, 0.084177, 0.085108
22695, 0.088306, 0.067233, 0.087726, 0.088306
22746, 0.092931, 0.066090, 0.092946, 0.092931
22797, 0.095593, 0.064891, 0.095455, 0.095593
22848, 0.097550, 0.063645, 0.096237, 0.097550
22899, 0.097333, 0.062352, 0.096957, 0.097333
22950, 0.094750, 0.061039, 0.095373, 0.094750
23001, 0.086866, 0.059766, 0.087339, 0.086866
23052, 0.075983, 0.058559, 0.077610, 0.075983
23103, 0.059300, 0.057418, 0.063606, 0.059300
23154, 0.042041, 0.056308, 0.046153, 0.042041
23205, 0.028666, 0.055230, 0.032071, 0.028666
23256, 0.017073, 0.054158, 0.020537, 0.017073
23307, 0.008451, 0.053087, 0.012990, 0.008451
23358, 0.002942, 0.052020, 0.007737, 0.002942
23409, -0.002655, 0.050958, 0.002366, -0.002655
23460, -0.009709, 0.049888, -0.005008, -0.009709
23511, -0.013084, 0.048804, -0.009552, -0.013084
23562, -0.019698, 0.047706, -0.015777, -0.019698
23613, -0.025729, 0.046593, -0.020447, -0.025729
23664, -0.030979, 0.045461, -0.023381, -0.030979
23715, -0.037335, 0.044299, -0.029366, -0.037335
23766, -0.044463, 0.043106, -0.035533, -0.044463
23817, -0.056940, 0.041879, -0.046467, -0.056940
23868, -0.066422, 0.040619, -0.055828, -0.066422
23919, -0.067990, 0.039339, -0.060184, -0.067990
23970, -0.066548, 0.038060, -0.060639, -0.066548
24021, -0.063212, 0.036789, -0.056732, -0.063212
24072, -0.057407, 0.035550, -0.049376, -0.057407
24123, -0.055298, 0.034346, -0.047966, -0.055298
24174, -0.053020, 0.033177, -0.046665, -0.053020
24225, -0.052527, 0.032047, -0.046416, -0.052527
24276, -0.051866, 0.030960, -0.045999, -0.051866
24327, -0.048844, 0.029910, -0.043560, -0.048844
24378, -0.049061, 0.028893, -0.043224, -0.049061
24429, -0.043330, 0.027899, -0.038668, -0.043330
24480, -0.040904, 0.026921, -0.037498, -0.040904
24531, -0.037025, 0.025956, -0.033115, -0.037025
24582, -0.031101, 0.024989, -0.027464, -0.031101
24633, -0.028616, 0.024012, -0.024905, -0.028616
24684, -0.028735, 0.023027, -0.025323, -0.028735
24735, -0.029022, 0.022029, -0.025052, -0.029022
24786, -0.033870, 0.021014, -0.028898, -0.033870
24837, -0.040685, 0.019981, -0.035298, -0.040685
24888, -0.044020, 0.018926, -0.039395, -0.044020
24939, -0.047967, 0.017850, -0.043601, -0.047967
24990, -0.048761, 0.016755, -0.045356, -0.048761
25041, -0.053043, 0.015642, -0.050302, -0.053043
25092, -0.055854, 0.014509, -0.053812, -0.055854
25143, -0.055709, 0.013352, -0.055507, -0.055709
25194, -0.057133, 0.012168, -0.058567, -0.057133
25245, -0.060027, 0.010958, -0.059568, -0.060027
25296, -0.062454, 0.009723, -0.060329, -0.062454
25347, -0.062745, 0.008467, -0.060101, -0.062745
25398, -0.062884, 0.007193, -0.058538, -0.062884
25449, -0.054568, 0.005905, -0.050346, -0.054568
25500, -0.046155, 0.004605, -0.042117, -0.046155
25551, -0.035681, 0.003296, -0.032467, -0.035681
25602, -0.025413, 0.001978, -0.021833, -0.025413
25653, -0.014234, 0.000647, -0.011719, -0.014234
25704, -0.003486, -0.000697, -0.000980, -0.003486
25755, 0.002034, -0.002058, 0.004965, 0.002034
25806, 0.010155, -0.003441, 0.013530, 0.010155
25857, 0.017840, -0.004844, 0.020371, 0.017840
25908, 0.024586, -0.006264, 0.027500, 0.024586
25959, 0.036388, -0.007697, 0.038125, 0.036388
26010, 0.047233, -0.009148, 0.048396, 0.047233
26061, 0.052631, -0.010616, 0.053365, 0.052631
26112, 0.052166, -0.012099, 0.052591, 0.052166
26163, 0.049542, -0.013596, 0.049086, 0.049542
26214, 0.048764, -0.015103, 0.048187, 0.048764
26265, 0.044379, -0.016617, 0.043737, 0.044379
