Block_size, U, C_V, P, R
1641, 1100.679810, 1623.040477, 1138.491377, 1100.679810
1651, 1082.271168, 1624.820942, 1107.550043, 1082.271168
1661, 1063.165742, 1627.733504, 1095.391839, 1063.165742
1671, 1102.216444, 1654.521194, 1141.207990, 1102.216444
1681, 1084.118783, 1658.797544, 1117.344629, 1084.118783
1691, 1071.956102, 1661.376051, 1093.942757, 1071.956102
1701, 1084.345963, 1686.844526, 1112.802289, 1084.345963
1711, 1062.223269, 1688.053901, 1098.338122, 1062.223269
1721, 1073.159685, 1688.307326, 1108.601421, 1073.159685
1731, 1085.283239, 1712.730812, 1112.476917, 1085.283239
1741, 1079.679736, 1714.098144, 1102.739805, 1079.679736
1751, 1071.041539, 1716.537167, 1101.444221, 1071.041539
1761, 1101.463539, 1745.047556, 1130.150665, 1101.463539
1771, 1081.328769, 1749.040055, 1108.057441, 1081.328769
1781, 1045.863291, 1751.545935, 1063.437070, 1045.863291
1791, 1080.526964, 1779.132433, 1098.450927, 1080.526964
1801, 1134.552467, 1779.781823, 1162.519877, 1134.552467
1811, 1121.810047, 1779.525408, 1157.090438, 1121.810047
1821, 1093.854854, 1806.045970, 1132.314697, 1093.854854
1831, 1077.916939, 1805.970931, 1107.541544, 1077.916939
1841, 1106.305382, 1806.644431, 1133.547617, 1106.305382
1851, 1156.906430, 1808.099928, 1184.386720, 1156.906430
1861, 1157.613128, 1838.895825, 1190.458924, 1157.613128
1871, 1115.809820, 1843.067503, 1145.167811, 1115.809820
1881, 1067.696683, 1846.627245, 1094.718779, 1067.696683
1891, 1082.093935, 1877.265321, 1110.830408, 1082.093935
1901, 1130.496640, 1877.776088, 1154.761038, 1130.496640
1911, 1181.219505, 1877.243709, 1211.113297, 1181.219505
1921, 1145.093405, 1876.359161, 1182.510137, 1145.093405
1931, 1125.203893, 1905.811922, 1158.329935, 1125.203893
1941, 1135.593928, 1905.145613, 1168.754881, 1135.593928
1951, 1221.413803, 1904.910956, 1242.353966, 1221.413803
1961, 1262.687953, 1936.755280, 1298.205750, 1262.687953
1971, 1250.827235, 1939.443348, 1294.678497, 1250.827235
1981, 1171.252533, 1943.392588, 1216.962910, 1171.252533
1991, 1103.515382, 1947.795548, 1142.712512, 1103.515382
2001, 1116.415644, 1982.487179, 1160.184037, 1116.415644
2011, 1178.718960, 1983.546248, 1213.694519, 1178.718959
2021, 1256.418933, 1983.281781, 1285.521248, 1256.418933
2031, 1298.731738, 1981.924536, 1329.869421, 1298.731738
2041, 1314.187992, 2013.806079, 1348.854787, 1314.187992
2051, 1229.533670, 2013.164374, 1264.112192, 1229.533670
2061, 1220.971143, 2012.811453, 1252.084419, 1220.971143
2071, 1240.083060, 2013.009489, 1275.042183, 1240.083060
2081, 1297.219225, 2014.266133, 1342.414278, 1297.219225
2091, 1347.464736, 2051.755581, 1402.447171, 1347.464736
2101, 1328.803892, 2055.633565, 1379.328250, 1328.803892
2111, 1269.493187, 2060.213978, 1315.382137, 1269.493187
2121, 1220.645292, 2064.818640, 1267.126160, 1220.645292
2131, 1233.495245, 2105.010388, 1287.269420, 1233.495245
2141, 1220.772145, 2107.446874, 1276.163061, 1220.772145
2151, 1253.033870, 2108.617612, 1307.308348, 1253.033870
2161, 1334.085966, 2108.351322, 1382.086795, 1334.085966
2171, 1387.468081, 2106.931087, 1430.516427, 1387.468081
2181, 1395.575391, 2143.661328, 1430.705123, 1395.575391
2191, 1346.518352, 2143.146224, 1384.633700, 1346.518352
2201, 1313.117775, 2143.516353, 1353.716556, 1313.117775
2211, 1311.283895, 2144.661607, 1358.346371, 1311.283895
2221, 1329.733235, 2146.286503, 1384.780135, 1329.733235
2231, 1381.192194, 2188.813615, 1443.849156, 1381.192194
2241, 1386.697834, 2192.727680, 1455.792627, 1386.697834
2251, 1344.726526, 2197.260318, 1402.745683, 1344.726526
2261, 1320.335201, 2202.316926, 1371.623007, 1320.335201
2271, 1311.935798, 2207.459449, 1362.015387, 1311.935798
2281, 1309.534267, 2253.913250, 1368.070885, 1309.534267
2291, 1305.805125, 2257.100360, 1367.414170, 1305.805125
2301, 1288.229230, 2259.144211, 1351.327385, 1288.229230
2311, 1327.024353, 2259.810114, 1379.546014, 1327.024353
2321, 1383.080029, 2258.759390, 1418.535244, 1383.080028
2331, 1434.882662, 2300.611182, 1460.015808, 1434.882662
2341, 1446.866140, 2299.578662, 1467.996230, 1446.866140
2351, 1408.599918, 2299.368329, 1445.250083, 1408.599918
2361, 1379.205563, 2300.301431, 1424.218597, 1379.205563
2371, 1362.317516, 2302.137334, 1409.732779, 1362.317516
2381, 1369.343994, 2349.476781, 1425.743679, 1369.343994
2391, 1400.063312, 2352.396843, 1463.349432, 1400.063312
2401, 1363.577972, 2355.946780, 1424.693463, 1363.577972
2411, 1315.711939, 2360.207450, 1368.888738, 1315.711939
2421, 1311.670450, 2364.906381, 1357.674678, 1311.670450
2431, 1312.014584, 2369.793209, 1359.368565, 1312.014584
2441, 1329.512173, 2422.914970, 1384.003458, 1329.512173
2451, 1362.014518, 2428.661921, 1417.047322, 1362.014518
2461, 1368.868723, 2432.819858, 1427.056606, 1368.868723
2471, 1400.482963, 2435.521122, 1449.767323, 1400.482963
2481, 1416.856790, 2437.280179, 1457.422316, 1416.856790
2491, 1382.677575, 2437.643784, 1423.631577, 1382.677575
2501, 1376.223977, 2486.959516, 1414.116750, 1376.223977
2511, 1360.340821, 2485.716537, 1387.009918, 1360.340821
2521, 1379.256802, 2484.207128, 1407.557205, 1379.256802
2531, 1391.479143, 2482.890032, 1421.006948, 1391.479143
2541, 1404.082796, 2482.190798, 1430.920699, 1404.082796
2551, 1398.591467, 2482.326425, 1427.536202, 1398.591467
2561, 1378.729754, 2483.205091, 1419.613545, 1378.729754
2571, 1423.348312, 2537.512682, 1471.337329, 1423.348312
2581, 1426.480384, 2539.701560, 1472.009499, 1426.480384
2591, 1412.295119, 2542.239843, 1453.382612, 1412.295119
2601, 1400.337225, 2545.536656, 1431.024992, 1400.337225
2611, 1373.365567, 2549.596563, 1410.122895, 1373.365567
2621, 1355.659851, 2554.145451, 1397.371706, 1355.659851
2631, 1352.488300, 2558.976684, 1396.927506, 1352.488300
2641, 1411.247049, 2620.389962, 1455.638716, 1411.247049
2651, 1425.363011, 2626.175850, 1467.378451, 1425.363011
2661, 1427.925641, 2630.782797, 1471.400736, 1427.925641
2671, 1420.531588, 2633.429797, 1464.071108, 1420.531588
2681, 1425.654403, 2635.153861, 1460.127386, 1425.654403
2691, 1398.953460, 2635.695700, 1430.051706, 1398.953460
2701, 1377.751161, 2634.756939, 1403.861484, 1377.751161
2711, 1366.384677, 2691.667339, 1401.602327, 1366.384677
2721, 1359.224521, 2689.164581, 1398.072992, 1359.224521
2731, 1403.210694, 2686.190077, 1442.303308, 1403.210694
2741, 1443.495649, 2683.050015, 1479.264827, 1443.495649
2751, 1470.551315, 2680.234737, 1498.149743, 1470.551315
2761, 1487.322148, 2678.148082, 1513.635813, 1487.322148
2771, 1507.627112, 2676.791489, 1540.281912, 1507.627112
2781, 1576.978139, 2737.513860, 1622.127156, 1576.978139
2791, 1578.676027, 2738.715483, 1627.633458, 1578.676027
2801, 1537.853384, 2740.764193, 1588.678870, 1537.853384
2811, 1497.381507, 2743.464105, 1546.026731, 1497.381507
2821, 1458.933315, 2746.261799, 1509.834002, 1458.933315
2831, 1455.903224, 2749.489009, 1509.948611, 1455.903224
2841, 1464.434060, 2753.364414, 1520.716216, 1464.434060
2851, 1483.207139, 2757.773827, 1536.228020, 1483.207139
2861, 1531.461672, 2827.721454, 1581.885011, 1531.461672
2871, 1525.647933, 2833.550751, 1579.873578, 1525.647933
2881, 1513.485471, 2839.253620, 1567.335858, 1513.485471
2891, 1522.568855, 2844.589945, 1572.081806, 1522.568855
2901, 1523.046894, 2848.787927, 1567.902315, 1523.046894
2911, 1530.849689, 2850.968812, 1574.616062, 1530.849689
2921, 1527.454670, 2851.936189, 1566.442214, 1527.454670
2931, 1486.480017, 2851.645472, 1525.140143, 1486.480017
2941, 1443.750438, 2849.872767, 1490.242751, 1443.750438
2951, 1466.675839, 2916.191365, 1525.665807, 1466.675839
2961, 1490.231202, 2912.611986, 1554.088398, 1490.231202
2971, 1473.566771, 2908.624222, 1534.635877, 1473.566770
2981, 1457.532119, 2904.413674, 1516.201629, 1457.532119
2991, 1450.457308, 2900.159653, 1509.012445, 1450.457308
3001, 1469.935278, 2896.043138, 1521.301685, 1469.935278
3011, 1517.682030, 2892.389723, 1562.359273, 1517.682030
3021, 1574.436777, 2889.345635, 1611.649009, 1574.436777
3031, 1662.156773, 2958.428407, 1700.096563, 1662.156773
3041, 1699.592322, 2957.863614, 1736.643649, 1699.592322
3051, 1714.658959, 2958.243502, 1755.949669, 1714.658959
3061, 1687.836427, 2959.703754, 1732.496164, 1687.836427
3071, 1607.727322, 2962.158305, 1661.182149, 1607.727322
3081, 1579.727523, 2965.153803, 1633.883844, 1579.727523
3091, 1581.704093, 2968.360295, 1635.375032, 1581.704093
3101, 1584.397892, 2971.796327, 1638.929846, 1584.397892
3111, 1602.793925, 2975.763948, 1660.531218, 1602.793925
3121, 1612.580310, 2980.237207, 1670.409832, 1612.580310
3131, 1646.091371, 3061.784121, 1713.485130, 1646.091371
3141, 1637.437447, 3068.090135, 1707.289266, 1637.437447
3151, 1649.670007, 3074.559896, 1717.234230, 1649.670007
3161, 1668.664438, 3081.094851, 1728.584356, 1668.664438
3171, 1658.529660, 3087.550269, 1712.497539, 1658.529660
3181, 1654.024702, 3093.586309, 1706.188355, 1654.024702
3191, 1665.639427, 3098.433859, 1714.238695, 1665.639427
3201, 1628.934414, 3101.283235, 1675.044541, 1628.934414
3211, 1596.551016, 3102.618089, 1645.517458, 1596.551016
3221, 1572.045538, 3102.645141, 1625.582455, 1572.045538
3231, 1624.517567, 3183.449027, 1690.911751, 1624.517567
3241, 1605.614746, 3181.631692, 1676.489430, 1605.614746
3251, 1582.542986, 3178.646451, 1657.454883, 1582.542986
3261, 1560.054549, 3174.922040, 1638.622308, 1560.054549
3271, 1577.227842, 3170.879220, 1653.348635, 1577.227842
3281, 1572.333040, 3166.612387, 1649.486587, 1572.333040
3291, 1566.339729, 3162.434412, 1639.495117, 1566.339729
3301, 1592.771465, 3158.495272, 1657.953727, 1592.771465
3311, 1634.672367, 3154.972901, 1690.886019, 1634.672367
3321, 1677.649138, 3151.922180, 1729.953029, 1677.649138
3331, 1715.635532, 3149.348428, 1769.029335, 1715.635532
3341, 1823.091792, 3233.383430, 1878.941791, 1823.091792
3351, 1865.160864, 3233.133585, 1916.513165, 1865.160864
3361, 1852.498094, 3233.649911, 1908.486654, 1852.498094
3371, 1831.370309, 3235.057036, 1888.100271, 1831.370309
3381, 1808.618501, 3237.376834, 1866.098992, 1808.618501
3391, 1809.340377, 3240.610429, 1870.277938, 1809.340377
3401, 1799.200066, 3244.614605, 1863.781357, 1799.200066
3411, 1755.266320, 3249.371445, 1828.676349, 1755.266320
3421, 1721.156321, 3254.568749, 1800.896953, 1721.156321
3431, 1718.338064, 3259.867361, 1797.424425, 1718.338064
3441, 1700.572994, 3264.862625, 1777.980260, 1700.572994
3451, 1746.106650, 3361.341135, 1824.667873, 1746.106650
3461, 1741.264736, 3367.737983, 1816.376615, 1741.264736
3471, 1768.746486, 3374.465945, 1836.721216, 1768.746486
3481, 1773.477417, 3381.443419, 1837.672523, 1773.477417
3491, 1773.076638, 3388.577339, 1830.697588, 1773.076638
3501, 1767.327449, 3395.694932, 1822.664724, 1767.327449
3511, 1778.855926, 3402.706423, 1827.909474, 1778.855926
3521, 1764.153988, 3409.479563, 1811.554618, 1764.153988
3531, 1751.663931, 3415.784207, 1801.588954, 1751.663931
3541, 1690.196977, 3421.384843, 1742.594856, 1690.196977
3551, 1662.899565, 3425.263188, 1710.908899, 1662.899565
3561, 1631.809588, 3427.285123, 1675.583987, 1631.809588
3571, 1628.550668, 3428.201435, 1670.300159, 1628.550668
3581, 1683.687545, 3528.408388, 1738.909327, 1683.687545
3591, 1679.745267, 3527.846104, 1748.285129, 1679.745267
3601, 1696.998368, 3525.767782, 1770.416765, 1696.998368
3611, 1724.279298, 3522.472004, 1800.346693, 1724.279298
3621, 1746.613444, 3518.354153, 1823.817502, 1746.613444
3631, 1765.573278, 3513.972803, 1841.255544, 1765.573278
3641, 1774.350929, 3509.377038, 1851.712587, 1774.350929
3651, 1786.444161, 3504.777901, 1864.330376, 1786.444161
3661, 1786.390375, 3500.348639, 1862.270318, 1786.390375
3671, 1788.235520, 3496.211054, 1864.402653, 1788.235520
3681, 1802.603406, 3492.500033, 1879.453935, 1802.603406
3691, 1836.579569, 3489.178408, 1909.741697, 1836.579569
3701, 1874.471425, 3486.174222, 1941.576616, 1874.471425
3711, 1959.812065, 3588.502984, 2026.723766, 1959.812065
3721, 1962.323023, 3587.649799, 2028.974967, 1962.323023
3731, 1935.970550, 3587.372980, 2003.072342, 1935.970550
3741, 1904.221575, 3587.769279, 1969.615016, 1904.221575
3751, 1863.711911, 3588.806637, 1925.968267, 1863.711911
3761, 1824.009733, 3590.358573, 1886.760596, 1824.009733
3771, 1810.540171, 3592.286263, 1877.740792, 1810.540171
3781, 1803.536507, 3594.495394, 1875.421775, 1803.536507
3791, 1810.705171, 3597.072178, 1884.794114, 1810.705171
3801, 1829.397267, 3600.128836, 1902.698192, 1829.397267
3811, 1846.008802, 3603.824253, 1920.196876, 1846.008802
3821, 1865.490547, 3608.023069, 1943.077014, 1865.490547
3831, 1869.728803, 3612.654428, 1950.122386, 1869.728803
3841, 1876.654476, 3617.704459, 1956.065258, 1876.654476
3851, 1963.281311, 3735.629068, 2038.076872, 1963.281311
3861, 1977.125208, 3742.379750, 2043.699353, 1977.125208
3871, 1987.086713, 3748.830356, 2051.235469, 1987.086713
3881, 2003.509137, 3755.073959, 2064.671774, 2003.509137
3891, 2024.706477, 3761.416752, 2080.957423, 2024.706477
3901, 2054.496543, 3767.903892, 2102.603746, 2054.496543
3911, 2034.611751, 3774.568840, 2087.210136, 2034.611751
3921, 2009.453891, 3781.366316, 2071.505382, 2009.453891
3931, 1994.009663, 3788.325627, 2058.911042, 1994.009663
3941, 1986.700836, 3795.257460, 2055.739641, 1986.700836
3951, 1950.194643, 3802.318453, 2017.333900, 1950.194643
3961, 1868.272013, 3809.409040, 1936.465039, 1868.272013
3971, 1785.057944, 3816.290987, 1853.718172, 1785.057944
3981, 1703.039501, 3822.456336, 1782.897359, 1703.039501
3991, 1652.606928, 3827.077099, 1739.358329, 1652.606928
4001, 1692.929923, 3953.566716, 1786.534265, 1692.929923
4011, 1699.379865, 3956.525607, 1791.068554, 1699.379865
4021, 1708.562315, 3958.545962, 1794.456945, 1708.562315
4031, 1728.149140, 3959.408056, 1804.211500, 1728.149140
4041, 1757.569944, 3959.044910, 1826.954552, 1757.569944
4051, 1780.378106, 3957.434394, 1847.574240, 1780.378106
4061, 1798.643336, 3954.759025, 1866.115925, 1798.643336
4071, 1819.642348, 3951.245809, 1888.608315, 1819.642348
4081, 1847.928181, 3947.388475, 1918.085849, 1847.928181
4091, 1863.667457, 3943.194272, 1935.856232, 1863.667457
4101, 1878.132181, 3938.653924, 1954.324778, 1878.132181
4111, 1897.376952, 3933.958246, 1971.448491, 1897.376952
4121, 1949.693156, 3929.267328, 2013.936992, 1949.693156
4131, 1983.679691, 3924.894784, 2044.820437, 1983.679691
4141, 1994.255622, 3920.926349, 2058.181447, 1994.255622
4151, 2004.574873, 3917.293330, 2079.769763, 2004.574873
4161, 2013.519989, 3913.871882, 2097.332997, 2013.519989
4171, 2111.742242, 4041.762772, 2205.236055, 2111.742242
4181, 2128.009141, 4040.206159, 2222.570443, 2128.009141
4191, 2129.699010, 4039.090441, 2224.164712, 2129.699010
4201, 2090.771491, 4038.540471, 2186.288535, 2090.771491
4211, 2029.748321, 4038.441798, 2130.036420, 2029.748321
4221, 1969.320407, 4038.584989, 2071.152871, 1969.320407
4231, 1946.548649, 4039.016411, 2048.457119, 1946.548649
4241, 1950.033873, 4039.755302, 2047.647837, 1950.033873
4251, 1954.090345, 4040.812959, 2055.392105, 1954.090345
4261, 1966.519736, 4042.350501, 2067.380986, 1966.519736
4271, 1981.079786, 4044.336135, 2081.731469, 1981.079786
4281, 1984.712857, 4046.715558, 2085.524040, 1984.712857
4291, 2000.219079, 4049.406046, 2097.556089, 2000.219079
4301, 2004.835444, 4052.411794, 2101.378568, 2004.835444
4311, 2033.000714, 4055.842487, 2125.339321, 2033.000714
4321, 2038.635758, 4059.606252, 2127.779039, 2038.635758
4331, 2044.990998, 4063.749492, 2128.549593, 2044.990998
4341, 2060.356614, 4068.306389, 2136.166055, 2060.356614
4351, 2158.809990, 4215.174393, 2232.064055, 2158.809990
4361, 2185.140737, 4222.243926, 2249.737529, 2185.140737
4371, 2196.442011, 4229.877725, 2258.330780, 2196.442011
4381, 2199.697164, 4238.087728, 2252.630634, 2199.697164
4391, 2183.341621, 4246.726308, 2231.975732, 2183.341621
4401, 2147.242492, 4255.451364, 2196.430304, 2147.242492
4411, 2117.684604, 4264.146257, 2176.029622, 2117.684604
4421, 2093.338321, 4272.580074, 2156.283487, 2093.338321
4431, 2082.845945, 4280.710240, 2149.722922, 2082.845945
4441, 2095.729844, 4288.895655, 2160.009487, 2095.729844
4451, 2085.159187, 4297.239204, 2150.547701, 2085.159187
4461, 2081.637432, 4305.703942, 2142.279687, 2081.637432
4471, 2057.231736, 4314.207756, 2121.558996, 2057.231736
4481, 2003.788948, 4322.579918, 2073.945496, 2003.788948
4491, 1958.327044, 4330.887255, 2027.969577, 1958.327044
4501, 1917.908669, 4339.068911, 1987.409506, 1917.908669
4511, 1895.999275, 4347.212302, 1963.970536, 1895.999275
4521, 1878.876198, 4355.229165, 1948.624808, 1878.876198
4531, 1875.441945, 4362.959801, 1940.184883, 1875.441945
4541, 1875.632501, 4370.249512, 1935.489303, 1875.632501
4551, 1957.450059, 4537.451395, 2021.818445, 1957.450059
4561, 1962.986597, 4544.333086, 2021.828742, 1962.986597
4571, 1974.139757, 4549.578645, 2028.803292, 1974.139757
4581, 1970.457905, 4553.715922, 2026.046086, 1970.457905
4591, 1960.308168, 4557.107150, 2021.621356, 1960.308168
4601, 1932.399823, 4559.529311, 1998.173746, 1932.399823
4611, 1929.534901, 4560.876858, 1996.268276, 1929.534901
4621, 1953.420266, 4560.955209, 2018.585606, 1953.420266
4631, 1991.825475, 4559.775921, 2050.903804, 1991.825475
4641, 2018.701182, 4557.514710, 2073.290601, 2018.701182
4651, 2028.874593, 4554.429323, 2083.625480, 2028.874593
4661, 2046.944955, 4550.986976, 2101.673544, 2046.944955
4671, 2068.815980, 4547.256023, 2123.625850, 2068.815980
4681, 2089.597805, 4543.274054, 2143.216813, 2089.597805
4691, 2098.459661, 4539.180792, 2154.798476, 2098.459661
4701, 2088.478835, 4535.065484, 2150.818314, 2088.478835
