Block_size, U, C_V, P, R
771, 631.427569, 769.320894, 640.653322, 631.427569
781, 631.490866, 776.345398, 643.878116, 631.490866
791, 637.803544, 788.731193, 646.083718, 637.803544
801, 640.213253, 801.276589, 651.478843, 640.213253
811, 645.047459, 807.926128, 655.841383, 645.047459
821, 653.840188, 820.219693, 663.109863, 653.840188
831, 661.349519, 827.688544, 674.157321, 661.349519
841, 666.571805, 840.840231, 673.601583, 666.571805
851, 679.660642, 848.573694, 690.990607, 679.660642
861, 674.958908, 855.981975, 684.654443, 674.958908
871, 684.511038, 869.180469, 693.244191, 684.511038
881, 700.690548, 877.201670, 713.391380, 700.690548
891, 691.597899, 885.756659, 706.494260, 691.597899
901, 698.321688, 900.760054, 710.089451, 698.321688
911, 715.392340, 909.316708, 722.007362, 715.392340
921, 712.326341, 917.725022, 718.784105, 712.326341
931, 719.554381, 926.064615, 730.398604, 719.554381
941, 736.422883, 934.569300, 753.472579, 736.422883
951, 749.215968, 943.713411, 760.996649, 749.215968
961, 727.941242, 953.413491, 743.216477, 727.941242
971, 745.228863, 970.515012, 761.192183, 745.228863
981, 750.542302, 980.206982, 766.241747, 750.542302
991, 767.307243, 989.780186, 784.508834, 767.307243
1001, 759.001179, 999.125988, 773.490125, 759.001179
1011, 791.533352, 1008.033841, 807.031940, 791.533352
1021, 779.227957, 1017.327164, 790.233801, 779.227957
1031, 803.781933, 1027.212878, 814.329700, 803.781933
1041, 786.653581, 1029.401222, 799.793885, 786.653581
1051, 788.416132, 1040.455665, 800.175303, 788.416132
1061, 805.950031, 1051.295444, 823.522119, 805.950031
1071, 804.757804, 1061.945744, 823.016255, 804.757804
1081, 812.141673, 1072.745671, 828.174763, 812.141673
1091, 825.645674, 1083.610707, 838.303387, 825.645674
1101, 822.461746, 1094.437107, 839.698370, 822.461746
1111, 828.760503, 1095.772695, 839.762291, 828.760503
1121, 832.946124, 1107.609504, 848.663666, 832.946124
1131, 858.952168, 1119.985973, 876.664119, 858.952168
1141, 832.036412, 1132.871587, 851.565451, 832.036412
1151, 843.996860, 1145.998299, 854.786169, 843.996860
1161, 869.622460, 1148.149223, 887.583183, 869.622460
1171, 881.643101, 1160.681168, 895.834588, 881.643101
1181, 863.042167, 1173.441091, 889.062931, 863.042167
1191, 882.700007, 1186.600904, 895.542784, 882.700007
1201, 869.768452, 1188.449641, 887.954939, 869.768452
1211, 873.397660, 1200.963507, 883.954067, 873.397660
1221, 888.236014, 1213.471705, 908.025946, 888.236014
1231, 916.928363, 1214.500183, 931.772084, 916.928363
1241, 905.864042, 1228.072535, 917.202696, 905.864042
1251, 914.974621, 1242.569803, 931.337539, 914.974621
1261, 907.102192, 1244.820262, 931.463400, 907.102192
1271, 904.799386, 1259.709476, 921.731728, 904.799386
1281, 955.120759, 1261.828047, 976.316728, 955.120759
1291, 915.678785, 1276.545454, 930.526339, 915.678785
1301, 966.320055, 1291.417480, 990.280814, 966.320055
1311, 945.465890, 1293.048969, 972.599205, 945.465890
1321, 923.204144, 1308.594978, 947.896890, 923.204144
1331, 956.751411, 1310.117184, 978.619056, 956.751411
1341, 931.143372, 1325.349728, 945.590054, 931.143372
1351, 982.882763, 1326.066197, 998.600015, 982.882763
1361, 926.217738, 1341.484713, 947.314898, 926.217738
1371, 981.295514, 1357.656502, 1001.954323, 981.295514
1381, 979.708546, 1359.735642, 988.177539, 979.708546
1391, 976.456967, 1377.402587, 995.252997, 976.456967
1401, 979.493794, 1380.155861, 991.368713, 979.493794
1411, 979.586678, 1398.535980, 1008.439730, 979.586678
1421, 965.539549, 1400.772682, 991.598573, 965.539549
1431, 1035.703552, 1418.562716, 1059.457695, 1035.703552
1441, 1040.663616, 1419.972973, 1054.476510, 1040.663616
1451, 1018.876612, 1438.201061, 1047.793781, 1018.876612
1461, 1001.140758, 1439.737190, 1019.170941, 1001.140758
1471, 1054.360326, 1458.613893, 1083.664079, 1054.360326
1481, 1016.618513, 1460.516361, 1040.833729, 1016.618513
1491, 1061.394327, 1462.522460, 1073.566434, 1061.394327
1501, 1042.645888, 1482.104983, 1058.284374, 1042.645888
1511, 1034.373290, 1483.341426, 1050.209754, 1034.373290
1521, 1047.317200, 1502.542237, 1078.466165, 1047.317200
1531, 1042.068490, 1503.908137, 1063.473349, 1042.068490
1541, 1089.345788, 1524.021193, 1110.263482, 1089.345788
1551, 1029.836440, 1525.948760, 1054.963874, 1029.836440
1561, 1081.868864, 1528.043243, 1105.219407, 1081.868864
1571, 1104.010660, 1549.724702, 1123.955664, 1104.010660
1581, 1045.987146, 1552.497268, 1072.721283, 1045.987146
1591, 1112.771170, 1574.818592, 1141.030144, 1112.771170
1601, 1107.967363, 1577.024169, 1132.821033, 1107.967363
1611, 1113.379727, 1578.866313, 1132.956943, 1113.379727
1621, 1140.040101, 1601.026160, 1164.109505, 1140.040101
1631, 1081.100005, 1603.018464, 1101.097891, 1081.100005
1641, 1127.655717, 1626.479678, 1149.935811, 1127.655717
1651, 1129.529199, 1628.571923, 1159.889076, 1129.529199
1661, 1040.440307, 1630.870291, 1072.089582, 1040.440307
1671, 1065.672790, 1655.208447, 1098.773640, 1065.672790
1681, 1112.602237, 1657.354744, 1137.672692, 1112.602237
1691, 1105.407079, 1659.451976, 1135.362339, 1105.407079
1701, 1106.298577, 1684.095478, 1145.557042, 1106.298577
1711, 1110.642141, 1685.434629, 1132.372753, 1110.642141
1721, 1115.129024, 1686.362103, 1132.355394, 1115.129024
1731, 1180.730174, 1710.371162, 1209.394518, 1180.730174
1741, 1159.159664, 1710.587524, 1186.416060, 1159.159664
1751, 1124.452308, 1710.533692, 1150.982148, 1124.452308
1761, 1158.453715, 1735.019163, 1183.072865, 1158.453715
1771, 1168.918537, 1735.538564, 1200.689115, 1168.918537
1781, 1167.872804, 1736.173709, 1197.170782, 1167.872804
1791, 1194.003834, 1762.182957, 1216.664849, 1194.003834
1801, 1183.950744, 1763.396046, 1215.570873, 1183.950744
1811, 1160.754611, 1764.727093, 1177.984602, 1160.754611
1821, 1181.353908, 1791.678577, 1187.777348, 1181.353908
1831, 1229.600558, 1792.420815, 1254.392880, 1229.600558
1841, 1179.585062, 1793.358805, 1215.762075, 1179.585062
1851, 1153.105757, 1794.330882, 1187.276631, 1153.105757
1861, 1207.408236, 1822.125408, 1228.045903, 1207.408236
1871, 1246.074157, 1823.373705, 1264.968607, 1246.074157
1881, 1197.172638, 1825.137349, 1227.190394, 1197.172638
1891, 1181.920782, 1854.862753, 1220.227281, 1181.920782
1901, 1237.151088, 1856.557645, 1277.555060, 1237.151088
1911, 1214.434684, 1858.771337, 1250.169003, 1214.434684
1921, 1172.685131, 1861.386351, 1205.731464, 1172.685131
1931, 1198.525440, 1892.877217, 1223.048029, 1198.525440
1941, 1272.904482, 1895.126089, 1309.136869, 1272.904482
1951, 1289.821360, 1897.725262, 1331.170894, 1289.821360
1961, 1218.453220, 1930.696227, 1264.216345, 1218.453220
1971, 1250.598425, 1933.437391, 1279.068291, 1250.598425
1981, 1332.745932, 1935.824380, 1350.722937, 1332.745932
1991, 1331.273358, 1938.309675, 1341.030373, 1331.273358
2001, 1260.108646, 1972.013701, 1278.123869, 1260.108646
2011, 1255.211885, 1973.696289, 1278.495268, 1255.211885
2021, 1307.351664, 1974.590365, 1346.123054, 1307.351664
2031, 1298.675903, 1975.438080, 1327.666754, 1298.675903
2041, 1241.275272, 2009.172948, 1267.724279, 1241.275272
2051, 1239.094534, 2010.657618, 1271.425210, 1239.094534
2061, 1287.413844, 2012.257639, 1313.145197, 1287.413844
2071, 1314.856937, 2014.057792, 1341.247619, 1314.856937
2081, 1324.228583, 2015.919768, 1343.410127, 1324.228583
2091, 1302.421098, 2052.169642, 1329.342994, 1302.421098
2101, 1313.158181, 2054.266611, 1338.591434, 1313.158181
2111, 1317.753431, 2056.224322, 1348.767611, 1317.753431
2121, 1294.739222, 2057.866682, 1333.919361, 1294.739222
2131, 1255.825553, 2094.773931, 1285.908442, 1255.825553
2141, 1245.490031, 2096.096643, 1278.522992, 1245.490031
2151, 1251.859246, 2097.309878, 1291.206514, 1251.859246
2161, 1267.710779, 2098.414798, 1305.429398, 1267.710779
2171, 1243.703830, 2099.209628, 1283.947831, 1243.703830
2181, 1233.052734, 2136.975735, 1264.122898, 1233.052734
2191, 1284.112867, 2137.836335, 1319.129911, 1284.112867
2201, 1322.283169, 2139.027009, 1366.755373, 1322.283169
2211, 1363.501119, 2140.542184, 1393.912766, 1363.501119
2221, 1338.092325, 2142.277090, 1362.617216, 1338.092325
2231, 1309.570112, 2182.959069, 1341.682921, 1309.570112
2241, 1355.836759, 2185.497695, 1391.162376, 1355.836759
2251, 1391.923925, 2188.317104, 1437.730438, 1391.923925
2261, 1413.825893, 2191.609992, 1470.477415, 1413.825893
2271, 1376.672194, 2195.098911, 1431.608346, 1376.672194
2281, 1320.672233, 2239.091585, 1365.211400, 1320.672233
2291, 1353.524177, 2242.708898, 1392.542076, 1353.524177
2301, 1419.767654, 2246.321532, 1447.803862, 1419.767654
2311, 1452.652939, 2250.241239, 1491.443662, 1452.652939
2321, 1450.613801, 2254.263078, 1481.365970, 1450.613801
2331, 1364.605420, 2300.793527, 1387.089262, 1364.605420
2341, 1328.484621, 2304.649579, 1350.364260, 1328.484621
2351, 1343.752335, 2308.044271, 1371.087541, 1343.752335
2361, 1410.629851, 2311.493127, 1444.072025, 1410.629851
2371, 1465.026061, 2315.001193, 1516.175997, 1465.026061
2381, 1403.301415, 2363.022875, 1447.269065, 1403.301415
2391, 1328.582634, 2366.347417, 1370.112949, 1328.582634
2401, 1279.223592, 2368.823016, 1323.567868, 1279.223592
2411, 1292.296565, 2370.170999, 1333.079063, 1292.296565
2421, 1346.134404, 2370.992034, 1387.000856, 1346.134404
2431, 1425.741127, 2371.620075, 1471.583551, 1425.741127
2441, 1418.655690, 2419.164579, 1456.470815, 1418.655690
2451, 1391.019061, 2419.954493, 1431.471545, 1391.019061
2461, 1370.382180, 2420.240578, 1404.805157, 1370.382180
2471, 1391.268595, 2420.073111, 1418.581672, 1391.268595
2481, 1404.572743, 2419.926731, 1427.288031, 1404.572743
2491, 1434.380546, 2419.899796, 1463.731752, 1434.380546
2501, 1404.031206, 2469.044428, 1427.410676, 1404.031206
2511, 1352.418675, 2469.844488, 1377.467895, 1352.418675
2521, 1330.438947, 2470.537659, 1360.633536, 1330.438947
2531, 1352.818472, 2470.898143, 1390.626103, 1352.818472
2541, 1400.694182, 2470.951795, 1436.064613, 1400.694182
2551, 1464.607220, 2470.836100, 1511.977884, 1464.607220
2561, 1512.985434, 2470.433800, 1558.486784, 1512.985434
2571, 1467.764897, 2521.070317, 1511.225417, 1467.764897
2581, 1423.443333, 2520.631032, 1472.229899, 1423.443333
2591, 1410.789839, 2520.147812, 1464.155299, 1410.789839
2601, 1429.370643, 2519.560240, 1488.279005, 1429.370643
2611, 1452.799312, 2519.068220, 1498.019953, 1452.799312
2621, 1490.225804, 2518.623484, 1538.201247, 1490.225804
2631, 1474.071364, 2518.426751, 1520.190111, 1474.071364
2641, 1434.293110, 2572.256796, 1470.420991, 1434.293110
2651, 1431.085599, 2573.030005, 1467.176632, 1431.085599
2661, 1447.062323, 2573.974315, 1485.505767, 1447.062323
2671, 1476.230141, 2574.997257, 1516.355099, 1476.230141
2681, 1509.793216, 2576.191779, 1542.844267, 1509.793216
2691, 1558.073190, 2577.379647, 1595.492745, 1558.073190
2701, 1584.002133, 2578.219385, 1628.300709, 1584.002133
2711, 1542.842749, 2635.394023, 1583.665332, 1542.842749
2721, 1503.318782, 2636.702125, 1552.733412, 1503.318782
2731, 1505.338961, 2638.086014, 1552.374131, 1505.338961
2741, 1534.969726, 2639.622075, 1579.149409, 1534.969726
2751, 1582.250853, 2641.523162, 1624.357483, 1582.250853
2761, 1625.718628, 2643.657652, 1657.409798, 1625.718628
2771, 1685.057916, 2645.906812, 1726.324665, 1685.057916
2781, 1664.988626, 2707.414319, 1689.812483, 1664.988626
2791, 1628.848319, 2710.419346, 1647.745715, 1628.848319
2801, 1576.169516, 2713.584958, 1597.282162, 1576.169516
2811, 1512.988985, 2716.772349, 1556.212761, 1512.988985
2821, 1488.503736, 2720.075906, 1549.038154, 1488.503736
2831, 1495.863962, 2723.673680, 1556.801095, 1495.863962
2841, 1500.064565, 2727.264161, 1562.097202, 1500.064565
2851, 1537.927286, 2730.609902, 1595.286640, 1537.927286
2861, 1513.840826, 2796.608167, 1563.690866, 1513.840826
2871, 1489.273988, 2799.878969, 1532.848970, 1489.273988
2881, 1463.114795, 2802.955100, 1500.521491, 1463.114795
2891, 1445.112576, 2805.819838, 1486.841546, 1445.112576
2901, 1431.536875, 2808.388449, 1485.387008, 1431.536875
2911, 1456.363852, 2810.902654, 1520.466102, 1456.363852
2921, 1517.517732, 2813.425051, 1583.332277, 1517.517732
2931, 1585.018722, 2815.860522, 1651.673734, 1585.018722
2941, 1643.661154, 2818.044640, 1726.163509, 1643.661154
2951, 1627.080747, 2887.009186, 1685.815624, 1627.080747
2961, 1632.348642, 2889.037285, 1685.515552, 1632.348642
2971, 1599.242416, 2890.646149, 1641.810420, 1599.242416
2981, 1549.514639, 2891.990517, 1587.625978, 1549.514639
2991, 1509.738523, 2892.982673, 1543.556717, 1509.738523
3001, 1483.835087, 2893.667165, 1522.466287, 1483.835087
3011, 1493.942371, 2893.977619, 1530.890149, 1493.942371
3021, 1542.646521, 2893.842518, 1579.066341, 1542.646522
3031, 1573.918572, 2963.841491, 1616.202557, 1573.918572
3041, 1526.375857, 2963.351727, 1566.882576, 1526.375857
3051, 1478.609518, 2962.827336, 1511.179730, 1478.609518
3061, 1456.428529, 2961.918691, 1490.589148, 1456.428529
3071, 1471.319880, 2960.594851, 1502.452300, 1471.319880
3081, 1476.412610, 2959.086627, 1506.529382, 1476.412610
3091, 1496.039373, 2957.752034, 1529.451921, 1496.039373
3101, 1506.526589, 2956.736704, 1561.554937, 1506.526589
3111, 1533.515133, 2955.793859, 1598.646012, 1533.515133
3121, 1609.107563, 2954.914061, 1671.593217, 1609.107563
3131, 1641.187518, 3028.370348, 1704.493956, 1641.187518
3141, 1632.085509, 3028.005184, 1692.865122, 1632.085509
3151, 1599.125501, 3027.627618, 1652.585106, 1599.125501
3161, 1566.466570, 3026.915882, 1618.020036, 1566.466570
3171, 1556.667705, 3025.691956, 1605.399488, 1556.667705
3181, 1586.874628, 3023.814701, 1632.750135, 1586.874628
3191, 1603.649609, 3021.811483, 1639.335568, 1603.649609
3201, 1616.272275, 3019.735199, 1648.536688, 1616.272275
3211, 1650.546573, 3017.537612, 1692.519811, 1650.546573
3221, 1662.456994, 3015.234921, 1700.071102, 1662.456994
3231, 1703.490917, 3090.847848, 1730.661571, 1703.490917
3241, 1714.399045, 3088.925972, 1734.088600, 1714.399045
3251, 1695.343988, 3087.327618, 1721.088422, 1695.343988
3261, 1654.098776, 3085.977523, 1678.540405, 1654.098776
3271, 1634.871211, 3084.703906, 1660.859960, 1634.871211
3281, 1626.311938, 3083.472297, 1660.896142, 1626.311938
3291, 1629.529677, 3082.186150, 1673.893600, 1629.529677
3301, 1645.172075, 3081.035850, 1699.184622, 1645.172075
3311, 1642.397220, 3080.183329, 1697.746571, 1642.397220
3321, 1635.353331, 3079.523772, 1694.698979, 1635.353331
3331, 1628.986010, 3079.105619, 1702.428336, 1628.986010
3341, 1647.917690, 3160.929976, 1729.700070, 1647.917690
3351, 1662.598501, 3161.219965, 1741.821222, 1662.598501
3361, 1663.005808, 3161.894526, 1731.525485, 1663.005808
3371, 1636.096404, 3162.751875, 1699.047648, 1636.096404
3381, 1607.403279, 3163.589324, 1668.754009, 1607.403279
3391, 1595.053453, 3164.453367, 1658.254175, 1595.053453
3401, 1607.810836, 3165.219282, 1674.034659, 1607.810836
3411, 1668.776225, 3166.095312, 1735.265466, 1668.776225
3421, 1737.395467, 3167.154249, 1799.822688, 1737.395467
3431, 1814.116817, 3168.453811, 1883.960252, 1814.116817
3441, 1888.296887, 3169.907437, 1951.354334, 1888.296887
3451, 1985.715072, 3258.645977, 2043.828075, 1985.715072
3461, 1988.600454, 3260.951707, 2052.404441, 1988.600454
3471, 1975.246711, 3263.384458, 2038.127547, 1975.246711
3481, 1955.699203, 3266.141703, 2008.338913, 1955.699203
3491, 1909.173273, 3269.138985, 1952.226234, 1909.173273
3501, 1855.408701, 3272.258835, 1893.732625, 1855.408701
3511, 1779.139978, 3275.516992, 1810.257404, 1779.139978
3521, 1709.395454, 3278.775136, 1744.075039, 1709.395454
3531, 1665.947244, 3282.165183, 1704.643008, 1665.947244
3541, 1650.047962, 3285.807649, 1687.790733, 1650.047962
3551, 1660.211486, 3289.550536, 1703.330128, 1660.211486
3561, 1714.798305, 3293.192611, 1755.342269, 1714.798305
3571, 1759.497552, 3296.880599, 1802.918245, 1759.497552
3581, 1840.792126, 3395.011772, 1880.550132, 1840.792126
3591, 1855.885780, 3399.489798, 1899.964110, 1855.885780
3601, 1835.769405, 3403.943172, 1883.168051, 1835.769405
3611, 1806.406096, 3408.645962, 1851.827566, 1806.406096
3621, 1774.434210, 3413.511137, 1813.611104, 1774.434210
3631, 1737.071588, 3418.366368, 1776.799179, 1737.071588
3641, 1715.027528, 3423.247912, 1758.493337, 1715.027528
3651, 1687.277574, 3428.096322, 1738.118932, 1687.277574
3661, 1674.428922, 3433.171875, 1735.816259, 1674.428922
3671, 1679.694189, 3438.440112, 1749.890728, 1679.694189
3681, 1704.367359, 3443.809686, 1772.824095, 1704.367359
3691, 1742.030100, 3449.199321, 1810.443083, 1742.030100
3701, 1817.704217, 3454.477898, 1888.808488, 1817.704217
3711, 1940.328874, 3562.273079, 2008.900950, 1940.328874
3721, 1996.319716, 3568.301111, 2061.300919, 1996.319716
3731, 2051.200552, 3574.215301, 2122.938792, 2051.200552
3741, 2055.980351, 3580.210371, 2120.671604, 2055.980351
3751, 2042.902823, 3586.454272, 2101.971328, 2042.902823
3761, 1985.853806, 3592.881664, 2036.577645, 1985.853806
3771, 1935.334864, 3599.318911, 1982.844407, 1935.334864
3781, 1886.728406, 3605.747646, 1927.121137, 1886.728406
3791, 1851.515031, 3612.042620, 1889.778010, 1851.515031
3801, 1830.504581, 3618.439508, 1860.780076, 1830.504581
3811, 1798.344480, 3624.982608, 1827.619388, 1798.344480
3821, 1759.711730, 3631.650442, 1787.663685, 1759.711730
3831, 1739.402868, 3638.266142, 1775.844531, 1739.402868
3841, 1751.781889, 3644.700488, 1793.119200, 1751.781889
3851, 1825.368763, 3763.440245, 1868.331432, 1825.368763
3861, 1856.502125, 3769.920874, 1895.409292, 1856.502125
3871, 1892.200062, 3775.840268, 1940.383099, 1892.200062
3881, 1934.405782, 3781.296489, 1993.007094, 1934.405782
3891, 1950.228992, 3786.531676, 2012.315416, 1950.228992
3901, 1975.407195, 3791.634484, 2036.308410, 1975.407195
3911, 1937.737923, 3796.619955, 1996.115001, 1937.737923
3921, 1884.616723, 3801.385514, 1943.123319, 1884.616723
3931, 1832.038662, 3805.891730, 1882.972761, 1832.038662
3941, 1788.531602, 3810.046195, 1837.248644, 1788.531602
3951, 1733.263037, 3814.064569, 1777.020569, 1733.263037
3961, 1699.256696, 3818.027438, 1732.996181, 1699.256696
3971, 1685.374036, 3821.861729, 1710.122120, 1685.374036
3981, 1669.054708, 3825.474308, 1695.381201, 1669.054708
3991, 1654.462021, 3828.804702, 1688.013789, 1654.462021
4001, 1727.293641, 3954.436381, 1770.858208, 1727.293641
4011, 1757.348866, 3957.803416, 1806.973486, 1757.348866
4021, 1794.907211, 3960.405345, 1848.333990, 1794.907211
4031, 1853.738490, 3962.281151, 1910.141407, 1853.738490
4041, 1938.619437, 3963.443341, 2002.024050, 1938.619437
4051, 1991.573006, 3964.235948, 2056.446926, 1991.573006
4061, 2008.430867, 3964.949877, 2068.120633, 2008.430867
4071, 1991.234512, 3965.547141, 2043.222078, 1991.234512
4081, 1962.680741, 3965.986545, 2023.353923, 1962.680741
4091, 1937.141982, 3966.387431, 2000.829718, 1937.141982
4101, 1896.368834, 3966.770842, 1956.009550, 1896.368834
4111, 1877.143339, 3967.169679, 1933.311186, 1877.143339
4121, 1853.640011, 3967.729731, 1904.182905, 1853.640011
4131, 1827.313223, 3968.446829, 1874.741264, 1827.313223
4141, 1785.485116, 3969.205360, 1830.101800, 1785.485116
4151, 1760.776705, 3969.872004, 1801.559919, 1760.776705
4161, 1746.456216, 3970.554708, 1786.637492, 1746.456216
4171, 1799.976731, 4103.488967, 1843.884584, 1799.976731
4181, 1786.959683, 4105.235393, 1830.000185, 1786.959683
4191, 1770.184690, 4106.596142, 1812.693011, 1770.184690
4201, 1748.414536, 4107.569312, 1787.301863, 1748.414536
4211, 1734.366971, 4108.121253, 1776.595244, 1734.366971
4221, 1737.143821, 4108.249041, 1792.694124, 1737.143821
4231, 1754.135421, 4108.108097, 1812.751179, 1754.135421
4241, 1776.174793, 4107.724902, 1829.994874, 1776.174793
4251, 1785.255734, 4107.034814, 1829.716753, 1785.255734
4261, 1808.706105, 4105.939558, 1849.483606, 1808.706105
4271, 1827.245215, 4104.530582, 1859.215328, 1827.245215
4281, 1824.095614, 4102.775572, 1868.043865, 1824.095614
4291, 1825.967389, 4100.857254, 1878.891485, 1825.967389
4301, 1813.231143, 4098.996326, 1865.800279, 1813.231143
4311, 1809.307859, 4097.270237, 1856.121174, 1809.307859
4321, 1779.317475, 4095.631197, 1819.180416, 1779.317475
4331, 1720.252782, 4094.017715, 1769.240182, 1720.252782
4341, 1672.268114, 4092.460048, 1725.120903, 1672.268114
4351, 1710.373752, 4231.768690, 1770.374082, 1710.373752
4361, 1687.131003, 4231.612541, 1751.086625, 1687.131003
4371, 1701.444036, 4231.359753, 1766.635636, 1701.444036
4381, 1722.184664, 4231.015327, 1789.316880, 1722.184664
4391, 1740.081933, 4230.648648, 1810.004244, 1740.081933
4401, 1765.550134, 4230.108302, 1841.353099, 1765.550134
4411, 1794.000885, 4229.302397, 1875.582868, 1794.000885
4421, 1820.687831, 4228.511800, 1900.318467, 1820.687831
4431, 1840.903205, 4227.764796, 1919.843267, 1840.903205
4441, 1858.207178, 4226.939668, 1936.664583, 1858.207178
4451, 1898.354833, 4225.937666, 1978.356424, 1898.354833
4461, 1941.605076, 4224.873785, 2021.169602, 1941.605076
4471, 1976.358802, 4223.754724, 2056.213105, 1976.358802
4481, 2014.054567, 4222.539023, 2090.855378, 2014.054567
4491, 2057.705589, 4221.384467, 2140.721774, 2057.705589
4501, 2063.645402, 4220.292704, 2151.354670, 2063.645402
4511, 2073.697455, 4219.343775, 2167.123898, 2073.697455
4521, 2077.566668, 4218.487240, 2170.013802, 2077.566668
4531, 2083.871444, 4217.660152, 2171.306387, 2083.871444
4541, 2086.234353, 4216.915977, 2166.857170, 2086.234353
4551, 2170.794421, 4366.868255, 2244.552948, 2170.794421
4561, 2147.138816, 4367.655613, 2214.289026, 2147.138816
4571, 2148.774902, 4368.487165, 2206.231737, 2148.774902
4581, 2158.085760, 4369.114648, 2204.671670, 2158.085760
4591, 2177.533196, 4369.577609, 2208.208734, 2177.533196
4601, 2209.095903, 4370.007376, 2228.205167, 2209.095903
4611, 2236.860544, 4370.400725, 2250.748224, 2236.860544
4621, 2243.847722, 4370.766641, 2257.153012, 2243.847722
4631, 2227.452174, 4371.292623, 2237.608237, 2227.452174
4641, 2216.230609, 4372.033967, 2222.982827, 2216.230609
4651, 2186.011578, 4372.897195, 2187.454643, 2186.011578
4661, 2155.198775, 4373.742190, 2153.471062, 2155.198775
4671, 2133.070605, 4374.495811, 2128.328800, 2133.070605
4681, 2129.555273, 4375.164012, 2128.776862, 2129.555273
4691, 2134.724821, 4375.744330, 2142.351594, 2134.724821
