Block_size, U, C_V, P, R
4051, 1238.160728, 3609.507526, 1256.589866, 1238.160728
4061, 1277.175356, 3610.067534, 1306.465203, 1277.175356
4071, 1340.167253, 3610.160501, 1375.052954, 1340.167253
4081, 1383.498287, 3610.095587, 1427.622213, 1383.498287
4091, 1398.842420, 3610.331630, 1459.311244, 1398.842420
4101, 1394.892094, 3610.996800, 1463.538584, 1394.892094
4111, 1412.294466, 3612.057319, 1481.172032, 1412.294466
4121, 1429.571199, 3613.372680, 1496.468211, 1429.571199
4131, 1442.695461, 3614.644668, 1490.328219, 1442.695461
4141, 1462.912702, 3615.749749, 1499.925781, 1462.912702
4151, 1470.808423, 3616.647036, 1488.985487, 1470.808423
4161, 1421.434843, 3617.613167, 1431.603083, 1421.434843
4171, 1411.938328, 3722.265271, 1429.870760, 1411.938328
4181, 1392.191480, 3725.510152, 1425.684289, 1392.191480
4191, 1396.401427, 3728.963221, 1438.344639, 1396.401427
4201, 1386.569393, 3732.700776, 1420.309206, 1386.569393
4211, 1338.590967, 3736.410505, 1366.585166, 1338.590967
4221, 1296.143654, 3740.062626, 1330.739890, 1296.143654
4231, 1253.648549, 3743.904445, 1286.738580, 1253.648549
4241, 1236.082518, 3748.068599, 1273.016050, 1236.082518
4251, 1217.428346, 3752.455046, 1256.166177, 1217.428346
4261, 1181.189483, 3756.795158, 1227.072647, 1181.189483
4271, 1151.401156, 3761.018847, 1202.483640, 1151.401156
4281, 1133.396329, 3764.820323, 1179.633506, 1133.396329
4291, 1107.260178, 3767.370211, 1152.245973, 1107.260178
4301, 1111.854833, 3768.590405, 1148.164198, 1111.854833
4311, 1154.177893, 3769.137120, 1182.764160, 1154.177893
4321, 1223.537219, 3769.276823, 1254.100190, 1223.537219
4331, 1293.320832, 3769.280096, 1331.386626, 1293.320832
4341, 1374.233867, 3768.844902, 1420.743362, 1374.233867
4351, 1503.417100, 3879.489927, 1563.424312, 1503.417100
4361, 1558.959556, 3881.209046, 1625.300577, 1558.959556
4371, 1572.670305, 3883.254571, 1627.968547, 1572.670305
4381, 1582.080185, 3885.802143, 1637.427308, 1582.080185
4391, 1571.353572, 3888.856893, 1639.679750, 1571.353572
4401, 1571.660491, 3892.229812, 1638.688960, 1571.660491
4411, 1563.913215, 3895.831188, 1622.466543, 1563.913215
4421, 1557.872704, 3899.761199, 1601.658287, 1557.872704
4431, 1520.276511, 3904.032453, 1555.262109, 1520.276511
4441, 1462.997784, 3908.501141, 1507.335073, 1462.997784
4451, 1430.083757, 3913.138945, 1474.357105, 1430.083757
4461, 1410.329932, 3917.891756, 1445.641167, 1410.329932
4471, 1375.740445, 3922.781806, 1406.637454, 1375.740445
4481, 1346.228044, 3927.749392, 1370.927919, 1346.228044
4491, 1314.835221, 3932.599023, 1338.738485, 1314.835221
4501, 1298.145007, 3937.282143, 1323.509793, 1298.145007
4511, 1274.423010, 3941.786897, 1286.306660, 1274.423010
4521, 1256.527058, 3946.046029, 1256.507569, 1256.527058
4531, 1248.897751, 3950.124581, 1247.362406, 1248.897751
4541, 1247.477129, 3954.338983, 1242.783784, 1247.477129
4551, 1239.398151, 4080.870575, 1229.898114, 1239.398151
4561, 1199.519217, 4087.431212, 1186.832142, 1199.519217
4571, 1161.180295, 4093.624245, 1148.425159, 1161.180295
4581, 1119.999929, 4099.285983, 1100.275071, 1119.999929
4591, 1098.853036, 4103.883144, 1072.058306, 1098.853036
4601, 1096.381931, 4106.991339, 1067.534368, 1096.381931
4611, 1108.835330, 4108.984534, 1077.793860, 1108.835330
4621, 1141.990920, 4110.359386, 1098.836175, 1141.990921
4631, 1181.736862, 4111.556812, 1130.550358, 1181.736862
4641, 1226.060547, 4112.773278, 1175.036063, 1226.060547
4651, 1286.364552, 4113.803732, 1227.477389, 1286.364552
4661, 1332.524801, 4114.620946, 1283.535520, 1332.524801
4671, 1371.337615, 4115.483166, 1343.268440, 1371.337615
4681, 1410.441342, 4116.553715, 1400.606236, 1410.441342
4691, 1451.617289, 4117.831630, 1469.743351, 1451.617289
4701, 1493.961119, 4119.020641, 1532.793766, 1493.961119
4711, 1547.226081, 4120.332246, 1594.239264, 1547.226081
4721, 1568.985371, 4122.023967, 1623.460786, 1568.985371
4731, 1586.756919, 4124.176772, 1648.698699, 1586.756919
4741, 1607.252664, 4126.806175, 1676.422830, 1607.252664
4751, 1615.847437, 4130.069928, 1696.395063, 1615.847437
4761, 1617.732208, 4133.982239, 1692.935695, 1617.732208
4771, 1683.763901, 4271.753157, 1755.802064, 1683.763901
4781, 1690.871417, 4278.905432, 1753.270195, 1690.871417
4791, 1650.567669, 4286.161668, 1713.960398, 1650.567669
4801, 1596.704588, 4293.335122, 1646.908983, 1596.704588
4811, 1541.128412, 4300.475056, 1584.665099, 1541.128412
4821, 1508.342264, 4307.795287, 1547.875205, 1508.342264
4831, 1458.581327, 4315.382253, 1495.443274, 1458.581327
4841, 1410.122862, 4323.106996, 1435.536136, 1410.122862
4851, 1339.007836, 4330.861176, 1359.881536, 1339.007836
4861, 1285.085769, 4338.544450, 1297.971114, 1285.085769
4871, 1222.030785, 4345.864166, 1231.962746, 1222.030785
4881, 1169.812292, 4352.448172, 1171.389728, 1169.812292
4891, 1130.761273, 4358.412699, 1115.202462, 1130.761273
4901, 1083.933581, 4363.876040, 1058.461018, 1083.933581
4911, 1044.332279, 4369.007641, 1010.354746, 1044.332279
4921, 1021.046236, 4373.995928, 984.361496, 1021.046236
4931, 1010.642761, 4378.526341, 972.800744, 1010.642761
4941, 1014.830873, 4382.057849, 977.257400, 1014.830873
4951, 1030.583591, 4384.259330, 994.177283, 1030.583591
4961, 1052.298377, 4385.161994, 1016.280782, 1052.298377
4971, 1067.375279, 4385.289527, 1033.656041, 1067.375279
4981, 1082.541426, 4384.692529, 1045.934669, 1082.541426
4991, 1102.971740, 4383.759926, 1065.826338, 1102.971740
5001, 1183.775495, 4528.762271, 1150.103866, 1183.775495
