Block_size, U, C_V, P, R
721, 667.851918, 712.929205, 708.388403, 667.851918
731, 675.487890, 721.534774, 717.203500, 675.487890
741, 680.787778, 729.468397, 726.509737, 680.787778
751, 692.991784, 748.675541, 738.019310, 692.991784
761, 707.567722, 755.543171, 746.836657, 707.567722
771, 711.614471, 761.658221, 755.538571, 711.614471
781, 720.631054, 779.969959, 765.100546, 720.631054
791, 730.777766, 784.907013, 776.575249, 730.777766
801, 733.638065, 788.961855, 785.024619, 733.638065
811, 747.554278, 806.205674, 795.416744, 747.554278
821, 745.828379, 808.948105, 802.346359, 745.828379
831, 768.887080, 825.453786, 814.209888, 768.887080
841, 767.092390, 826.761136, 821.757311, 767.092390
851, 779.253745, 842.530211, 833.129986, 779.253745
861, 791.897920, 858.029391, 843.270881, 791.897920
871, 792.548702, 857.242853, 851.275017, 792.548702
881, 797.156224, 871.956932, 862.401694, 797.156224
891, 809.964317, 886.345817, 870.613291, 809.964317
901, 823.880266, 883.184133, 878.601286, 823.880266
911, 823.179920, 896.697138, 890.015361, 823.179920
921, 829.099567, 909.801842, 897.674386, 829.099567
931, 847.131589, 922.540341, 911.197222, 847.131589
941, 853.346345, 935.081104, 918.218484, 853.346345
951, 865.475331, 947.185399, 929.213647, 865.475331
961, 866.881932, 958.881335, 937.100981, 866.881932
971, 881.842797, 950.163632, 945.739890, 881.842797
981, 884.679439, 960.820085, 954.367456, 884.679439
991, 891.926848, 970.975901, 965.135269, 891.926848
1001, 907.696662, 980.658948, 974.219916, 907.696662
1011, 916.449041, 989.951951, 985.512746, 916.449041
1021, 919.648276, 998.954884, 991.446992, 919.648276
1031, 928.673005, 1007.363169, 1001.137881, 928.673005
1041, 932.838963, 1038.396323, 1014.609361, 932.838963
1051, 950.595876, 1046.233583, 1023.524548, 950.595876
1061, 948.400414, 1053.812351, 1031.775468, 948.400414
1071, 954.607522, 1060.807815, 1043.542757, 954.607522
1081, 974.525157, 1067.116390, 1052.494549, 974.525157
1091, 973.664722, 1072.872631, 1061.376636, 973.664722
1101, 989.869695, 1078.108633, 1070.920702, 989.869695
1111, 997.377938, 1109.283569, 1080.214518, 997.377938
1121, 992.278182, 1114.121010, 1092.017565, 992.278182
1131, 1018.276664, 1118.193974, 1102.520474, 1018.276664
1141, 1019.343185, 1121.565152, 1109.885574, 1019.343185
1151, 1022.232591, 1124.332905, 1116.850622, 1022.232591
1161, 1022.789373, 1155.557109, 1128.025918, 1022.789373
1171, 1052.275348, 1157.835107, 1137.336102, 1052.275348
1181, 1046.158251, 1159.366754, 1144.644864, 1046.158251
1191, 1057.891633, 1159.899777, 1154.068214, 1057.891633
1201, 1069.832599, 1190.796826, 1166.420619, 1069.832599
1211, 1089.960434, 1190.861521, 1175.492111, 1089.960434
1221, 1080.015605, 1190.280665, 1178.531874, 1080.015605
1231, 1090.597111, 1221.546344, 1195.032065, 1090.597111
1241, 1093.627490, 1220.075742, 1202.797460, 1093.627490
1251, 1099.952417, 1217.527265, 1208.434545, 1099.952417
1261, 1117.993077, 1248.511987, 1223.071407, 1117.993077
1271, 1125.241330, 1245.321075, 1225.436463, 1125.241330
1281, 1123.926814, 1276.547630, 1242.579663, 1123.926814
1291, 1145.260442, 1272.697995, 1246.674683, 1145.260442
1301, 1138.249484, 1267.734486, 1256.935611, 1138.249484
1311, 1164.437634, 1298.701235, 1271.537340, 1164.437634
1321, 1144.635053, 1292.567846, 1274.923788, 1144.635053
1331, 1175.147440, 1323.329244, 1288.217095, 1175.147440
1341, 1184.170477, 1316.298119, 1292.987281, 1184.170477
1351, 1190.476102, 1347.585415, 1308.438980, 1190.476102
1361, 1193.399136, 1339.749747, 1316.585494, 1193.399136
1371, 1212.134141, 1330.596867, 1318.729712, 1212.134141
1381, 1205.520619, 1361.883402, 1335.326497, 1205.520619
1391, 1218.965892, 1351.350361, 1340.469889, 1218.965892
1401, 1220.812552, 1382.284743, 1352.291888, 1220.812552
1411, 1218.649156, 1370.607228, 1356.148653, 1218.649156
1421, 1239.039362, 1401.999265, 1371.753925, 1239.039362
1431, 1251.191524, 1389.453995, 1377.593003, 1251.191524
1441, 1270.969941, 1420.715302, 1395.279563, 1270.969941
1451, 1265.557037, 1406.844941, 1392.706523, 1265.557037
1461, 1253.492147, 1438.012401, 1405.047458, 1253.492147
1471, 1273.857506, 1422.269524, 1409.406696, 1273.857506
1481, 1280.803283, 1453.159343, 1424.323661, 1280.803283
1491, 1294.847212, 1483.837016, 1435.422518, 1294.847212
1501, 1294.601823, 1467.177138, 1440.129653, 1294.601823
1511, 1311.967014, 1498.276036, 1458.887460, 1311.967014
1521, 1318.611071, 1480.178160, 1462.263545, 1318.611071
1531, 1325.056966, 1511.567740, 1480.047818, 1325.056966
1541, 1331.771665, 1491.813823, 1479.506487, 1331.771665
1551, 1344.191917, 1523.019722, 1490.864275, 1344.191917
1561, 1357.880775, 1554.008706, 1506.179111, 1357.880775
1571, 1363.089542, 1532.398174, 1509.558753, 1363.089542
1581, 1393.075087, 1563.174083, 1522.034312, 1393.075087
1591, 1363.704692, 1540.096597, 1520.697456, 1363.704692
1601, 1359.419396, 1571.429828, 1531.706110, 1359.419396
1611, 1411.452848, 1602.542090, 1547.234204, 1411.452848
1621, 1403.926282, 1578.175639, 1554.971722, 1403.926282
1631, 1394.203130, 1609.619777, 1566.759360, 1394.203130
1641, 1412.424516, 1582.821293, 1566.928802, 1412.424516
1651, 1416.036706, 1614.256437, 1580.966128, 1416.036706
1661, 1413.219005, 1645.245938, 1587.963761, 1413.219005
1671, 1432.182287, 1615.955920, 1593.762630, 1432.182287
1681, 1436.551769, 1646.861920, 1607.189541, 1436.551769
1691, 1435.603666, 1677.763058, 1620.065692, 1435.603666
1701, 1463.994167, 1646.820414, 1627.604054, 1463.994167
1711, 1476.945345, 1677.922047, 1644.621873, 1476.945345
1721, 1473.979983, 1709.080599, 1652.767950, 1473.979983
1731, 1473.395258, 1676.293359, 1654.799811, 1473.395258
1741, 1492.984453, 1707.886574, 1670.767710, 1492.984453
1751, 1500.230884, 1739.212729, 1679.011321, 1500.230884
1761, 1493.758045, 1703.991314, 1682.161796, 1493.758045
1771, 1513.071206, 1735.039433, 1699.830930, 1513.071206
1781, 1519.382338, 1765.883681, 1709.923881, 1519.382338
1791, 1512.085946, 1727.860375, 1707.960817, 1512.085946
1801, 1533.634802, 1758.858851, 1719.904874, 1533.634802
1811, 1536.998386, 1789.611718, 1732.278439, 1536.998386
1821, 1538.557187, 1749.200917, 1732.873838, 1538.557187
1831, 1549.679930, 1780.514768, 1751.282884, 1549.679930
1841, 1567.270616, 1811.690080, 1762.088719, 1567.270616
1851, 1594.784872, 1842.900622, 1768.250485, 1594.784872
1861, 1580.770776, 1800.545676, 1761.051339, 1580.770776
1871, 1574.589877, 1832.448798, 1783.095757, 1574.589877
1881, 1581.276179, 1863.793296, 1799.462964, 1581.276179
1891, 1590.722176, 1817.776562, 1796.533488, 1590.722176
1901, 1598.941932, 1848.907178, 1810.681375, 1598.941932
1911, 1602.426683, 1880.011238, 1823.516497, 1602.426683
1921, 1589.838714, 1910.995637, 1831.585928, 1589.838714
1931, 1605.973277, 1861.676964, 1830.617738, 1605.973277
1941, 1626.479314, 1892.338710, 1843.604482, 1626.479314
1951, 1651.036044, 1922.843178, 1860.703836, 1651.036044
1961, 1666.090999, 1870.309365, 1862.265898, 1666.090999
1971, 1680.932691, 1901.636464, 1879.406844, 1680.932691
1981, 1670.244767, 1932.835650, 1894.108660, 1670.244767
1991, 1679.263627, 1963.825444, 1904.493935, 1679.263627
2001, 1682.069454, 1908.341318, 1898.567296, 1682.069454
2011, 1689.339009, 1940.155828, 1907.302712, 1689.339009
2021, 1690.848072, 1971.941208, 1920.123355, 1690.848072
2031, 1686.622463, 2003.082198, 1931.363218, 1686.622463
2041, 1683.437472, 1943.583570, 1925.420390, 1683.437472
2051, 1707.951536, 1974.926822, 1943.236292, 1707.951536
2061, 1732.439889, 2006.398969, 1963.575008, 1732.439889
2071, 1733.868318, 2037.536605, 1978.951047, 1733.868318
2081, 1732.010518, 2068.314819, 1987.196016, 1732.010518
2091, 1733.079940, 2004.617784, 1977.090841, 1733.079940
2101, 1757.345814, 2035.037197, 1992.639333, 1757.345814
2111, 1758.333463, 2065.783481, 2004.357783, 1758.333463
2121, 1771.117076, 2096.619861, 2016.781301, 1771.117076
2131, 1796.132810, 2029.404559, 2013.758992, 1796.132810
2141, 1802.672095, 2060.913481, 2029.653889, 1802.672095
2151, 1817.797978, 2092.359162, 2051.659350, 1817.797978
2161, 1805.327284, 2123.727790, 2067.083306, 1805.327284
2171, 1786.011789, 2155.203277, 2073.768699, 1786.011789
2181, 1784.408909, 2084.102810, 2057.768573, 1784.408909
2191, 1812.749223, 2115.730505, 2070.224645, 1812.749223
2201, 1845.887552, 2147.468700, 2090.637778, 1845.887552
2211, 1843.289869, 2179.013008, 2103.799377, 1843.289869
2221, 1823.427462, 2210.602543, 2104.583391, 1823.427462
2231, 1802.098914, 2134.989209, 2090.484940, 1802.098914
2241, 1822.954469, 2166.458910, 2104.281945, 1822.954469
2251, 1839.056910, 2197.569645, 2121.969575, 1839.056910
2261, 1867.887467, 2228.285983, 2142.577536, 1867.887467
2271, 1867.476729, 2258.737216, 2149.762802, 1867.476729
2281, 1855.483075, 2176.880045, 2135.929824, 1855.483075
2291, 1865.995088, 2207.523876, 2144.839864, 1865.995088
2301, 1889.633653, 2238.142632, 2158.319365, 1889.633653
2311, 1909.308797, 2268.673481, 2174.296603, 1909.308797
2321, 1921.940856, 2299.332383, 2191.353972, 1921.940856
2331, 1927.961384, 2212.340891, 2186.122272, 1927.961384
2341, 1954.462339, 2244.012889, 2199.405475, 1954.462339
2351, 1975.726745, 2275.650599, 2218.321069, 1975.726745
2361, 1961.720923, 2307.081061, 2231.537182, 1961.720923
2371, 1972.800876, 2338.016245, 2243.736057, 1972.800876
2381, 1975.404713, 2244.459730, 2234.300282, 1975.404713
2391, 1964.128105, 2276.327886, 2232.789733, 1964.128105
2401, 1983.690743, 2307.885170, 2244.606343, 1983.690743
2411, 1998.410018, 2339.782308, 2262.660056, 1998.410018
2421, 1993.375577, 2371.723538, 2276.035816, 1993.375577
2431, 1983.303219, 2403.518238, 2289.622147, 1983.303219
2441, 1970.337417, 2304.510406, 2279.541951, 1970.337417
2451, 1965.928002, 2336.372630, 2285.212563, 1965.928002
2461, 1983.251471, 2367.529541, 2297.696848, 1983.251471
2471, 2009.611130, 2398.480272, 2319.510576, 2009.611130
2481, 2018.146274, 2429.187026, 2335.557156, 2018.146274
2491, 2031.745311, 2459.686705, 2352.929190, 2031.745311
2501, 2033.816451, 2352.619711, 2345.080797, 2033.816451
2511, 2010.802132, 2384.000949, 2340.566730, 2010.802132
2521, 2029.525388, 2414.550197, 2345.543300, 2029.525388
2531, 2076.596751, 2444.910318, 2365.667093, 2076.596751
2541, 2104.838332, 2475.548281, 2383.676947, 2104.838332
2551, 2122.691854, 2506.142681, 2403.853820, 2122.691854
2561, 2121.551901, 2536.996031, 2417.527189, 2121.551901
2571, 2112.136211, 2423.853127, 2403.413132, 2112.136211
2581, 2098.527871, 2455.875403, 2406.906077, 2098.527871
2591, 2119.409891, 2487.236588, 2424.429057, 2119.409891
2601, 2153.019341, 2518.672285, 2445.504215, 2153.019341
2611, 2179.955323, 2550.057180, 2459.428766, 2179.955323
2621, 2195.104946, 2581.303298, 2471.766249, 2195.104946
2631, 2199.474166, 2612.833614, 2477.747041, 2199.474166
2641, 2166.827147, 2492.552059, 2460.471478, 2166.827147
2651, 2141.180535, 2525.047346, 2453.554635, 2141.180535
2661, 2141.739028, 2557.109898, 2461.897308, 2141.739028
2671, 2163.758295, 2589.180532, 2484.258349, 2163.758295
2681, 2184.106779, 2621.060676, 2509.805216, 2184.106779
2691, 2178.469568, 2652.930696, 2530.662026, 2178.469568
2701, 2177.140115, 2684.823962, 2543.165070, 2177.140115
2711, 2156.930035, 2555.948661, 2532.583761, 2156.930035
2721, 2121.763369, 2588.293986, 2529.989626, 2121.763369
2731, 2119.351618, 2619.692310, 2531.251817, 2119.351618
2741, 2122.070456, 2650.777727, 2532.413713, 2122.070456
2751, 2156.851684, 2681.740076, 2542.962282, 2156.851684
2761, 2194.294054, 2712.337492, 2559.598856, 2194.294054
2771, 2230.343384, 2742.751177, 2579.841366, 2230.343384
2781, 2277.778930, 2602.137896, 2577.668105, 2277.778930
2791, 2259.981997, 2634.160274, 2583.787593, 2259.981997
2801, 2245.246807, 2665.400431, 2592.296275, 2245.246807
2811, 2230.648682, 2695.995933, 2596.869859, 2230.648682
2821, 2232.723065, 2726.543637, 2606.519012, 2232.723065
2831, 2244.915652, 2757.169016, 2614.756438, 2244.915652
2841, 2279.100657, 2787.735592, 2630.277854, 2279.100657
2851, 2303.245037, 2818.353948, 2645.555494, 2303.245037
2861, 2351.305958, 2667.462837, 2646.214867, 2351.305958
2871, 2344.679303, 2699.748343, 2661.315055, 2344.679303
2881, 2337.468417, 2731.567816, 2671.110428, 2337.468417
2891, 2358.491009, 2762.955665, 2690.700856, 2358.491009
2901, 2377.523717, 2794.310213, 2707.360913, 2377.523717
2911, 2369.670550, 2825.868681, 2716.177407, 2369.670550
2921, 2357.166498, 2857.285879, 2724.525396, 2357.166498
2931, 2362.503737, 2888.736760, 2735.725031, 2362.503737
2941, 2355.740933, 2920.274933, 2740.702568, 2355.740933
2951, 2359.301319, 2760.176326, 2729.563416, 2359.301319
2961, 2324.483689, 2793.228717, 2731.648710, 2324.483689
2971, 2304.940096, 2825.488517, 2737.814924, 2304.940096
2981, 2326.902490, 2857.257946, 2751.799820, 2326.902490
2991, 2355.016430, 2889.022016, 2769.987404, 2355.016430
3001, 2370.303893, 2920.925624, 2785.114638, 2370.303893
3011, 2382.016553, 2952.581403, 2799.313896, 2382.016553
3021, 2392.790013, 2984.205558, 2809.568085, 2392.790013
3031, 2411.672241, 2809.956903, 2792.306830, 2411.672241
3041, 2407.490534, 2843.690592, 2808.852631, 2407.490534
3051, 2363.979079, 2876.851041, 2813.002976, 2363.979079
3061, 2336.687104, 2909.044457, 2820.054664, 2336.687104
3071, 2353.961757, 2940.199561, 2834.289888, 2353.961757
3081, 2394.871181, 2970.675967, 2858.538941, 2394.871181
3091, 2441.761084, 3000.910579, 2881.859363, 2441.761084
3101, 2481.905848, 3030.916289, 2903.743546, 2481.905848
3111, 2515.507096, 3060.937131, 2922.691405, 2515.507096
3121, 2534.683398, 3091.169741, 2929.200649, 2534.683398
3131, 2567.588430, 2902.806433, 2910.852390, 2567.588430
3141, 2575.230817, 2935.241626, 2913.236513, 2575.230817
3151, 2532.067108, 2967.321677, 2902.233179, 2532.067108
3161, 2503.241959, 2998.967340, 2900.792189, 2503.241959
3171, 2485.356688, 3030.036403, 2910.005052, 2485.356688
3181, 2485.470913, 3060.699499, 2925.001179, 2485.470913
3191, 2501.617404, 3091.129875, 2949.068153, 2501.617404
3201, 2521.708311, 3121.074933, 2974.925398, 2521.708311
3211, 2562.859232, 3150.686347, 3000.472546, 2562.859232
3221, 2602.865578, 3180.323330, 3020.835411, 2602.865578
3231, 2657.113404, 2975.926736, 3014.598079, 2657.113404
3241, 2658.638958, 3008.351175, 3036.990280, 2658.638958
3251, 2620.737558, 3040.947074, 3041.446259, 2620.737558
3261, 2585.298281, 3073.167376, 3037.503646, 2585.298281
3271, 2569.643052, 3105.047897, 3033.493282, 2569.643052
3281, 2575.472144, 3136.789968, 3035.131411, 2575.472144
3291, 2590.990341, 3168.720019, 3048.884165, 2590.990341
3301, 2598.629430, 3200.825161, 3058.716251, 2598.629430
3311, 2593.674991, 3232.721668, 3062.568476, 2593.674991
3321, 2611.770084, 3264.279188, 3069.648028, 2611.770084
3331, 2646.991360, 3295.636428, 3081.119068, 2646.991360
3341, 2703.607284, 3076.608415, 3061.932592, 2703.607284
3351, 2731.672843, 3110.214326, 3083.900396, 2731.672843
3361, 2714.747090, 3143.813473, 3092.416624, 2714.747090
3371, 2657.555273, 3177.060443, 3092.117403, 2657.555273
3381, 2630.945601, 3210.006450, 3100.599376, 2630.945601
3391, 2629.338607, 3242.727170, 3113.088356, 2629.338607
3401, 2641.092747, 3275.231768, 3130.262876, 2641.092747
3411, 2634.256726, 3307.589285, 3147.390760, 2634.256726
3421, 2622.217758, 3339.662095, 3159.280283, 2622.217758
3431, 2623.931490, 3371.483873, 3169.874593, 2623.931490
3441, 2625.275304, 3403.069250, 3178.235529, 2625.275304
3451, 2649.797631, 3164.763338, 3148.095225, 2649.797631
3461, 2663.469891, 3198.134308, 3166.345259, 2663.469891
3471, 2688.707309, 3231.475967, 3183.916692, 2688.707309
3481, 2679.409627, 3264.525615, 3186.728280, 2679.409627
3491, 2646.366855, 3296.856971, 3183.887885, 2646.366855
3501, 2634.646542, 3328.515136, 3182.901016, 2634.646542
3511, 2651.740455, 3359.735639, 3191.246851, 2651.740455
3521, 2674.394445, 3390.804361, 3207.182049, 2674.394445
3531, 2695.421418, 3421.847945, 3225.794422, 2695.421418
3541, 2705.185269, 3452.833820, 3243.380271, 2705.185269
3551, 2723.603500, 3483.706164, 3258.547001, 2723.603500
3561, 2742.662030, 3514.493148, 3276.082680, 2742.662030
3571, 2761.398229, 3545.000214, 3294.148751, 2761.398229
3581, 2781.572391, 3286.413907, 3269.356993, 2781.572391
3591, 2810.324739, 3318.632987, 3295.585378, 2810.324739
3601, 2855.203629, 3350.763958, 3320.834806, 2855.203629
3611, 2871.261129, 3382.483591, 3339.015442, 2871.261129
3621, 2858.342357, 3413.736667, 3348.299971, 2858.342357
3631, 2862.737731, 3444.507022, 3356.475855, 2862.737731
3641, 2856.763527, 3474.790703, 3368.731809, 2856.763527
3651, 2854.773321, 3504.804487, 3381.455447, 2854.773321
3661, 2861.669527, 3534.604319, 3393.766831, 2861.669527
3671, 2861.201948, 3564.251263, 3401.382231, 2861.201948
3681, 2864.877456, 3593.828062, 3407.490245, 2864.877456
3691, 2888.984818, 3623.585060, 3412.070406, 2888.984818
3701, 2889.379040, 3653.469207, 3410.780979, 2889.379040
3711, 2893.729168, 3370.604791, 3355.795694, 2893.729168
3721, 2905.155976, 3402.960950, 3374.137124, 2905.155976
3731, 2923.731084, 3435.568553, 3398.121304, 2923.731084
3741, 2945.604019, 3468.443180, 3422.327190, 2945.604019
3751, 2935.725113, 3501.151972, 3433.884722, 2935.725113
3761, 2927.255349, 3533.482384, 3443.413448, 2927.255349
3771, 2938.927738, 3565.349255, 3453.475907, 2938.927738
3781, 2960.525442, 3596.863503, 3464.231784, 2960.525442
3791, 2989.111612, 3628.451243, 3480.264397, 2989.111612
3801, 3019.173457, 3660.321322, 3496.971956, 3019.173457
3811, 3022.009311, 3692.315058, 3508.499856, 3022.009311
3821, 3019.975157, 3724.165488, 3517.321429, 3019.975157
3831, 2998.140367, 3756.109644, 3523.311496, 2998.140367
3841, 2972.286327, 3788.027583, 3523.914305, 2972.286327
3851, 2951.230006, 3481.035346, 3461.126208, 2951.230006
3861, 2959.798546, 3514.366109, 3482.564685, 2959.798546
3871, 2953.864707, 3548.024014, 3504.004173, 2953.864707
3881, 2948.234208, 3581.661039, 3526.612763, 2948.234208
3891, 2932.304555, 3615.381338, 3545.250703, 2932.304555
3901, 2898.995059, 3648.847275, 3555.129907, 2898.995059
3911, 2865.432302, 3681.880388, 3562.198926, 2865.432302
3921, 2845.452024, 3714.432657, 3571.398376, 2845.452024
3931, 2841.682029, 3746.522226, 3584.142561, 2841.682029
3941, 2858.705605, 3778.314216, 3596.451177, 2858.705605
3951, 2890.737864, 3809.967383, 3615.916324, 2890.737864
3961, 2910.903836, 3841.357962, 3626.041724, 2910.903836
3971, 2939.699639, 3872.485492, 3627.713117, 2939.699639
3981, 2979.055068, 3903.551199, 3633.583753, 2979.055068
3991, 3015.291832, 3934.729207, 3639.466043, 3015.291832
4001, 3023.741448, 3598.667799, 3560.163753, 3023.741448
4011, 3066.783404, 3631.132128, 3574.233903, 3066.783404
4021, 3092.576075, 3664.219376, 3590.915214, 3092.576075
4031, 3096.378866, 3697.790834, 3602.152429, 3096.378866
4041, 3101.487360, 3731.474657, 3617.101131, 3101.487360
4051, 3107.606206, 3765.131814, 3638.495712, 3107.606206
4061, 3079.115624, 3798.455141, 3650.355485, 3079.115624
4071, 3038.803740, 3831.133197, 3659.806485, 3038.803740
4081, 3015.979623, 3863.182286, 3667.771886, 3015.979623
4091, 3007.228021, 3894.715901, 3683.063486, 3007.228021
4101, 3013.782449, 3926.070304, 3703.911245, 3013.782449
4111, 3034.702450, 3957.404216, 3729.144781, 3034.702450
4121, 3059.090618, 3988.615629, 3758.637374, 3059.090618
4131, 3078.196825, 4019.409258, 3786.504539, 3078.196825
4141, 3102.084136, 4049.706619, 3808.040742, 3102.084136
4151, 3132.282584, 4079.751520, 3829.821697, 3132.282584
4161, 3145.640530, 4109.391567, 3841.645965, 3145.640530
4171, 3130.707479, 3739.766377, 3759.220483, 3130.707479
4181, 3172.561328, 3769.577775, 3772.803453, 3172.561328
4191, 3204.573885, 3799.827318, 3786.135054, 3204.573885
4201, 3234.567253, 3830.569294, 3799.879701, 3234.567253
4211, 3249.431811, 3861.455906, 3811.637598, 3249.431811
4221, 3267.920111, 3892.464989, 3821.904098, 3267.920111
4231, 3285.937439, 3923.657575, 3831.856431, 3285.937439
4241, 3287.598364, 3954.666807, 3836.361266, 3287.598364
4251, 3281.704506, 3985.502065, 3841.104641, 3281.704506
4261, 3274.464738, 4016.090170, 3850.478608, 3274.464738
4271, 3278.742266, 4046.206519, 3863.681215, 3278.742266
4281, 3284.397823, 4076.079689, 3880.752205, 3284.397823
4291, 3297.378844, 4105.873419, 3906.981736, 3297.378844
4301, 3304.934987, 4135.591574, 3929.538528, 3304.934987
4311, 3313.128459, 4165.115248, 3952.873037, 3313.128459
4321, 3326.282413, 4194.566054, 3971.787795, 3326.282413
4331, 3348.558608, 4224.274543, 3994.503516, 3348.558608
4341, 3376.898256, 4254.163529, 4008.975099, 3376.898256
4351, 3351.809716, 3847.945786, 3914.665885, 3351.809716
4361, 3391.896691, 3878.124511, 3932.078071, 3391.896691
4371, 3433.723055, 3909.014850, 3951.405217, 3433.723055
4381, 3457.091845, 3940.685867, 3971.945088, 3457.091845
4391, 3488.947957, 3973.124985, 3996.108774, 3488.947957
4401, 3496.580510, 4005.975977, 4013.642991, 3496.580510
4411, 3498.869699, 4039.060026, 4025.332070, 3498.869699
4421, 3486.575557, 4072.457663, 4027.573917, 3486.575557
4431, 3443.829363, 4105.837256, 4012.680727, 3443.829363
4441, 3379.278614, 4139.095918, 3996.487898, 3379.278614
4451, 3318.109188, 4172.010058, 3982.276503, 3318.109188
4461, 3289.453217, 4204.579116, 3978.679753, 3289.453217
4471, 3275.033657, 4236.976334, 3978.212326, 3275.033657
4481, 3275.948726, 4269.336211, 3982.525632, 3275.948726
4491, 3285.377710, 4301.697885, 3988.008160, 3285.377710
4501, 3295.974912, 4333.918864, 3990.124966, 3295.974912
4511, 3313.765467, 4365.860511, 4003.030806, 3313.765467
4521, 3339.749477, 4397.492115, 4016.983067, 3339.749477
4531, 3358.114391, 4428.928662, 4032.325763, 3358.114391
4541, 3375.243724, 4460.191654, 4045.512908, 3375.243724
4551, 3314.386562, 4014.835570, 3930.916687, 3314.386562
4561, 3346.976676, 4045.802426, 3956.515431, 3346.976676
4571, 3371.084514, 4077.146299, 3982.070198, 3371.084514
4581, 3413.864356, 4109.051255, 4019.692154, 3413.864356
4591, 3461.982430, 4141.548709, 4058.319091, 3461.982430
4601, 3509.580798, 4174.515506, 4094.531083, 3509.580798
4611, 3538.624513, 4207.632776, 4125.792855, 3538.624513
4621, 3567.106730, 4240.891656, 4156.824479, 3567.106730
4631, 3589.453638, 4274.342196, 4183.434418, 3589.453638
4641, 3591.342449, 4307.762440, 4201.116730, 3591.342449
4651, 3566.987493, 4341.020170, 4211.451383, 3566.987493
4661, 3547.518066, 4374.198121, 4223.944607, 3547.518066
