N, Var_U, Var_CV, Var_P, Var_R
2448, 0.042188, 0.656198, 0.436394, 0.042188
2499, 0.038449, 0.652312, 0.435471, 0.038449
2550, 0.035711, 0.648356, 0.433020, 0.035711
2601, 0.034315, 0.644139, 0.429591, 0.034315
2652, 0.029652, 0.639911, 0.424309, 0.029652
2703, 0.025663, 0.635892, 0.419252, 0.025663
2754, 0.024943, 0.631977, 0.414662, 0.024943
2805, 0.023935, 0.628558, 0.409144, 0.023935
2856, 0.026443, 0.625623, 0.403961, 0.026443
2907, 0.029049, 0.623285, 0.398662, 0.029049
2958, 0.029310, 0.622127, 0.392797, 0.029310
3009, 0.034764, 0.622039, 0.388556, 0.034764
3060, 0.041333, 0.622118, 0.384806, 0.041333
3111, 0.047956, 0.621958, 0.382265, 0.047956
3162, 0.054740, 0.621363, 0.379844, 0.054740
3213, 0.063743, 0.620356, 0.376206, 0.063743
3264, 0.073426, 0.619021, 0.372070, 0.073426
3315, 0.081807, 0.617455, 0.368079, 0.081807
3366, 0.089272, 0.615739, 0.363773, 0.089272
3417, 0.093688, 0.613966, 0.358632, 0.093688
3468, 0.094854, 0.612135, 0.353008, 0.094854
3519, 0.094816, 0.610344, 0.347993, 0.094816
3570, 0.092181, 0.608748, 0.342820, 0.092181
3621, 0.085554, 0.607178, 0.336964, 0.085554
3672, 0.076418, 0.605437, 0.330839, 0.076418
3723, 0.065209, 0.603484, 0.324308, 0.065209
3774, 0.057183, 0.601345, 0.317362, 0.057183
3825, 0.051948, 0.599085, 0.310473, 0.051948
3876, 0.048004, 0.596810, 0.303341, 0.048004
3927, 0.048273, 0.594625, 0.296349, 0.048273
3978, 0.047824, 0.592559, 0.289539, 0.047824
4029, 0.045466, 0.590990, 0.281876, 0.045466
4080, 0.040005, 0.590009, 0.274285, 0.040005
4131, 0.033633, 0.589509, 0.266809, 0.033633
4182, 0.027301, 0.589529, 0.259421, 0.027301
4233, 0.017595, 0.589995, 0.251536, 0.017595
4284, 0.006066, 0.590769, 0.242395, 0.006066
4335, 0.000377, 0.591609, 0.231535, 0.000377
4386, 0.000935, 0.592466, 0.220650, 0.000935
4437, 0.001373, 0.593231, 0.210604, 0.001373
4488, 0.005611, 0.593860, 0.199847, 0.005611
4539, 0.009504, 0.594349, 0.189071, 0.009504
4590, 0.011512, 0.594732, 0.177883, 0.011512
4641, 0.011491, 0.594951, 0.166256, 0.011491
4692, 0.014539, 0.594974, 0.154981, 0.014539
4743, 0.017474, 0.594818, 0.145052, 0.017474
4794, 0.018796, 0.594564, 0.136817, 0.018796
4845, 0.024782, 0.594304, 0.127479, 0.024782
4896, 0.027978, 0.594013, 0.118884, 0.027978
4947, 0.031340, 0.593641, 0.110494, 0.031340
4998, 0.036572, 0.593146, 0.100846, 0.036572
5049, 0.040467, 0.592582, 0.093287, 0.040467
5100, 0.043892, 0.592039, 0.087475, 0.043892
5151, 0.049054, 0.591486, 0.082951, 0.049054
5202, 0.054012, 0.590943, 0.079174, 0.054012
5253, 0.057214, 0.590333, 0.075562, 0.057214
5304, 0.060175, 0.589634, 0.073143, 0.060175
5355, 0.066472, 0.588837, 0.070771, 0.066472
5406, 0.073596, 0.587943, 0.068585, 0.073596
5457, 0.077256, 0.586974, 0.068239, 0.077256
5508, 0.079829, 0.585910, 0.068164, 0.079829
5559, 0.081324, 0.584746, 0.066876, 0.081324
5610, 0.086656, 0.583589, 0.064954, 0.086656
5661, 0.092644, 0.582509, 0.062644, 0.092644
5712, 0.099579, 0.581621, 0.060243, 0.099579
5763, 0.106114, 0.580823, 0.058398, 0.106114
5814, 0.106440, 0.580153, 0.056533, 0.106440
5865, 0.103206, 0.579690, 0.054600, 0.103206
5916, 0.097948, 0.579389, 0.053379, 0.097948
5967, 0.094285, 0.579203, 0.052830, 0.094285
6018, 0.086801, 0.579150, 0.053013, 0.086801
6069, 0.076512, 0.579092, 0.052505, 0.076512
6120, 0.064911, 0.579045, 0.051325, 0.064911
6171, 0.053744, 0.579022, 0.049917, 0.053744
6222, 0.041906, 0.578966, 0.048346, 0.041906
6273, 0.028113, 0.578874, 0.047473, 0.028113
6324, 0.014865, 0.578757, 0.046589, 0.014865
6375, 0.001843, 0.578609, 0.045317, 0.001843
6426, -0.001191, 0.578428, 0.043785, -0.001191
6477, -0.001642, 0.578200, 0.043528, -0.001642
6528, -0.002565, 0.577921, 0.043239, -0.002565
6579, -0.003635, 0.577589, 0.045031, -0.003635
6630, 0.001789, 0.577221, 0.047224, 0.001789
6681, 0.012339, 0.576828, 0.049857, 0.012339
6732, 0.022613, 0.576383, 0.052279, 0.022613
6783, 0.029894, 0.575884, 0.055426, 0.029894
6834, 0.033535, 0.575353, 0.057653, 0.033535
6885, 0.036375, 0.574806, 0.060299, 0.036375
6936, 0.035614, 0.574248, 0.063447, 0.035614
6987, 0.034737, 0.573667, 0.064943, 0.034737
7038, 0.033419, 0.573044, 0.065211, 0.033419
7089, 0.035174, 0.572346, 0.064654, 0.035174
7140, 0.038992, 0.571553, 0.063560, 0.038992
7191, 0.039287, 0.570676, 0.061192, 0.039287
7242, 0.038014, 0.569645, 0.057781, 0.038014
7293, 0.038621, 0.568403, 0.054188, 0.038621
7344, 0.037911, 0.566906, 0.051122, 0.037911
7395, 0.038876, 0.565123, 0.048155, 0.038876
7446, 0.038706, 0.563070, 0.045029, 0.038706
7497, 0.037842, 0.560795, 0.042255, 0.037842
7548, 0.037297, 0.558322, 0.040195, 0.037297
7599, 0.036572, 0.555717, 0.039199, 0.036572
7650, 0.035188, 0.553006, 0.038596, 0.035188
7701, 0.031442, 0.550250, 0.037143, 0.031442
7752, 0.029896, 0.547485, 0.035646, 0.029896
7803, 0.032777, 0.544684, 0.034994, 0.032777
7854, 0.037154, 0.541828, 0.035111, 0.037154
7905, 0.044175, 0.538890, 0.035596, 0.044175
7956, 0.052487, 0.535882, 0.036074, 0.052487
8007, 0.061205, 0.532841, 0.036784, 0.061205
8058, 0.065610, 0.529718, 0.038686, 0.065610
8109, 0.069978, 0.526476, 0.040576, 0.069978
8160, 0.071238, 0.523159, 0.041483, 0.071238
8211, 0.069655, 0.519794, 0.042420, 0.069655
8262, 0.066936, 0.516494, 0.043820, 0.066936
8313, 0.069258, 0.513471, 0.045088, 0.069258
8364, 0.069278, 0.510502, 0.046470, 0.069278
8415, 0.059367, 0.507577, 0.047968, 0.059367
8466, 0.044685, 0.504818, 0.049613, 0.044685
8517, 0.032795, 0.502302, 0.050212, 0.032795
8568, 0.022698, 0.499974, 0.049677, 0.022698
8619, 0.016350, 0.497755, 0.048899, 0.016350
8670, 0.006695, 0.495561, 0.047235, 0.006695
8721, -0.005099, 0.493422, 0.044602, -0.005099
8772, -0.012707, 0.491309, 0.042925, -0.012707
8823, -0.016680, 0.489196, 0.040642, -0.016680
8874, -0.015354, 0.487072, 0.038812, -0.015354
8925, -0.010542, 0.484936, 0.035924, -0.010542
8976, -0.006835, 0.482807, 0.032409, -0.006835
9027, 0.001639, 0.480754, 0.028593, 0.001639
9078, 0.010887, 0.478752, 0.025121, 0.010887
9129, 0.019031, 0.476738, 0.022072, 0.019031
9180, 0.023700, 0.474717, 0.020510, 0.023700
9231, 0.030772, 0.472680, 0.018332, 0.030772
9282, 0.034051, 0.470641, 0.015504, 0.034051
9333, 0.031887, 0.468638, 0.011745, 0.031887
9384, 0.026659, 0.466679, 0.008272, 0.026659
9435, 0.017620, 0.464733, 0.004870, 0.017620
9486, 0.006302, 0.462840, 0.001541, 0.006302
9537, -0.006418, 0.461025, -0.001512, -0.006418
9588, -0.020527, 0.459279, -0.004056, -0.020527
9639, -0.033752, 0.457598, -0.007235, -0.033752
9690, -0.046019, 0.455950, -0.009203, -0.046019
9741, -0.058953, 0.454273, -0.010607, -0.058953
9792, -0.068105, 0.452548, -0.011170, -0.068105
9843, -0.078376, 0.450751, -0.011883, -0.078376
9894, -0.089056, 0.448849, -0.012585, -0.089056
9945, -0.096496, 0.446826, -0.011997, -0.096496
9996, -0.099601, 0.444715, -0.011280, -0.099601
10047, -0.102025, 0.442514, -0.009746, -0.102025
10098, -0.099581, 0.440210, -0.007546, -0.099581
10149, -0.094785, 0.437814, -0.005243, -0.094785
10200, -0.089069, 0.435304, -0.002550, -0.089069
10251, -0.083179, 0.432713, -0.000457, -0.083179
10302, -0.081660, 0.430072, 0.000628, -0.081660
10353, -0.081826, 0.427338, 0.002057, -0.081826
10404, -0.079450, 0.424497, 0.002895, -0.079450
10455, -0.079300, 0.421569, 0.002132, -0.079300
10506, -0.080414, 0.418564, 0.001478, -0.080414
10557, -0.082710, 0.415491, 0.001390, -0.082710
10608, -0.082466, 0.412425, 0.002087, -0.082466
10659, -0.084847, 0.409316, 0.002971, -0.084847
10710, -0.090041, 0.406163, 0.005042, -0.090041
10761, -0.096392, 0.402980, 0.007118, -0.096392
10812, -0.101303, 0.399772, 0.009167, -0.101303
10863, -0.103188, 0.396567, 0.011341, -0.103188
10914, -0.102849, 0.393425, 0.013408, -0.102849
10965, -0.101164, 0.390392, 0.016607, -0.101164
11016, -0.099011, 0.387414, 0.019159, -0.099011
11067, -0.099785, 0.384580, 0.021791, -0.099785
11118, -0.097060, 0.381838, 0.025746, -0.097060
11169, -0.090172, 0.379080, 0.028984, -0.090172
11220, -0.083551, 0.376371, 0.030480, -0.083551
11271, -0.078143, 0.373755, 0.029973, -0.078143
11322, -0.070036, 0.371253, 0.027345, -0.070036
11373, -0.058795, 0.368838, 0.025157, -0.058795
11424, -0.046617, 0.366524, 0.022997, -0.046617
11475, -0.036464, 0.364389, 0.019950, -0.036464
11526, -0.025221, 0.362372, 0.016236, -0.025221
11577, -0.011648, 0.360387, 0.011866, -0.011648
11628, -0.003817, 0.358388, 0.008393, -0.003817
11679, -0.001378, 0.356396, 0.006695, -0.001378
11730, 0.000073, 0.354424, 0.005551, 0.000073
11781, -0.002427, 0.352522, 0.004587, -0.002427
11832, -0.001903, 0.350705, 0.002500, -0.001903
11883, -0.003011, 0.348892, -0.000792, -0.003011
11934, -0.007443, 0.347071, -0.002957, -0.007443
11985, -0.014413, 0.345250, -0.005541, -0.014413
12036, -0.021638, 0.343459, -0.007979, -0.021638
12087, -0.029184, 0.341689, -0.010308, -0.029184
12138, -0.031828, 0.339869, -0.013307, -0.031828
12189, -0.034354, 0.338001, -0.016352, -0.034354
12240, -0.036077, 0.336081, -0.019453, -0.036077
12291, -0.034510, 0.334142, -0.021639, -0.034510
12342, -0.034107, 0.332192, -0.021992, -0.034107
12393, -0.031745, 0.330242, -0.020623, -0.031745
12444, -0.029417, 0.328312, -0.019505, -0.029417
12495, -0.029701, 0.326422, -0.018443, -0.029701
12546, -0.028231, 0.324588, -0.017744, -0.028231
12597, -0.029302, 0.322828, -0.017614, -0.029302
12648, -0.032806, 0.321096, -0.018553, -0.032806
12699, -0.037995, 0.319318, -0.019358, -0.037995
12750, -0.042882, 0.317464, -0.019750, -0.042882
12801, -0.049117, 0.315518, -0.020827, -0.049117
12852, -0.054756, 0.313417, -0.022779, -0.054756
12903, -0.059860, 0.311110, -0.025181, -0.059860
12954, -0.066351, 0.308605, -0.027113, -0.066351
13005, -0.074868, 0.305929, -0.029581, -0.074868
13056, -0.081660, 0.303168, -0.032612, -0.081660
13107, -0.088837, 0.300387, -0.035762, -0.088837
13158, -0.099181, 0.297591, -0.037824, -0.099181
13209, -0.109859, 0.294747, -0.039458, -0.109859
13260, -0.116748, 0.291967, -0.042000, -0.116748
13311, -0.120152, 0.289236, -0.044228, -0.120152
13362, -0.124550, 0.286519, -0.046219, -0.124550
13413, -0.129690, 0.283792, -0.048051, -0.129690
13464, -0.130574, 0.281033, -0.050408, -0.130574
13515, -0.127943, 0.278230, -0.053166, -0.127943
13566, -0.125727, 0.275381, -0.054612, -0.125727
13617, -0.121987, 0.272496, -0.056174, -0.121987
13668, -0.119606, 0.269595, -0.057679, -0.119606
13719, -0.116272, 0.266733, -0.059806, -0.116272
13770, -0.111088, 0.263973, -0.063065, -0.111088
13821, -0.106213, 0.261353, -0.066479, -0.106213
13872, -0.103010, 0.258904, -0.070404, -0.103010
13923, -0.105128, 0.256709, -0.073847, -0.105128
13974, -0.105738, 0.254715, -0.076742, -0.105738
14025, -0.102009, 0.252848, -0.079828, -0.102009
14076, -0.099088, 0.251044, -0.083220, -0.099088
14127, -0.096394, 0.249311, -0.086603, -0.096394
14178, -0.093262, 0.247682, -0.089381, -0.093262
14229, -0.090210, 0.246105, -0.090805, -0.090210
14280, -0.086038, 0.244612, -0.090518, -0.086038
14331, -0.078346, 0.243185, -0.089285, -0.078346
14382, -0.073595, 0.241803, -0.087786, -0.073595
14433, -0.066661, 0.240509, -0.086830, -0.066661
14484, -0.065362, 0.239315, -0.085456, -0.065362
14535, -0.068626, 0.238179, -0.083839, -0.068626
14586, -0.072881, 0.237028, -0.083510, -0.072881
14637, -0.072210, 0.235832, -0.082558, -0.072210
14688, -0.070234, 0.234581, -0.082758, -0.070234
14739, -0.071032, 0.233299, -0.084114, -0.071032
14790, -0.068650, 0.232006, -0.084274, -0.068650
14841, -0.059786, 0.230683, -0.084199, -0.059786
14892, -0.051154, 0.229348, -0.084271, -0.051154
14943, -0.045698, 0.228032, -0.083082, -0.045698
14994, -0.035482, 0.226784, -0.081576, -0.035482
15045, -0.022195, 0.225624, -0.080095, -0.022195
15096, -0.009158, 0.224584, -0.078176, -0.009158
15147, -0.001992, 0.223677, -0.076135, -0.001992
15198, -0.001359, 0.222952, -0.075221, -0.001359
15249, -0.006610, 0.222330, -0.074230, -0.006610
15300, -0.018347, 0.221761, -0.074180, -0.018347
15351, -0.031309, 0.221220, -0.073525, -0.031309
15402, -0.041887, 0.220689, -0.073025, -0.041887
15453, -0.048722, 0.220165, -0.073538, -0.048722
15504, -0.053044, 0.219648, -0.074267, -0.053044
15555, -0.054287, 0.219135, -0.074640, -0.054287
15606, -0.053465, 0.218619, -0.075005, -0.053465
15657, -0.053318, 0.218073, -0.074398, -0.053318
15708, -0.055236, 0.217498, -0.072868, -0.055236
15759, -0.056565, 0.216954, -0.072839, -0.056565
15810, -0.053699, 0.216462, -0.073675, -0.053699
15861, -0.050197, 0.215988, -0.073286, -0.050197
15912, -0.046568, 0.215551, -0.072599, -0.046568
15963, -0.040605, 0.215168, -0.072237, -0.040605
16014, -0.035124, 0.214843, -0.072158, -0.035124
16065, -0.035156, 0.214572, -0.072297, -0.035156
16116, -0.038837, 0.214357, -0.072560, -0.038837
16167, -0.038499, 0.214208, -0.072598, -0.038499
16218, -0.037070, 0.214104, -0.072816, -0.037070
16269, -0.033238, 0.214026, -0.073978, -0.033238
16320, -0.027447, 0.213948, -0.074341, -0.027447
16371, -0.026439, 0.213816, -0.076566, -0.026439
16422, -0.024648, 0.213562, -0.079058, -0.024648
16473, -0.027328, 0.213150, -0.080995, -0.027328
16524, -0.033699, 0.212567, -0.082530, -0.033699
16575, -0.038009, 0.211845, -0.083741, -0.038009
16626, -0.043116, 0.210985, -0.084258, -0.043116
16677, -0.047323, 0.209954, -0.083531, -0.047323
16728, -0.055005, 0.208725, -0.081237, -0.055005
16779, -0.061771, 0.207304, -0.079218, -0.061771
16830, -0.069945, 0.205728, -0.077371, -0.069945
16881, -0.080184, 0.204055, -0.077083, -0.080184
16932, -0.089109, 0.202329, -0.077108, -0.089109
16983, -0.098884, 0.200568, -0.076408, -0.098884
17034, -0.110775, 0.198807, -0.077392, -0.110775
17085, -0.121518, 0.197063, -0.078210, -0.121518
17136, -0.132558, 0.195320, -0.078444, -0.132558
17187, -0.140969, 0.193593, -0.078502, -0.140969
17238, -0.145083, 0.191877, -0.079078, -0.145083
17289, -0.144709, 0.190208, -0.079398, -0.144709
17340, -0.141794, 0.188608, -0.078942, -0.141794
17391, -0.132776, 0.187083, -0.077845, -0.132776
17442, -0.122117, 0.185602, -0.076745, -0.122117
17493, -0.115448, 0.184145, -0.075598, -0.115448
17544, -0.104981, 0.182795, -0.073860, -0.104981
17595, -0.093197, 0.181708, -0.072571, -0.093197
17646, -0.079761, 0.180913, -0.071659, -0.079761
17697, -0.069827, 0.180318, -0.070247, -0.069827
17748, -0.063581, 0.179761, -0.069008, -0.063581
17799, -0.062596, 0.179216, -0.068506, -0.062596
17850, -0.063872, 0.178693, -0.067009, -0.063872
17901, -0.065184, 0.178217, -0.065319, -0.065184
17952, -0.070178, 0.177807, -0.063538, -0.070178
18003, -0.074690, 0.177478, -0.061624, -0.074690
18054, -0.080164, 0.177238, -0.059569, -0.080164
18105, -0.089744, 0.177086, -0.056322, -0.089744
18156, -0.099976, 0.177019, -0.053290, -0.099976
18207, -0.108841, 0.177032, -0.049871, -0.108841
18258, -0.113866, 0.177132, -0.045954, -0.113866
18309, -0.114773, 0.177297, -0.041494, -0.114773
18360, -0.111271, 0.177418, -0.036758, -0.111271
18411, -0.109411, 0.177427, -0.032980, -0.109411
18462, -0.109725, 0.177227, -0.028160, -0.109725
18513, -0.112337, 0.176712, -0.022387, -0.112337
18564, -0.111787, 0.175807, -0.017564, -0.111787
18615, -0.110554, 0.174464, -0.013047, -0.110554
18666, -0.111281, 0.172681, -0.010382, -0.111281
18717, -0.112532, 0.170482, -0.007946, -0.112532
18768, -0.111531, 0.167871, -0.005566, -0.111531
18819, -0.109650, 0.164881, -0.002686, -0.109650
18870, -0.107153, 0.161582, -0.000017, -0.107153
18921, -0.106762, 0.158046, 0.001707, -0.106762
18972, -0.106184, 0.154358, 0.003573, -0.106184
19023, -0.100378, 0.150595, 0.004961, -0.100378
19074, -0.095372, 0.146820, 0.007567, -0.095372
19125, -0.093522, 0.143005, 0.009627, -0.093522
19176, -0.092429, 0.139116, 0.011245, -0.092429
19227, -0.092855, 0.135106, 0.011556, -0.092855
19278, -0.096071, 0.130950, 0.011333, -0.096071
19329, -0.100979, 0.126608, 0.011255, -0.100979
19380, -0.099119, 0.122043, 0.009039, -0.099119
19431, -0.093535, 0.117286, 0.006690, -0.093535
19482, -0.085045, 0.112362, 0.004616, -0.085045
19533, -0.073061, 0.107342, 0.001462, -0.073061
19584, -0.060585, 0.102319, -0.000643, -0.060585
19635, -0.050901, 0.097435, -0.002740, -0.050901
19686, -0.039073, 0.092893, -0.005167, -0.039073
19737, -0.025399, 0.088783, -0.008253, -0.025399
19788, -0.009633, 0.085134, -0.011676, -0.009633
19839, 0.007379, 0.081800, -0.014176, 0.007379
19890, 0.017529, 0.078675, -0.015530, 0.017529
19941, 0.026891, 0.075691, -0.017064, 0.026891
19992, 0.037224, 0.072791, -0.018810, 0.037224
20043, 0.045469, 0.069985, -0.020863, 0.045469
20094, 0.052624, 0.067306, -0.023343, 0.052624
20145, 0.057687, 0.064746, -0.024954, 0.057687
20196, 0.061306, 0.062259, -0.026000, 0.061306
20247, 0.063782, 0.059843, -0.027183, 0.063782
20298, 0.064558, 0.057556, -0.027284, 0.064558
20349, 0.064440, 0.055414, -0.026310, 0.064440
20400, 0.068186, 0.053486, -0.026457, 0.068186
20451, 0.076609, 0.051901, -0.027001, 0.076609
20502, 0.088007, 0.050747, -0.027645, 0.088007
20553, 0.093143, 0.050008, -0.028326, 0.093143
20604, 0.099338, 0.049534, -0.028299, 0.099338
20655, 0.104032, 0.049400, -0.028730, 0.104032
20706, 0.105516, 0.049635, -0.029830, 0.105516
20757, 0.108727, 0.050066, -0.032768, 0.108727
20808, 0.110450, 0.050659, -0.035676, 0.110450
20859, 0.115255, 0.051368, -0.037722, 0.115255
20910, 0.120920, 0.052170, -0.038914, 0.120920
20961, 0.121120, 0.053036, -0.039119, 0.121120
21012, 0.118950, 0.053945, -0.037794, 0.118950
21063, 0.113544, 0.054905, -0.035751, 0.113544
21114, 0.107237, 0.055849, -0.033458, 0.107237
21165, 0.100675, 0.056724, -0.031210, 0.100675
21216, 0.090777, 0.057496, -0.028870, 0.090777
21267, 0.081340, 0.058147, -0.026105, 0.081340
21318, 0.071036, 0.058662, -0.024207, 0.071036
21369, 0.061183, 0.059036, -0.021982, 0.061183
21420, 0.050273, 0.059258, -0.019656, 0.050273
21471, 0.038264, 0.059309, -0.016968, 0.038264
21522, 0.028542, 0.059180, -0.014026, 0.028542
21573, 0.022905, 0.058889, -0.010028, 0.022905
21624, 0.020618, 0.058469, -0.005046, 0.020618
21675, 0.023677, 0.057951, -0.001252, 0.023677
21726, 0.025316, 0.057357, 0.003826, 0.025316
21777, 0.028966, 0.056698, 0.008864, 0.028966
21828, 0.035747, 0.055992, 0.012164, 0.035747
21879, 0.040412, 0.055252, 0.015690, 0.040412
21930, 0.039820, 0.054494, 0.019010, 0.039820
21981, 0.034541, 0.053754, 0.021836, 0.034541
22032, 0.026088, 0.053003, 0.023583, 0.026088
22083, 0.011457, 0.052237, 0.024202, 0.011457
22134, -0.003920, 0.051456, 0.024881, -0.003920
22185, -0.017946, 0.050707, 0.025168, -0.017946
22236, -0.029604, 0.050008, 0.023868, -0.029604
22287, -0.039726, 0.049418, 0.022096, -0.039726
22338, -0.054421, 0.049069, 0.021624, -0.054421
22389, -0.069236, 0.049033, 0.019783, -0.069236
22440, -0.076630, 0.049195, 0.017320, -0.076630
22491, -0.082796, 0.049458, 0.015601, -0.082796
22542, -0.089149, 0.049799, 0.013875, -0.089149
22593, -0.100583, 0.050197, 0.011777, -0.100583
22644, -0.111795, 0.050700, 0.009840, -0.111795
22695, -0.122455, 0.051282, 0.006637, -0.122455
22746, -0.125340, 0.051892, 0.002893, -0.125340
22797, -0.126950, 0.052553, -0.001242, -0.126950
22848, -0.129698, 0.053253, -0.005687, -0.129698
22899, -0.135965, 0.053969, -0.008997, -0.135965
22950, -0.141221, 0.054652, -0.012814, -0.141221
23001, -0.142214, 0.055287, -0.015727, -0.142214
23052, -0.140859, 0.055883, -0.017430, -0.140859
23103, -0.135039, 0.056435, -0.019205, -0.135039
23154, -0.126555, 0.056954, -0.020629, -0.126555
23205, -0.118252, 0.057450, -0.023843, -0.118252
23256, -0.113123, 0.057944, -0.027650, -0.113123
23307, -0.109515, 0.058448, -0.032815, -0.109515
23358, -0.104554, 0.058973, -0.038779, -0.104554
23409, -0.092520, 0.059521, -0.043946, -0.092520
23460, -0.076469, 0.060086, -0.049343, -0.076469
23511, -0.059187, 0.060667, -0.054489, -0.059187
23562, -0.042492, 0.061255, -0.058890, -0.042492
23613, -0.026819, 0.061841, -0.061519, -0.026819
23664, -0.017757, 0.062426, -0.065051, -0.017757
23715, -0.012623, 0.063019, -0.068753, -0.012623
23766, -0.010484, 0.063644, -0.072208, -0.010484
23817, -0.009901, 0.064335, -0.073774, -0.009901
23868, -0.007686, 0.065085, -0.075740, -0.007686
23919, -0.001130, 0.065853, -0.078223, -0.001130
23970, 0.007227, 0.066679, -0.081372, 0.007227
24021, 0.017993, 0.067528, -0.085019, 0.017993
24072, 0.024206, 0.068334, -0.089497, 0.024206
24123, 0.031429, 0.069093, -0.093032, 0.031429
24174, 0.037844, 0.069814, -0.096371, 0.037844
24225, 0.043921, 0.070475, -0.101343, 0.043921
24276, 0.046930, 0.071056, -0.104532, 0.046930
24327, 0.044404, 0.071519, -0.105659, 0.044404
24378, 0.039314, 0.071836, -0.104808, 0.039314
24429, 0.031694, 0.071985, -0.102975, 0.031694
24480, 0.022569, 0.071966, -0.100832, 0.022569
24531, 0.016467, 0.071791, -0.097466, 0.016467
24582, 0.013977, 0.071486, -0.093402, 0.013977
24633, 0.014577, 0.071060, -0.088875, 0.014577
24684, 0.019249, 0.070552, -0.086017, 0.019249
24735, 0.021217, 0.070005, -0.083393, 0.021217
24786, 0.017443, 0.069459, -0.081415, 0.017443
24837, 0.011827, 0.068984, -0.081082, 0.011827
24888, 0.008749, 0.068623, -0.080350, 0.008749
24939, 0.002414, 0.068363, -0.079088, 0.002414
24990, -0.005302, 0.068195, -0.078483, -0.005302
25041, -0.014915, 0.068089, -0.077665, -0.014915
25092, -0.023231, 0.067994, -0.075885, -0.023231
25143, -0.028072, 0.067881, -0.073774, -0.028072
25194, -0.030757, 0.067734, -0.071544, -0.030757
25245, -0.032303, 0.067543, -0.068795, -0.032303
25296, -0.032065, 0.067283, -0.064970, -0.032065
25347, -0.026233, 0.066971, -0.062224, -0.026233
25398, -0.022404, 0.066616, -0.058689, -0.022404
25449, -0.022265, 0.066262, -0.053550, -0.022265
25500, -0.023250, 0.065982, -0.048169, -0.023250
25551, -0.026219, 0.065832, -0.043166, -0.026219
25602, -0.029420, 0.065774, -0.039165, -0.029420
25653, -0.033695, 0.065827, -0.034135, -0.033695
25704, -0.039212, 0.065917, -0.030779, -0.039212
25755, -0.043758, 0.065954, -0.027486, -0.043758
25806, -0.049236, 0.065813, -0.023851, -0.049236
25857, -0.049349, 0.065426, -0.022350, -0.049349
25908, -0.049698, 0.064758, -0.021441, -0.049698
25959, -0.050081, 0.063746, -0.020830, -0.050081
26010, -0.050198, 0.062352, -0.020231, -0.050198
26061, -0.043851, 0.060534, -0.019142, -0.043851
26112, -0.036233, 0.058270, -0.017437, -0.036233
26163, -0.031747, 0.055574, -0.015478, -0.031747
26214, -0.025982, 0.052461, -0.014442, -0.025982
26265, -0.022982, 0.049022, -0.012669, -0.022982
