N, Var_U, Var_CV, Var_P, Var_R
1887, 0.326546, 0.876805, 0.340772, 0.326546
1938, 0.323574, 0.872830, 0.335745, 0.323574
1989, 0.321030, 0.868885, 0.332267, 0.321030
2040, 0.317386, 0.864733, 0.328128, 0.317386
2091, 0.312336, 0.860350, 0.324659, 0.312336
2142, 0.308299, 0.855771, 0.322470, 0.308299
2193, 0.302287, 0.850973, 0.317588, 0.302287
2244, 0.297883, 0.845966, 0.315159, 0.297883
2295, 0.293343, 0.840915, 0.312426, 0.293343
2346, 0.290408, 0.836079, 0.310930, 0.290408
2397, 0.287995, 0.831626, 0.309232, 0.287995
2448, 0.284820, 0.827277, 0.305705, 0.284820
2499, 0.279529, 0.823142, 0.300126, 0.279529
2550, 0.275691, 0.819300, 0.293892, 0.275691
2601, 0.269526, 0.815530, 0.285595, 0.269526
2652, 0.265094, 0.811783, 0.278989, 0.265094
2703, 0.260672, 0.808055, 0.274316, 0.260672
2754, 0.259374, 0.804336, 0.271971, 0.259374
2805, 0.258586, 0.800612, 0.270408, 0.258586
2856, 0.258610, 0.796908, 0.269176, 0.258610
2907, 0.259240, 0.793194, 0.267638, 0.259240
2958, 0.258987, 0.789480, 0.267292, 0.258987
3009, 0.258126, 0.785773, 0.266766, 0.258126
3060, 0.257816, 0.782064, 0.267151, 0.257816
3111, 0.256499, 0.778372, 0.266903, 0.256499
3162, 0.255343, 0.774663, 0.266545, 0.255343
3213, 0.257176, 0.770903, 0.268257, 0.257176
3264, 0.257254, 0.767031, 0.268697, 0.257254
3315, 0.256715, 0.763018, 0.269041, 0.256715
3366, 0.255581, 0.758878, 0.267563, 0.255581
3417, 0.254872, 0.754693, 0.265872, 0.254872
3468, 0.252672, 0.750489, 0.263312, 0.252672
3519, 0.252533, 0.746305, 0.262476, 0.252533
3570, 0.251954, 0.742132, 0.261824, 0.251954
3621, 0.250568, 0.738069, 0.260587, 0.250568
3672, 0.249872, 0.734157, 0.259340, 0.249872
3723, 0.249342, 0.730294, 0.259766, 0.249342
3774, 0.248581, 0.726407, 0.259793, 0.248581
3825, 0.242864, 0.722592, 0.256208, 0.242864
3876, 0.237906, 0.718920, 0.251702, 0.237906
3927, 0.234818, 0.715395, 0.249232, 0.234818
3978, 0.232882, 0.711999, 0.246805, 0.232882
4029, 0.235884, 0.708729, 0.248549, 0.235884
4080, 0.238197, 0.705601, 0.250278, 0.238197
4131, 0.236701, 0.702637, 0.249332, 0.236701
4182, 0.233435, 0.699760, 0.246432, 0.233435
4233, 0.230852, 0.696902, 0.244424, 0.230852
4284, 0.228038, 0.694064, 0.242233, 0.228038
4335, 0.224557, 0.691249, 0.239620, 0.224557
4386, 0.219422, 0.688486, 0.235895, 0.219422
4437, 0.216082, 0.685783, 0.233658, 0.216082
4488, 0.215381, 0.683145, 0.233757, 0.215381
4539, 0.214574, 0.680546, 0.234112, 0.214574
4590, 0.215114, 0.678091, 0.234448, 0.215114
4641, 0.218651, 0.675751, 0.237759, 0.218651
4692, 0.223739, 0.673443, 0.241828, 0.223739
4743, 0.228173, 0.671066, 0.245975, 0.228173
4794, 0.229232, 0.668651, 0.246664, 0.229232
4845, 0.229565, 0.666281, 0.246911, 0.229565
4896, 0.229025, 0.663901, 0.244908, 0.229025
4947, 0.229438, 0.661506, 0.243337, 0.229438
4998, 0.226829, 0.659138, 0.238410, 0.226829
5049, 0.225434, 0.656901, 0.234939, 0.225434
5100, 0.224412, 0.654921, 0.233470, 0.224412
5151, 0.226368, 0.653039, 0.233270, 0.226368
5202, 0.225605, 0.651217, 0.231774, 0.225605
5253, 0.222178, 0.649530, 0.228373, 0.222178
5304, 0.217718, 0.647945, 0.224884, 0.217718
5355, 0.212478, 0.646455, 0.221348, 0.212478
5406, 0.208168, 0.645036, 0.219125, 0.208168
5457, 0.201277, 0.643671, 0.214568, 0.201277
5508, 0.195485, 0.642430, 0.212342, 0.195485
5559, 0.190992, 0.641246, 0.210499, 0.190992
5610, 0.189739, 0.640008, 0.209339, 0.189739
5661, 0.184413, 0.638690, 0.205170, 0.184413
5712, 0.178908, 0.637398, 0.200983, 0.178908
5763, 0.177314, 0.636211, 0.199607, 0.177314
5814, 0.174207, 0.635161, 0.195435, 0.174207
5865, 0.170367, 0.634367, 0.189776, 0.170367
5916, 0.164971, 0.633898, 0.183978, 0.164971
5967, 0.159664, 0.633567, 0.177145, 0.159664
6018, 0.155760, 0.633244, 0.172114, 0.155760
6069, 0.155357, 0.632849, 0.170009, 0.155357
6120, 0.154131, 0.632379, 0.167456, 0.154131
6171, 0.154779, 0.631858, 0.167830, 0.154779
6222, 0.151980, 0.631306, 0.165535, 0.151980
6273, 0.148738, 0.630731, 0.163164, 0.148738
6324, 0.144516, 0.630168, 0.159759, 0.144516
6375, 0.140849, 0.629705, 0.156341, 0.140849
6426, 0.141256, 0.629317, 0.157291, 0.141256
6477, 0.141275, 0.628967, 0.157371, 0.141275
6528, 0.141460, 0.628593, 0.157240, 0.141460
6579, 0.146932, 0.628147, 0.159817, 0.146932
6630, 0.155196, 0.627645, 0.164726, 0.155196
6681, 0.159953, 0.627113, 0.166573, 0.159953
6732, 0.159220, 0.626549, 0.163170, 0.159220
6783, 0.158680, 0.625927, 0.160014, 0.158680
6834, 0.154313, 0.625292, 0.154334, 0.154313
6885, 0.145671, 0.624675, 0.146542, 0.145671
6936, 0.135934, 0.624033, 0.137347, 0.135934
6987, 0.127238, 0.623346, 0.128799, 0.127238
7038, 0.119462, 0.622599, 0.120436, 0.119462
7089, 0.112612, 0.621859, 0.113968, 0.112612
7140, 0.106148, 0.621212, 0.108520, 0.106148
7191, 0.103719, 0.620621, 0.104572, 0.103719
7242, 0.102474, 0.620122, 0.103064, 0.102474
7293, 0.100836, 0.619699, 0.103002, 0.100836
7344, 0.101495, 0.619288, 0.104588, 0.101495
7395, 0.098126, 0.618841, 0.102393, 0.098126
7446, 0.094358, 0.618334, 0.097800, 0.094358
7497, 0.091653, 0.617801, 0.094706, 0.091653
7548, 0.092057, 0.617206, 0.094443, 0.092057
7599, 0.093443, 0.616582, 0.097103, 0.093443
7650, 0.091494, 0.615987, 0.096827, 0.091494
7701, 0.090544, 0.615373, 0.096846, 0.090544
7752, 0.088304, 0.614742, 0.096013, 0.088304
7803, 0.083391, 0.614145, 0.093084, 0.083391
7854, 0.078440, 0.613641, 0.090252, 0.078440
7905, 0.074115, 0.613172, 0.088205, 0.074115
7956, 0.070657, 0.612667, 0.085863, 0.070657
8007, 0.071229, 0.612166, 0.086523, 0.071229
8058, 0.071221, 0.611667, 0.088012, 0.071221
8109, 0.071007, 0.611151, 0.088136, 0.071007
8160, 0.072645, 0.610602, 0.089288, 0.072645
8211, 0.071254, 0.610045, 0.086592, 0.071254
8262, 0.069590, 0.609504, 0.081897, 0.069590
8313, 0.064229, 0.608944, 0.074634, 0.064229
8364, 0.058398, 0.608351, 0.068078, 0.058398
8415, 0.052865, 0.607733, 0.060227, 0.052865
8466, 0.048303, 0.607089, 0.053642, 0.048303
8517, 0.045117, 0.606419, 0.047606, 0.045117
8568, 0.041689, 0.605724, 0.043056, 0.041689
8619, 0.036956, 0.605015, 0.038433, 0.036956
8670, 0.028377, 0.604303, 0.030672, 0.028377
8721, 0.022951, 0.603574, 0.026571, 0.022951
8772, 0.021536, 0.602830, 0.024954, 0.021536
8823, 0.021863, 0.602069, 0.026642, 0.021863
8874, 0.024674, 0.601292, 0.031329, 0.024674
8925, 0.033058, 0.600491, 0.041329, 0.033058
8976, 0.038521, 0.599660, 0.048443, 0.038521
9027, 0.042266, 0.598785, 0.053844, 0.042266
9078, 0.043984, 0.597866, 0.056014, 0.043984
9129, 0.044297, 0.596912, 0.056475, 0.044297
9180, 0.042281, 0.595941, 0.053084, 0.042281
9231, 0.037835, 0.594949, 0.046626, 0.037835
9282, 0.032290, 0.593937, 0.038377, 0.032290
9333, 0.027443, 0.592928, 0.031847, 0.027443
9384, 0.024487, 0.591924, 0.028957, 0.024487
9435, 0.021651, 0.590906, 0.026037, 0.021651
9486, 0.019796, 0.589866, 0.025189, 0.019796
9537, 0.018464, 0.588802, 0.025378, 0.018464
9588, 0.019180, 0.587715, 0.026253, 0.019180
9639, 0.025374, 0.586611, 0.031713, 0.025374
9690, 0.033580, 0.585488, 0.039805, 0.033580
9741, 0.039148, 0.584345, 0.047646, 0.039148
9792, 0.040594, 0.583177, 0.053159, 0.040594
9843, 0.044617, 0.581987, 0.059743, 0.044617
9894, 0.051661, 0.580784, 0.066989, 0.051661
9945, 0.057529, 0.579560, 0.071777, 0.057529
9996, 0.059749, 0.578327, 0.073396, 0.059749
10047, 0.061583, 0.577083, 0.076475, 0.061583
10098, 0.061627, 0.575839, 0.077859, 0.061627
10149, 0.062562, 0.574598, 0.078118, 0.062562
10200, 0.061387, 0.573362, 0.076313, 0.061387
10251, 0.060805, 0.572117, 0.075097, 0.060805
10302, 0.065358, 0.570852, 0.078266, 0.065358
10353, 0.071933, 0.569567, 0.082251, 0.071933
10404, 0.079090, 0.568263, 0.088202, 0.079090
10455, 0.086762, 0.566932, 0.094948, 0.086762
10506, 0.092182, 0.565560, 0.099689, 0.092182
10557, 0.095166, 0.564152, 0.103291, 0.095166
10608, 0.097922, 0.562728, 0.104969, 0.097922
10659, 0.096097, 0.561291, 0.102551, 0.096097
10710, 0.090258, 0.559838, 0.096569, 0.090258
10761, 0.083605, 0.558373, 0.088182, 0.083605
10812, 0.074657, 0.556928, 0.078093, 0.074657
10863, 0.071320, 0.555521, 0.072911, 0.071320
10914, 0.069811, 0.554132, 0.068852, 0.069811
10965, 0.068001, 0.552747, 0.063738, 0.068001
11016, 0.059943, 0.551358, 0.054293, 0.059943
11067, 0.051808, 0.549955, 0.043833, 0.051808
11118, 0.040723, 0.548521, 0.032992, 0.040723
11169, 0.030558, 0.547053, 0.024262, 0.030558
11220, 0.020931, 0.545565, 0.016479, 0.020931
11271, 0.013243, 0.544048, 0.009653, 0.013243
11322, 0.007683, 0.542497, 0.003326, 0.007683
11373, 0.002977, 0.540934, -0.003500, 0.002977
11424, 0.000533, 0.539394, -0.008484, 0.000533
11475, -0.004900, 0.537881, -0.015158, -0.004900
11526, -0.009682, 0.536389, -0.020900, -0.009682
11577, -0.015900, 0.534913, -0.027582, -0.015900
11628, -0.021729, 0.533438, -0.033899, -0.021729
11679, -0.030557, 0.531982, -0.043669, -0.030557
11730, -0.037853, 0.530521, -0.050663, -0.037853
11781, -0.045348, 0.529043, -0.057841, -0.045348
11832, -0.051236, 0.527540, -0.063171, -0.051236
11883, -0.053724, 0.526009, -0.065979, -0.053724
11934, -0.052431, 0.524441, -0.065260, -0.052431
11985, -0.049659, 0.522830, -0.064523, -0.049659
12036, -0.046194, 0.521180, -0.061941, -0.046194
12087, -0.039846, 0.519500, -0.057791, -0.039846
12138, -0.040321, 0.517830, -0.057265, -0.040321
12189, -0.041779, 0.516161, -0.057047, -0.041779
12240, -0.041716, 0.514515, -0.055960, -0.041716
12291, -0.039974, 0.512915, -0.054634, -0.039974
12342, -0.037322, 0.511345, -0.051785, -0.037322
12393, -0.031250, 0.509793, -0.045915, -0.031250
12444, -0.024418, 0.508230, -0.039102, -0.024418
12495, -0.016950, 0.506635, -0.032899, -0.016950
12546, -0.016003, 0.504989, -0.031208, -0.016003
12597, -0.018676, 0.503286, -0.030927, -0.018676
12648, -0.018463, 0.501546, -0.027830, -0.018463
12699, -0.014152, 0.499762, -0.022635, -0.014152
12750, -0.006954, 0.497912, -0.016411, -0.006954
12801, -0.001185, 0.496023, -0.012550, -0.001185
12852, 0.002926, 0.494137, -0.007664, 0.002926
12903, 0.007955, 0.492282, -0.001709, 0.007955
12954, 0.010260, 0.490475, 0.000716, 0.010260
13005, 0.010621, 0.488760, 0.002550, 0.010621
13056, 0.004850, 0.487133, -0.000570, 0.004850
13107, -0.000811, 0.485611, -0.003391, -0.000811
13158, -0.004639, 0.484152, -0.008143, -0.004639
13209, -0.006285, 0.482699, -0.012044, -0.006285
13260, -0.010379, 0.481235, -0.016593, -0.010379
13311, -0.015101, 0.479752, -0.022463, -0.015101
13362, -0.019545, 0.478249, -0.028173, -0.019545
13413, -0.020237, 0.476727, -0.031721, -0.020237
13464, -0.023049, 0.475172, -0.035957, -0.023049
13515, -0.025249, 0.473584, -0.038926, -0.025249
13566, -0.030260, 0.471966, -0.042289, -0.030260
13617, -0.034465, 0.470316, -0.044730, -0.034465
13668, -0.035113, 0.468650, -0.044461, -0.035113
13719, -0.037378, 0.466962, -0.044824, -0.037378
13770, -0.038789, 0.465256, -0.044480, -0.038789
13821, -0.038410, 0.463526, -0.043853, -0.038410
13872, -0.035795, 0.461805, -0.040549, -0.035795
13923, -0.029601, 0.460089, -0.035787, -0.029601
13974, -0.023864, 0.458358, -0.032151, -0.023864
14025, -0.025385, 0.456610, -0.034459, -0.025385
14076, -0.032668, 0.454852, -0.040702, -0.032668
14127, -0.040644, 0.453095, -0.047448, -0.040644
14178, -0.044176, 0.451339, -0.051399, -0.044176
14229, -0.046639, 0.449580, -0.055512, -0.046639
14280, -0.049664, 0.447814, -0.059897, -0.049664
14331, -0.050587, 0.446043, -0.062323, -0.050587
14382, -0.051841, 0.444264, -0.065099, -0.051841
14433, -0.052664, 0.442471, -0.066995, -0.052664
14484, -0.050069, 0.440649, -0.065585, -0.050069
14535, -0.045051, 0.438777, -0.063149, -0.045051
14586, -0.041803, 0.436849, -0.059629, -0.041803
14637, -0.040465, 0.434866, -0.055723, -0.040465
14688, -0.039562, 0.432833, -0.052812, -0.039562
14739, -0.038883, 0.430736, -0.050896, -0.038883
14790, -0.040202, 0.428584, -0.048712, -0.040202
14841, -0.046650, 0.426417, -0.051215, -0.046650
14892, -0.050671, 0.424283, -0.054916, -0.050671
14943, -0.055071, 0.422157, -0.059582, -0.055071
14994, -0.054341, 0.420002, -0.060251, -0.054341
15045, -0.054553, 0.417848, -0.061085, -0.054553
15096, -0.058842, 0.415706, -0.064377, -0.058842
15147, -0.061639, 0.413560, -0.065600, -0.061639
15198, -0.058114, 0.411383, -0.061658, -0.058114
15249, -0.055326, 0.409174, -0.057867, -0.055326
15300, -0.052872, 0.406936, -0.054360, -0.052872
15351, -0.049553, 0.404677, -0.049541, -0.049553
15402, -0.045898, 0.402404, -0.044960, -0.045898
15453, -0.045634, 0.400116, -0.044275, -0.045634
15504, -0.050002, 0.397817, -0.044789, -0.050002
15555, -0.053825, 0.395512, -0.043809, -0.053825
15606, -0.058273, 0.393205, -0.045774, -0.058273
15657, -0.060651, 0.390895, -0.047846, -0.060651
15708, -0.061095, 0.388583, -0.048557, -0.061095
15759, -0.058714, 0.386270, -0.048772, -0.058714
15810, -0.058259, 0.383954, -0.049281, -0.058259
15861, -0.059073, 0.381639, -0.051790, -0.059073
15912, -0.062613, 0.379330, -0.056334, -0.062613
15963, -0.068005, 0.377027, -0.061789, -0.068005
16014, -0.070657, 0.374732, -0.064741, -0.070657
16065, -0.070730, 0.372462, -0.065032, -0.070730
16116, -0.070097, 0.370223, -0.065133, -0.070097
16167, -0.065625, 0.368003, -0.061231, -0.065625
16218, -0.060092, 0.365803, -0.055518, -0.060092
16269, -0.054646, 0.363622, -0.049511, -0.054646
16320, -0.047858, 0.361462, -0.041621, -0.047858
16371, -0.042396, 0.359325, -0.036567, -0.042396
16422, -0.037723, 0.357224, -0.031376, -0.037723
16473, -0.033125, 0.355160, -0.026664, -0.033125
16524, -0.030616, 0.353140, -0.024215, -0.030616
16575, -0.028898, 0.351158, -0.021776, -0.028898
16626, -0.030682, 0.349213, -0.022103, -0.030682
16677, -0.030736, 0.347299, -0.022220, -0.030736
16728, -0.025359, 0.345398, -0.019269, -0.025359
16779, -0.018727, 0.343495, -0.014540, -0.018727
16830, -0.016491, 0.341580, -0.012283, -0.016491
16881, -0.016794, 0.339643, -0.012408, -0.016794
16932, -0.014689, 0.337663, -0.011164, -0.014689
16983, -0.011808, 0.335644, -0.008200, -0.011808
17034, -0.010712, 0.333628, -0.005290, -0.010712
17085, -0.010732, 0.331629, -0.002833, -0.010732
17136, -0.004762, 0.329646, 0.004243, -0.004762
17187, 0.007020, 0.327700, 0.013860, 0.007020
17238, 0.017664, 0.325799, 0.021170, 0.017664
17289, 0.023527, 0.323944, 0.027491, 0.023527
17340, 0.031390, 0.322133, 0.034947, 0.031390
17391, 0.037990, 0.320370, 0.041378, 0.037990
17442, 0.041077, 0.318661, 0.042209, 0.041077
17493, 0.043586, 0.317034, 0.041869, 0.043586
17544, 0.042036, 0.315488, 0.038589, 0.042036
17595, 0.036605, 0.314031, 0.034736, 0.036605
17646, 0.032297, 0.312654, 0.031200, 0.032297
17697, 0.030617, 0.311307, 0.029811, 0.030617
17748, 0.030218, 0.309977, 0.028627, 0.030218
17799, 0.028887, 0.308648, 0.028045, 0.028887
17850, 0.027231, 0.307305, 0.027854, 0.027231
17901, 0.028550, 0.305942, 0.029929, 0.028550
17952, 0.031367, 0.304562, 0.032844, 0.031367
18003, 0.031445, 0.303171, 0.033853, 0.031445
18054, 0.030518, 0.301770, 0.033646, 0.030518
18105, 0.028851, 0.300364, 0.030817, 0.028851
18156, 0.028959, 0.298968, 0.028470, 0.028959
18207, 0.028664, 0.297581, 0.026824, 0.028664
18258, 0.031782, 0.296203, 0.026158, 0.031782
18309, 0.033181, 0.294836, 0.023086, 0.033181
18360, 0.027469, 0.293466, 0.017132, 0.027469
18411, 0.022336, 0.292096, 0.012758, 0.022336
18462, 0.020456, 0.290728, 0.011186, 0.020456
18513, 0.015969, 0.289363, 0.008605, 0.015969
18564, 0.012366, 0.287999, 0.007705, 0.012366
18615, 0.012138, 0.286640, 0.010649, 0.012138
18666, 0.014827, 0.285283, 0.015701, 0.014827
18717, 0.016263, 0.283922, 0.021496, 0.016263
18768, 0.019593, 0.282549, 0.024860, 0.019593
18819, 0.022386, 0.281159, 0.026512, 0.022386
18870, 0.020748, 0.279751, 0.027837, 0.020748
18921, 0.020295, 0.278333, 0.029996, 0.020295
18972, 0.019853, 0.276903, 0.030096, 0.019853
19023, 0.023751, 0.275461, 0.032808, 0.023751
19074, 0.025572, 0.274034, 0.033102, 0.025572
19125, 0.029079, 0.272635, 0.033502, 0.029079
19176, 0.030659, 0.271254, 0.032998, 0.030659
19227, 0.032629, 0.269878, 0.032722, 0.032629
19278, 0.032356, 0.268499, 0.031359, 0.032356
19329, 0.033885, 0.267111, 0.032700, 0.033885
19380, 0.037085, 0.265705, 0.034798, 0.037085
19431, 0.043610, 0.264278, 0.040202, 0.043610
19482, 0.049880, 0.262838, 0.046858, 0.049880
19533, 0.054371, 0.261394, 0.052368, 0.054371
19584, 0.061008, 0.259962, 0.059059, 0.061008
19635, 0.066121, 0.258554, 0.067129, 0.066121
19686, 0.070469, 0.257184, 0.072687, 0.070469
19737, 0.073506, 0.255861, 0.076718, 0.073506
19788, 0.076282, 0.254575, 0.079543, 0.076282
19839, 0.080897, 0.253295, 0.082608, 0.080897
19890, 0.082552, 0.251987, 0.083072, 0.082552
19941, 0.084662, 0.250632, 0.082287, 0.084662
19992, 0.084390, 0.249252, 0.081219, 0.084390
20043, 0.085617, 0.247863, 0.080660, 0.085617
20094, 0.089828, 0.246446, 0.082570, 0.089828
20145, 0.093078, 0.245003, 0.084047, 0.093078
20196, 0.095449, 0.243585, 0.085981, 0.095449
20247, 0.098180, 0.242232, 0.089748, 0.098180
20298, 0.101456, 0.240920, 0.094143, 0.101456
20349, 0.108879, 0.239620, 0.102490, 0.108879
20400, 0.116011, 0.238333, 0.109983, 0.116011
20451, 0.117213, 0.237084, 0.113948, 0.117213
20502, 0.122128, 0.235870, 0.120214, 0.122128
20553, 0.128057, 0.234660, 0.127402, 0.128057
20604, 0.134102, 0.233444, 0.134233, 0.134102
20655, 0.138796, 0.232219, 0.139674, 0.138796
20706, 0.143074, 0.230986, 0.143839, 0.143074
20757, 0.146321, 0.229750, 0.147173, 0.146321
20808, 0.151496, 0.228519, 0.152403, 0.151496
20859, 0.153704, 0.227284, 0.155520, 0.153704
20910, 0.155123, 0.226040, 0.157184, 0.155123
20961, 0.158957, 0.224786, 0.160385, 0.158957
21012, 0.162598, 0.223524, 0.164870, 0.162598
21063, 0.165416, 0.222252, 0.168343, 0.165416
21114, 0.164088, 0.220963, 0.168369, 0.164088
21165, 0.164020, 0.219666, 0.168649, 0.164020
21216, 0.159900, 0.218372, 0.165301, 0.159900
21267, 0.157276, 0.217079, 0.163305, 0.157276
21318, 0.151755, 0.215788, 0.157997, 0.151755
21369, 0.147068, 0.214506, 0.151590, 0.147068
21420, 0.141435, 0.213244, 0.146464, 0.141435
21471, 0.135014, 0.211989, 0.142497, 0.135014
21522, 0.127532, 0.210727, 0.137496, 0.127532
21573, 0.120185, 0.209467, 0.131900, 0.120185
21624, 0.113793, 0.208225, 0.124878, 0.113793
21675, 0.111265, 0.206985, 0.120103, 0.111265
21726, 0.111789, 0.205742, 0.117599, 0.111789
21777, 0.111283, 0.204494, 0.115046, 0.111283
21828, 0.113046, 0.203258, 0.115143, 0.113046
21879, 0.115714, 0.202037, 0.115005, 0.115714
21930, 0.121671, 0.200825, 0.117954, 0.121671
21981, 0.126710, 0.199618, 0.119983, 0.126710
22032, 0.133675, 0.198419, 0.124763, 0.133675
22083, 0.140360, 0.197231, 0.130292, 0.140360
22134, 0.145251, 0.196051, 0.134847, 0.145251
22185, 0.143863, 0.194879, 0.134309, 0.143863
22236, 0.144290, 0.193719, 0.135875, 0.144290
22287, 0.141226, 0.192572, 0.136056, 0.141226
22338, 0.138714, 0.191434, 0.136401, 0.138714
22389, 0.133567, 0.190304, 0.133489, 0.133567
22440, 0.131450, 0.189184, 0.131759, 0.131450
22491, 0.132956, 0.188075, 0.133966, 0.132956
22542, 0.135620, 0.186976, 0.136171, 0.135620
22593, 0.137645, 0.185901, 0.137207, 0.137645
22644, 0.141171, 0.184849, 0.139879, 0.141171
22695, 0.139518, 0.183809, 0.138837, 0.139518
22746, 0.137197, 0.182788, 0.136459, 0.137197
22797, 0.139196, 0.181787, 0.138912, 0.139196
22848, 0.140907, 0.180813, 0.140249, 0.140907
22899, 0.142910, 0.179861, 0.142604, 0.142910
22950, 0.146132, 0.178927, 0.145453, 0.146132
23001, 0.149759, 0.178020, 0.149449, 0.149759
23052, 0.152449, 0.177153, 0.154013, 0.152449
23103, 0.156103, 0.176319, 0.157667, 0.156103
23154, 0.157385, 0.175506, 0.160927, 0.157385
23205, 0.154880, 0.174708, 0.161756, 0.154880
23256, 0.152436, 0.173928, 0.161802, 0.152436
23307, 0.152709, 0.173165, 0.163334, 0.152709
23358, 0.155443, 0.172414, 0.167769, 0.155443
23409, 0.158504, 0.171677, 0.171289, 0.158504
23460, 0.159105, 0.170957, 0.171314, 0.159105
23511, 0.158455, 0.170249, 0.168597, 0.158455
23562, 0.161546, 0.169538, 0.169872, 0.161546
23613, 0.166197, 0.168824, 0.171412, 0.166197
23664, 0.167053, 0.168112, 0.171151, 0.167053
23715, 0.168002, 0.167406, 0.171141, 0.168002
23766, 0.167605, 0.166689, 0.172324, 0.167605
23817, 0.170077, 0.165965, 0.174988, 0.170077
23868, 0.171698, 0.165264, 0.175510, 0.171698
23919, 0.172664, 0.164597, 0.176776, 0.172664
23970, 0.172412, 0.163952, 0.176741, 0.172412
24021, 0.171063, 0.163333, 0.174499, 0.171063
24072, 0.169853, 0.162740, 0.172256, 0.169853
24123, 0.163711, 0.162182, 0.166856, 0.163711
24174, 0.156913, 0.161654, 0.161648, 0.156913
24225, 0.150537, 0.161155, 0.155529, 0.150537
24276, 0.143797, 0.160680, 0.150521, 0.143797
24327, 0.137427, 0.160230, 0.144833, 0.137427
24378, 0.132519, 0.159793, 0.140176, 0.132519
24429, 0.131408, 0.159362, 0.139105, 0.131408
24480, 0.129460, 0.158925, 0.136360, 0.129460
24531, 0.127694, 0.158467, 0.132997, 0.127694
24582, 0.126153, 0.157992, 0.130500, 0.126153
24633, 0.124008, 0.157511, 0.128981, 0.124008
24684, 0.119125, 0.157024, 0.126207, 0.119125
24735, 0.116348, 0.156534, 0.125653, 0.116348
24786, 0.114307, 0.156047, 0.126008, 0.114307
24837, 0.116260, 0.155585, 0.127229, 0.116260
24888, 0.122610, 0.155139, 0.130609, 0.122610
24939, 0.132279, 0.154686, 0.137303, 0.132279
24990, 0.140460, 0.154226, 0.143924, 0.140460
25041, 0.143247, 0.153756, 0.148370, 0.143247
25092, 0.149397, 0.153270, 0.153818, 0.149397
25143, 0.154367, 0.152774, 0.158486, 0.154367
25194, 0.156887, 0.152267, 0.162332, 0.156887
25245, 0.161514, 0.151751, 0.167708, 0.161514
25296, 0.167491, 0.151230, 0.173984, 0.167491
25347, 0.173242, 0.150690, 0.179194, 0.173242
25398, 0.181029, 0.150119, 0.186227, 0.181029
25449, 0.189813, 0.149508, 0.194158, 0.189813
25500, 0.200650, 0.148849, 0.204266, 0.200650
25551, 0.212459, 0.148136, 0.214823, 0.212459
25602, 0.217723, 0.147386, 0.221544, 0.217723
25653, 0.222549, 0.146617, 0.226828, 0.222549
25704, 0.227927, 0.145850, 0.231489, 0.227927
25755, 0.234409, 0.145083, 0.235464, 0.234409
25806, 0.237116, 0.144326, 0.237665, 0.237116
25857, 0.239132, 0.143610, 0.240327, 0.239132
25908, 0.241791, 0.142904, 0.243598, 0.241791
25959, 0.244803, 0.142189, 0.246564, 0.244803
26010, 0.245150, 0.141464, 0.247051, 0.245150
26061, 0.238043, 0.140736, 0.241530, 0.238043
26112, 0.225601, 0.140017, 0.230478, 0.225601
26163, 0.211931, 0.139267, 0.218685, 0.211931
26214, 0.199158, 0.138485, 0.208589, 0.199158
26265, 0.189145, 0.137676, 0.201990, 0.189145
