N, Var_U, Var_CV, Var_P, Var_R
2091, 0.091675, 0.771082, 0.079083, 0.091675
2142, 0.084183, 0.769024, 0.071087, 0.084183
2193, 0.075356, 0.766788, 0.060251, 0.075356
2244, 0.064450, 0.764372, 0.046878, 0.064450
2295, 0.050925, 0.761787, 0.031564, 0.050925
2346, 0.038383, 0.759128, 0.017307, 0.038383
2397, 0.026218, 0.756498, 0.005223, 0.026218
2448, 0.016770, 0.753784, -0.005401, 0.016770
2499, 0.010152, 0.750907, -0.012887, 0.010152
2550, 0.005976, 0.747856, -0.018424, 0.005976
2601, -0.000181, 0.744632, -0.025732, -0.000181
2652, -0.007683, 0.741254, -0.035089, -0.007683
2703, -0.015708, 0.737744, -0.044002, -0.015708
2754, -0.023278, 0.734122, -0.050974, -0.023278
2805, -0.030485, 0.730447, -0.056753, -0.030485
2856, -0.038565, 0.726723, -0.061641, -0.038565
2907, -0.045098, 0.723022, -0.065357, -0.045098
2958, -0.048425, 0.719289, -0.066541, -0.048425
3009, -0.053077, 0.715574, -0.069505, -0.053077
3060, -0.059306, 0.711918, -0.073175, -0.059306
3111, -0.064312, 0.708502, -0.077818, -0.064312
3162, -0.066192, 0.705431, -0.081393, -0.066192
3213, -0.069577, 0.702496, -0.085677, -0.069577
3264, -0.070711, 0.699715, -0.089283, -0.070711
3315, -0.068948, 0.697060, -0.089940, -0.068948
3366, -0.065646, 0.694503, -0.087944, -0.065646
3417, -0.060633, 0.692036, -0.083219, -0.060633
3468, -0.057151, 0.689611, -0.081259, -0.057151
3519, -0.052989, 0.687162, -0.079613, -0.052989
3570, -0.051348, 0.684684, -0.080902, -0.051348
3621, -0.051411, 0.682260, -0.084749, -0.051411
3672, -0.053367, 0.679874, -0.087429, -0.053367
3723, -0.059168, 0.677566, -0.092456, -0.059168
3774, -0.065437, 0.675242, -0.096345, -0.065437
3825, -0.074719, 0.672882, -0.102999, -0.074719
3876, -0.082893, 0.670514, -0.109518, -0.082893
3927, -0.089096, 0.668103, -0.116307, -0.089096
3978, -0.092558, 0.665631, -0.120779, -0.092558
4029, -0.093845, 0.663036, -0.121759, -0.093845
4080, -0.093433, 0.660323, -0.120063, -0.093433
4131, -0.091941, 0.657510, -0.116990, -0.091941
4182, -0.086478, 0.654634, -0.110608, -0.086478
4233, -0.079624, 0.651719, -0.105761, -0.079624
4284, -0.073743, 0.648747, -0.102234, -0.073743
4335, -0.068499, 0.645648, -0.098709, -0.068499
4386, -0.060797, 0.642366, -0.092190, -0.060797
4437, -0.052402, 0.638869, -0.085190, -0.052402
4488, -0.044571, 0.635143, -0.080315, -0.044571
4539, -0.035482, 0.631199, -0.072681, -0.035482
4590, -0.027037, 0.627120, -0.066484, -0.027037
4641, -0.022227, 0.623013, -0.062342, -0.022227
4692, -0.021749, 0.618911, -0.060646, -0.021749
4743, -0.021550, 0.614796, -0.058255, -0.021550
4794, -0.020656, 0.610643, -0.053690, -0.020656
4845, -0.025181, 0.606394, -0.053559, -0.025181
4896, -0.031271, 0.601996, -0.055647, -0.031271
4947, -0.036560, 0.597419, -0.056226, -0.036560
4998, -0.041113, 0.592580, -0.055795, -0.041113
5049, -0.043503, 0.587546, -0.054761, -0.043503
5100, -0.042128, 0.582533, -0.050707, -0.042128
5151, -0.038517, 0.577783, -0.045996, -0.038517
5202, -0.031587, 0.573395, -0.040761, -0.031587
5253, -0.024117, 0.569203, -0.035964, -0.024117
5304, -0.017530, 0.565115, -0.032310, -0.017530
5355, -0.011156, 0.561007, -0.028741, -0.011156
5406, -0.005614, 0.556830, -0.025524, -0.005614
5457, 0.000208, 0.552566, -0.020241, 0.000208
5508, 0.010987, 0.548220, -0.013309, 0.010987
5559, 0.021050, 0.543748, -0.005907, 0.021050
5610, 0.030017, 0.539234, 0.000523, 0.030017
5661, 0.037984, 0.534779, 0.005608, 0.037984
5712, 0.039765, 0.530508, 0.005824, 0.039765
5763, 0.037766, 0.526621, 0.004388, 0.037766
5814, 0.038148, 0.523031, 0.005006, 0.038148
5865, 0.039022, 0.519493, 0.006323, 0.039022
5916, 0.043316, 0.515886, 0.012168, 0.043316
5967, 0.052645, 0.512232, 0.023541, 0.052645
6018, 0.061280, 0.508466, 0.033837, 0.061280
6069, 0.063909, 0.504542, 0.040491, 0.063909
6120, 0.065027, 0.500444, 0.046667, 0.065027
6171, 0.065373, 0.496199, 0.051028, 0.065373
6222, 0.069678, 0.491925, 0.056221, 0.069678
6273, 0.079864, 0.487686, 0.064641, 0.079864
6324, 0.088728, 0.483403, 0.073271, 0.088728
6375, 0.092636, 0.478805, 0.079328, 0.092636
6426, 0.094467, 0.473854, 0.083253, 0.094467
6477, 0.097232, 0.468587, 0.086662, 0.097232
6528, 0.097514, 0.463095, 0.089356, 0.097514
6579, 0.096677, 0.457563, 0.090714, 0.096677
6630, 0.097404, 0.452145, 0.093040, 0.097404
6681, 0.097832, 0.447150, 0.093953, 0.097832
6732, 0.098266, 0.442369, 0.093719, 0.098266
6783, 0.099752, 0.437631, 0.091226, 0.099752
6834, 0.099272, 0.433087, 0.087337, 0.099272
6885, 0.094617, 0.428714, 0.083551, 0.094617
6936, 0.090772, 0.424599, 0.081757, 0.090772
6987, 0.090748, 0.420863, 0.081944, 0.090748
7038, 0.089818, 0.417582, 0.080485, 0.089818
7089, 0.087496, 0.414710, 0.078575, 0.087496
7140, 0.086497, 0.412295, 0.077468, 0.086497
7191, 0.080402, 0.410344, 0.073526, 0.080402
7242, 0.072732, 0.408902, 0.070153, 0.072732
7293, 0.069173, 0.407776, 0.069720, 0.069173
7344, 0.067967, 0.406803, 0.070725, 0.067967
7395, 0.069963, 0.405914, 0.072130, 0.069963
7446, 0.073381, 0.405006, 0.072564, 0.073381
7497, 0.074404, 0.404028, 0.073051, 0.074404
7548, 0.070779, 0.402953, 0.070359, 0.070779
7599, 0.069490, 0.401782, 0.068170, 0.069490
7650, 0.069704, 0.400507, 0.066576, 0.069704
7701, 0.071198, 0.399126, 0.067082, 0.071198
7752, 0.076173, 0.397650, 0.070443, 0.076173
7803, 0.079641, 0.396088, 0.073267, 0.079641
7854, 0.079932, 0.394479, 0.073933, 0.079932
7905, 0.080932, 0.392898, 0.073587, 0.080932
7956, 0.081553, 0.391312, 0.073236, 0.081553
8007, 0.081860, 0.389684, 0.075095, 0.081860
8058, 0.082289, 0.387991, 0.078641, 0.082289
8109, 0.088061, 0.386234, 0.084922, 0.088061
8160, 0.095163, 0.384412, 0.093408, 0.095163
8211, 0.101051, 0.382539, 0.101487, 0.101051
8262, 0.106947, 0.380633, 0.108956, 0.106947
8313, 0.109825, 0.378703, 0.113533, 0.109825
8364, 0.109819, 0.376742, 0.115445, 0.109819
8415, 0.113541, 0.374721, 0.120123, 0.113541
8466, 0.119765, 0.372624, 0.128849, 0.119765
8517, 0.123356, 0.370417, 0.135031, 0.123356
8568, 0.123086, 0.368102, 0.137091, 0.123086
8619, 0.123023, 0.365694, 0.138444, 0.123023
8670, 0.124125, 0.363224, 0.140323, 0.124125
8721, 0.122196, 0.360710, 0.141164, 0.122196
8772, 0.117352, 0.358159, 0.139408, 0.117352
8823, 0.109431, 0.355564, 0.134199, 0.109431
8874, 0.103543, 0.352901, 0.128903, 0.103543
8925, 0.099030, 0.350132, 0.123465, 0.099030
8976, 0.093422, 0.347249, 0.117677, 0.093422
9027, 0.088559, 0.344235, 0.113666, 0.088559
9078, 0.086256, 0.341093, 0.111329, 0.086256
9129, 0.083817, 0.337850, 0.110655, 0.083817
9180, 0.084791, 0.334621, 0.113123, 0.084791
9231, 0.086978, 0.331605, 0.116185, 0.086978
9282, 0.090943, 0.328663, 0.119258, 0.090943
9333, 0.096877, 0.325807, 0.122981, 0.096877
9384, 0.103453, 0.322962, 0.127253, 0.103453
9435, 0.108075, 0.320104, 0.129279, 0.108075
9486, 0.110376, 0.317186, 0.129541, 0.110376
9537, 0.111313, 0.314196, 0.129421, 0.111313
9588, 0.110690, 0.311142, 0.128193, 0.110690
9639, 0.106008, 0.308071, 0.122638, 0.106008
9690, 0.100946, 0.305041, 0.115906, 0.100946
9741, 0.098104, 0.302020, 0.111385, 0.098104
9792, 0.092200, 0.298951, 0.105270, 0.092200
9843, 0.085945, 0.295809, 0.099407, 0.085945
9894, 0.080793, 0.292572, 0.093209, 0.080793
9945, 0.077016, 0.289261, 0.087191, 0.077016
9996, 0.076113, 0.285924, 0.084534, 0.076113
10047, 0.073507, 0.282547, 0.082067, 0.073507
10098, 0.070430, 0.279137, 0.080059, 0.070430
10149, 0.066685, 0.275676, 0.078384, 0.066685
10200, 0.069274, 0.272163, 0.081558, 0.069274
10251, 0.074219, 0.268584, 0.084138, 0.074219
10302, 0.082444, 0.264951, 0.089134, 0.082444
10353, 0.090575, 0.261279, 0.094967, 0.090575
10404, 0.099421, 0.257532, 0.102240, 0.099421
10455, 0.105857, 0.253781, 0.107531, 0.105857
10506, 0.112762, 0.250009, 0.111881, 0.112762
10557, 0.119307, 0.246335, 0.117373, 0.119307
10608, 0.124807, 0.242837, 0.120854, 0.124807
10659, 0.129249, 0.239353, 0.124896, 0.129249
10710, 0.135081, 0.235783, 0.131548, 0.135081
10761, 0.139062, 0.232103, 0.137801, 0.139062
10812, 0.142275, 0.228424, 0.142907, 0.142275
10863, 0.147579, 0.224736, 0.149498, 0.147579
10914, 0.154125, 0.221104, 0.155205, 0.154125
10965, 0.157174, 0.217609, 0.157104, 0.157174
11016, 0.154629, 0.214214, 0.154340, 0.154629
11067, 0.150748, 0.210875, 0.151510, 0.150748
11118, 0.147721, 0.207583, 0.150261, 0.147721
11169, 0.148965, 0.204359, 0.150280, 0.148965
11220, 0.153691, 0.201181, 0.154167, 0.153691
11271, 0.157596, 0.198063, 0.157131, 0.157596
11322, 0.158270, 0.195018, 0.156436, 0.158270
11373, 0.159430, 0.192115, 0.155951, 0.159430
11424, 0.160492, 0.189424, 0.156037, 0.160492
11475, 0.155624, 0.187043, 0.151549, 0.155624
11526, 0.153953, 0.184820, 0.151428, 0.153953
11577, 0.153798, 0.182616, 0.152755, 0.153798
11628, 0.154934, 0.180386, 0.154489, 0.154934
11679, 0.153995, 0.178080, 0.153265, 0.153995
11730, 0.148137, 0.175645, 0.147778, 0.148137
11781, 0.133921, 0.173058, 0.136891, 0.133921
11832, 0.117579, 0.170328, 0.122615, 0.117579
11883, 0.102564, 0.167534, 0.110578, 0.102564
11934, 0.094476, 0.164772, 0.101044, 0.094476
11985, 0.091523, 0.162115, 0.094851, 0.091523
12036, 0.088309, 0.159595, 0.087292, 0.088309
12087, 0.084255, 0.157144, 0.078855, 0.084255
12138, 0.080898, 0.154702, 0.072214, 0.080898
12189, 0.078394, 0.152241, 0.065904, 0.078394
12240, 0.077075, 0.149776, 0.059652, 0.077075
12291, 0.078114, 0.147339, 0.056545, 0.078114
12342, 0.079369, 0.144931, 0.054509, 0.079369
12393, 0.080294, 0.142611, 0.053427, 0.080294
12444, 0.081612, 0.140481, 0.052455, 0.081612
12495, 0.083504, 0.138518, 0.054054, 0.083504
12546, 0.088422, 0.136819, 0.056845, 0.088422
12597, 0.092374, 0.135359, 0.059789, 0.092374
12648, 0.096888, 0.134055, 0.063972, 0.096888
12699, 0.101657, 0.132849, 0.067638, 0.101657
12750, 0.104950, 0.131740, 0.070520, 0.104950
12801, 0.106952, 0.130750, 0.072814, 0.106952
12852, 0.109122, 0.129900, 0.077630, 0.109122
12903, 0.112047, 0.129247, 0.083887, 0.112047
12954, 0.119774, 0.128725, 0.093807, 0.119774
13005, 0.130536, 0.128250, 0.104090, 0.130536
13056, 0.142700, 0.127749, 0.113772, 0.142700
13107, 0.152085, 0.127212, 0.122181, 0.152085
13158, 0.157481, 0.126642, 0.125277, 0.157481
13209, 0.156466, 0.126026, 0.123564, 0.156466
13260, 0.156863, 0.125326, 0.121913, 0.156863
13311, 0.157610, 0.124546, 0.120776, 0.157610
13362, 0.156318, 0.123694, 0.118219, 0.156318
13413, 0.155980, 0.122772, 0.115017, 0.155980
13464, 0.153526, 0.121786, 0.112303, 0.153526
13515, 0.149900, 0.120756, 0.108051, 0.149900
13566, 0.143163, 0.119768, 0.100965, 0.143163
13617, 0.138742, 0.118765, 0.096028, 0.138742
13668, 0.135931, 0.117703, 0.092277, 0.135931
13719, 0.136209, 0.116510, 0.091249, 0.136209
13770, 0.137504, 0.115157, 0.092493, 0.137504
13821, 0.134785, 0.113644, 0.091802, 0.134785
13872, 0.126051, 0.111962, 0.086113, 0.126051
13923, 0.119334, 0.110133, 0.080561, 0.119334
13974, 0.112851, 0.108123, 0.074487, 0.112851
14025, 0.102999, 0.105889, 0.064919, 0.102999
14076, 0.092597, 0.103446, 0.054208, 0.092597
14127, 0.080755, 0.100829, 0.044417, 0.080755
14178, 0.067923, 0.098103, 0.035493, 0.067923
14229, 0.058044, 0.095288, 0.028300, 0.058044
14280, 0.050781, 0.092425, 0.024240, 0.050781
14331, 0.041968, 0.089621, 0.016360, 0.041968
14382, 0.038459, 0.087010, 0.008729, 0.038459
14433, 0.037986, 0.084560, 0.004801, 0.037986
14484, 0.034743, 0.082207, 0.001498, 0.034743
14535, 0.029335, 0.079955, -0.001948, 0.029335
14586, 0.027102, 0.077929, -0.002751, 0.027102
14637, 0.023187, 0.076258, -0.006419, 0.023187
14688, 0.015620, 0.075064, -0.013061, 0.015620
14739, 0.012303, 0.074284, -0.016689, 0.012303
14790, 0.010752, 0.073853, -0.016699, 0.010752
14841, 0.006002, 0.073657, -0.018250, 0.006002
14892, 0.001695, 0.073633, -0.020435, 0.001695
14943, -0.001893, 0.073734, -0.021972, -0.001893
14994, -0.005076, 0.073969, -0.022205, -0.005076
15045, -0.011378, 0.074284, -0.023546, -0.011378
15096, -0.018165, 0.074640, -0.026415, -0.018165
15147, -0.023591, 0.075009, -0.029440, -0.023591
15198, -0.028191, 0.075361, -0.034126, -0.028191
15249, -0.034925, 0.075734, -0.043004, -0.034925
15300, -0.042820, 0.076127, -0.053750, -0.042820
15351, -0.050391, 0.076526, -0.063877, -0.050391
15402, -0.058219, 0.076886, -0.072679, -0.058219
15453, -0.065303, 0.077165, -0.078845, -0.065303
15504, -0.071762, 0.077292, -0.085307, -0.071762
15555, -0.074935, 0.077256, -0.088111, -0.074935
15606, -0.076813, 0.077078, -0.089722, -0.076813
15657, -0.080061, 0.076775, -0.090981, -0.080061
15708, -0.082533, 0.076397, -0.091568, -0.082533
15759, -0.080049, 0.075979, -0.088636, -0.080049
15810, -0.076345, 0.075526, -0.083775, -0.076345
15861, -0.069640, 0.075037, -0.076613, -0.069640
15912, -0.059118, 0.074532, -0.066943, -0.059118
15963, -0.048629, 0.074017, -0.056325, -0.048629
16014, -0.038767, 0.073493, -0.045733, -0.038767
16065, -0.026512, 0.072990, -0.034199, -0.026512
16116, -0.020221, 0.072565, -0.027364, -0.020221
16167, -0.016614, 0.072328, -0.022440, -0.016614
16218, -0.012408, 0.072317, -0.018386, -0.012408
16269, -0.008844, 0.072500, -0.015321, -0.008844
16320, -0.005675, 0.072871, -0.011198, -0.005675
16371, -0.002967, 0.073380, -0.005595, -0.002967
16422, -0.003931, 0.074059, -0.003755, -0.003931
16473, -0.008932, 0.074837, -0.005277, -0.008932
16524, -0.011334, 0.075675, -0.004228, -0.011334
16575, -0.016009, 0.076516, -0.006578, -0.016009
16626, -0.019971, 0.077345, -0.010040, -0.019971
16677, -0.022131, 0.078156, -0.012852, -0.022131
16728, -0.023149, 0.078942, -0.013981, -0.023149
16779, -0.024941, 0.079706, -0.013188, -0.024941
16830, -0.022819, 0.080450, -0.008835, -0.022819
16881, -0.011435, 0.081175, 0.001157, -0.011435
16932, 0.004706, 0.081897, 0.013305, 0.004706
16983, 0.021041, 0.082643, 0.026245, 0.021041
17034, 0.035735, 0.083438, 0.037102, 0.035735
17085, 0.049871, 0.084261, 0.048726, 0.049871
17136, 0.061467, 0.085078, 0.060536, 0.061467
17187, 0.072241, 0.085892, 0.072919, 0.072241
17238, 0.080651, 0.086703, 0.084296, 0.080651
17289, 0.086908, 0.087501, 0.094898, 0.086908
17340, 0.089887, 0.088302, 0.101873, 0.089887
17391, 0.091935, 0.089121, 0.105557, 0.091935
17442, 0.090816, 0.089919, 0.104598, 0.090816
17493, 0.088514, 0.090682, 0.103434, 0.088514
17544, 0.086173, 0.091406, 0.102928, 0.086173
17595, 0.086288, 0.092084, 0.103426, 0.086288
17646, 0.089662, 0.092693, 0.106657, 0.089662
17697, 0.096996, 0.093194, 0.113740, 0.096996
17748, 0.101739, 0.093548, 0.117437, 0.101739
17799, 0.102021, 0.093730, 0.118815, 0.102021
17850, 0.101197, 0.093744, 0.119111, 0.101197
17901, 0.102392, 0.093622, 0.121353, 0.102392
17952, 0.106297, 0.093405, 0.125262, 0.106297
18003, 0.113112, 0.093120, 0.132027, 0.113112
18054, 0.117995, 0.092794, 0.139546, 0.117995
18105, 0.119923, 0.092425, 0.143551, 0.119923
18156, 0.118800, 0.092014, 0.145341, 0.118800
18207, 0.119237, 0.091564, 0.146349, 0.119237
18258, 0.120988, 0.091099, 0.148736, 0.120988
18309, 0.121121, 0.090616, 0.149744, 0.121121
18360, 0.125760, 0.090146, 0.152979, 0.125760
18411, 0.130619, 0.089746, 0.155108, 0.130619
18462, 0.133331, 0.089489, 0.156803, 0.133331
18513, 0.132245, 0.089420, 0.156507, 0.132245
18564, 0.130101, 0.089561, 0.154706, 0.130101
18615, 0.127981, 0.089830, 0.154733, 0.127981
18666, 0.126826, 0.090130, 0.156444, 0.126826
18717, 0.123557, 0.090394, 0.155182, 0.123557
18768, 0.116544, 0.090625, 0.149713, 0.116544
18819, 0.109228, 0.090845, 0.142974, 0.109228
18870, 0.103947, 0.091077, 0.137591, 0.103947
18921, 0.103648, 0.091352, 0.135993, 0.103648
18972, 0.103461, 0.091600, 0.134908, 0.103461
19023, 0.109934, 0.091773, 0.139021, 0.109934
19074, 0.119137, 0.091846, 0.145287, 0.119137
19125, 0.129474, 0.091846, 0.152280, 0.129474
19176, 0.139691, 0.091817, 0.160225, 0.139691
19227, 0.144231, 0.091745, 0.162193, 0.144231
19278, 0.144177, 0.091612, 0.162123, 0.144177
19329, 0.142609, 0.091410, 0.162186, 0.142609
19380, 0.144163, 0.091136, 0.164930, 0.144163
19431, 0.146784, 0.090787, 0.169527, 0.146784
19482, 0.150767, 0.090340, 0.174595, 0.150767
19533, 0.151846, 0.089797, 0.175421, 0.151846
19584, 0.149154, 0.089162, 0.173036, 0.149154
19635, 0.145589, 0.088492, 0.169018, 0.145589
19686, 0.144634, 0.087829, 0.167104, 0.144634
19737, 0.146139, 0.087235, 0.166994, 0.146139
19788, 0.146249, 0.086762, 0.167257, 0.146249
19839, 0.148559, 0.086371, 0.168327, 0.148559
19890, 0.150814, 0.086002, 0.170668, 0.150814
19941, 0.153325, 0.085652, 0.174196, 0.153325
19992, 0.156989, 0.085305, 0.176770, 0.156989
20043, 0.155804, 0.084953, 0.176176, 0.155804
20094, 0.153711, 0.084643, 0.173739, 0.153711
20145, 0.146532, 0.084424, 0.169229, 0.146532
20196, 0.137750, 0.084290, 0.161219, 0.137750
20247, 0.126462, 0.084259, 0.151984, 0.126462
20298, 0.117531, 0.084365, 0.143897, 0.117531
20349, 0.104836, 0.084521, 0.133102, 0.104836
20400, 0.095828, 0.084686, 0.121702, 0.095828
20451, 0.090477, 0.084847, 0.111654, 0.090477
20502, 0.084914, 0.085001, 0.101409, 0.084914
20553, 0.079406, 0.085148, 0.090878, 0.079406
20604, 0.076633, 0.085282, 0.083849, 0.076633
20655, 0.075274, 0.085398, 0.076810, 0.075274
20706, 0.074210, 0.085494, 0.070724, 0.074210
20757, 0.071258, 0.085569, 0.063200, 0.071258
20808, 0.064231, 0.085631, 0.053965, 0.064231
20859, 0.052864, 0.085688, 0.041920, 0.052864
20910, 0.042631, 0.085743, 0.030185, 0.042631
20961, 0.029953, 0.085797, 0.015692, 0.029953
21012, 0.013870, 0.085836, -0.001849, 0.013870
21063, -0.006371, 0.085853, -0.022350, -0.006371
21114, -0.027001, 0.085848, -0.041774, -0.027001
21165, -0.045600, 0.085818, -0.056947, -0.045600
21216, -0.063335, 0.085767, -0.071347, -0.063335
21267, -0.077496, 0.085697, -0.083615, -0.077496
21318, -0.094851, 0.085617, -0.097038, -0.094851
21369, -0.115620, 0.085532, -0.112933, -0.115620
21420, -0.131671, 0.085453, -0.127178, -0.131671
21471, -0.142809, 0.085416, -0.139553, -0.142809
21522, -0.149403, 0.085433, -0.147893, -0.149403
21573, -0.150001, 0.085477, -0.151612, -0.150001
21624, -0.147007, 0.085530, -0.152229, -0.147007
21675, -0.145042, 0.085592, -0.152288, -0.145042
21726, -0.142638, 0.085670, -0.150750, -0.142638
21777, -0.141597, 0.085785, -0.151350, -0.141597
21828, -0.142136, 0.085936, -0.153736, -0.142136
21879, -0.142205, 0.086112, -0.156684, -0.142205
21930, -0.141779, 0.086298, -0.159528, -0.141779
21981, -0.143493, 0.086488, -0.161701, -0.143493
22032, -0.144417, 0.086673, -0.161724, -0.144417
22083, -0.144179, 0.086840, -0.159875, -0.144179
22134, -0.144784, 0.086980, -0.157105, -0.144784
22185, -0.148462, 0.087092, -0.157089, -0.148462
22236, -0.154315, 0.087188, -0.159033, -0.154315
22287, -0.163714, 0.087275, -0.163834, -0.163714
22338, -0.169280, 0.087355, -0.165785, -0.169280
22389, -0.174382, 0.087437, -0.167180, -0.174382
22440, -0.179267, 0.087518, -0.167038, -0.179267
22491, -0.181889, 0.087598, -0.165533, -0.181889
22542, -0.179522, 0.087672, -0.162513, -0.179522
22593, -0.174451, 0.087734, -0.160673, -0.174451
22644, -0.167487, 0.087767, -0.158993, -0.167487
22695, -0.162938, 0.087775, -0.158191, -0.162938
22746, -0.162715, 0.087763, -0.161953, -0.162715
22797, -0.166673, 0.087742, -0.169522, -0.166673
22848, -0.175989, 0.087762, -0.178944, -0.175989
22899, -0.184203, 0.087824, -0.188855, -0.184203
22950, -0.191529, 0.087902, -0.196633, -0.191529
23001, -0.196301, 0.087978, -0.203878, -0.196301
23052, -0.201601, 0.088019, -0.210803, -0.201601
23103, -0.208011, 0.088017, -0.218742, -0.208011
23154, -0.212803, 0.087976, -0.227213, -0.212803
23205, -0.218076, 0.087887, -0.232837, -0.218076
23256, -0.221684, 0.087735, -0.234385, -0.221684
23307, -0.222949, 0.087517, -0.234296, -0.222949
23358, -0.221785, 0.087250, -0.235682, -0.221785
23409, -0.220960, 0.086944, -0.238152, -0.220960
23460, -0.217713, 0.086577, -0.236658, -0.217713
23511, -0.215069, 0.086103, -0.235305, -0.215069
23562, -0.214122, 0.085489, -0.234690, -0.214122
23613, -0.212932, 0.084713, -0.234195, -0.212932
23664, -0.209299, 0.083782, -0.232845, -0.209299
23715, -0.203919, 0.082705, -0.231171, -0.203919
23766, -0.201266, 0.081561, -0.231938, -0.201266
23817, -0.200996, 0.080403, -0.232197, -0.200996
23868, -0.203097, 0.079220, -0.234263, -0.203097
23919, -0.206189, 0.077993, -0.234577, -0.206189
23970, -0.208530, 0.076764, -0.235163, -0.208530
24021, -0.206217, 0.075540, -0.233028, -0.206217
24072, -0.205267, 0.074336, -0.231767, -0.205267
24123, -0.200727, 0.073147, -0.228151, -0.200727
24174, -0.193212, 0.071982, -0.223296, -0.193212
24225, -0.182139, 0.070925, -0.212355, -0.182139
24276, -0.172396, 0.070047, -0.199983, -0.172396
24327, -0.163775, 0.069379, -0.186688, -0.163775
24378, -0.154009, 0.068828, -0.173076, -0.154009
24429, -0.143624, 0.068381, -0.160982, -0.143624
24480, -0.134216, 0.068060, -0.149125, -0.134216
24531, -0.124705, 0.067839, -0.136400, -0.124705
24582, -0.113871, 0.067728, -0.124408, -0.113871
24633, -0.101821, 0.067670, -0.113288, -0.101821
24684, -0.087692, 0.067618, -0.101092, -0.087692
24735, -0.073612, 0.067578, -0.089846, -0.073612
24786, -0.064038, 0.067538, -0.082718, -0.064038
24837, -0.057814, 0.067499, -0.078819, -0.057814
24888, -0.054806, 0.067460, -0.077093, -0.054806
24939, -0.053050, 0.067419, -0.076411, -0.053050
24990, -0.048789, 0.067376, -0.073592, -0.048789
25041, -0.044413, 0.067333, -0.069915, -0.044413
25092, -0.042554, 0.067293, -0.066540, -0.042554
25143, -0.035154, 0.067244, -0.059995, -0.035154
25194, -0.026462, 0.067185, -0.052191, -0.026462
25245, -0.016018, 0.067112, -0.043255, -0.016018
25296, -0.007156, 0.066993, -0.037966, -0.007156
25347, 0.003355, 0.066819, -0.031523, 0.003355
25398, 0.016225, 0.066600, -0.022324, 0.016225
25449, 0.027217, 0.066334, -0.012760, 0.027217
25500, 0.037097, 0.066019, -0.003254, 0.037097
25551, 0.044844, 0.065660, 0.006558, 0.044844
25602, 0.051250, 0.065250, 0.013456, 0.051250
25653, 0.056475, 0.064802, 0.019750, 0.056475
25704, 0.060021, 0.064337, 0.025615, 0.060021
25755, 0.061418, 0.063848, 0.031298, 0.061418
25806, 0.066733, 0.063338, 0.039572, 0.066733
25857, 0.070970, 0.062815, 0.047683, 0.070970
25908, 0.072143, 0.062277, 0.052718, 0.072143
25959, 0.072212, 0.061761, 0.058476, 0.072212
26010, 0.074004, 0.061286, 0.064025, 0.074004
26061, 0.075192, 0.060867, 0.067574, 0.075192
26112, 0.075784, 0.060496, 0.070906, 0.075784
26163, 0.077769, 0.060129, 0.076943, 0.077769
26214, 0.083411, 0.059749, 0.084104, 0.083411
26265, 0.093959, 0.059392, 0.091651, 0.093959
