720.921889, 0.001361, 4.000000, 0.993871, 1.000006
716.503452, 0.001348, 4.000008, 0.993957, 1.000006
712.173383, 0.001336, 4.000015, 0.994042, 1.000006
707.929915, 0.001324, 4.000023, 0.994126, 1.000006
703.771317, 0.001312, 4.000030, 0.994209, 1.000006
699.695890, 0.001300, 4.000038, 0.994292, 1.000005
695.701973, 0.001289, 4.000045, 0.994374, 1.000005
691.787933, 0.001277, 4.000052, 0.994455, 1.000005
687.952174, 0.001266, 4.000059, 0.994536, 1.000005
684.193131, 0.001255, 4.000066, 0.994616, 1.000005
680.509268, 0.001245, 4.000073, 0.994695, 1.000005
676.899083, 0.001235, 4.000080, 0.994773, 1.000005
673.361101, 0.001224, 4.000087, 0.994851, 1.000005
669.893879, 0.001214, 4.000094, 0.994928, 1.000005
666.496002, 0.001205, 4.000101, 0.995004, 1.000005
663.166082, 0.001195, 4.000108, 0.995079, 1.000005
659.902760, 0.001185, 4.000115, 0.995154, 1.000005
656.704705, 0.001176, 4.000121, 0.995228, 1.000005
653.570611, 0.001167, 4.000128, 0.995301, 1.000005
650.499199, 0.001158, 4.000134, 0.995373, 1.000005
647.489215, 0.001150, 4.000141, 0.995444, 1.000005
644.539430, 0.001141, 4.000147, 0.995515, 1.000005
641.648642, 0.001133, 4.000154, 0.995585, 1.000005
638.815669, 0.001124, 4.000160, 0.995654, 1.000005
636.039355, 0.001116, 4.000166, 0.995722, 1.000005
633.318568, 0.001108, 4.000173, 0.995790, 1.000005
630.652197, 0.001101, 4.000179, 0.995857, 1.000005
628.039153, 0.001093, 4.000185, 0.995923, 1.000005
625.478370, 0.001085, 4.000191, 0.995988, 1.000005
622.968803, 0.001078, 4.000197, 0.996052, 1.000005
620.509427, 0.001071, 4.000203, 0.996116, 1.000005
618.099238, 0.001064, 4.000209, 0.996179, 1.000004
615.737253, 0.001057, 4.000215, 0.996241, 1.000004
613.422508, 0.001050, 4.000221, 0.996302, 1.000004
611.154058, 0.001043, 4.000227, 0.996362, 1.000004
608.930977, 0.001037, 4.000233, 0.996422, 1.000004
606.752357, 0.001030, 4.000239, 0.996481, 1.000004
604.617310, 0.001024, 4.000245, 0.996539, 1.000004
602.524964, 0.001018, 4.000250, 0.996597, 1.000004
600.474465, 0.001012, 4.000256, 0.996653, 1.000004
598.464975, 0.001006, 4.000262, 0.996709, 1.000004
596.495676, 0.001000, 4.000268, 0.996765, 1.000004
594.565762, 0.000994, 4.000273, 0.996819, 1.000004
592.674447, 0.000989, 4.000279, 0.996873, 1.000004
590.820958, 0.000983, 4.000284, 0.996926, 1.000004
589.004539, 0.000978, 4.000290, 0.996978, 1.000004
587.224448, 0.000973, 4.000295, 0.997029, 1.000004
585.479959, 0.000967, 4.000301, 0.997080, 1.000004
583.770360, 0.000962, 4.000306, 0.997130, 1.000004
582.094953, 0.000957, 4.000312, 0.997179, 1.000004
580.453054, 0.000952, 4.000317, 0.997228, 1.000004
578.843993, 0.000947, 4.000322, 0.997276, 1.000004
577.267113, 0.000943, 4.000328, 0.997323, 1.000004
575.721771, 0.000938, 4.000333, 0.997370, 1.000004
574.207335, 0.000933, 4.000338, 0.997415, 1.000004
572.723189, 0.000929, 4.000343, 0.997460, 1.000004
571.268725, 0.000924, 4.000349, 0.997505, 1.000004
569.843350, 0.000920, 4.000354, 0.997549, 1.000004
568.446483, 0.000916, 4.000359, 0.997592, 1.000004
567.077554, 0.000912, 4.000364, 0.997634, 1.000004
565.736003, 0.000908, 4.000369, 0.997676, 1.000004
564.421282, 0.000904, 4.000374, 0.997717, 1.000004
563.132857, 0.000900, 4.000380, 0.997758, 1.000004
561.870200, 0.000896, 4.000385, 0.997798, 1.000004
560.632796, 0.000892, 4.000390, 0.997837, 1.000004
559.420140, 0.000888, 4.000395, 0.997876, 1.000004
558.231737, 0.000884, 4.000400, 0.997914, 1.000004
557.067102, 0.000881, 4.000405, 0.997951, 1.000004
555.925760, 0.000877, 4.000410, 0.997988, 1.000004
554.807245, 0.000874, 4.000414, 0.998024, 1.000004
553.711100, 0.000870, 4.000419, 0.998060, 1.000004
552.636878, 0.000867, 4.000424, 0.998095, 1.000004
551.584141, 0.000864, 4.000429, 0.998130, 1.000004
550.552458, 0.000861, 4.000434, 0.998164, 1.000004
549.541409, 0.000857, 4.000439, 0.998197, 1.000004
548.550580, 0.000854, 4.000444, 0.998230, 1.000004
547.579569, 0.000851, 4.000448, 0.998262, 1.000004
546.627977, 0.000848, 4.000453, 0.998294, 1.000004
545.695418, 0.000845, 4.000458, 0.998325, 1.000004
544.781509, 0.000842, 4.000463, 0.998356, 1.000004
543.885879, 0.000839, 4.000467, 0.998386, 1.000004
543.008162, 0.000837, 4.000472, 0.998416, 1.000004
542.147998, 0.000834, 4.000477, 0.998445, 1.000004
541.305039, 0.000831, 4.000482, 0.998474, 1.000004
540.478938, 0.000828, 4.000486, 0.998502, 1.000003
539.669359, 0.000826, 4.000491, 0.998530, 1.000003
538.875972, 0.000823, 4.000496, 0.998557, 1.000003
538.098452, 0.000821, 4.000500, 0.998584, 1.000003
537.336483, 0.000818, 4.000505, 0.998610, 1.000003
536.589754, 0.000816, 4.000509, 0.998636, 1.000003
535.857959, 0.000813, 4.000514, 0.998662, 1.000003
535.140799, 0.000811, 4.000518, 0.998687, 1.000003
534.437983, 0.000809, 4.000523, 0.998711, 1.000003
533.749224, 0.000806, 4.000528, 0.998735, 1.000003
533.074239, 0.000804, 4.000532, 0.998759, 1.000003
532.412754, 0.000802, 4.000537, 0.998782, 1.000003
531.764499, 0.000800, 4.000541, 0.998805, 1.000003
531.129209, 0.000798, 4.000546, 0.998828, 1.000003
530.506625, 0.000795, 4.000550, 0.998850, 1.000003
529.896493, 0.000793, 4.000555, 0.998872, 1.000003
529.298563, 0.000791, 4.000559, 0.998893, 1.000003
528.712592, 0.000789, 4.000563, 0.998914, 1.000003
528.138340, 0.000787, 4.000568, 0.998934, 1.000003
527.575573, 0.000785, 4.000572, 0.998955, 1.000003
527.024062, 0.000784, 4.000577, 0.998974, 1.000003
526.483580, 0.000782, 4.000581, 0.998994, 1.000003
525.953909, 0.000780, 4.000586, 0.999013, 1.000003
525.434831, 0.000778, 4.000590, 0.999032, 1.000003
524.926134, 0.000776, 4.000594, 0.999050, 1.000003
524.427611, 0.000774, 4.000599, 0.999068, 1.000003
523.939059, 0.000773, 4.000603, 0.999086, 1.000003
523.460278, 0.000771, 4.000607, 0.999104, 1.000003
522.991072, 0.000769, 4.000612, 0.999121, 1.000003
522.531251, 0.000768, 4.000616, 0.999138, 1.000003
522.080626, 0.000766, 4.000620, 0.999154, 1.000003
521.639013, 0.000765, 4.000625, 0.999170, 1.000003
521.206233, 0.000763, 4.000629, 0.999186, 1.000003
520.782108, 0.000761, 4.000633, 0.999202, 1.000003
520.366466, 0.000760, 4.000637, 0.999217, 1.000003
519.959137, 0.000758, 4.000642, 0.999232, 1.000003
519.559954, 0.000757, 4.000646, 0.999247, 1.000003
519.168755, 0.000755, 4.000650, 0.999262, 1.000003
518.785380, 0.000754, 4.000655, 0.999276, 1.000003
518.409672, 0.000753, 4.000659, 0.999290, 1.000003
518.041479, 0.000751, 4.000663, 0.999303, 1.000003
517.680649, 0.000750, 4.000667, 0.999317, 1.000003
517.327036, 0.000748, 4.000671, 0.999330, 1.000003
516.980496, 0.000747, 4.000676, 0.999343, 1.000003
516.640886, 0.000746, 4.000680, 0.999356, 1.000003
516.308068, 0.000744, 4.000684, 0.999368, 1.000003
515.981907, 0.000743, 4.000688, 0.999381, 1.000003
515.662268, 0.000742, 4.000692, 0.999393, 1.000003
515.349023, 0.000741, 4.000697, 0.999404, 1.000003
515.042043, 0.000739, 4.000701, 0.999416, 1.000003
514.741202, 0.000738, 4.000705, 0.999427, 1.000003
514.446378, 0.000737, 4.000709, 0.999438, 1.000003
514.157450, 0.000736, 4.000713, 0.999449, 1.000003
513.874301, 0.000735, 4.000717, 0.999460, 1.000003
513.596815, 0.000734, 4.000721, 0.999471, 1.000003
513.324879, 0.000733, 4.000726, 0.999481, 1.000003
513.058381, 0.000731, 4.000730, 0.999491, 1.000003
512.797214, 0.000730, 4.000734, 0.999501, 1.000003
512.541269, 0.000729, 4.000738, 0.999511, 1.000003
512.290444, 0.000728, 4.000742, 0.999520, 1.000003
512.044635, 0.000727, 4.000746, 0.999530, 1.000003
511.803742, 0.000726, 4.000750, 0.999539, 1.000003
511.567668, 0.000725, 4.000754, 0.999548, 1.000003
511.336314, 0.000724, 4.000758, 0.999557, 1.000003
511.109588, 0.000723, 4.000762, 0.999565, 1.000003
510.887396, 0.000722, 4.000766, 0.999574, 1.000003
510.669648, 0.000721, 4.000770, 0.999582, 1.000003
510.456255, 0.000720, 4.000775, 0.999590, 1.000003
510.247130, 0.000719, 4.000779, 0.999598, 1.000003
510.042188, 0.000718, 4.000783, 0.999606, 1.000003
509.841344, 0.000717, 4.000787, 0.999614, 1.000003
509.644517, 0.000716, 4.000791, 0.999622, 1.000003
509.451627, 0.000715, 4.000795, 0.999629, 1.000003
509.262594, 0.000715, 4.000799, 0.999636, 1.000003
509.077342, 0.000714, 4.000803, 0.999643, 1.000003
508.895795, 0.000713, 4.000807, 0.999650, 1.000003
508.717879, 0.000712, 4.000811, 0.999657, 1.000003
508.543522, 0.000711, 4.000815, 0.999664, 1.000003
508.372651, 0.000710, 4.000819, 0.999671, 1.000003
508.205198, 0.000709, 4.000823, 0.999677, 1.000003
508.041094, 0.000709, 4.000827, 0.999683, 1.000003
507.880273, 0.000708, 4.000831, 0.999690, 1.000003
507.722667, 0.000707, 4.000835, 0.999696, 1.000003
507.568214, 0.000706, 4.000839, 0.999702, 1.000003
507.416849, 0.000705, 4.000843, 0.999708, 1.000003
507.268512, 0.000705, 4.000847, 0.999713, 1.000003
507.123142, 0.000704, 4.000851, 0.999719, 1.000003
506.980679, 0.000703, 4.000854, 0.999725, 1.000003
506.841066, 0.000702, 4.000858, 0.999730, 1.000003
506.704244, 0.000702, 4.000862, 0.999735, 1.000003
506.570160, 0.000701, 4.000866, 0.999741, 1.000003
506.438756, 0.000700, 4.000870, 0.999746, 1.000003
506.309981, 0.000699, 4.000874, 0.999751, 1.000003
506.183782, 0.000699, 4.000878, 0.999756, 1.000003
506.060106, 0.000698, 4.000882, 0.999760, 1.000003
505.938904, 0.000697, 4.000886, 0.999765, 1.000003
505.820126, 0.000697, 4.000890, 0.999770, 1.000003
505.703723, 0.000696, 4.000894, 0.999774, 1.000003
505.589649, 0.000695, 4.000898, 0.999779, 1.000003
505.477856, 0.000695, 4.000902, 0.999783, 1.000003
505.368299, 0.000694, 4.000906, 0.999788, 1.000003
505.260933, 0.000693, 4.000909, 0.999792, 1.000003
505.155714, 0.000693, 4.000913, 0.999796, 1.000003
505.052600, 0.000692, 4.000917, 0.999800, 1.000003
504.951548, 0.000691, 4.000921, 0.999804, 1.000003
504.852517, 0.000691, 4.000925, 0.999808, 1.000003
504.755467, 0.000690, 4.000929, 0.999812, 1.000003
504.660357, 0.000689, 4.000933, 0.999815, 1.000003
504.567150, 0.000689, 4.000937, 0.999819, 1.000003
504.475807, 0.000688, 4.000940, 0.999823, 1.000003
504.386291, 0.000688, 4.000944, 0.999826, 1.000003
504.298565, 0.000687, 4.000948, 0.999830, 1.000003
504.212594, 0.000686, 4.000952, 0.999833, 1.000003
504.128342, 0.000686, 4.000956, 0.999836, 1.000003
504.045775, 0.000685, 4.000960, 0.999839, 1.000003
503.964860, 0.000685, 4.000964, 0.999843, 1.000003
503.885562, 0.000684, 4.000967, 0.999846, 1.000003
503.807851, 0.000683, 4.000971, 0.999849, 1.000003
503.731694, 0.000683, 4.000975, 0.999852, 1.000003
503.657060, 0.000682, 4.000979, 0.999855, 1.000003
503.583919, 0.000682, 4.000983, 0.999858, 1.000003
503.512241, 0.000681, 4.000987, 0.999860, 1.000003
503.441996, 0.000681, 4.000990, 0.999863, 1.000003
503.373156, 0.000680, 4.000994, 0.999866, 1.000003
503.305693, 0.000680, 4.000998, 0.999869, 1.000003
503.239579, 0.000679, 4.001002, 0.999871, 1.000003
503.174787, 0.000678, 4.001006, 0.999874, 1.000003
503.111292, 0.000678, 4.001010, 0.999876, 1.000003
503.049066, 0.000677, 4.001013, 0.999879, 1.000003
502.988084, 0.000677, 4.001017, 0.999881, 1.000003
502.928323, 0.000676, 4.001021, 0.999884, 1.000003
502.869756, 0.000676, 4.001025, 0.999886, 1.000003
502.812361, 0.000675, 4.001029, 0.999888, 1.000003
502.756114, 0.000675, 4.001032, 0.999890, 1.000003
502.700992, 0.000674, 4.001036, 0.999893, 1.000003
502.646972, 0.000674, 4.001040, 0.999895, 1.000003
502.594032, 0.000673, 4.001044, 0.999897, 1.000003
502.542152, 0.000673, 4.001048, 0.999899, 1.000003
502.491309, 0.000672, 4.001051, 0.999901, 1.000003
502.441483, 0.000672, 4.001055, 0.999903, 1.000003
502.392653, 0.000671, 4.001059, 0.999905, 1.000003
502.344800, 0.000671, 4.001063, 0.999907, 1.000003
502.297904, 0.000670, 4.001066, 0.999909, 1.000003
502.251946, 0.000670, 4.001070, 0.999910, 1.000003
502.206907, 0.000669, 4.001074, 0.999912, 1.000003
502.162769, 0.000669, 4.001078, 0.999914, 1.000003
502.119513, 0.000668, 4.001081, 0.999916, 1.000003
502.077123, 0.000668, 4.001085, 0.999917, 1.000003
502.035581, 0.000667, 4.001089, 0.999919, 1.000003
501.994869, 0.000667, 4.001093, 0.999921, 1.000003
501.954972, 0.000667, 4.001096, 0.999922, 1.000003
501.915872, 0.000666, 4.001100, 0.999924, 1.000003
501.877555, 0.000666, 4.001104, 0.999925, 1.000003
501.840004, 0.000665, 4.001108, 0.999927, 1.000003
501.803204, 0.000665, 4.001111, 0.999928, 1.000003
501.767140, 0.000664, 4.001115, 0.999930, 1.000003
501.731797, 0.000664, 4.001119, 0.999931, 1.000003
501.697161, 0.000663, 4.001123, 0.999932, 1.000003
501.663218, 0.000663, 4.001126, 0.999934, 1.000003
501.629953, 0.000662, 4.001130, 0.999935, 1.000003
501.597354, 0.000662, 4.001134, 0.999936, 1.000003
501.565407, 0.000662, 4.001137, 0.999938, 1.000003
501.534099, 0.000661, 4.001141, 0.999939, 1.000003
501.503417, 0.000661, 4.001145, 0.999940, 1.000003
501.473349, 0.000660, 4.001149, 0.999941, 1.000003
501.443882, 0.000660, 4.001152, 0.999942, 1.000003
501.415004, 0.000659, 4.001156, 0.999944, 1.000003
501.386704, 0.000659, 4.001160, 0.999945, 1.000003
501.358970, 0.000659, 4.001163, 0.999946, 1.000003
