its, t_max, delta_t, its_eq, -, -, -, -
23.714812, -643.309297, -619.594486, 662.640769, 716.663968, 1410.391983, 1500.261937, 4.030000
22.839258, -641.116046, -618.276789, 663.893672, 690.204631, 1417.174437, 1559.605973, 4.030000
23.712619, -642.417314, -618.704695, 666.185151, 716.597702, 1421.528864, 1517.326271, 4.030000
21.933528, -640.611913, -618.678385, 666.045494, 662.833385, 1430.683982, 1641.251696, 4.030000
21.404189, -638.728650, -617.324461, 665.277143, 646.836714, 1440.966752, 1687.753225, 4.030000
25.987992, -644.283481, -618.295489, 669.895703, 785.359708, 1443.872672, 1516.520659, 4.030000
25.144324, -643.574457, -618.430133, 673.227861, 759.863954, 1446.291061, 1509.169179, 4.030000
23.000392, -640.457030, -617.456638, 674.008085, 695.074144, 1451.349188, 1587.918627, 4.030000
22.952647, -640.284289, -617.331642, 674.684746, 693.631258, 1455.603238, 1574.716636, 4.030000
24.124054, -642.007796, -617.883742, 676.496299, 729.031314, 1458.847208, 1552.922321, 4.030000
24.181181, -641.305222, -617.124041, 678.246666, 730.757699, 1463.329439, 1597.796389, 4.030000
24.231708, -641.717258, -617.485550, 679.935352, 732.284617, 1467.254997, 1588.947292, 4.030000
22.350599, -638.830961, -616.480362, 679.799048, 675.437310, 1473.839508, 1684.543869, 4.030000
23.341545, -639.991420, -616.649875, 680.551541, 705.383793, 1479.951131, 1681.634678, 4.030000
25.109592, -642.103749, -616.994156, 682.787621, 758.814371, 1484.412470, 1636.097994, 4.030000
24.389728, -640.669628, -616.279900, 684.295188, 737.060011, 1486.823336, 1571.203661, 4.030000
25.056663, -641.760482, -616.703819, 686.265989, 757.214831, 1488.264675, 1540.152859, 4.030000
24.811699, -640.858871, -616.047172, 687.938253, 749.812010, 1491.124516, 1596.938654, 4.030000
24.239387, -639.543909, -615.304523, 689.081289, 732.516669, 1494.932404, 1639.632144, 4.030000
25.495427, -640.459390, -614.963963, 691.116115, 770.474345, 1499.146488, 1663.495735, 4.030000
24.835005, -639.005544, -614.170539, 692.564900, 750.516304, 1501.802885, 1608.058795, 4.030000
25.011840, -639.759716, -614.747877, 694.071933, 755.860276, 1506.300332, 1690.695633, 4.030000
24.026385, -637.869820, -613.843434, 694.816301, 726.079754, 1511.839864, 1744.500210, 4.030000
26.479200, -641.528897, -615.049697, 697.211477, 800.204045, 1512.692408, 1549.351827, 4.030000
26.043647, -639.992114, -613.948467, 699.207702, 787.041584, 1515.997134, 1661.405067, 4.030000
26.189748, -640.426848, -614.237100, 701.213117, 791.456791, 1520.212627, 1709.909798, 4.030000
25.204514, -639.480246, -614.275732, 702.499708, 761.682912, 1523.811314, 1689.350916, 4.030000
22.180147, -635.394894, -613.214747, 701.828594, 670.286244, 1528.380585, 1743.136330, 4.030000
24.857931, -637.920489, -613.062558, 702.836360, 751.209138, 1531.915489, 1701.590892, 4.030000
28.553343, -642.412426, -613.859083, 706.037331, 862.884874, 1532.588189, 1565.550461, 4.030000
26.938134, -639.735965, -612.797831, 708.155679, 814.073079, 1535.602659, 1686.326178, 4.030000
26.345190, -639.642198, -613.297008, 709.847959, 796.154269, 1539.358467, 1730.904680, 4.030000
24.165963, -637.135689, -612.969726, 710.233805, 730.297793, 1544.218982, 1796.965738, 4.030000
25.089558, -638.403292, -613.313734, 711.122233, 758.208928, 1546.943862, 1691.362528, 4.030000
25.956918, -639.150874, -613.193956, 712.454932, 784.420630, 1549.940129, 1711.738529, 4.030000
25.944640, -639.392507, -613.447866, 713.733408, 784.049604, 1553.408407, 1744.163735, 4.030000
25.392290, -638.449598, -613.057308, 714.674182, 767.357529, 1556.318079, 1719.259709, 4.030000
24.462056, -636.860051, -612.397995, 715.097830, 739.245759, 1559.424754, 1736.505213, 4.030000
26.586875, -638.813971, -612.227097, 716.595460, 803.457992, 1561.868150, 1703.585125, 4.030000
28.355874, -640.477954, -612.122081, 718.934157, 856.917318, 1562.444185, 1596.430243, 4.030000
24.386906, -635.430448, -611.043542, 719.229904, 736.974728, 1567.000071, 1840.353208, 4.030000
25.687505, -637.727523, -612.040018, 720.150050, 776.278955, 1569.991946, 1752.496366, 4.030000
27.207412, -639.291135, -612.083723, 721.770061, 822.210704, 1571.687248, 1676.795942, 4.030000
26.469243, -637.845221, -611.375979, 722.990890, 799.903150, 1573.423583, 1682.812666, 4.030000
27.586228, -639.444582, -611.858354, 724.693470, 833.658558, 1574.903878, 1669.642784, 4.030000
25.893423, -636.749456, -610.856032, 725.569354, 782.501825, 1578.547366, 1815.374090, 4.030000
25.860497, -636.425740, -610.565243, 726.404241, 781.506796, 1581.023723, 1744.463307, 4.030000
25.674458, -635.168778, -609.494320, 727.131895, 775.884676, 1584.299486, 1803.775589, 4.030000
27.275085, -637.524574, -610.249489, 728.539487, 824.255767, 1586.334200, 1724.694748, 4.030000
27.539422, -637.437951, -609.898528, 730.020981, 832.244073, 1588.908954, 1766.566970, 4.030000
27.430812, -636.991650, -609.560839, 731.414514, 828.961856, 1592.598697, 1850.880727, 4.030000
27.539036, -635.876084, -608.337048, 732.814763, 832.232410, 1595.964244, 1834.918086, 4.030000
28.293754, -637.583786, -609.290032, 734.489082, 855.040066, 1598.363767, 1771.129369, 4.030000
27.375329, -635.704116, -608.328787, 735.743083, 827.285169, 1602.439733, 1899.985278, 4.030000
27.609035, -634.335292, -606.726256, 737.057813, 834.347792, 1607.301652, 1967.083693, 4.030000
28.793012, -635.938512, -607.145500, 738.808732, 870.127681, 1611.256286, 1907.853813, 4.030000
29.240570, -635.762131, -606.521561, 740.689826, 883.652929, 1614.649620, 1872.542961, 4.030000
27.179117, -632.102071, -604.922953, 741.724002, 821.355620, 1619.187345, 1968.592169, 4.030000
28.934181, -634.889659, -605.955478, 743.403367, 874.393816, 1623.694441, 1975.247954, 4.030000
29.055002, -634.908472, -605.853470, 745.086388, 878.045052, 1627.728979, 1946.457507, 4.030000
28.186702, -631.300908, -603.114206, 746.403901, 851.804921, 1632.188479, 1988.948482, 4.030000
31.519207, -636.474414, -604.955207, 748.917434, 952.513571, 1635.609542, 1912.715667, 4.030000
29.572364, -631.920259, -602.347895, 750.661558, 893.679770, 1642.044407, 2169.703307, 4.030000
31.839135, -634.381441, -602.542306, 753.179656, 962.181821, 1647.233192, 2077.902322, 4.030000
28.737094, -629.616249, -600.879155, 754.535635, 868.437829, 1653.621822, 2190.266790, 4.030000
30.662397, -631.239039, -600.576642, 756.536624, 926.620680, 1659.699270, 2176.282293, 4.030000
31.297699, -632.158302, -600.860603, 758.712290, 945.819580, 1664.036065, 2037.000425, 4.030000
29.384107, -628.022355, -598.638247, 760.181362, 887.990641, 1669.739263, 2165.917524, 4.030000
33.335032, -631.513436, -598.178404, 762.958965, 1007.387979, 1674.830189, 2122.831667, 4.030000
32.032040, -628.506325, -596.474285, 765.237325, 968.011431, 1680.042985, 2143.981824, 4.030000
34.631051, -632.422456, -597.791405, 768.328715, 1046.553789, 1684.373788, 2074.146078, 4.030000
34.056397, -630.055822, -595.999425, 771.164139, 1029.187710, 1688.828322, 2094.190880, 4.030000
33.261993, -629.297924, -596.035931, 773.680446, 1005.180741, 1694.758961, 2240.377762, 4.030000
31.767991, -625.879992, -594.112001, 775.662908, 960.031828, 1700.955822, 2277.263932, 4.030000
32.738214, -625.264987, -592.526773, 777.912268, 989.352080, 1707.521162, 2324.663144, 4.030000
34.550161, -625.320087, -590.769926, 780.685154, 1044.109310, 1714.642888, 2391.206803, 4.030000
36.980345, -626.567165, -589.586820, 784.157984, 1117.549699, 1720.013938, 2235.634711, 4.030000
35.061290, -622.892928, -587.831639, 786.968164, 1059.555652, 1727.417372, 2445.550489, 4.030000
38.006784, -621.786416, -583.779632, 790.620696, 1148.568774, 1733.800197, 2359.317069, 4.030000
36.610666, -619.484591, -582.873925, 793.778268, 1106.377962, 1742.434856, 2597.266060, 4.030000
48.205105, -619.630038, -571.424932, 800.342474, 1456.763074, 1751.602624, 2668.379446, 4.030000
51.793594, -616.856200, -565.062606, 807.841152, 1565.207561, 1761.844285, 2796.252012, 4.030000
110.545497, -602.865615, -492.320118, 832.431974, 3340.695882, 1784.380066, 4083.029794, 4.030000
158.126192, -592.516391, -434.390198, 870.375794, 4778.589234, 1816.481570, 5122.936452, 4.030000
160.664350, -575.577720, -414.913369, 908.327383, 4855.292616, 1850.726760, 5412.226543, 4.030000
197.850018, -545.321124, -347.471106, 956.164362, 5979.047179, 1896.107995, 6661.137668, 4.030000
238.685573, -523.903757, -285.218184, 1014.640412, 7213.101705, 1953.353578, 8021.385323, 4.030000
325.789222, -469.417072, -143.627850, 1096.406544, 9845.382620, 2019.333172, 9079.149752, 4.030000
466.773910, -413.493739, 53.280172, 1215.760189, 14105.953913, 2111.744548, 12092.173210, 4.030000
620.946111, -337.828854, 283.117257, 1375.299216, 18765.053118, 2217.956816, 13795.093973, 4.030000
846.688274, -251.519127, 595.169147, 1593.422679, 25587.003689, 2352.950535, 17202.259626, 4.030000
1204.086246, -163.428641, 1040.657605, 1904.085030, 36387.605904, 2504.786982, 19358.632628, 4.030000
1670.772603, -91.367338, 1579.405264, 2334.056967, 50490.913921, 2704.090734, 25026.111000, 4.030000
2268.015925, -84.211124, 2183.804801, 2914.807927, 68539.666405, 2955.871375, 31407.083805, 4.030000
3060.388092, -0.236525, 3060.151568, 3693.681179, 92485.231971, 3296.565475, 42135.692774, 4.030000
3926.797617, 11.835742, 3938.633359, 4684.840943, 118668.213822, 3719.000379, 52299.014438, 4.030000
4575.566209, 75.449932, 4651.016141, 5826.629184, 138274.065085, 4200.128281, 60010.964876, 4.030000
5510.664335, 6.933882, 5517.598218, 7188.546083, 166532.823286, 4769.469180, 71382.354316, 4.030000
6410.069588, 34.924426, 6444.994014, 8755.977959, 193712.939310, 5428.271407, 83166.934208, 4.030000
6934.081323, 49.590587, 6983.671910, 10429.250026, 209548.625973, 6131.710388, 89840.949139, 4.030000
7553.432515, 45.015889, 7598.448404, 12229.549451, 228265.480480, 6887.121180, 97536.416234, 4.030000
8280.846069, 89.554735, 8370.400804, 14180.520278, 250247.990282, 7706.361779, 106834.474258, 4.030000
8951.554120, 102.515330, 9054.069450, 16264.555512, 270516.854168, 8594.010307, 116887.130736, 4.030000
9705.816064, 82.558927, 9788.374991, 18498.798815, 293310.725001, 9535.654616, 125357.904660, 4.030000
10571.197266, 48.501325, 10619.698591, 20906.509471, 319462.630829, 10542.784366, 135426.873265, 4.030000
11144.477163, 32.806038, 11177.283201, 23413.499128, 336787.206218, 11609.103288, 144898.968625, 4.030000
11657.235451, 58.992182, 11716.227634, 26003.021281, 352282.812610, 12703.404255, 150585.326024, 4.030000
12269.692555, 34.681531, 12304.374086, 28696.679920, 370791.327081, 13837.670371, 157889.467159, 4.030000
12994.227764, 21.943919, 13016.171683, 31518.309169, 392686.853031, 15029.007720, 167520.188381, 4.030000
13658.092005, 84.124971, 13742.216976, 34450.852147, 412748.896302, 16261.751618, 175285.714457, 4.030000
14299.103480, 84.210508, 14383.313988, 37486.496991, 432120.326719, 17546.570322, 184573.001781, 4.030000
14959.424344, 41.707838, 15001.132182, 40627.321171, 452075.288773, 18871.370402, 192420.180925, 4.030000
15627.206932, 87.176071, 15714.383003, 43872.647665, 472255.744879, 20242.079498, 201175.680208, 4.030000
16394.767011, 42.978547, 16437.745558, 47242.639001, 495451.486665, 21664.818368, 210889.088115, 4.030000
17069.896800, 82.068111, 17151.964910, 50713.834089, 515853.975895, 23127.162816, 219081.318824, 4.030000
17674.572222, 32.331832, 17706.904054, 54268.345068, 534127.327201, 24635.067178, 228202.155975, 4.030000
18382.099528, 92.560940, 18474.660468, 57927.035050, 555508.872610, 26176.159312, 235764.689539, 4.030000
19287.969298, 60.141386, 19348.110684, 61731.073542, 582884.347003, 27782.906432, 247907.261970, 4.030000
20090.644771, 8.339810, 20098.984581, 65654.887974, 607141.279482, 29433.958828, 257279.189461, 4.030000
20815.552979, 81.930949, 20897.483927, 69679.125041, 629048.077474, 31131.747298, 267124.344558, 4.030000
21616.375211, 116.328394, 21732.703605, 73817.918515, 653249.004833, 32877.372648, 277264.921655, 4.030000
22216.911023, 37.367628, 22254.278651, 78026.223714, 671397.256685, 34656.098702, 285456.472357, 4.030000
22834.670946, 65.024613, 22899.695559, 82306.222309, 690066.022909, 36468.089004, 293770.711918, 4.030000
23189.673066, 90.510435, 23280.183501, 86601.277864, 700794.222214, 38280.906447, 297513.800776, 4.030000
23718.318945, 42.581576, 23760.900521, 90947.268728, 716769.953161, 40114.441680, 304143.515121, 4.030000
24517.717991, 16.405962, 24534.123953, 95399.190666, 740927.871686, 41997.847236, 315091.652914, 4.030000
24988.960378, 68.403672, 25057.364049, 99887.419732, 755168.863385, 43884.446735, 319327.973583, 4.030000
25516.119039, 91.099296, 25607.218334, 104422.637508, 771099.650461, 45799.407526, 327298.643773, 4.030000
26149.003953, 58.806815, 26207.810768, 109025.341252, 790225.495390, 47747.639141, 336085.918251, 4.030000
27072.408255, 47.124130, 27119.532384, 113752.711411, 818130.865064, 49743.899800, 347186.737919, 4.030000
28363.028163, 63.230760, 28426.258923, 118675.763168, 857133.526833, 51822.678071, 363639.418801, 4.030000
28940.007284, 82.742873, 29022.750157, 123648.750865, 874569.893127, 53921.101405, 370783.024734, 4.030000
29549.944804, 91.998644, 29641.943448, 128677.205210, 893002.265536, 56045.137024, 378898.551186, 4.030000
30103.866154, 54.385518, 30158.251672, 133749.053382, 909741.823738, 58186.926172, 385880.665762, 4.030000
31089.091818, 83.466520, 31172.558338, 138947.546206, 939515.441109, 60374.153569, 397207.172774, 4.030000
31635.855462, 62.752474, 31698.607937, 144185.309966, 956038.692715, 62579.366727, 404387.406136, 4.030000
32439.732796, 13.046234, 32452.779030, 149511.084715, 980331.945557, 64829.371791, 415830.161862, 4.030000
33196.581308, 63.782425, 33260.363733, 154914.204322, 1003203.982713, 67112.860417, 425620.574610, 4.030000
33789.209859, 94.487662, 33883.697521, 160361.997228, 1021113.276348, 69415.439809, 433222.983869, 4.030000
34413.345500, 70.707770, 34484.053270, 165859.576729, 1039974.717401, 71740.360099, 441402.686082, 4.030000
34967.147323, 42.388664, 35009.535987, 171392.813293, 1056710.663468, 74078.605104, 448197.805926, 4.030000
35486.447791, 64.135401, 35550.583192, 176954.610588, 1072403.975149, 76433.435016, 455561.050830, 4.030000
36156.223107, 89.994680, 36246.217788, 182572.340902, 1092644.651712, 78802.262953, 462552.388762, 4.030000
37150.972687, 57.720056, 37208.692742, 188304.863718, 1122706.082746, 81218.453006, 475057.431601, 4.030000
37887.642198, 91.982833, 37979.625031, 194102.823989, 1144968.308519, 83671.676119, 486000.266732, 4.030000
38771.698716, 34.864640, 38806.563356, 199991.870738, 1171684.584252, 86156.664905, 496179.814542, 4.030000
39711.089737, 67.101212, 39778.190950, 205980.380938, 1200073.074180, 88692.391270, 509622.967991, 4.030000
40754.154965, 101.570519, 40855.725483, 212085.227533, 1231594.608895, 91265.291203, 520939.579937, 4.030000
41397.356746, 75.313591, 41472.670337, 218232.842936, 1251032.230572, 93862.566061, 530204.742285, 4.030000
42383.242849, 49.945384, 42433.188234, 224483.389780, 1280825.806498, 96500.432572, 542299.872865, 4.030000
43584.413834, 83.343199, 43667.757033, 230873.108629, 1317125.312891, 99186.883605, 555883.559221, 4.030000
44519.827440, 69.887307, 44589.714747, 237352.878956, 1345393.604924, 101923.893803, 569952.637642, 4.030000
45214.685287, 71.135181, 45285.820468, 243879.118257, 1366392.278066, 104673.214899, 577556.443338, 4.030000
45892.400577, 71.337259, 45963.737836, 250448.048046, 1386872.901391, 107438.460571, 585825.961960, 4.030000
46847.871291, 32.650142, 46880.521433, 257106.901035, 1415747.321233, 110249.304152, 599336.087129, 4.030000
47939.305943, 55.586098, 47994.892040, 263877.490147, 1448730.584758, 113104.005374, 612676.719214, 4.030000
48866.349026, 60.677363, 48927.026389, 270729.854151, 1476745.918757, 115999.213399, 625555.825875, 4.030000
50018.719329, 52.128660, 50070.847989, 277700.869935, 1511570.663714, 118945.712855, 640476.116626, 4.030000
50747.699925, 65.270771, 50812.970696, 284717.069151, 1533600.529718, 121905.746666, 648791.765037, 4.030000
51110.041189, 57.994025, 51168.035214, 291716.143871, 1544550.518678, 124857.123410, 653153.560586, 4.030000
51961.555224, 36.258047, 51997.813271, 298780.051128, 1570283.357346, 127840.212921, 664796.324832, 4.030000
52869.712672, 74.869875, 52944.582547, 305917.127581, 1597727.965568, 130848.454921, 675340.256860, 4.030000
53701.481784, 104.690094, 53806.171878, 313113.559183, 1622864.110712, 133889.551659, 687369.158098, 4.030000
54353.553963, 35.327631, 54388.881594, 320338.864821, 1642569.796707, 136938.730852, 694938.523178, 4.030000
54967.285637, 68.301198, 55035.586834, 327586.313275, 1661116.828809, 139999.334737, 703150.449555, 4.030000
55581.491633, 85.357229, 55666.848862, 334855.624467, 1679678.194991, 143073.257529, 711748.973986, 4.030000
56316.088817, 64.856559, 56380.945376, 342165.903453, 1701877.794833, 146161.320077, 720540.954056, 4.030000
56460.910881, 47.495579, 56508.406459, 349421.692967, 1706254.331965, 149223.611915, 721872.185500, 4.030000
56537.244771, 13.153476, 56550.398247, 356612.907023, 1708561.149707, 152257.494862, 722627.489019, 4.030000
57090.113214, 74.799712, 57164.912926, 363816.359560, 1725268.888942, 155295.523140, 729482.867574, 4.030000
57764.956591, 62.851788, 57827.808378, 371051.157273, 1745662.722783, 158348.669066, 738446.395015, 4.030000
58860.821309, 59.503761, 58920.325070, 378383.077617, 1778779.863364, 161440.962383, 752068.985963, 4.030000
59660.395697, 78.607418, 59739.003114, 385764.217530, 1802943.080735, 164556.735002, 762785.077801, 4.030000
60394.899061, 67.679995, 60462.579056, 393183.679529, 1825139.845329, 167687.436158, 771912.759255, 4.030000
61630.437811, 62.617109, 61693.054920, 400718.521936, 1862477.948999, 170865.331818, 787377.089946, 4.030000
63007.757028, 107.806982, 63115.564010, 408388.839031, 1904100.672477, 174105.395259, 805917.766187, 4.030000
63635.141148, 79.779879, 63714.921028, 416077.526563, 1923060.282874, 177346.389021, 812581.166477, 4.030000
64140.854712, 47.011052, 64187.865765, 423765.736010, 1938342.996978, 180584.314551, 818455.643833, 4.030000
64512.432223, 86.793715, 64599.225938, 431433.104704, 1949572.106242, 183820.613876, 824607.880212, 4.030000
65073.624910, 92.189878, 65165.814788, 439108.596206, 1966531.404958, 187057.630407, 831223.920145, 4.030000
65791.898645, 86.942916, 65878.841560, 446815.706217, 1988237.708526, 190304.050707, 839588.110637, 4.030000
66341.006729, 59.782628, 66400.789357, 454528.657223, 2004831.809347, 193560.057350, 848017.392637, 4.030000
67037.124143, 87.803244, 67124.927387, 462269.247811, 2025868.546702, 196825.761949, 856498.090999, 4.030000
67794.343384, 7.469035, 67801.812419, 470046.123005, 2048751.787353, 200104.343910, 865656.481976, 4.030000
68631.347228, 56.748565, 68688.095793, 477870.513267, 2074046.126605, 203401.508724, 876023.130858, 4.030000
69992.572259, 74.176252, 70066.748510, 485818.629620, 2115182.482165, 206752.404998, 893686.141177, 4.030000
70915.751837, 64.515217, 70980.267055, 493824.728321, 2143081.060681, 210130.352874, 905987.615312, 4.030000
71658.875122, 99.340090, 71758.215212, 501861.812897, 2165538.320110, 213520.719368, 915326.583575, 4.030000
72321.430107, 59.907543, 72381.337650, 509917.788900, 2185560.797521, 216921.644327, 924314.035815, 4.030000
72658.981108, 31.276249, 72690.257357, 517945.616678, 2195761.622282, 220310.395392, 928559.367947, 4.030000
72838.494524, 74.569058, 72913.063581, 525923.061791, 2201186.535534, 223676.737808, 930608.645117, 4.030000
73179.161082, 69.689427, 73248.850509, 533873.809201, 2211481.512739, 227035.151742, 935660.491978, 4.030000
73697.071083, 70.497118, 73767.568201, 541823.381949, 2227132.804400, 230389.924005, 941601.643557, 4.030000
73934.656527, 42.027329, 73976.683856, 549732.210351, 2234312.660108, 233731.566204, 945501.354629, 4.030000
74533.715914, 40.624253, 74574.340167, 557651.671207, 2252416.294255, 237073.505697, 952248.557348, 4.030000
75133.609358, 50.954139, 75184.563497, 565581.733533, 2270545.133687, 240417.472951, 959370.432381, 4.030000
75760.065186, 78.284531, 75838.349716, 573525.949927, 2289476.690977, 243777.345167, 969509.744019, 4.030000
76369.394760, 90.259713, 76459.654473, 581481.751492, 2307890.691219, 247134.567142, 975651.735713, 4.030000
76675.232800, 70.557048, 76745.789848, 589407.100331, 2317133.147131, 250479.642729, 979706.120542, 4.030000
77174.746980, 30.731260, 77205.478240, 597329.015853, 2332228.515247, 253824.722270, 986397.141817, 4.030000
78262.989805, 71.298493, 78334.288297, 605328.048910, 2365115.321448, 257203.884587, 1000619.594360, 4.030000
79111.887886, 5.023291, 79116.911177, 613370.576193, 2390769.105751, 260594.941322, 1010018.479614, 4.030000
79600.666791, 68.477953, 79669.144744, 621407.210617, 2405540.052766, 263985.498270, 1016689.140795, 4.030000
80875.248962, 61.107609, 80936.356571, 629544.044733, 2444058.052517, 267419.343499, 1033166.829566, 4.030000
82400.885658, 80.981218, 82481.866877, 637813.462067, 2490162.944935, 270912.557828, 1053392.567495, 4.030000
83346.784972, 105.515185, 83452.300156, 646136.181775, 2518748.116083, 274422.707681, 1064206.424730, 4.030000
84065.329423, 58.455332, 84123.784754, 654481.232079, 2540462.600724, 277945.018892, 1073987.352490, 4.030000
84752.868136, 68.340979, 84821.209115, 662844.209521, 2561240.088889, 281475.937270, 1082994.409006, 4.030000
85304.082506, 93.004493, 85397.086998, 671206.889138, 2577897.841873, 285001.850816, 1088910.139429, 4.030000
85898.103435, 73.949257, 85972.052692, 679574.899243, 2595849.213327, 288535.034434, 1097634.082934, 4.030000
86697.326309, 33.195351, 86730.521660, 687975.015731, 2620001.807924, 292083.761557, 1108290.999865, 4.030000
87185.955689, 84.131123, 87270.086811, 696366.365820, 2634768.236288, 295624.951358, 1113639.795395, 4.030000
87517.104967, 55.425747, 87572.530714, 704728.637213, 2644775.600354, 299148.602372, 1116635.637677, 4.030000
87113.104788, 80.837147, 87193.941935, 712967.261305, 2632566.674844, 302626.304090, 1112930.804296, 4.030000
87198.272100, 57.060994, 87255.333094, 721146.721638, 2635140.439451, 306080.685238, 1114405.873779, 4.030000
88493.111469, 105.522064, 88598.633533, 729422.670333, 2674270.613741, 309575.331447, 1130817.190726, 4.030000
89324.720701, 70.144340, 89394.865041, 737734.819097, 2699401.927291, 313081.974153, 1140649.652638, 4.030000
89544.122680, 81.995035, 89626.117715, 746004.976482, 2706032.276867, 316567.699344, 1142684.569577, 4.030000
90167.902893, 21.985346, 90189.888239, 754284.800751, 2724882.976836, 320063.464791, 1152055.641240, 4.030000
91357.713243, 74.351000, 91432.064243, 762645.443931, 2760839.163725, 323595.818016, 1167828.238787, 4.030000
92094.253371, 72.888780, 92167.142150, 771029.062335, 2783097.479510, 327133.175533, 1176098.979707, 4.030000
92623.003408, 92.994471, 92715.997879, 779409.423062, 2799076.358134, 330669.443570, 1182910.040479, 4.030000
93045.945914, 53.383156, 93099.329070, 787773.407834, 2811857.722642, 334199.221195, 1188405.406389, 4.030000
93468.602074, 32.933246, 93501.535321, 796121.182530, 2824630.433773, 337716.915726, 1192516.686736, 4.030000
94150.556840, 77.606843, 94228.163683, 804484.929436, 2845239.174477, 341247.941126, 1202818.138854, 4.030000
95022.225204, 59.983852, 95082.209056, 812887.759312, 2871581.078971, 344791.640841, 1212998.070931, 4.030000
95944.199719, 33.511888, 95977.711607, 821335.352353, 2899443.240358, 348357.925397, 1225663.926062, 4.030000
96847.562405, 54.147371, 96901.709776, 829824.899119, 2926742.950402, 351941.294828, 1237033.544395, 4.030000
97793.716734, 30.418212, 97824.134947, 838361.087589, 2955335.828168, 355540.257183, 1248082.921133, 4.030000
98542.805453, 52.270737, 98595.076190, 846919.536693, 2977973.363613, 359153.853893, 1258939.434756, 4.030000
99687.001498, 37.261536, 99724.263034, 855547.550817, 3012551.081679, 362794.799790, 1273031.273989, 4.030000
100660.275863, 55.915316, 100716.191179, 864223.804701, 3041963.529601, 366453.494696, 1284785.916178, 4.030000
101967.407890, 105.955735, 102073.363625, 872987.604640, 3081465.189248, 370153.420452, 1302534.710995, 4.030000
103531.636187, 63.263588, 103594.899775, 881868.505108, 3128736.323652, 373898.458586, 1321393.106483, 4.030000
104664.637566, 93.280865, 104757.918431, 890814.023668, 3162975.737820, 377669.608481, 1335541.681869, 4.030000
105531.038041, 21.924289, 105552.962330, 899791.931569, 3189158.446178, 381458.390680, 1347597.851215, 4.030000
105928.745387, 27.395846, 105956.141233, 908746.738067, 3201177.201658, 385239.913407, 1353309.731506, 4.030000
106442.315670, 45.699914, 106488.015584, 917692.283061, 3216697.346595, 389013.995996, 1358953.221363, 4.030000
106993.949572, 70.701232, 107064.650804, 926633.115088, 3233367.777888, 392786.240067, 1366025.210452, 4.030000
107489.090526, 75.318643, 107564.409169, 935562.722286, 3248330.986654, 396551.746093, 1371817.806907, 4.030000
107767.794971, 44.064921, 107811.859892, 944456.173398, 3256753.462651, 400307.164908, 1376716.056839, 4.030000
107679.008313, 25.693552, 107704.701865, 953271.494573, 3254070.321048, 404026.734540, 1374834.408435, 4.030000
107738.651764, 83.725390, 107822.377153, 962026.632434, 3255872.752035, 407722.759912, 1376081.407462, 4.030000
107573.986591, 121.520160, 107695.506751, 970696.594259, 3250896.554168, 411376.053874, 1372192.365899, 4.030000
107443.850638, 32.935162, 107476.785801, 979286.281951, 3246963.832763, 415000.603309, 1371881.654048, 4.030000
107347.340770, 32.613559, 107379.954329, 987800.421098, 3244047.294968, 418589.636484, 1369683.427749, 4.030000
